Temperature,Simulations,Return
500,9,500.0
500,13,500.0
500,12,298.0
500,8,154.0
500,2,500.0
500,1,9.0
500,1,9.0
500,4,173.0
500,16,500.0
500,3,137.0
500,11,291.0
500,3,330.0
500,4,247.0
500,11,232.0
500,2,189.0
500,12,291.0
500,13,300.0
500,9,468.0
500,10,205.0
500,15,500.0
500,13,500.0
500,5,219.0
500,14,500.0
500,7,362.0
500,6,345.0
500,12,309.0
500,1,9.0
500,15,356.0
500,12,185.0
500,10,337.0
500,4,199.0
500,14,500.0
500,5,198.0
500,9,239.0
500,3,224.0
500,11,474.0
500,3,500.0
500,7,473.0
500,12,500.0
500,7,319.0
500,13,500.0
500,7,250.0
500,6,383.0
500,11,388.0
500,14,500.0
500,10,443.0
500,3,233.0
500,8,311.0
500,15,349.0
500,15,262.0
500,1,9.0
500,9,216.0
500,6,246.0
500,7,225.0
500,1,10.0
500,1,10.0
500,1,9.0
500,9,225.0
500,14,305.0
500,9,500.0
500,7,500.0
500,9,333.0
500,1,10.0
500,7,280.0
500,9,213.0
500,7,272.0
500,16,500.0
500,11,176.0
500,6,226.0
500,6,265.0
500,12,446.0
500,11,337.0
500,15,500.0
500,8,181.0
500,2,500.0
500,7,221.0
500,16,500.0
500,3,156.0
500,3,500.0
500,6,249.0
500,16,500.0
500,14,500.0
500,6,337.0
500,14,300.0
500,16,208.0
500,7,190.0
500,6,224.0
500,13,500.0
500,10,331.0
500,11,500.0
500,10,324.0
500,12,163.0
500,3,311.0
500,7,200.0
500,11,468.0
500,8,490.0
500,3,487.0
500,7,500.0
500,8,276.0
500,9,244.0
500,15,440.0
500,16,500.0
500,13,421.0
500,7,500.0
500,2,55.0
500,2,132.0
500,1,10.0
500,11,500.0
500,2,19.0
500,12,267.0
500,8,368.0
500,13,244.0
500,5,347.0
500,9,209.0
500,6,469.0
500,12,268.0
500,10,316.0
500,7,195.0
500,7,373.0
500,12,191.0
500,16,481.0
500,1,10.0
500,9,195.0
500,16,275.0
500,9,285.0
500,15,500.0
500,7,500.0
500,15,500.0
500,8,187.0
500,5,266.0
500,2,279.0
500,9,175.0
500,8,500.0
500,1,10.0
500,4,183.0
500,14,467.0
500,16,273.0
500,11,267.0
500,1,9.0
500,10,265.0
500,7,370.0
500,6,225.0
500,15,278.0
500,15,500.0
500,6,500.0
500,9,257.0
500,2,197.0
500,14,373.0
500,12,277.0
500,9,226.0
500,3,325.0
500,16,390.0
500,5,155.0
500,11,281.0
500,16,336.0
500,4,204.0
500,8,500.0
500,16,500.0
500,12,500.0
500,16,500.0
500,5,282.0
500,9,333.0
500,16,444.0
500,7,355.0
500,10,294.0
500,7,500.0
500,14,321.0
500,11,416.0
500,13,319.0
500,16,278.0
500,3,213.0
500,10,215.0
500,6,500.0
500,16,500.0
500,3,500.0
500,8,500.0
500,7,295.0
500,10,183.0
500,3,214.0
500,9,412.0
500,1,9.0
500,8,288.0
500,15,500.0
500,12,483.0
500,16,500.0
500,15,500.0
500,16,500.0
500,9,318.0
500,2,363.0
500,15,247.0
500,4,298.0
500,14,461.0
500,15,500.0
500,16,500.0
500,6,210.0
500,4,218.0
500,14,500.0
500,9,199.0
500,5,420.0
500,14,258.0
500,12,387.0
500,10,263.0
500,13,369.0
500,9,216.0
500,10,218.0
500,7,423.0
500,6,167.0
500,15,434.0
500,12,298.0
500,4,142.0
500,13,238.0
500,4,211.0
500,14,500.0
500,12,500.0
500,2,186.0
500,14,191.0
500,2,366.0
500,3,322.0
500,8,500.0
500,12,473.0
500,4,208.0
500,10,350.0
500,11,388.0
500,16,500.0
500,4,334.0
500,5,251.0
500,4,155.0
500,12,153.0
500,15,500.0
500,15,500.0
500,8,157.0
500,2,159.0
500,12,291.0
500,4,234.0
500,11,500.0
500,12,258.0
500,10,211.0
500,12,500.0
500,15,500.0
500,9,246.0
500,7,313.0
500,10,289.0
500,15,309.0
500,2,189.0
500,5,268.0
500,4,264.0
500,15,483.0
500,7,500.0
500,16,500.0
500,1,10.0
500,14,500.0
500,9,218.0
500,6,273.0
500,14,212.0
500,10,275.0
500,4,161.0
500,9,343.0
500,2,186.0
500,5,195.0
500,16,500.0
500,8,309.0
500,5,328.0
500,10,303.0
500,11,447.0
500,12,229.0
500,11,235.0
500,1,9.0
500,12,329.0
500,6,235.0
500,6,500.0
500,12,216.0
500,9,262.0
500,15,210.0
500,12,212.0
500,4,235.0
500,1,9.0
500,5,258.0
500,6,252.0
500,3,291.0
500,11,500.0
500,11,165.0
500,11,202.0
500,6,500.0
500,9,390.0
500,5,232.0
500,1,8.0
500,9,233.0
500,8,500.0
500,15,500.0
500,7,372.0
500,7,500.0
500,8,500.0
500,9,492.0
500,5,500.0
500,10,289.0
500,13,304.0
500,3,141.0
500,15,500.0
500,13,330.0
500,15,287.0
500,4,325.0
500,11,358.0
500,3,215.0
500,11,419.0
500,15,500.0
500,11,244.0
500,7,500.0
500,16,500.0
500,6,269.0
500,4,283.0
500,3,101.0
500,16,500.0
500,1,9.0
500,4,150.0
500,11,355.0
500,4,391.0
500,1,9.0
500,12,500.0
500,14,500.0
500,5,500.0
500,14,262.0
500,14,468.0
500,14,311.0
500,4,181.0
500,9,210.0
500,13,500.0
500,7,431.0
500,15,500.0
500,16,500.0
500,6,196.0
500,14,500.0
500,8,500.0
500,7,500.0
500,8,284.0
500,9,297.0
500,11,425.0
500,4,177.0
500,8,230.0
500,2,376.0
500,11,305.0
500,5,233.0
500,8,328.0
500,13,291.0
500,9,461.0
500,4,153.0
500,6,500.0
500,15,467.0
500,1,10.0
500,5,131.0
500,6,500.0
500,9,500.0
500,12,391.0
