Temperature,Simulations,Return
1,14,500.0
1,4,309.0
1,4,442.0
1,7,495.0
1,6,265.0
1,4,256.0
1,9,304.0
1,14,154.0
1,16,364.0
1,2,220.0
1,7,286.0
1,15,232.0
1,1,9.0
1,6,443.0
1,14,254.0
1,16,230.0
1,1,10.0
1,5,500.0
1,11,210.0
1,3,96.0
1,2,216.0
1,3,500.0
1,1,9.0
1,12,293.0
1,3,312.0
1,10,186.0
1,3,312.0
1,13,241.0
1,8,500.0
1,16,500.0
1,16,500.0
1,10,500.0
1,2,187.0
1,3,326.0
1,2,73.0
1,7,287.0
1,1,10.0
1,16,486.0
1,15,215.0
1,12,500.0
1,9,192.0
1,6,271.0
1,10,415.0
1,5,500.0
1,12,162.0
1,16,170.0
1,8,313.0
1,7,264.0
1,11,245.0
1,3,223.0
1,7,371.0
1,11,500.0
1,10,500.0
1,8,211.0
1,1,10.0
1,13,500.0
1,11,500.0
1,6,330.0
1,12,187.0
1,10,500.0
1,8,485.0
1,8,271.0
1,9,288.0
1,10,500.0
1,1,9.0
1,14,320.0
1,7,318.0
1,5,309.0
1,15,500.0
1,8,500.0
1,10,276.0
1,6,247.0
1,12,500.0
1,2,215.0
1,13,500.0
1,15,152.0
1,16,354.0
1,5,500.0
1,3,295.0
1,11,437.0
1,14,225.0
1,8,358.0
1,10,500.0
1,7,500.0
1,15,318.0
1,5,500.0
1,11,453.0
1,1,10.0
1,15,423.0
1,7,258.0
1,1,9.0
1,8,168.0
1,12,321.0
1,15,266.0
1,13,333.0
1,7,500.0
1,8,436.0
1,12,301.0
1,3,179.0
1,15,500.0
