Temperature,Simulations,Return
1,13,500.0
1,13,296.0
1,5,260.0
1,9,419.0
1,5,307.0
1,8,249.0
1,13,500.0
1,14,342.0
1,7,412.0
1,15,315.0
1,7,409.0
1,15,409.0
1,10,222.0
1,16,204.0
1,11,251.0
1,15,209.0
1,3,150.0
1,9,262.0
1,14,211.0
1,4,356.0
1,15,211.0
1,3,457.0
1,10,500.0
1,14,161.0
1,8,324.0
1,16,500.0
1,3,142.0
1,13,500.0
1,15,284.0
1,16,276.0
1,9,188.0
1,6,186.0
1,5,164.0
1,14,500.0
1,12,500.0
1,9,256.0
1,15,277.0
1,7,301.0
1,6,225.0
1,8,500.0
1,2,179.0
1,11,347.0
1,15,360.0
1,7,500.0
1,10,176.0
1,5,218.0
1,16,398.0
1,14,281.0
1,6,206.0
1,7,359.0
1,8,500.0
1,15,303.0
1,14,500.0
1,13,372.0
1,9,456.0
1,5,317.0
1,16,500.0
1,3,175.0
1,2,367.0
1,13,241.0
1,11,500.0
1,13,452.0
1,11,385.0
1,14,286.0
1,7,446.0
1,12,194.0
1,11,500.0
1,9,487.0
1,2,90.0
1,8,170.0
1,15,319.0
1,4,218.0
1,14,500.0
1,13,500.0
1,12,500.0
1,7,201.0
1,9,220.0
1,12,151.0
1,10,398.0
1,8,176.0
1,4,168.0
1,15,280.0
1,1,8.0
1,3,500.0
1,2,215.0
1,16,467.0
1,14,219.0
1,9,321.0
1,5,228.0
1,13,500.0
1,8,500.0
1,16,500.0
1,8,320.0
1,10,293.0
1,11,286.0
1,7,500.0
1,12,268.0
1,15,500.0
1,15,500.0
1,12,366.0
1,13,235.0
1,16,422.0
1,14,479.0
1,10,500.0
1,11,356.0
1,12,295.0
1,9,294.0
1,5,380.0
1,4,252.0
1,8,420.0
1,13,194.0
1,6,336.0
1,11,448.0
1,9,248.0
1,6,500.0
1,14,267.0
1,11,244.0
1,16,356.0
1,15,175.0
1,11,334.0
1,2,185.0
1,14,208.0
1,13,500.0
1,2,249.0
1,10,500.0
1,13,228.0
1,6,190.0
1,10,500.0
1,3,415.0
1,7,236.0
1,16,500.0
1,9,247.0
1,12,325.0
1,3,316.0
1,7,213.0
1,10,276.0
1,5,214.0
1,10,377.0
1,2,117.0
1,8,275.0
1,1,10.0
1,13,500.0
1,13,486.0
1,5,209.0
1,9,385.0
1,10,265.0
1,10,500.0
1,15,169.0
1,13,428.0
1,10,290.0
1,14,195.0
1,9,224.0
1,12,172.0
1,6,500.0
1,4,309.0
1,2,444.0
1,8,334.0
1,4,242.0
1,2,349.0
1,7,245.0
1,11,138.0
1,15,282.0
1,2,264.0
1,10,200.0
1,11,253.0
1,13,379.0
1,5,160.0
1,7,228.0
1,4,500.0
1,7,298.0
1,12,247.0
1,8,339.0
1,9,439.0
1,9,412.0
1,8,387.0
1,6,500.0
1,7,261.0
1,1,9.0
1,10,155.0
1,1,8.0
1,9,500.0
1,5,282.0
1,13,278.0
1,13,219.0
1,1,9.0
1,11,500.0
1,14,220.0
1,12,478.0
1,5,146.0
1,11,406.0
1,6,231.0
1,8,481.0
1,16,489.0
1,8,451.0
1,3,223.0
1,13,500.0
1,3,299.0
1,14,222.0
1,12,500.0
1,9,500.0
1,11,500.0
1,10,258.0
1,13,389.0
1,11,287.0
1,13,340.0
1,13,256.0
1,6,324.0
1,15,239.0
1,9,500.0
1,5,500.0
1,12,499.0
1,1,10.0
1,9,346.0
1,16,231.0
1,11,345.0
1,6,214.0
1,10,219.0
1,3,336.0
1,4,215.0
1,5,500.0
1,11,400.0
1,16,302.0
1,12,185.0
1,3,262.0
1,6,255.0
1,2,270.0
1,8,388.0
1,9,249.0
1,12,172.0
1,9,252.0
1,13,352.0
1,3,500.0
1,7,405.0
1,9,303.0
1,2,161.0
1,14,500.0
1,6,229.0
1,14,500.0
1,2,62.0
1,16,500.0
1,2,310.0
1,4,153.0
1,8,404.0
1,14,399.0
1,2,500.0
1,9,350.0
1,2,227.0
1,7,262.0
1,2,163.0
1,10,358.0
1,16,500.0
1,8,500.0
1,5,224.0
1,6,500.0
1,4,306.0
1,10,351.0
1,14,500.0
1,12,500.0
1,15,261.0
1,1,10.0
1,1,10.0
1,5,171.0
1,2,284.0
1,10,228.0
1,5,137.0
1,3,251.0
1,2,315.0
1,5,396.0
1,9,500.0
1,6,500.0
1,1,10.0
1,12,258.0
1,3,500.0
1,4,263.0
1,16,423.0
1,16,284.0
1,15,342.0
1,16,210.0
1,11,500.0
1,4,204.0
1,10,500.0
1,10,500.0
1,3,117.0
1,12,337.0
1,2,151.0
1,15,416.0
1,13,228.0
1,3,325.0
1,3,500.0
1,15,252.0
1,12,446.0
1,12,250.0
1,9,377.0
1,7,232.0
1,16,500.0
1,13,274.0
1,13,418.0
1,11,313.0
1,9,439.0
1,15,476.0
1,2,352.0
1,10,500.0
1,16,500.0
1,10,388.0
1,9,375.0
1,11,244.0
1,8,244.0
1,12,458.0
1,8,500.0
1,14,465.0
1,14,360.0
1,1,10.0
1,14,421.0
1,1,9.0
1,5,207.0
1,12,256.0
1,12,424.0
1,5,189.0
1,15,419.0
1,9,242.0
1,8,457.0
1,8,399.0
1,2,262.0
1,9,342.0
1,3,192.0
1,1,10.0
1,11,177.0
1,3,180.0
1,7,336.0
1,5,341.0
1,6,340.0
1,2,197.0
1,12,337.0
1,1,9.0
1,16,234.0
1,4,500.0
1,2,40.0
1,14,296.0
1,5,221.0
1,16,186.0
1,5,252.0
1,15,500.0
1,9,260.0
1,1,9.0
1,4,349.0
1,10,264.0
1,6,491.0
1,12,311.0
1,5,263.0
1,3,188.0
1,6,319.0
1,10,318.0
1,6,389.0
1,15,363.0
1,10,500.0
1,7,409.0
1,13,500.0
1,13,323.0
1,12,211.0
1,6,500.0
1,8,234.0
1,4,155.0
1,4,360.0
1,2,352.0
1,9,483.0
1,10,500.0
1,8,377.0
1,4,500.0
1,12,355.0
1,6,345.0
1,9,500.0
1,6,308.0
1,14,500.0
1,1,10.0
1,1,9.0
1,1,11.0
1,15,419.0
1,8,492.0
1,1,10.0
1,1,10.0
1,1,9.0
1,8,500.0
1,3,421.0
1,6,213.0
1,5,326.0
1,7,238.0
1,13,500.0
1,16,364.0
1,11,500.0
1,13,256.0
1,8,500.0
