Temperature,Simulations,Return
500,16,500.0
500,13,284.0
500,7,500.0
500,10,277.0
500,12,479.0
500,1,8.0
500,14,500.0
500,5,271.0
500,6,247.0
500,13,210.0
500,10,269.0
500,15,434.0
500,16,280.0
500,15,377.0
500,11,213.0
500,6,500.0
500,14,500.0
500,9,233.0
500,9,205.0
500,5,241.0
500,16,414.0
500,7,220.0
500,11,383.0
500,14,449.0
500,3,170.0
500,12,241.0
500,13,296.0
500,15,500.0
500,14,500.0
500,6,329.0
500,15,476.0
500,2,103.0
500,6,481.0
500,3,305.0
500,11,499.0
500,12,500.0
500,9,165.0
500,7,224.0
500,12,160.0
500,3,251.0
500,5,173.0
500,14,500.0
500,5,203.0
500,3,500.0
500,2,309.0
500,6,361.0
500,16,314.0
500,16,500.0
500,16,457.0
500,4,221.0
500,6,500.0
500,12,308.0
500,6,500.0
500,6,349.0
500,4,207.0
500,5,264.0
500,3,190.0
500,13,241.0
500,2,181.0
500,4,237.0
500,11,234.0
500,15,377.0
500,1,9.0
500,15,396.0
500,4,201.0
500,8,157.0
500,5,267.0
500,1,10.0
500,2,500.0
500,1,10.0
500,14,266.0
500,14,500.0
500,5,355.0
500,9,208.0
500,16,414.0
500,5,500.0
500,1,10.0
500,14,306.0
500,6,420.0
500,2,358.0
500,4,232.0
500,5,210.0
500,9,500.0
500,12,428.0
500,16,500.0
500,5,163.0
500,14,398.0
500,6,465.0
500,15,297.0
500,11,247.0
500,12,463.0
500,14,373.0
500,14,500.0
500,7,444.0
500,9,259.0
500,16,419.0
500,8,198.0
500,10,176.0
500,4,158.0
500,9,500.0
500,8,268.0
500,5,237.0
500,2,335.0
500,6,339.0
500,5,243.0
500,8,185.0
500,11,259.0
500,14,408.0
500,6,277.0
500,15,500.0
500,5,415.0
500,9,249.0
500,2,122.0
500,10,293.0
500,2,208.0
500,9,500.0
500,11,232.0
500,9,215.0
500,2,111.0
500,5,500.0
500,1,10.0
500,2,35.0
500,7,500.0
500,12,312.0
500,6,320.0
500,6,464.0
500,7,422.0
500,4,212.0
500,6,137.0
500,16,500.0
500,3,230.0
500,2,203.0
500,3,296.0
500,12,434.0
500,6,350.0
500,11,321.0
500,10,415.0
500,3,200.0
500,4,185.0
500,3,235.0
500,3,237.0
500,9,160.0
500,14,500.0
500,10,276.0
500,12,500.0
500,4,179.0
500,12,477.0
500,10,270.0
500,8,308.0
500,16,500.0
500,10,213.0
500,8,189.0
500,5,225.0
500,12,236.0
500,8,257.0
500,9,264.0
500,15,240.0
500,4,311.0
500,4,212.0
500,7,500.0
500,14,500.0
500,9,246.0
500,3,19.0
500,2,102.0
500,15,382.0
500,16,496.0
500,7,399.0
500,11,298.0
500,8,298.0
500,10,324.0
500,12,185.0
500,13,391.0
500,7,333.0
500,16,500.0
500,7,500.0
500,11,420.0
500,14,500.0
500,13,305.0
500,6,314.0
