Temperature,Simulations,Return
500,74,500.0
500,11,277.0
500,12,162.0
500,44,290.0
500,18,292.0
500,24,282.0
500,78,500.0
500,66,500.0
500,44,263.0
500,7,374.0
500,59,500.0
500,88,381.0
500,92,488.0
500,87,305.0
500,4,127.0
500,78,500.0
500,39,218.0
500,21,335.0
500,34,500.0
500,53,263.0
500,5,400.0
500,25,399.0
500,34,344.0
500,60,500.0
500,25,252.0
500,78,500.0
500,72,386.0
500,86,368.0
500,81,347.0
500,46,448.0
500,20,342.0
500,88,335.0
500,44,293.0
500,13,455.0
500,76,424.0
500,31,500.0
500,48,335.0
500,75,275.0
500,95,328.0
500,32,500.0
500,54,414.0
500,28,500.0
500,24,228.0
500,64,500.0
500,34,483.0
500,2,293.0
500,77,500.0
500,75,338.0
500,76,500.0
500,25,292.0
500,77,500.0
500,83,500.0
500,16,500.0
500,35,258.0
500,69,420.0
500,74,329.0
500,31,342.0
500,86,399.0
500,29,500.0
500,13,500.0
500,74,500.0
500,68,500.0
500,14,380.0
500,77,409.0
500,92,326.0
500,28,368.0
500,26,500.0
500,78,455.0
500,53,459.0
500,1,9.0
500,87,461.0
500,13,475.0
500,22,252.0
500,68,500.0
500,86,334.0
500,61,493.0
500,67,500.0
500,66,362.0
500,60,500.0
500,79,329.0
500,75,500.0
500,55,463.0
500,38,500.0
500,52,335.0
500,28,309.0
500,64,500.0
500,24,344.0
500,22,345.0
500,97,310.0
500,1,9.0
500,88,379.0
500,29,434.0
500,69,386.0
500,71,500.0
500,35,500.0
500,56,490.0
500,57,500.0
500,44,314.0
500,23,266.0
500,67,500.0
