Temperature,Simulations,Return
1,9,500.0
1,15,357.0
1,16,391.0
1,16,500.0
1,3,182.0
1,4,500.0
1,1,8.0
1,8,236.0
1,1,8.0
1,14,206.0
1,16,225.0
1,11,255.0
1,13,258.0
1,1,9.0
1,6,226.0
1,2,167.0
1,8,194.0
1,13,500.0
1,10,298.0
1,14,500.0
1,7,258.0
1,1,10.0
1,13,244.0
1,14,500.0
1,2,438.0
1,16,408.0
1,8,268.0
1,16,318.0
1,10,322.0
1,2,146.0
1,13,410.0
1,14,309.0
1,14,500.0
1,11,395.0
1,13,304.0
1,8,307.0
1,16,500.0
1,12,450.0
1,6,192.0
1,16,306.0
1,11,342.0
1,6,225.0
1,12,415.0
1,5,353.0
1,2,231.0
1,14,340.0
1,15,348.0
1,1,10.0
1,11,500.0
1,16,412.0
1,3,500.0
1,11,337.0
1,4,289.0
1,12,500.0
1,6,322.0
1,16,500.0
1,2,258.0
1,9,500.0
1,6,500.0
1,6,479.0
1,1,10.0
1,10,317.0
1,1,9.0
1,5,431.0
1,1,10.0
1,9,245.0
1,3,488.0
1,1,9.0
1,10,239.0
1,3,104.0
1,13,220.0
1,7,218.0
1,3,127.0
1,9,303.0
1,1,9.0
1,14,497.0
1,16,404.0
1,14,279.0
1,15,235.0
1,15,378.0
1,5,500.0
1,10,201.0
1,7,500.0
1,4,273.0
1,9,269.0
1,6,249.0
1,12,386.0
1,1,10.0
1,10,318.0
1,6,188.0
1,11,500.0
1,15,266.0
1,5,198.0
1,7,239.0
1,16,232.0
1,14,349.0
1,2,161.0
1,11,347.0
1,7,184.0
1,13,500.0
