Temperature,Map,Simulations,Return,Discounted Return
1,"['SHHH', 'FHHH', 'FFFF', 'HHHG']",5,0.0,0.0
1,"['SFFH', 'FFHH', 'HFFF', 'FHHG']",42,1.0,0.9674905716180701
1,"['SFHF', 'FFFF', 'HFFF', 'FHHG']",35,1.0,0.9704017769489168
1,"['SHHH', 'FFFF', 'HFHF', 'FFFG']",73,1.0,0.985089730404757
1,"['SFFF', 'FHFF', 'HFFF', 'FHFG']",86,1.0,0.985089730404757
1,"['SHFH', 'FHFF', 'FFFF', 'FFHG']",99,1.0,0.9791880578299021
1,"['SFFF', 'FHHH', 'FHHF', 'FFFG']",95,1.0,0.9762504936564125
1,"['SFFF', 'FFHH', 'FHHH', 'FFFG']",94,1.0,0.9304302024748964
1,"['SFFH', 'HFFF', 'FHHF', 'HFFG']",96,1.0,0.9821344612135428
1,"['SHFF', 'FFHH', 'HFHF', 'FFFG']",99,1.0,0.9791880578299021
1,"['SHHH', 'FHHH', 'FFFH', 'HHFG']",8,0.0,0.0
1,"['SHHH', 'FFFH', 'HHFF', 'HFFG']",39,0.0,0.0
1,"['SHFF', 'FHFF', 'FFFF', 'HFHG']",90,1.0,0.93603800616986
1,"['SHFH', 'FHHH', 'FFHF', 'HFFG']",88,1.0,0.8974819010978248
1,"['SHHH', 'FFHH', 'HFFF', 'HHFG']",71,0.0,0.0
1,"['SHHF', 'FFFF', 'HHFF', 'FHFG']",83,1.0,0.9733217421754432
1,"['SHHF', 'FFFF', 'HFFH', 'HFFG']",5,0.0,0.0
1,"['SFHF', 'FFHH', 'FFFF', 'FFFG']",15,1.0,0.9502058312852957
1,"['SFFH', 'HFFF', 'FFHF', 'FFHG']",65,1.0,0.9388545698794984
1,"['SFHH', 'HFHH', 'HFHF', 'FFFG']",84,1.0,0.9165572373164391
1,"['SFFH', 'HHFH', 'HHFH', 'FHFG']",67,1.0,0.9165572373164391
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",34,0.0,0.0
1,"['SFFF', 'FFHH', 'HFHH', 'FFFG']",92,1.0,0.9791880578299021
1,"['SFHH', 'FFFF', 'HFFF', 'FFFG']",79,1.0,0.9821344612135428
1,"['SHHH', 'FFHH', 'FFFF', 'FFHG']",45,0.0,0.0
