Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFHHF', 'FFFHFF', 'FHFFFH', 'FHFFFF', 'FFFHHF', 'HFHHFG']",348,0.0,0.0
1,"['SHFFHF', 'FHFHFF', 'FHFFFH', 'FFFFHH', 'FHFFHF', 'HFHFFG']",229,0.0,0.0
1,"['SFFFFH', 'FHHFHF', 'HFHFFH', 'FHFFFH', 'FFFFFH', 'FFFFFG']",374,1.0,0.8921050870283477
1,"['SFFFFH', 'FFFFHH', 'FFHFHH', 'HFHFHF', 'HFFFFF', 'HFFFHG']",139,0.0,0.0
1,"['SFHHHH', 'HFHHHH', 'HFHFFH', 'FFFHHH', 'HHFFHH', 'HHFFFG']",250,0.0,0.0
1,"['SHFHFH', 'FFFFHF', 'HHFHFH', 'HHFFFF', 'FHFFFF', 'FFHHHG']",269,0.0,0.0
1,"['SHFFHF', 'FFFFFF', 'FFHFFF', 'FFFFHF', 'FFFFHF', 'FHFFHG']",185,0.0,0.0
1,"['SFHFHH', 'HFFFFF', 'HFFHHH', 'HFHHFF', 'FFFHHF', 'HHFFFG']",311,0.0,0.0
1,"['SFFFHF', 'HFHFHF', 'FFFHHF', 'HFFHFF', 'FFHFHF', 'FFFFFG']",233,0.0,0.0
1,"['SHHHFF', 'FFHHFF', 'HFFFHF', 'FFFFHF', 'FFHFFF', 'FHHHFG']",246,0.0,0.0
1,"['SHFFFF', 'FFFFHH', 'FHFHFH', 'FFFFHH', 'FHFFHF', 'HFHFFG']",146,0.0,0.0
1,"['SFFFFH', 'FFFFFF', 'HFFFHH', 'FHFHHF', 'FFFFFF', 'FHFFFG']",190,1.0,0.9388545698794984
1,"['SFFHHH', 'HFFFFH', 'FFFFHH', 'HHFHHH', 'HFFFFH', 'HHHHFG']",362,0.0,0.0
1,"['SFHFFH', 'FFFHFF', 'FHFHFH', 'HFFHHF', 'HHFFFF', 'HFHHHG']",338,0.0,0.0
1,"['SFFFFF', 'HFFFFF', 'FFHFFH', 'HHFFFF', 'FHFFHF', 'HHFFHG']",250,1.0,0.8275513922024125
1,"['SFFFFF', 'FHFFHF', 'FHFFFH', 'FFFHFF', 'FFFFHF', 'FHFFFG']",175,0.0,0.0
