Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFF', 'FFFF', 'FFFF', 'FHFG']",18,1.0,0.985089730404757
1,"['SFFH', 'HHFH', 'FHFF', 'FHHG']",28,1.0,0.9674905716180701
1,"['SFFH', 'FFFF', 'HFFF', 'HHFG']",72,1.0,0.9762504936564125
1,"['SFHH', 'HFHH', 'FFFF', 'HHHG']",31,0.0,0.0
1,"['SFHH', 'HFFF', 'HFHF', 'HHHG']",57,1.0,0.9473552137914398
1,"['SHHH', 'FHFH', 'FFFF', 'HHFG']",14,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",96,1.0,0.9616943356035061
1,"['SFFF', 'FHFF', 'HHFF', 'HFFG']",86,1.0,0.9674905716180701
1,"['SFFF', 'FFHF', 'HFFF', 'FHFG']",53,1.0,0.9821344612135428
1,"['SFFH', 'FFFF', 'HFFH', 'FHFG']",17,1.0,0.8451404054461714
1,"['SFFF', 'HFHF', 'HHFF', 'FFFG']",30,1.0,0.9616943356035061
1,"['SFFF', 'FFHF', 'FFFF', 'FFFG']",43,1.0,0.9588092525966956
1,"['SFHF', 'FFFF', 'HFHF', 'FFHG']",28,1.0,0.8502341582884777
1,"['SFHH', 'FFHF', 'HFFF', 'HFFG']",92,1.0,0.9733217421754432
1,"['SFHH', 'HFHH', 'HFFF', 'FHFG']",5,0.0,0.0
1,"['SFFF', 'HFHF', 'HHFF', 'FHFG']",48,1.0,0.9674905716180701
1,"['SFHF', 'HFFH', 'HHFH', 'HHFG']",39,0.0,0.0
1,"['SFHF', 'FFHH', 'FFHH', 'HFFG']",61,1.0,0.9616943356035061
1,"['SFHF', 'HFHH', 'FFFF', 'FFFG']",68,1.0,0.9791880578299021
1,"['SFFF', 'FFFH', 'FHFF', 'FFFG']",40,1.0,0.985089730404757
1,"['SFHF', 'HFHH', 'FFHF', 'FFFG']",26,0.0,0.0
1,"['SHHH', 'FHHH', 'FFHH', 'HFFG']",22,0.0,0.0
1,"['SFHF', 'FFHH', 'FFFF', 'HHFG']",32,1.0,0.9473552137914398
1,"['SFHH', 'FHHH', 'FFFH', 'FHFG']",50,0.0,0.0
1,"['SFFF', 'FFFF', 'FHFF', 'HFFG']",11,1.0,0.9733217421754432
1,"['SFHH', 'HFHH', 'HFHF', 'HFFG']",53,1.0,0.8657003616774767
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",13,1.0,0.9248559951318693
1,"['SFFF', 'FHFH', 'HHFF', 'FFFG']",85,1.0,0.9791880578299021
1,"['SFFF', 'FFFF', 'FFFF', 'HFFG']",15,1.0,0.9821344612135428
1,"['SFFF', 'FFFF', 'FHHH', 'FFFG']",66,1.0,0.9416796087056153
1,"['SFHH', 'FHFH', 'FFHF', 'HFFG']",46,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFH', 'HFFG']",61,1.0,0.9588092525966956
1,"['SFFH', 'FFFF', 'HHHF', 'FHFG']",5,0.0,0.0
1,"['SFFF', 'HHFH', 'HHFF', 'HFHG']",84,1.0,0.9473552137914398
1,"['SHHH', 'FFFH', 'FHFF', 'HHFG']",41,0.0,0.0
1,"['SFFH', 'FHFH', 'FHFF', 'HHHG']",76,1.0,0.8400771692771434
1,"['SFFF', 'FFFF', 'HFHF', 'HFFG']",56,1.0,0.9645880999032158
1,"['SFHH', 'HFHH', 'HFFH', 'FHFG']",8,0.0,0.0
1,"['SFHF', 'FFFF', 'HFHF', 'FFHG']",19,1.0,0.8152123778407558
1,"['SHFH', 'FFFH', 'FFHF', 'HFFG']",2,0.0,0.0
1,"['SHHF', 'FFFF', 'FHFF', 'FFFG']",10,0.0,0.0
1,"['SHHH', 'FHFH', 'FFHF', 'FFFG']",74,1.0,0.985089730404757
1,"['SFHF', 'HFFF', 'FFFF', 'HFFG']",29,1.0,0.9445131481500655
