Temperature,Simulations,Return,Discounted Return,Map
1,35,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,58,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,18,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,33,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9762504936564125,"['SHFF', 'FFHH', 'FFFF', 'FFHG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,45,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'HFFH', 'FFFG']"
1,25,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,11,0,1.0,0.7630697687590515,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,31,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FHFF', 'FHFG']"
1,29,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,25,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'HHHF', 'FHHG']"
1,56,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,25,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9083329444789534,"['SFFH', 'FHFH', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,23,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,28,0,1.0,0.8201257512162927,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,20,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'FFFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HHHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,14,0,1.0,0.8054737627981655,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,71,0,1.0,0.9220814271464737,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,73,0,1.0,0.7653658663581259,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,46,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,94,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,72,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,20,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'FHFG']"
1,52,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,43,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FHFG']"
1,48,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9445131481500655,"['SFHH', 'FFHH', 'HFFH', 'FFFG']"
1,69,0,1.0,0.9332298921513504,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,75,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,43,0,1.0,0.803057341509771,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,13,0,1.0,0.9674905716180701,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,38,0,1.0,0.8553586117313603,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,25,0,1.0,0.8814479033836181,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,95,0,1.0,0.8761671489944468,"['SHFH', 'FHFF', 'FFHF', 'HFFG']"
1,14,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,53,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,34,0,1.0,0.7494371162085136,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,55,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,62,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,79,0,1.0,0.9530650263643888,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.9304302024748964,"['SFHF', 'FHHF', 'FFFH', 'HHFG']"
1,77,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,66,0,1.0,0.857932408958235,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,57,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,96,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,48,0,1.0,0.8103284404851119,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,4,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,35,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,86,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFHF', 'FHHG']"
1,75,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,28,0,1.0,0.8476834558136123,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HHHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,28,0,1.0,0.9165572373164391,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,55,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,60,0,1.0,0.9530650263643888,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,44,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,89,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,59,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9220814271464737,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,48,0,1.0,0.9616943356035061,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,55,0,1.0,0.8325391341551359,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,65,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,93,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,21,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,41,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHHF', 'FHFG']"
1,62,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,3,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,92,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,81,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,9,0,1.0,0.7863441585589971,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,24,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,69,0,1.0,0.9616943356035061,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,27,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,22,0,1.0,0.7746195551602378,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,72,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,74,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,27,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HFFF', 'FHHG']"
1,5,0,1.0,0.8152123778407558,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,45,0,1.0,0.9445131481500655,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHHH', 'FFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,43,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,58,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,99,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,48,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,64,0,1.0,0.8788035596734672,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,28,0,1.0,0.8921050870283477,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,75,0,1.0,0.776950406379376,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,98,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FHHG']"
1,53,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,93,0,1.0,0.9276389118674717,"['SHHH', 'FHHF', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,34,0,1.0,0.9001824484431542,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,38,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,90,0,1.0,0.8553586117313603,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFF', 'FFFG']"
1,18,0,1.0,0.7887102894272789,"['SFFH', 'FHFF', 'HHHF', 'HFFG']"
1,54,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,83,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,23,0,1.0,0.8527925358961662,"['SHHH', 'FFFH', 'FFFF', 'HHHG']"
1,67,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHFF', 'FFHG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'FFHG']"
1,22,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,61,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FFFF', 'FHFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,81,0,1.0,0.9388545698794984,"['SHHF', 'FFFH', 'FHFF', 'FHFG']"
1,53,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFHF', 'FFHG']"
1,78,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFHH', 'HFFG']"
1,51,0,1.0,0.9473552137914398,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,46,0,1.0,0.9110661429076764,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,66,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFHG']"
1,49,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHF', 'HFFG']"
1,56,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9193151828650342,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,27,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9502058312852957,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,70,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,72,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,45,0,1.0,0.7958514863018556,"['SFHH', 'FFFF', 'HFHF', 'FHFG']"
1,53,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,86,0,1.0,0.9704017769489168,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,72,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'HFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,94,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,46,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,27,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,31,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'FFFG']"
1,45,0,1.0,0.9220814271464737,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,31,0,1.0,0.9138075656044898,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,53,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9304302024748964,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,64,0,1.0,0.8527925358961662,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,23,0,1.0,0.884100203995605,"['SFFH', 'FHFF', 'HHHF', 'FFFG']"
1,85,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,42,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HFHG']"
1,93,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHF', 'HHHG']"
1,45,0,1.0,0.860513950810667,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,29,0,1.0,0.8300415167526705,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,45,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,37,0,1.0,0.7539540549517295,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HHHG']"
1,25,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9473552137914398,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,67,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,9,0,1.0,0.7584982177744161,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,48,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFHF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,97,0,1.0,0.9559328248389055,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,44,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
