Temperature,Simulations,Return,Discounted Return,Map
1,18,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.9502058312852957,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,64,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,14,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,54,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHHG']"
1,35,0,1.0,0.9416796087056153,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,55,0,1.0,0.860513950810667,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,29,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'HHFG']"
1,99,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFHG']"
1,94,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FHFF', 'FFFG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,86,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,65,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,45,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHFF', 'FFFG']"
1,85,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,68,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'HFFF', 'FFHG']"
1,87,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,44,0,0.0,0.0,"['SFFF', 'FHHH', 'FHFF', 'FFFG']"
1,30,0,1.0,0.8735386475474635,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHHF', 'FHFG']"
1,98,0,1.0,0.9559328248389055,"['SHHF', 'FHFF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9733217421754432,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,22,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,43,0,1.0,0.7746195551602378,"['SFHH', 'FFHF', 'HFHF', 'HFFG']"
1,37,0,1.0,0.9110661429076764,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HFFG']"
1,11,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'HFFG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,74,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,53,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,44,0,1.0,0.8426049842298329,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,38,0,1.0,0.9645880999032158,"['SHFF', 'FHFF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.8451404054461714,"['SFFH', 'FFHH', 'HFFF', 'FFHG']"
1,81,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,73,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,81,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,67,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,14,0,1.0,0.8657003616774767,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,42,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,68,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,99,0,1.0,0.8250687380258053,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.8657003616774767,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHFG']"
1,59,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,57,0,1.0,0.8631032605924442,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,85,0,1.0,0.7958514863018556,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,20,0,1.0,0.8250687380258053,"['SHFF', 'FFHF', 'FHFH', 'FFFG']"
1,89,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,49,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,40,0,1.0,0.9616943356035061,"['SFHF', 'FHHH', 'FHHF', 'FFFG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.857932408958235,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,36,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,61,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,19,0,1.0,0.9110661429076764,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,26,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
1,72,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'HHFG']"
1,32,0,1.0,0.9388545698794984,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'FFHG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,90,0,1.0,0.9276389118674717,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,12,0,1.0,0.8709180316048211,"['SFHF', 'FFFF', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,58,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHH', 'FFFG']"
1,52,0,1.0,0.835044266956004,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,54,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFHF', 'FFFG']"
1,15,0,1.0,0.7653658663581259,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,62,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,71,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,38,0,1.0,0.8502341582884777,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,19,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HHFG']"
1,68,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FHHG']"
1,44,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,27,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,22,0,1.0,0.9165572373164391,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,40,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFF', 'FHHG']"
1,79,0,1.0,0.9304302024748964,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,55,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,10,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,89,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,19,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,77,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,33,0,1.0,0.8152123778407558,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,99,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'FFHF', 'HHHG']"
1,64,0,1.0,0.7816331707050701,"['SHHF', 'FFFH', 'HFFH', 'HHFG']"
1,42,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,56,0,1.0,0.9220814271464737,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,22,0,1.0,0.8451404054461714,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,29,0,1.0,0.9704017769489168,"['SHFH', 'FFHF', 'FFFH', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FFFF', 'HHFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,63,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.9165572373164391,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9001824484431542,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,68,0,1.0,0.7792882711929549,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,33,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,86,0,1.0,0.7863441585589971,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,63,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'HFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FFFG']"
1,82,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,7,0,1.0,0.7699788094052729,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,72,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHHF', 'HFHG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,34,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,21,0,1.0,0.8631032605924442,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,16,0,0.0,0.0,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,12,0,1.0,0.776950406379376,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,86,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,98,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,20,0,1.0,0.9332298921513504,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9001824484431542,"['SFHF', 'HFHF', 'FFHH', 'FFFG']"
1,68,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,50,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,19,0,1.0,0.9056079456455165,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,50,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'HHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,39,0,1.0,0.8921050870283477,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,17,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFH', 'FHFH', 'FFFG']"
1,34,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'FHHG']"
1,94,0,1.0,0.9821344612135428,"['SHHH', 'FHFF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,72,0,1.0,0.9733217421754432,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,14,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,63,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,13,0,1.0,0.8709180316048211,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.8527925358961662,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,55,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,35,0,1.0,0.8127667407072335,"['SFHF', 'FFFH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,84,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,41,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,63,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'FHFH', 'FHFG']"
1,93,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'HFFG']"
1,37,0,1.0,0.9445131481500655,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,65,0,1.0,0.9645880999032158,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,53,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HHFF', 'HHHG']"
1,34,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'HFFG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,47,0,1.0,0.8054737627981655,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.8451404054461714,"['SFFF', 'FFHH', 'FFFH', 'FHFG']"
1,83,0,1.0,0.9616943356035061,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,61,0,1.0,0.860513950810667,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,21,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'FFFG']"
1,44,0,1.0,0.9083329444789534,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9138075656044898,"['SHFF', 'FHHF', 'FHFH', 'FFFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,26,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,55,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,74,0,1.0,0.9388545698794984,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,64,0,1.0,0.9110661429076764,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,24,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9416796087056153,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9445131481500655,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9704017769489168,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,55,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,47,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'HFHH', 'FFFG']"
1,55,0,1.0,0.8814479033836181,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,55,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9445131481500655,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9616943356035061,"['SFFF', 'FFHH', 'HFFF', 'FHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9791880578299021,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,50,0,1.0,0.8631032605924442,"['SFFH', 'FFHH', 'HFHH', 'HFFG']"
1,57,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,4,0,1.0,0.7746195551602378,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HHFG']"
1,40,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,60,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,50,0,1.0,0.8788035596734672,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,83,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,20,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FFFF', 'HHFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,64,0,1.0,0.8709180316048211,"['SFFH', 'HHFH', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,34,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,31,0,1.0,0.9276389118674717,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,40,0,1.0,0.9110661429076764,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,9,0,1.0,0.9056079456455165,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,48,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,16,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,80,0,1.0,0.8502341582884777,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,52,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,12,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,22,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
