Temperature,Map,Simulations,Return,Discounted Return
1,"['SFHHHF', 'FFFFHH', 'HHHFHH', 'HFHFFH', 'HHFHFH', 'FFHHFG']",348,0.0,0.0
1,"['SFFHFF', 'HHFFHH', 'HHHFFF', 'FHFFHF', 'HFHFHF', 'HFFFFG']",368,0.0,0.0
1,"['SHFHFH', 'FHHHFH', 'FFFHFF', 'FHFFHH', 'HFFFFF', 'HFHHFG']",327,0.0,0.0
1,"['SFFFFF', 'HFFFHH', 'FFFHHF', 'FFFHHF', 'FHFFFF', 'FHFFFG']",293,1.0,0.8657003616774767
1,"['SFFFFF', 'HHFHFH', 'HHFFFF', 'HHFFFH', 'HHHHFF', 'FHHHHG']",155,0.0,0.0
1,"['SHHHHH', 'FFHHFF', 'HFFFHF', 'FHHFFF', 'HFHFFF', 'HFFHHG']",207,0.0,0.0
1,"['SFHHFF', 'FFFFFH', 'HHFHFH', 'HHFFFH', 'HHHHFH', 'HHFHFG']",110,0.0,0.0
1,"['SFFHHH', 'FFFFFH', 'FFFFFF', 'HFHHFF', 'FFFHFH', 'HHFFFG']",267,0.0,0.0
1,"['SFHFFF', 'FFFFFH', 'FFHFFF', 'FFFFHF', 'FHFFHF', 'HHHHHG']",282,0.0,0.0
1,"['SFFFHH', 'HFHFFH', 'FHFFFF', 'HHHHFH', 'HFHHFF', 'HHFHHG']",303,0.0,0.0
1,"['SFHFFF', 'FFHFFF', 'FFFFHF', 'FFHFHH', 'FHHFFF', 'FFFFFG']",196,1.0,0.860513950810667
1,"['SFHFFH', 'HFFFHH', 'FHFHFF', 'HHFHFH', 'FFFHFH', 'HHFFFG']",123,0.0,0.0
1,"['SFFFFF', 'HFHFFF', 'FHHHFF', 'HFHFFH', 'FHFFFF', 'HHHHHG']",135,0.0,0.0
1,"['SFHFFF', 'FHFHFH', 'FHHFHH', 'FFFFFH', 'HHFHFF', 'FFHHFG']",249,0.0,0.0
1,"['SFFHFH', 'FHHFFF', 'FFFFFF', 'FFFFHF', 'FHFFHH', 'FFFFFG']",195,0.0,0.0
1,"['SFFHHH', 'HHFHHH', 'HHFHHH', 'HHFFFF', 'HHFHHF', 'FHFFFG']",226,0.0,0.0
1,"['SFHFFF', 'FHHHFF', 'FFFFFF', 'FFFFFF', 'FFFFFF', 'FFFFHG']",316,1.0,0.9530650263643888
1,"['SFFFHH', 'FFHFHH', 'HFHFHF', 'FFFFFF', 'FHFHFF', 'HFHFHG']",119,0.0,0.0
1,"['SFFFHF', 'HHHFHF', 'HFHFFF', 'HFHFFF', 'FFHHHF', 'FFFFFG']",375,1.0,0.7746195551602378
1,"['SFFFFF', 'HHHHHF', 'HHFHHF', 'HHHHHF', 'HFHFFF', 'HHHHHG']",326,1.0,0.9138075656044898
1,"['SHHHHF', 'FFFHFH', 'HHFHHH', 'HHFHFH', 'HFFHHF', 'HHFFFG']",168,0.0,0.0
1,"['SFFHHF', 'FHHFHF', 'FFFFFH', 'FFHHFF', 'HFFFHF', 'HHHHHG']",368,0.0,0.0
1,"['SFFHHF', 'FFFFFF', 'HHFFFH', 'FFFFHF', 'FHFFFF', 'FFHFFG']",292,1.0,0.8921050870283477
1,"['SFHHHH', 'FFHHFF', 'FHHFFH', 'FFFFFF', 'HHHHFF', 'FHFHHG']",354,0.0,0.0
1,"['SFFHHF', 'HHFFHF', 'HHHFHH', 'HHHFFF', 'FHFHHF', 'FHHFHG']",329,0.0,0.0
1,"['SFHHFH', 'HFHHHH', 'HFFHHH', 'FFFFHH', 'FHFHHH', 'HFFFFG']",123,0.0,0.0
1,"['SHHHHH', 'FHHHHF', 'FFHHHH', 'HFFFFF', 'HHHFHF', 'HHHHFG']",314,0.0,0.0
1,"['SFHHHF', 'FFFHHF', 'FHFFHF', 'FHFFFF', 'FHHHFF', 'HHFFFG']",270,0.0,0.0
1,"['SFFHHF', 'FFFFHF', 'FFFHHF', 'FFFFFF', 'FHFHHF', 'FFFFFG']",366,1.0,0.860513950810667
1,"['SFHHHH', 'HFFFHH', 'HFHFFH', 'HFFHFF', 'HFHFFH', 'FFHFFG']",291,0.0,0.0
1,"['SFFHHF', 'HHFHFH', 'HHFHHF', 'FFFFFH', 'HHHFFH', 'HFFFFG']",269,0.0,0.0
1,"['SHFHHH', 'FHHHHH', 'FHFHHF', 'FFFHHH', 'FFFFFF', 'HFFHFG']",334,0.0,0.0
1,"['SFHFHF', 'FFFHHH', 'HFHFHF', 'FFFFFF', 'FFFFHF', 'HFFFFG']",247,1.0,0.9138075656044898
1,"['SHFFFF', 'FFFHHF', 'FFFHFF', 'HFFHHF', 'FFHHHF', 'FFFFHG']",191,0.0,0.0
1,"['SHHHFH', 'FFHHHF', 'FFFFHH', 'FHFFFH', 'FHFHFF', 'HHHFHG']",360,0.0,0.0
1,"['SFHFFH', 'HFFFFF', 'FFFFHH', 'HFFFFF', 'FFHFFH', 'FHHHFG']",103,0.0,0.0
1,"['SHFFFF', 'FFHFFF', 'FFFFFF', 'FHHFHF', 'HFFFFH', 'HFFHFG']",334,0.0,0.0
1,"['SHHHHH', 'FHHHHH', 'FFFFFH', 'FHHFHH', 'HFHFFH', 'HHHHFG']",154,0.0,0.0
1,"['SFFFFF', 'FFFHFF', 'FFFFFH', 'FHHFFH', 'HFHHFF', 'FHHHHG']",340,1.0,0.8947894553945313
1,"['SHHFFF', 'FFFFHH', 'FFFFHF', 'FFFHFF', 'FFFFFF', 'HFHHHG']",385,0.0,0.0
1,"['SFFHFH', 'FHHFFH', 'FHHFHH', 'FFHFFF', 'FFFHFF', 'FHFFFG']",118,0.0,0.0
