Temperature,Simulations,Return,Discounted Return,Map
1,6,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,14,0,1.0,0.9110661429076764,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'FHFF', 'FFHG']"
1,99,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,18,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,85,0,1.0,0.9332298921513504,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,10,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HFHG']"
1,41,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,17,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.9704017769489168,"['SHFF', 'FHHH', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9530650263643888,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,85,0,1.0,0.8709180316048211,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,100,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,29,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FHFH', 'FFFG']"
1,34,0,1.0,0.8400771692771434,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,66,0,1.0,0.7539540549517295,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HFFF', 'FFHG']"
1,22,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9083329444789534,"['SFHF', 'HFFF', 'HHHF', 'FFFG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FHFF', 'FFFG']"
1,51,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'FHHG']"
1,26,0,1.0,0.985089730404757,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,12,0,1.0,0.8974819010978248,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,88,0,1.0,0.9110661429076764,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,55,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,25,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,69,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,19,0,1.0,0.8400771692771434,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,80,0,1.0,0.9083329444789534,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,45,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFFF', 'FFFG']"
1,82,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9248559951318693,"['SHHF', 'FHFH', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9588092525966956,"['SFFF', 'HHHF', 'FHHF', 'HHFG']"
1,62,0,1.0,0.8867604854519608,"['SHHH', 'FFFF', 'FFHF', 'HHHG']"
1,25,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,93,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9588092525966956,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,82,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,69,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,81,0,1.0,0.9674905716180701,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,93,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'HFFF', 'HHHG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9416796087056153,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FHHF', 'FHFG']"
1,19,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,43,0,1.0,0.9616943356035061,"['SFHH', 'FHHF', 'FFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,46,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,50,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HHFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,38,0,1.0,0.8502341582884777,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,60,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,62,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,44,0,1.0,0.8225935318117279,"['SFFH', 'FHFF', 'HHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,84,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,65,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,16,0,1.0,0.7792882711929549,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.90289112180858,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,61,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HHHG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,60,0,1.0,0.8631032605924442,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,14,0,1.0,0.8921050870283477,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,30,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,32,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,81,0,1.0,0.7958514863018556,"['SFFF', 'FHHH', 'FFFF', 'HHHG']"
1,33,0,1.0,0.7958514863018556,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9704017769489168,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,5,0,1.0,0.7494371162085136,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9674905716180701,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FFHG']"
1,25,0,1.0,0.9332298921513504,"['SHFF', 'FFHH', 'FFFH', 'HFFG']"
1,70,0,1.0,0.985089730404757,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9445131481500655,"['SFHH', 'FHHF', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,77,0,1.0,0.9056079456455165,"['SHHF', 'FFFF', 'HHHF', 'FHHG']"
1,12,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,11,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'FHFG']"
1,57,0,1.0,0.8974819010978248,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,57,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,83,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FFHF', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'HHFG']"
1,99,0,1.0,0.8788035596734672,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,75,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,100,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FFFH', 'FHFG']"
1,60,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,61,0,1.0,0.9674905716180701,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,12,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'FFFG']"
1,56,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9193151828650342,"['SHFF', 'FHFH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.7630697687590515,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,21,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,78,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,44,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,79,0,1.0,0.8974819010978248,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,20,0,1.0,0.8974819010978248,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'HFFG']"
1,92,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HFFF', 'HFFG']"
1,22,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,46,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HFFF', 'HFHG']"
1,37,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,93,0,1.0,0.7699788094052729,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,12,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'HHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'HHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,51,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'HFFG']"
1,42,0,1.0,0.8709180316048211,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFFG']"
1,64,0,1.0,0.9110661429076764,"['SFFF', 'FHFH', 'HHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,87,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,80,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,29,0,1.0,0.8006481694852418,"['SFHF', 'HFFH', 'FHFF', 'HHFG']"
1,64,0,1.0,0.9588092525966956,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,77,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,21,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHHF', 'FHFG']"
1,11,0,1.0,0.8947894553945313,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,71,0,1.0,0.9304302024748964,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHF', 'FHHG']"
1,57,0,1.0,0.8921050870283477,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,12,0,1.0,0.8078974551636565,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,53,0,1.0,0.803057341509771,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,75,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9416796087056153,"['SFFF', 'FHHH', 'FHFH', 'FFFG']"
1,73,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FHHG']"
1,66,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,72,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,9,0,1.0,0.7427123967299725,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,84,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,55,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFH', 'FHFG']"
1,33,0,1.0,0.8947894553945313,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,14,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,57,0,1.0,0.8683052775100066,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,49,0,1.0,0.9762504936564125,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,18,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,61,0,1.0,0.8709180316048211,"['SFHF', 'FFHF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.803057341509771,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,74,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.8225935318117279,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,13,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FHHF', 'FFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,1,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,50,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,53,0,1.0,0.8201257512162927,"['SHHH', 'FHHH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9332298921513504,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHHG']"
1,98,0,1.0,0.9559328248389055,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,50,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,41,0,1.0,0.8788035596734672,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,35,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFHH', 'FFFH', 'HFFF', 'HHFG']"
1,73,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9674905716180701,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,83,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'FHFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,58,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,36,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9276389118674717,"['SHHH', 'FHFF', 'FFHH', 'FFFG']"
1,43,0,1.0,0.8683052775100066,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FFHG']"
1,27,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,9,0,1.0,0.798246224976786,"['SFFF', 'HFHF', 'FHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,40,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,73,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,45,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFF', 'FHHG']"
1,23,0,1.0,0.8476834558136123,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,36,0,1.0,0.7958514863018556,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,37,0,1.0,0.8894287717672626,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,78,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,100,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,74,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FHHF', 'HFHG']"
1,54,0,1.0,0.8426049842298329,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9332298921513504,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,38,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,76,0,1.0,0.9304302024748964,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHFH', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'FHFH', 'HHFG']"
1,8,0,1.0,0.9304302024748964,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
