Temperature,Simulations,Return
1,99,252.0
1,29,382.0
1,87,209.0
1,90,362.0
1,92,500.0
1,69,198.0
1,92,259.0
1,55,212.0
1,21,189.0
1,20,384.0
1,20,205.0
1,89,200.0
1,78,500.0
1,10,500.0
1,68,305.0
1,29,231.0
1,75,373.0
1,37,426.0
1,91,500.0
1,91,430.0
1,40,187.0
1,9,296.0
1,69,302.0
1,33,303.0
1,75,247.0
1,36,225.0
1,26,279.0
1,80,251.0
1,73,302.0
1,48,403.0
1,11,249.0
1,17,351.0
1,38,242.0
1,69,219.0
1,84,400.0
1,15,248.0
1,77,255.0
1,3,349.0
1,44,252.0
1,95,500.0
1,40,246.0
1,70,500.0
1,27,500.0
1,38,174.0
1,61,328.0
1,18,165.0
1,71,389.0
1,25,310.0
1,33,248.0
1,17,237.0
1,96,321.0
1,10,393.0
1,18,236.0
1,74,500.0
1,34,500.0
1,31,219.0
1,42,500.0
1,91,263.0
1,83,500.0
1,20,498.0
1,69,194.0
1,40,500.0
1,25,223.0
1,50,396.0
1,15,500.0
1,21,171.0
1,98,226.0
1,40,379.0
1,43,372.0
1,88,331.0
1,46,333.0
1,71,330.0
1,44,321.0
1,96,479.0
1,100,451.0
1,57,199.0
1,3,236.0
1,89,500.0
1,43,234.0
1,36,500.0
1,73,119.0
1,88,308.0
1,40,500.0
1,96,178.0
1,75,225.0
1,15,500.0
1,71,231.0
1,66,296.0
1,96,468.0
1,38,500.0
1,41,280.0
1,31,354.0
1,32,286.0
1,92,415.0
1,53,500.0
1,5,245.0
1,77,475.0
1,14,500.0
1,77,396.0
1,25,500.0
1,16,412.0
1,64,228.0
1,91,459.0
1,72,500.0
1,28,438.0
1,42,208.0
1,23,440.0
1,10,261.0
1,10,500.0
1,21,500.0
1,88,500.0
1,16,210.0
1,37,293.0
1,58,396.0
1,79,376.0
1,76,240.0
1,73,291.0
1,87,355.0
1,54,274.0
1,73,500.0
1,19,390.0
1,96,411.0
1,23,176.0
1,36,500.0
1,42,331.0
1,100,299.0
1,7,248.0
1,14,272.0
1,27,233.0
1,5,205.0
1,87,287.0
1,27,375.0
1,67,294.0
1,31,301.0
1,87,500.0
1,4,272.0
1,91,241.0
1,35,447.0
1,62,282.0
1,17,500.0
1,27,286.0
1,58,330.0
1,29,198.0
1,3,177.0
1,35,305.0
1,84,399.0
1,47,194.0
1,86,329.0
1,79,226.0
1,15,316.0
1,20,209.0
1,49,500.0
1,62,393.0
1,25,500.0
1,53,205.0
1,75,264.0
1,81,429.0
1,57,337.0
1,61,427.0
1,43,406.0
1,87,500.0
1,16,346.0
1,12,333.0
1,10,500.0
1,9,310.0
1,84,500.0
1,76,446.0
1,24,487.0
1,44,280.0
1,55,234.0
1,20,245.0
1,22,500.0
1,58,483.0
1,38,500.0
1,94,249.0
1,65,337.0
1,13,361.0
1,35,323.0
1,15,337.0
1,86,500.0
1,30,357.0
1,93,426.0
1,52,247.0
1,94,419.0
1,14,320.0
1,35,405.0
1,43,389.0
1,15,344.0
1,8,255.0
1,99,500.0
1,59,500.0
1,50,479.0
1,58,287.0
1,70,292.0
1,85,425.0
1,37,500.0
1,61,427.0
1,92,280.0
1,55,412.0
1,78,500.0
1,18,500.0
1,23,316.0
1,1,10.0
1,82,280.0
1,7,483.0
1,12,220.0
1,5,305.0
1,19,500.0
1,5,175.0
1,100,272.0
1,39,500.0
1,59,500.0
1,87,500.0
1,1,10.0
1,74,500.0
1,28,224.0
1,56,500.0
1,97,442.0
1,53,473.0
1,14,240.0
1,59,360.0
1,12,500.0
1,4,380.0
1,7,500.0
1,32,500.0
1,33,259.0
1,46,202.0
1,19,262.0
1,42,324.0
1,14,446.0
1,36,335.0
1,12,223.0
1,47,269.0
1,92,365.0
1,84,412.0
1,13,165.0
1,99,491.0
1,40,500.0
1,88,264.0
1,74,335.0
1,59,500.0
1,26,294.0
1,95,246.0
1,18,200.0
1,98,306.0
1,15,452.0
1,46,215.0
1,55,422.0
1,50,270.0
1,82,340.0
1,82,233.0
1,50,203.0
1,4,348.0
1,60,278.0
1,46,500.0
1,47,190.0
1,75,253.0
1,9,296.0
1,87,245.0
1,38,248.0
1,84,500.0
1,6,365.0
1,11,288.0
1,89,500.0
1,91,500.0
1,100,285.0
1,22,500.0
1,61,500.0
1,99,224.0
1,96,500.0
1,33,320.0
1,51,254.0
1,42,277.0
1,57,219.0
1,53,500.0
1,75,335.0
1,54,295.0
1,78,158.0
1,83,209.0
1,3,427.0
1,86,500.0
1,83,500.0
1,12,171.0
1,32,500.0
1,15,500.0
1,79,500.0
1,8,214.0
1,41,218.0
1,37,222.0
1,57,500.0
1,57,338.0
1,32,409.0
1,49,403.0
1,9,297.0
1,96,274.0
1,86,439.0
1,10,180.0
1,24,226.0
1,89,350.0
1,31,500.0
1,90,335.0
1,59,217.0
1,6,196.0
1,74,500.0
1,24,296.0
1,45,500.0
1,83,246.0
1,14,500.0
1,75,313.0
1,35,184.0
1,1,10.0
1,14,178.0
1,76,217.0
1,19,328.0
1,33,306.0
1,9,433.0
1,33,244.0
1,90,270.0
1,21,349.0
1,39,203.0
1,47,381.0
1,32,364.0
1,85,209.0
1,1,9.0
1,71,215.0
1,73,143.0
1,32,387.0
1,88,195.0
1,77,301.0
1,21,484.0
1,29,424.0
1,90,428.0
1,45,311.0
1,35,500.0
1,62,432.0
1,52,158.0
1,67,299.0
1,51,340.0
1,89,181.0
1,45,263.0
1,81,269.0
1,48,345.0
1,83,253.0
1,27,264.0
1,50,452.0
1,70,500.0
1,40,458.0
1,55,215.0
1,79,500.0
1,38,265.0
1,86,428.0
1,57,500.0
1,14,279.0
1,65,282.0
1,7,426.0
1,92,423.0
1,3,224.0
1,2,481.0
1,30,267.0
1,94,491.0
1,46,493.0
1,77,334.0
1,79,500.0
1,79,343.0
1,4,500.0
1,75,500.0
1,80,280.0
1,71,344.0
1,34,265.0
1,8,244.0
1,87,340.0
1,64,280.0
1,89,241.0
1,43,198.0
1,57,272.0
1,34,500.0
1,92,500.0
1,84,421.0
1,50,327.0
1,67,191.0
1,42,258.0
1,91,346.0
1,39,320.0
1,81,500.0
1,98,162.0
1,37,267.0
1,27,194.0
1,48,479.0
1,38,286.0
1,22,235.0
1,33,500.0
1,46,431.0
1,11,239.0
1,3,126.0
1,56,333.0
1,29,454.0
1,31,500.0
1,52,386.0
1,5,257.0
1,78,240.0
1,8,390.0
1,58,299.0
1,38,469.0
1,35,240.0
1,37,223.0
1,8,416.0
1,66,271.0
1,17,392.0
1,86,410.0
1,3,14.0
1,41,130.0
1,92,278.0
1,8,374.0
