Temperature,Simulations,Return
500,71,314.0
500,44,298.0
500,29,500.0
500,83,323.0
500,73,500.0
500,61,500.0
500,67,500.0
500,18,371.0
500,91,371.0
500,55,500.0
500,31,364.0
500,45,345.0
500,94,342.0
500,31,500.0
500,14,448.0
500,92,352.0
500,32,500.0
500,26,500.0
500,22,405.0
500,83,330.0
500,71,451.0
500,58,318.0
500,86,380.0
500,43,319.0
500,51,271.0
500,96,304.0
500,86,413.0
500,9,371.0
500,36,387.0
500,64,500.0
500,49,407.0
500,41,203.0
500,34,434.0
500,37,437.0
500,41,270.0
500,33,402.0
500,62,500.0
500,86,309.0
500,7,500.0
500,20,185.0
500,62,500.0
500,65,500.0
500,55,364.0
500,1,9.0
500,44,250.0
500,74,335.0
500,86,460.0
500,42,322.0
500,3,203.0
500,70,500.0
500,49,484.0
500,57,500.0
500,6,500.0
500,16,487.0
500,58,500.0
500,98,500.0
500,5,340.0
500,34,363.0
500,27,420.0
500,37,309.0
500,39,303.0
500,59,500.0
500,12,268.0
500,34,384.0
500,77,355.0
500,68,500.0
500,56,500.0
500,42,432.0
500,3,500.0
500,98,380.0
500,32,464.0
500,25,410.0
500,13,456.0
500,58,500.0
500,68,500.0
500,7,500.0
500,93,274.0
500,23,261.0
500,31,500.0
500,85,426.0
500,99,333.0
500,8,500.0
500,74,500.0
500,88,377.0
500,75,500.0
500,12,499.0
500,74,368.0
500,7,302.0
500,44,474.0
500,14,500.0
500,18,319.0
500,86,333.0
500,78,294.0
500,33,427.0
500,47,370.0
500,80,408.0
500,35,500.0
500,50,461.0
500,97,289.0
500,68,500.0
500,12,301.0
500,2,350.0
500,84,290.0
500,30,444.0
500,86,358.0
500,4,242.0
500,41,334.0
500,75,304.0
500,12,240.0
500,2,173.0
500,90,335.0
500,29,401.0
500,34,500.0
500,35,438.0
500,81,455.0
500,90,296.0
500,91,235.0
500,18,500.0
500,82,374.0
500,15,500.0
500,93,456.0
500,13,500.0
500,48,299.0
500,9,215.0
500,40,220.0
500,44,239.0
500,69,500.0
500,87,430.0
500,82,353.0
500,39,319.0
500,37,325.0
500,57,500.0
500,83,378.0
500,75,442.0
500,34,500.0
500,47,362.0
500,33,500.0
500,21,226.0
500,100,381.0
500,71,500.0
500,56,426.0
500,67,500.0
500,22,196.0
500,83,500.0
500,48,299.0
500,34,500.0
500,91,500.0
500,99,407.0
500,91,330.0
500,20,227.0
500,53,242.0
500,16,472.0
500,83,328.0
500,52,245.0
500,34,360.0
500,33,464.0
500,63,500.0
500,3,179.0
500,13,245.0
500,58,500.0
500,77,379.0
500,63,500.0
500,77,356.0
500,46,270.0
500,59,500.0
500,35,500.0
500,21,224.0
500,77,412.0
500,6,500.0
500,76,317.0
500,65,500.0
500,79,338.0
500,65,500.0
500,35,440.0
500,15,307.0
500,69,472.0
500,41,373.0
500,20,488.0
500,49,310.0
500,83,290.0
500,27,500.0
500,95,305.0
500,22,225.0
500,23,218.0
500,35,500.0
500,83,500.0
500,1,8.0
500,91,305.0
500,49,262.0
500,36,333.0
500,28,500.0
500,3,162.0
500,41,345.0
500,22,258.0
500,17,322.0
500,58,500.0
500,95,264.0
500,48,294.0
500,93,335.0
500,27,398.0
500,83,353.0
500,79,500.0
500,44,370.0
500,25,497.0
500,31,500.0
500,53,404.0
500,26,264.0
500,59,448.0
500,66,500.0
500,57,456.0
500,86,425.0
500,3,232.0
500,75,433.0
500,53,488.0
500,82,283.0
500,4,310.0
500,92,322.0
500,83,428.0
500,93,360.0
500,65,500.0
500,72,297.0
500,87,378.0
500,48,305.0
500,81,332.0
500,61,496.0
500,27,500.0
500,93,323.0
500,73,350.0
500,21,302.0
500,18,268.0
500,56,500.0
500,21,329.0
500,70,500.0
500,38,289.0
500,44,269.0
500,78,500.0
500,62,500.0
500,6,500.0
500,28,500.0
500,59,500.0
500,29,500.0
500,83,380.0
500,42,455.0
500,79,500.0
500,81,477.0
500,72,443.0
500,55,500.0
500,73,500.0
500,1,10.0
500,84,394.0
500,96,378.0
500,22,258.0
500,70,500.0
500,15,500.0
500,8,156.0
500,94,297.0
500,24,228.0
500,84,421.0
500,87,434.0
500,35,500.0
500,65,500.0
500,87,489.0
500,98,406.0
500,89,500.0
500,53,328.0
500,32,500.0
500,50,455.0
500,31,500.0
500,39,343.0
500,96,338.0
500,21,296.0
500,93,435.0
500,6,222.0
500,22,269.0
500,13,453.0
500,67,438.0
500,59,500.0
500,13,500.0
500,45,228.0
500,96,267.0
500,44,354.0
500,50,500.0
500,89,382.0
500,98,431.0
500,28,277.0
500,13,262.0
500,1,10.0
500,24,206.0
500,68,500.0
500,33,500.0
500,1,9.0
500,36,347.0
500,94,358.0
500,24,235.0
500,51,321.0
500,11,313.0
500,15,500.0
500,60,500.0
500,54,290.0
500,99,256.0
500,30,500.0
500,17,398.0
500,11,284.0
500,5,126.0
500,44,383.0
500,33,500.0
500,57,346.0
500,67,500.0
500,56,500.0
500,13,500.0
500,52,359.0
500,59,500.0
500,55,477.0
500,69,488.0
500,80,318.0
500,9,280.0
500,8,176.0
500,93,400.0
500,39,324.0
500,80,312.0
500,3,113.0
500,21,318.0
500,34,500.0
500,30,325.0
500,71,500.0
500,91,301.0
500,1,9.0
500,66,500.0
500,6,500.0
500,12,262.0
500,95,278.0
500,4,136.0
500,74,458.0
500,8,475.0
500,88,319.0
500,31,488.0
500,67,500.0
500,84,259.0
500,3,500.0
500,17,500.0
500,37,356.0
500,21,250.0
500,19,404.0
500,56,500.0
500,56,500.0
500,95,360.0
500,41,328.0
500,10,209.0
500,20,221.0
500,89,318.0
500,65,500.0
500,33,392.0
500,45,325.0
500,79,302.0
500,40,500.0
500,77,392.0
500,76,500.0
500,96,360.0
500,90,421.0
500,23,443.0
500,3,190.0
500,49,258.0
500,54,500.0
500,97,390.0
500,60,500.0
500,55,468.0
500,91,308.0
500,18,248.0
500,96,277.0
500,47,311.0
500,86,301.0
500,78,401.0
500,82,389.0
500,21,283.0
500,4,164.0
500,15,393.0
500,37,328.0
500,81,461.0
500,2,471.0
