Temperature,Simulations,Return,Discounted Return
1,45,1.0,0.9110661429076764
1,21,1.0,0.9416796087056153
1,6,1.0,0.747188804859888
1,48,1.0,0.8201257512162927
1,50,1.0,0.9530650263643888
1,30,0.0,0.0
1,87,1.0,0.9733217421754432
1,37,1.0,0.9473552137914398
1,98,1.0,0.9588092525966956
1,61,1.0,0.9674905716180701
1,54,1.0,0.9616943356035061
1,35,1.0,0.9220814271464737
1,19,1.0,0.9502058312852957
1,13,1.0,0.7722956964947572
1,36,1.0,0.8814479033836181
1,19,1.0,0.8078974551636565
1,24,0.0,0.0
1,16,0.0,0.0
1,42,1.0,0.8761671489944468
1,8,0.0,0.0
1,15,1.0,0.7746195551602378
1,57,1.0,0.9674905716180701
1,40,1.0,0.9821344612135428
1,77,1.0,0.9762504936564125
1,83,1.0,0.9733217421754432
1,55,1.0,0.985089730404757
1,72,1.0,0.9674905716180701
1,78,1.0,0.9791880578299021
1,82,1.0,0.9248559951318693
1,50,1.0,0.9791880578299021
1,8,0.0,0.0
1,57,1.0,0.9791880578299021
1,64,1.0,0.9388545698794984
1,58,1.0,0.9645880999032158
1,20,1.0,0.9248559951318693
1,87,1.0,0.9821344612135428
1,11,1.0,0.9588092525966956
1,71,1.0,0.9733217421754432
1,24,1.0,0.9530650263643888
1,95,1.0,0.9704017769489168
1,65,1.0,0.9248559951318693
1,54,1.0,0.9645880999032158
1,73,1.0,0.985089730404757
1,36,1.0,0.9502058312852957
1,48,1.0,0.9704017769489168
1,92,1.0,0.9733217421754432
1,44,1.0,0.8250687380258053
1,57,1.0,0.9674905716180701
1,67,1.0,0.9674905716180701
1,46,1.0,0.9502058312852957
1,84,1.0,0.9704017769489168
1,77,1.0,0.9704017769489168
1,6,0.0,0.0
1,48,1.0,0.9416796087056153
1,65,1.0,0.9762504936564125
1,42,1.0,0.985089730404757
1,6,0.0,0.0
1,34,1.0,0.8788035596734672
1,35,1.0,0.9616943356035061
1,72,1.0,0.9674905716180701
1,34,1.0,0.9056079456455165
1,96,1.0,0.9588092525966956
1,2,0.0,0.0
1,14,0.0,0.0
1,93,1.0,0.9616943356035061
1,18,1.0,0.835044266956004
1,15,0.0,0.0
1,79,1.0,0.9645880999032158
1,66,1.0,0.9733217421754432
1,87,1.0,0.9674905716180701
1,76,1.0,0.9674905716180701
1,14,0.0,0.0
1,57,1.0,0.9704017769489168
1,8,1.0,0.8527925358961662
1,9,1.0,0.8814479033836181
1,65,1.0,0.9332298921513504
1,63,1.0,0.9674905716180701
1,80,1.0,0.9220814271464737
1,57,1.0,0.9733217421754432
1,12,0.0,0.0
1,97,1.0,0.9704017769489168
1,31,1.0,0.860513950810667
1,71,1.0,0.9616943356035061
1,65,1.0,0.9388545698794984
1,75,1.0,0.9165572373164391
1,78,1.0,0.9821344612135428
1,56,1.0,0.9530650263643888
1,30,1.0,0.9502058312852957
1,6,0.0,0.0
1,34,1.0,0.9502058312852957
1,96,1.0,0.9530650263643888
1,79,1.0,0.9674905716180701
1,12,1.0,0.8103284404851119
1,28,1.0,0.9733217421754432
1,97,1.0,0.9588092525966956
1,46,1.0,0.985089730404757
1,100,1.0,0.9502058312852957
1,17,0.0,0.0
1,7,0.0,0.0
1,62,1.0,0.9616943356035061
1,21,1.0,0.8761671489944468
1,16,1.0,0.8502341582884777
1,2,0.0,0.0
1,61,1.0,0.9165572373164391
1,84,1.0,0.9416796087056153
1,64,1.0,0.9530650263643888
1,80,1.0,0.9530650263643888
1,2,0.0,0.0
1,63,1.0,0.9821344612135428
1,98,1.0,0.9674905716180701
1,25,1.0,0.8814479033836181
1,16,0.0,0.0
1,18,1.0,0.7427123967299725
1,100,1.0,0.9733217421754432
1,78,1.0,0.9248559951318693
1,35,1.0,0.8761671489944468
1,72,1.0,0.9588092525966956
1,64,1.0,0.9332298921513504
1,46,1.0,0.9588092525966956
1,78,1.0,0.9704017769489168
1,13,1.0,0.8657003616774767
1,50,1.0,0.985089730404757
1,94,1.0,0.9821344612135428
1,15,1.0,0.8476834558136123
1,28,1.0,0.8947894553945313
1,99,1.0,0.9704017769489168
1,72,1.0,0.9559328248389055
1,2,0.0,0.0
1,4,0.0,0.0
1,85,1.0,0.985089730404757
1,7,0.0,0.0
1,73,1.0,0.9674905716180701
1,22,1.0,0.9083329444789534
1,24,1.0,0.7699788094052729
1,97,1.0,0.9588092525966956
1,5,0.0,0.0
1,23,1.0,0.9248559951318693
1,44,1.0,0.9110661429076764
1,84,1.0,0.9530650263643888
1,19,1.0,0.8921050870283477
1,67,1.0,0.9762504936564125
1,54,1.0,0.9821344612135428
1,48,1.0,0.9220814271464737
1,34,1.0,0.9616943356035061
1,12,0.0,0.0
1,17,1.0,0.8709180316048211
1,20,0.0,0.0
1,7,1.0,0.8709180316048211
1,4,0.0,0.0
1,54,1.0,0.9645880999032158
1,68,1.0,0.9530650263643888
1,89,1.0,0.9416796087056153
1,73,1.0,0.9674905716180701
1,12,1.0,0.7958514863018556
1,74,1.0,0.9110661429076764
1,63,1.0,0.985089730404757
1,100,1.0,0.9588092525966956
1,86,1.0,0.9616943356035061
1,54,1.0,0.9616943356035061
1,15,0.0,0.0
1,13,0.0,0.0
1,100,1.0,0.9138075656044898
1,78,1.0,0.9762504936564125
1,89,1.0,0.9645880999032158
1,27,1.0,0.8631032605924442
1,11,0.0,0.0
1,68,1.0,0.9791880578299021
1,39,1.0,0.9821344612135428
1,44,1.0,0.985089730404757
1,74,1.0,0.9193151828650342
1,81,1.0,0.9791880578299021
1,72,1.0,0.9733217421754432
1,24,1.0,0.9276389118674717
1,1,0.0,0.0
1,8,0.0,0.0
1,87,1.0,0.9674905716180701
1,66,1.0,0.9733217421754432
1,81,1.0,0.9616943356035061
1,1,0.0,0.0
1,94,1.0,0.9733217421754432
1,24,1.0,0.7816331707050701
1,32,1.0,0.9559328248389055
1,16,1.0,0.9588092525966956
1,17,0.0,0.0
1,22,0.0,0.0
1,31,1.0,0.985089730404757
1,4,0.0,0.0
1,90,1.0,0.9791880578299021
1,58,1.0,0.9616943356035061
1,8,0.0,0.0
1,22,1.0,0.90289112180858
1,25,0.0,0.0
1,31,1.0,0.9056079456455165
1,74,1.0,0.985089730404757
1,39,1.0,0.9502058312852957
1,93,1.0,0.985089730404757
1,12,0.0,0.0
1,92,1.0,0.9821344612135428
1,38,1.0,0.9304302024748964
1,52,1.0,0.9388545698794984
1,3,0.0,0.0
1,62,1.0,0.9445131481500655
1,31,1.0,0.9821344612135428
1,55,1.0,0.9304302024748964
1,68,1.0,0.9762504936564125
1,86,1.0,0.985089730404757
1,92,1.0,0.9645880999032158
1,72,1.0,0.9674905716180701
1,30,1.0,0.9193151828650342
1,30,1.0,0.8400771692771434
1,76,1.0,0.985089730404757
1,14,0.0,0.0
1,37,1.0,0.8657003616774767
1,15,0.0,0.0
1,69,1.0,0.9588092525966956
1,14,0.0,0.0
1,87,1.0,0.9821344612135428
1,40,1.0,0.9193151828650342
1,30,1.0,0.8275513922024125
1,29,1.0,0.8921050870283477
1,41,1.0,0.9083329444789534
1,35,1.0,0.8553586117313603
1,69,1.0,0.9083329444789534
1,16,0.0,0.0
1,96,1.0,0.9530650263643888
1,5,0.0,0.0
1,68,1.0,0.9704017769489168
1,33,1.0,0.9674905716180701
1,50,1.0,0.9704017769489168
1,69,1.0,0.9473552137914398
1,56,1.0,0.9165572373164391
1,14,1.0,0.9193151828650342
1,50,1.0,0.9248559951318693
1,74,1.0,0.9733217421754432
1,25,1.0,0.837556937769312
1,56,1.0,0.9001824484431542
1,48,1.0,0.9791880578299021
1,67,1.0,0.9791880578299021
1,33,1.0,0.9616943356035061
1,27,1.0,0.9248559951318693
1,9,1.0,0.8127667407072335
1,24,1.0,0.8006481694852418
1,66,1.0,0.9559328248389055
1,91,1.0,0.9791880578299021
1,8,0.0,0.0
1,74,1.0,0.9616943356035061
1,70,1.0,0.9530650263643888
1,96,1.0,0.9559328248389055
1,100,1.0,0.985089730404757
1,94,1.0,0.9530650263643888
1,74,1.0,0.9248559951318693
1,67,1.0,0.9704017769489168
1,47,1.0,0.9645880999032158
1,46,1.0,0.9193151828650342
1,91,1.0,0.9645880999032158
1,31,1.0,0.9502058312852957
1,28,1.0,0.857932408958235
1,98,1.0,0.9791880578299021
1,46,1.0,0.9165572373164391
1,56,1.0,0.884100203995605
1,71,1.0,0.9276389118674717
1,73,1.0,0.9674905716180701
1,77,1.0,0.9502058312852957
1,91,1.0,0.9733217421754432
1,100,1.0,0.9473552137914398
1,12,1.0,0.9388545698794984
1,63,1.0,0.985089730404757
1,88,1.0,0.9821344612135428
1,71,1.0,0.8894287717672626
1,67,1.0,0.9762504936564125
1,74,1.0,0.9791880578299021
1,73,1.0,0.9645880999032158
1,74,1.0,0.9674905716180701
1,78,1.0,0.985089730404757
1,14,1.0,0.884100203995605
1,76,1.0,0.9762504936564125
1,31,1.0,0.9445131481500655
1,30,1.0,0.8225935318117279
1,3,0.0,0.0
1,6,0.0,0.0
1,24,0.0,0.0
1,82,1.0,0.9645880999032158
1,44,1.0,0.9220814271464737
1,81,1.0,0.9733217421754432
1,15,1.0,0.9791880578299021
1,99,1.0,0.9762504936564125
1,50,1.0,0.9616943356035061
1,30,1.0,0.985089730404757
1,11,1.0,0.8300415167526705
1,86,1.0,0.985089730404757
1,12,1.0,0.8078974551636565
1,62,1.0,0.9733217421754432
1,70,1.0,0.9559328248389055
1,34,1.0,0.9445131481500655
1,42,1.0,0.9332298921513504
1,18,1.0,0.9276389118674717
1,46,1.0,0.9193151828650342
1,49,1.0,0.9704017769489168
1,41,1.0,0.9502058312852957
1,93,1.0,0.9791880578299021
1,64,1.0,0.9704017769489168
1,58,1.0,0.9762504936564125
1,68,1.0,0.9645880999032158
1,18,1.0,0.9502058312852957
1,37,1.0,0.8078974551636565
1,38,1.0,0.9616943356035061
1,38,1.0,0.9473552137914398
1,26,1.0,0.9416796087056153
1,62,1.0,0.9248559951318693
1,73,1.0,0.9821344612135428
1,39,1.0,0.9445131481500655
1,69,1.0,0.9530650263643888
1,2,0.0,0.0
1,69,1.0,0.9791880578299021
1,65,1.0,0.985089730404757
1,3,0.0,0.0
1,24,1.0,0.8527925358961662
1,1,0.0,0.0
1,87,1.0,0.9416796087056153
1,31,1.0,0.9445131481500655
1,20,1.0,0.8631032605924442
1,30,1.0,0.7746195551602378
1,79,1.0,0.9616943356035061
1,10,0.0,0.0
1,94,1.0,0.9445131481500655
1,44,1.0,0.9762504936564125
1,63,1.0,0.9645880999032158
1,49,1.0,0.9083329444789534
1,52,1.0,0.9083329444789534
1,85,1.0,0.9559328248389055
