Temperature,Simulations,Return
1,11,500.0
1,16,480.0
1,7,176.0
1,15,494.0
1,14,255.0
1,14,500.0
1,3,264.0
1,9,226.0
1,15,500.0
1,14,500.0
1,6,273.0
1,9,282.0
1,6,262.0
1,11,246.0
1,11,359.0
1,9,226.0
1,3,202.0
1,12,500.0
1,7,325.0
1,4,494.0
1,14,321.0
1,3,317.0
1,8,463.0
1,13,261.0
1,16,255.0
1,2,25.0
1,6,329.0
1,16,201.0
1,7,500.0
1,13,296.0
1,11,190.0
1,6,349.0
1,11,312.0
1,5,355.0
1,12,500.0
1,9,403.0
1,1,10.0
1,6,359.0
1,4,489.0
1,9,232.0
1,1,9.0
1,12,251.0
1,1,9.0
1,16,500.0
1,6,213.0
1,9,314.0
1,10,500.0
1,11,224.0
1,14,450.0
1,2,229.0
1,13,235.0
1,14,276.0
1,12,500.0
1,6,238.0
1,12,363.0
1,8,281.0
1,4,248.0
1,16,180.0
1,9,260.0
1,3,196.0
1,5,227.0
1,12,189.0
1,13,343.0
1,6,320.0
1,4,273.0
1,8,222.0
1,3,247.0
1,2,336.0
1,2,23.0
1,6,367.0
1,5,339.0
1,3,83.0
1,15,298.0
1,7,148.0
1,1,10.0
1,7,235.0
1,7,470.0
1,16,500.0
1,7,183.0
1,5,153.0
1,11,295.0
1,4,345.0
1,10,468.0
1,6,205.0
1,8,340.0
1,9,216.0
1,10,383.0
1,10,300.0
1,1,10.0
1,5,416.0
1,10,293.0
1,9,284.0
1,8,266.0
1,3,249.0
1,11,372.0
1,14,203.0
1,8,431.0
1,5,260.0
1,8,410.0
1,14,362.0
1,14,500.0
1,13,385.0
1,13,500.0
1,9,500.0
1,12,474.0
1,13,322.0
1,4,162.0
1,7,223.0
1,6,205.0
1,11,343.0
1,3,247.0
1,5,317.0
1,2,171.0
1,16,205.0
1,4,173.0
1,2,28.0
1,8,281.0
1,11,319.0
1,4,385.0
1,16,347.0
1,4,500.0
1,5,264.0
1,13,254.0
1,11,171.0
1,13,346.0
1,13,212.0
1,15,500.0
1,9,500.0
1,9,407.0
1,6,158.0
1,14,372.0
1,15,241.0
1,7,268.0
1,6,277.0
1,4,315.0
1,7,500.0
1,16,375.0
1,13,223.0
1,5,448.0
1,10,500.0
1,13,234.0
1,12,256.0
1,6,500.0
1,2,120.0
1,11,240.0
1,12,436.0
1,13,236.0
1,3,388.0
1,4,397.0
1,11,343.0
1,15,227.0
1,3,254.0
1,10,500.0
1,1,10.0
1,4,412.0
1,1,11.0
1,10,196.0
1,8,230.0
1,13,500.0
1,1,10.0
1,1,10.0
1,15,267.0
1,7,500.0
1,16,379.0
1,9,500.0
1,14,288.0
1,2,500.0
1,16,296.0
1,14,283.0
1,8,258.0
1,16,185.0
1,14,211.0
1,1,10.0
1,13,200.0
1,2,227.0
1,15,175.0
1,3,278.0
1,12,219.0
1,12,500.0
1,6,142.0
1,15,150.0
1,16,500.0
1,2,168.0
1,6,239.0
1,10,212.0
1,1,10.0
1,3,185.0
1,6,296.0
1,3,387.0
