Temperature,Simulations,Return
1,1,9.0
1,16,283.0
1,3,500.0
1,7,232.0
1,14,311.0
1,7,364.0
1,9,500.0
1,9,339.0
1,16,290.0
1,6,500.0
1,3,96.0
1,13,360.0
1,2,190.0
1,13,500.0
1,1,10.0
1,3,423.0
1,8,281.0
1,7,275.0
1,13,204.0
1,3,178.0
1,11,500.0
1,2,244.0
1,13,344.0
1,1,9.0
1,3,500.0
1,7,421.0
1,7,500.0
1,7,287.0
1,7,406.0
1,4,363.0
1,6,214.0
1,10,285.0
1,11,261.0
1,14,500.0
1,16,350.0
1,15,490.0
1,7,312.0
1,15,389.0
1,4,345.0
1,7,344.0
1,4,190.0
1,4,200.0
1,2,121.0
1,5,500.0
1,9,500.0
1,7,500.0
1,14,207.0
1,9,400.0
1,9,495.0
1,6,500.0
1,7,273.0
1,3,118.0
1,2,356.0
1,16,283.0
1,5,230.0
1,2,202.0
1,16,415.0
1,5,353.0
1,8,500.0
1,5,238.0
1,10,362.0
1,4,373.0
1,11,295.0
1,5,500.0
1,4,455.0
1,3,165.0
1,13,241.0
1,5,204.0
1,10,500.0
1,15,336.0
1,8,219.0
1,11,312.0
1,11,313.0
1,6,195.0
1,15,500.0
1,6,294.0
1,8,231.0
1,4,421.0
1,2,179.0
1,7,280.0
1,14,500.0
1,12,373.0
1,8,232.0
1,7,403.0
1,2,160.0
1,10,500.0
1,14,246.0
1,2,178.0
1,12,500.0
1,16,252.0
1,5,279.0
1,3,407.0
1,10,364.0
1,16,227.0
1,1,9.0
1,11,187.0
1,9,202.0
1,7,345.0
1,15,276.0
1,6,500.0
