Temperature,Simulations,Return,Discounted Return,Map
1,85,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHFG']"
1,43,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFF', 'HFHG']"
1,70,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,47,0,1.0,0.9138075656044898,"['SFHF', 'FFFF', 'FFHF', 'FHHG']"
1,82,0,1.0,0.9791880578299021,"['SFHF', 'FFFH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFHH', 'FFFG']"
1,71,0,1.0,0.9248559951318693,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,22,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,15,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,50,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HHHG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,32,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FHHF', 'HFHG']"
1,58,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,99,0,1.0,0.8657003616774767,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,15,0,1.0,0.9165572373164391,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,40,0,1.0,0.7792882711929549,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,78,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,52,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,84,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,40,0,1.0,0.860513950810667,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,15,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FFFG']"
1,67,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,100,0,1.0,0.9473552137914398,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9304302024748964,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,20,0,1.0,0.8325391341551359,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,60,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,66,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,99,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,25,0,1.0,0.9674905716180701,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,86,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9762504936564125,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,53,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'HFFG']"
1,38,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'FFHF', 'HFFG']"
1,81,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,95,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,24,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,55,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HHFF', 'FFFG']"
1,18,0,1.0,0.9138075656044898,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,21,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FFFG']"
1,99,0,1.0,0.9220814271464737,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,25,0,1.0,0.9530650263643888,"['SFFF', 'FHFF', 'HFFF', 'FHHG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,68,0,1.0,0.93603800616986,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,9,0,1.0,0.90289112180858,"['SFFF', 'FHFF', 'HFHF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,16,0,1.0,0.835044266956004,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,25,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9083329444789534,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,16,0,1.0,0.8814479033836181,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,79,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,28,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHF', 'HFFG']"
1,44,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,51,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,51,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,7,0,1.0,0.8527925358961662,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,57,0,1.0,0.9704017769489168,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,34,0,1.0,0.9220814271464737,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,4,0,1.0,0.8400771692771434,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,87,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,69,0,1.0,0.985089730404757,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,57,0,1.0,0.9674905716180701,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,81,0,1.0,0.9473552137914398,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,73,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,91,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,32,0,1.0,0.9762504936564125,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,62,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,18,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,69,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,1.0,0.8502341582884777,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,52,0,1.0,0.9733217421754432,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,12,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,93,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,52,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,33,0,1.0,0.9791880578299021,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,72,0,1.0,0.90289112180858,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFHF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,82,0,1.0,0.90289112180858,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,85,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HFHG']"
1,43,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,12,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FHFF', 'FFFG']"
1,75,0,1.0,0.9304302024748964,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,65,0,1.0,0.8894287717672626,"['SFHH', 'FFHF', 'FHFH', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HFFH', 'FHFG']"
1,46,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,83,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'FHFG']"
1,71,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FFHF', 'FFFG']"
1,50,0,1.0,0.8631032605924442,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,40,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,41,0,1.0,0.8201257512162927,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9762504936564125,"['SHHH', 'FHFH', 'FFFH', 'FFFG']"
1,73,0,1.0,0.7653658663581259,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FHFG']"
1,96,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,25,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,45,0,1.0,0.7887102894272789,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,24,0,1.0,0.8054737627981655,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,61,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FFHG']"
1,100,0,1.0,0.9388545698794984,"['SFFH', 'HHFH', 'HHFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,26,0,1.0,0.9588092525966956,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,16,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.78398512608332,"['SHFH', 'FHFF', 'FFFH', 'HHFG']"
1,55,0,1.0,0.8426049842298329,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,30,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,18,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FHFF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'HHFF', 'HHFG']"
1,95,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,93,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HHHG']"
1,65,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,66,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,33,0,1.0,0.9588092525966956,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,23,0,1.0,0.9674905716180701,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,25,0,1.0,0.8894287717672626,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.8054737627981655,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9220814271464737,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,72,0,1.0,0.9704017769489168,"['SFFF', 'FHFH', 'HHFF', 'HHFG']"
1,71,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9502058312852957,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,12,0,1.0,0.860513950810667,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,55,0,1.0,0.8527925358961662,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,14,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,83,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,49,0,1.0,0.8921050870283477,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,39,0,1.0,0.9674905716180701,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,62,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,27,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,72,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HFFF', 'HFFG']"
1,88,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,45,0,1.0,0.9248559951318693,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,87,0,1.0,0.776950406379376,"['SFFH', 'FFHH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,39,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HHFF', 'FHHG']"
1,81,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFHF', 'HFFG']"
1,47,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'HFFF', 'HHHG']"
1,61,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,40,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'HHFF', 'HHFG']"
1,32,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,36,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,54,0,1.0,0.9616943356035061,"['SHHF', 'FHFF', 'FFFF', 'FHFG']"
1,41,0,1.0,0.9733217421754432,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.7653658663581259,"['SFHH', 'HFFF', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,74,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,86,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,19,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,24,0,1.0,0.8426049842298329,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,83,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'FFFG']"
1,38,0,1.0,0.7792882711929549,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,89,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,87,0,1.0,0.9674905716180701,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,90,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFFG']"
1,52,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,74,0,1.0,0.7562227231210928,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,30,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,37,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,52,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,35,0,1.0,0.78398512608332,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,40,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,11,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FHFG']"
1,58,0,1.0,0.9110661429076764,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,10,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'FFHG']"
1,53,0,1.0,0.8250687380258053,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,55,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,78,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'HFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,98,0,1.0,0.9616943356035061,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9388545698794984,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,14,0,1.0,0.7910835400474212,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,37,0,1.0,0.8127667407072335,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,58,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFF', 'HHFG']"
1,61,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,28,0,1.0,0.8788035596734672,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,84,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.7427123967299725,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,40,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,75,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9220814271464737,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,95,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHF', 'FFFG']"
1,86,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,25,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,41,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,75,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,32,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'HHFG']"
1,89,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9530650263643888,"['SHFH', 'FHFF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9110661429076764,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,54,0,1.0,0.9110661429076764,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,54,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HHFG']"
