Temperature,Simulations,Initial State,Return,Discounted Return
1,59,8,1.0,0.9502058312852957
1,48,9,1.0,0.994009
1,78,1,1.0,0.9138075656044898
1,99,9,1.0,0.994009
1,31,9,1.0,0.994009
1,27,2,1.0,0.991026973
1,27,2,1.0,0.9616943356035061
1,66,10,1.0,0.997
1,44,3,1.0,0.9388545698794984
1,56,2,1.0,0.991026973
1,20,6,1.0,0.985089730404757
1,88,13,1.0,0.997
1,55,1,1.0,0.9388545698794984
1,29,2,1.0,0.9821344612135428
1,91,13,1.0,0.997
1,56,10,1.0,0.997
1,49,9,1.0,0.9530650263643888
1,92,9,1.0,0.994009
1,58,0,1.0,0.9704017769489168
1,90,1,1.0,0.985089730404757
1,6,9,1.0,0.994009
1,53,0,1.0,0.9762504936564125
1,35,3,1.0,0.9416796087056153
1,20,10,1.0,0.997
1,74,13,1.0,0.997
1,43,2,1.0,0.9304302024748964
1,68,2,1.0,0.9138075656044898
1,55,0,1.0,0.9645880999032158
1,22,14,1.0,1.0
1,5,8,0.0,0.0
1,29,4,1.0,0.9704017769489168
1,28,10,1.0,0.997
1,56,13,1.0,0.997
1,48,0,1.0,0.9821344612135428
1,22,0,1.0,0.9248559951318693
1,4,3,0.0,0.0
1,53,4,1.0,0.9530650263643888
1,5,13,0.0,0.0
1,2,4,0.0,0.0
1,8,3,0.0,0.0
1,78,8,1.0,0.991026973
1,54,9,1.0,0.988053892081
1,11,0,1.0,0.8527925358961662
1,50,9,1.0,0.994009
1,80,4,1.0,0.9276389118674717
1,6,6,0.0,0.0
1,49,13,1.0,0.997
1,100,13,1.0,0.997
1,94,4,1.0,0.988053892081
1,91,14,1.0,1.0
1,21,9,0.0,0.0
1,87,10,1.0,0.997
1,11,10,1.0,0.997
1,2,1,0.0,0.0
1,89,3,1.0,0.988053892081
1,47,8,1.0,0.991026973
1,9,2,0.0,0.0
1,77,3,1.0,0.9704017769489168
1,51,3,1.0,0.9416796087056153
1,91,4,1.0,0.9791880578299021
1,92,9,1.0,0.994009
1,56,3,1.0,0.985089730404757
1,14,14,1.0,1.0
1,37,9,1.0,0.994009
1,54,4,1.0,0.9645880999032158
1,90,10,1.0,0.997
1,4,1,0.0,0.0
1,63,9,1.0,0.994009
1,67,9,1.0,0.994009
1,56,3,1.0,0.9733217421754432
1,90,3,1.0,0.985089730404757
1,69,8,1.0,0.991026973
1,25,9,1.0,0.994009
1,30,13,1.0,0.997
1,8,9,0.0,0.0
1,17,13,1.0,0.997
1,71,9,1.0,0.994009
1,26,0,1.0,0.8152123778407558
1,93,8,1.0,0.988053892081
1,41,8,1.0,0.991026973
1,15,9,1.0,0.994009
1,62,0,1.0,0.9704017769489168
1,29,13,1.0,0.997
1,13,8,0.0,0.0
1,11,9,1.0,0.991026973
1,5,4,0.0,0.0
1,6,10,0.0,0.0
1,16,1,1.0,0.9530650263643888
1,79,8,1.0,0.9762504936564125
1,51,4,1.0,0.9388545698794984
1,52,6,1.0,0.994009
1,84,2,1.0,0.9791880578299021
1,27,10,1.0,0.997
1,74,3,1.0,0.9791880578299021
1,24,4,1.0,0.8631032605924442
1,45,10,1.0,0.997
1,11,4,0.0,0.0
1,71,14,1.0,1.0
1,33,6,1.0,0.994009
1,29,0,1.0,0.9388545698794984
1,78,4,1.0,0.9530650263643888
1,73,6,1.0,0.994009
1,35,3,1.0,0.9473552137914398
1,26,0,1.0,0.7887102894272789
1,32,2,1.0,0.9388545698794984
1,14,13,1.0,0.994009
1,2,2,0.0,0.0
1,59,3,1.0,0.9588092525966956
1,92,14,1.0,1.0
1,55,3,1.0,0.9616943356035061
1,53,3,1.0,0.9704017769489168
1,94,10,1.0,0.997
1,86,9,1.0,0.994009
1,37,2,1.0,0.9762504936564125
1,75,8,1.0,0.991026973
1,84,9,1.0,0.994009
1,67,13,1.0,0.997
1,11,8,1.0,0.798246224976786
1,36,1,1.0,0.9138075656044898
1,48,6,1.0,0.994009
1,29,9,1.0,0.994009
1,17,10,1.0,0.997
1,39,4,1.0,0.988053892081
1,24,3,1.0,0.9559328248389055
1,93,0,1.0,0.9559328248389055
1,25,3,1.0,0.9704017769489168
1,15,2,1.0,0.9704017769489168
1,11,6,1.0,0.994009
1,10,10,1.0,0.997
1,74,14,1.0,1.0
1,3,13,0.0,0.0
1,64,13,1.0,0.997
1,54,9,1.0,0.994009
1,87,8,1.0,0.988053892081
1,61,8,1.0,0.991026973
1,18,10,1.0,0.997
1,52,1,1.0,0.9791880578299021
1,27,10,1.0,0.997
1,15,10,1.0,0.997
1,32,4,1.0,0.8201257512162927
1,6,1,0.0,0.0
1,92,4,1.0,0.9502058312852957
1,66,3,1.0,0.988053892081
1,79,10,1.0,0.997
1,60,3,1.0,0.9733217421754432
1,85,8,1.0,0.991026973
1,91,3,1.0,0.8974819010978248
1,98,1,1.0,0.988053892081
1,97,2,1.0,0.991026973
1,77,9,1.0,0.994009
1,67,0,1.0,0.9588092525966956
1,16,0,0.0,0.0
1,42,6,1.0,0.994009
1,53,3,1.0,0.9445131481500655
1,20,1,1.0,0.7722956964947572
1,23,2,1.0,0.798246224976786
1,5,2,0.0,0.0
1,35,14,1.0,1.0
1,76,9,1.0,0.994009
1,58,1,1.0,0.9530650263643888
1,77,6,1.0,0.994009
1,13,13,1.0,0.997
1,31,9,1.0,0.994009
1,10,1,0.0,0.0
1,28,2,1.0,0.9332298921513504
1,71,10,1.0,0.997
1,52,3,1.0,0.9502058312852957
1,39,10,1.0,0.997
1,46,1,1.0,0.9445131481500655
1,50,13,1.0,0.997
1,67,8,1.0,0.991026973
1,1,2,0.0,0.0
1,78,3,1.0,0.9821344612135428
1,19,4,1.0,0.9791880578299021
1,59,4,1.0,0.8894287717672626
1,31,0,1.0,0.8921050870283477
1,4,3,0.0,0.0
1,23,10,1.0,0.997
1,38,2,1.0,0.9821344612135428
1,25,8,1.0,0.8201257512162927
1,21,14,1.0,1.0
1,71,3,1.0,0.9733217421754432
1,31,1,1.0,0.9821344612135428
1,92,8,1.0,0.991026973
1,83,0,1.0,0.9645880999032158
1,95,2,1.0,0.988053892081
1,3,2,0.0,0.0
1,25,4,1.0,0.9733217421754432
1,89,10,1.0,0.997
1,88,2,1.0,0.988053892081
1,86,2,1.0,0.991026973
1,16,10,1.0,0.997
1,29,3,1.0,0.8788035596734672
1,18,1,1.0,0.9616943356035061
1,10,4,1.0,0.9165572373164391
1,51,9,1.0,0.988053892081
1,88,2,1.0,0.991026973
1,80,8,1.0,0.991026973
1,83,9,1.0,0.994009
1,32,1,1.0,0.9388545698794984
1,59,2,1.0,0.9762504936564125
1,53,9,1.0,0.994009
1,29,3,1.0,0.9276389118674717
1,33,2,1.0,0.991026973
1,1,3,0.0,0.0
1,42,0,1.0,0.8201257512162927
1,23,6,1.0,0.994009
1,58,9,1.0,0.994009
1,8,10,1.0,0.997
1,74,0,1.0,0.9165572373164391
1,62,4,1.0,0.9332298921513504
1,35,10,1.0,0.997
1,28,14,1.0,1.0
1,71,6,1.0,0.994009
1,58,6,1.0,0.994009
1,29,6,1.0,0.994009
1,69,2,1.0,0.991026973
1,42,9,1.0,0.994009
1,4,3,0.0,0.0
1,68,6,1.0,0.994009
1,63,14,1.0,1.0
1,70,4,1.0,0.988053892081
1,39,1,1.0,0.9502058312852957
1,72,3,1.0,0.9791880578299021
1,50,13,1.0,0.997
1,72,2,1.0,0.991026973
1,36,0,1.0,0.9762504936564125
1,2,14,0.0,0.0
1,7,9,0.0,0.0
1,75,4,1.0,0.9821344612135428
1,6,10,0.0,0.0
1,41,14,1.0,1.0
1,27,1,1.0,0.8631032605924442
1,37,1,1.0,0.9056079456455165
1,85,0,1.0,0.9616943356035061
1,61,10,1.0,0.997
1,95,2,1.0,0.985089730404757
1,29,9,1.0,0.994009
1,48,14,1.0,1.0
1,95,3,1.0,0.9821344612135428
1,53,4,1.0,0.988053892081
1,39,1,1.0,0.9304302024748964
1,74,4,1.0,0.988053892081
1,98,10,1.0,0.997
1,46,2,1.0,0.9733217421754432
1,97,10,1.0,0.997
1,59,9,1.0,0.994009
1,41,6,1.0,0.9762504936564125
1,1,9,0.0,0.0
1,5,0,0.0,0.0
1,6,0,0.0,0.0
1,10,4,0.0,0.0
1,69,1,1.0,0.9762504936564125
1,21,6,1.0,0.985089730404757
1,55,1,1.0,0.9445131481500655
1,74,3,1.0,0.988053892081
1,6,2,0.0,0.0
1,36,8,1.0,0.991026973
1,1,0,0.0,0.0
1,98,9,1.0,0.994009
1,32,6,1.0,0.994009
1,92,3,1.0,0.988053892081
1,71,3,1.0,0.9388545698794984
1,69,3,1.0,0.9733217421754432
1,5,13,1.0,0.997
1,25,14,1.0,1.0
1,70,8,1.0,0.991026973
1,6,6,1.0,0.988053892081
1,65,13,1.0,0.997
1,91,6,1.0,0.994009
1,96,1,1.0,0.9762504936564125
1,9,9,0.0,0.0
1,70,2,1.0,0.9704017769489168
1,55,3,1.0,0.9791880578299021
1,48,9,1.0,0.994009
1,35,4,1.0,0.8275513922024125
1,89,2,1.0,0.9530650263643888
1,37,3,1.0,0.8476834558136123
1,27,2,1.0,0.988053892081
1,18,13,1.0,0.997
1,99,4,1.0,0.9762504936564125
1,96,14,1.0,1.0
1,58,4,1.0,0.9791880578299021
1,35,10,1.0,0.997
1,48,14,1.0,1.0
1,12,1,0.0,0.0
1,2,13,0.0,0.0
1,27,6,1.0,0.994009
1,66,10,1.0,0.997
1,12,9,1.0,0.994009
1,50,6,1.0,0.994009
1,45,4,1.0,0.985089730404757
1,60,2,1.0,0.9821344612135428
1,55,14,1.0,1.0
1,15,0,0.0,0.0
1,84,1,1.0,0.9674905716180701
1,77,1,1.0,0.9588092525966956
1,90,8,1.0,0.991026973
1,23,2,1.0,0.884100203995605
1,9,13,1.0,0.997
1,95,6,1.0,0.994009
1,81,8,1.0,0.9165572373164391
1,85,9,1.0,0.994009
1,51,0,1.0,0.884100203995605
1,49,10,1.0,0.997
1,24,3,1.0,0.9762504936564125
1,45,1,1.0,0.8657003616774767
1,28,0,1.0,0.798246224976786
1,92,14,1.0,1.0
1,72,0,1.0,0.9304302024748964
1,7,8,1.0,0.991026973
1,100,2,1.0,0.991026973
1,29,0,1.0,0.9733217421754432
1,22,1,1.0,0.9332298921513504
1,41,10,1.0,0.997
1,23,8,1.0,0.8894287717672626
1,42,13,1.0,0.997
1,100,0,1.0,0.9821344612135428
1,35,10,1.0,0.997
1,55,10,1.0,0.997
1,2,4,0.0,0.0
1,66,14,1.0,1.0
1,91,14,1.0,1.0
1,48,1,1.0,0.9473552137914398
1,94,4,1.0,0.988053892081
1,31,9,1.0,0.994009
1,10,10,1.0,0.997
1,45,2,1.0,0.988053892081
1,38,4,1.0,0.9304302024748964
1,75,9,1.0,0.994009
1,29,13,1.0,0.997
1,86,2,1.0,0.991026973
1,9,8,1.0,0.8103284404851119
1,1,10,0.0,0.0
1,35,2,1.0,0.988053892081
1,88,13,1.0,0.997
1,46,4,1.0,0.93603800616986
1,8,9,0.0,0.0
1,29,6,1.0,0.994009
1,12,14,1.0,1.0
1,53,2,1.0,0.985089730404757
1,16,6,1.0,0.994009
1,83,9,1.0,0.994009
1,47,4,1.0,0.9445131481500655
1,14,9,1.0,0.994009
1,22,6,1.0,0.994009
1,49,6,1.0,0.994009
1,92,1,1.0,0.9762504936564125
1,29,8,1.0,0.991026973
1,77,6,1.0,0.994009
1,25,1,1.0,0.8974819010978248
1,49,6,1.0,0.985089730404757
1,51,2,1.0,0.9502058312852957
1,71,4,1.0,0.988053892081
1,36,9,1.0,0.994009
1,39,9,1.0,0.994009
1,89,3,1.0,0.9704017769489168
1,51,0,1.0,0.803057341509771
1,26,13,1.0,0.997
1,6,9,1.0,0.994009
1,80,4,1.0,0.9704017769489168
1,26,1,1.0,0.837556937769312
1,90,0,1.0,0.9674905716180701
1,38,8,1.0,0.991026973
1,42,2,1.0,0.991026973
1,56,2,1.0,0.9704017769489168
1,94,10,1.0,0.997
1,78,4,1.0,0.93603800616986
1,43,10,1.0,0.997
1,44,10,1.0,0.997
1,25,1,0.0,0.0
1,88,10,1.0,0.997
1,56,6,1.0,0.994009
1,2,4,0.0,0.0
1,25,2,1.0,0.9083329444789534
1,97,6,1.0,0.994009
1,92,1,1.0,0.985089730404757
1,30,3,1.0,0.9220814271464737
1,26,3,1.0,0.7516921927868743
1,94,2,1.0,0.985089730404757
1,61,6,1.0,0.994009
1,7,8,0.0,0.0
1,46,0,1.0,0.9388545698794984
1,28,8,1.0,0.8103284404851119
1,68,6,1.0,0.994009
1,74,14,1.0,1.0
1,40,4,1.0,0.9388545698794984
1,39,6,1.0,0.994009
1,98,2,1.0,0.988053892081
1,10,9,1.0,0.994009
1,96,6,1.0,0.994009
1,98,3,1.0,0.988053892081
1,71,9,1.0,0.994009
1,5,1,0.0,0.0
1,37,14,1.0,1.0
1,77,2,1.0,0.991026973
1,56,2,1.0,0.985089730404757
1,51,1,1.0,0.9645880999032158
1,73,3,1.0,0.9762504936564125
1,82,14,1.0,1.0
1,23,3,1.0,0.9276389118674717
1,90,3,1.0,0.9821344612135428
1,93,2,1.0,0.991026973
1,56,3,1.0,0.985089730404757
1,94,3,1.0,0.9733217421754432
1,23,0,1.0,0.857932408958235
1,89,8,1.0,0.991026973
1,17,4,1.0,0.8788035596734672
1,38,0,1.0,0.9674905716180701
1,16,2,1.0,0.9110661429076764
1,32,14,1.0,1.0
1,57,10,1.0,0.997
1,94,0,1.0,0.9821344612135428
1,72,0,1.0,0.9674905716180701
1,77,9,1.0,0.994009
1,2,3,0.0,0.0
1,37,1,1.0,0.8947894553945313
1,27,9,0.0,0.0
1,16,8,1.0,0.7653658663581259
1,68,10,1.0,0.997
1,28,1,1.0,0.7722956964947572
1,44,8,1.0,0.985089730404757
1,83,13,1.0,0.997
1,5,2,0.0,0.0
1,66,8,1.0,0.991026973
1,72,14,1.0,1.0
1,57,10,1.0,0.997
1,74,3,1.0,0.9645880999032158
1,80,3,1.0,0.985089730404757
1,79,4,1.0,0.9674905716180701
1,16,13,1.0,0.997
1,43,1,1.0,0.8814479033836181
1,55,4,1.0,0.9304302024748964
1,27,3,1.0,0.9056079456455165
1,55,4,1.0,0.9110661429076764
1,91,14,1.0,1.0
1,83,8,1.0,0.991026973
1,9,4,0.0,0.0
1,89,8,1.0,0.988053892081
1,50,3,1.0,0.9530650263643888
1,52,0,1.0,0.9416796087056153
1,40,13,1.0,0.997
1,92,9,1.0,0.994009
1,85,4,1.0,0.988053892081
1,47,13,1.0,0.997
1,92,1,1.0,0.9791880578299021
1,85,10,1.0,0.997
1,14,10,1.0,0.997
1,20,2,1.0,0.9388545698794984
1,77,9,1.0,0.994009
1,15,2,1.0,0.9193151828650342
1,50,0,1.0,0.9616943356035061
1,100,1,1.0,0.988053892081
1,81,0,1.0,0.9616943356035061
1,23,9,1.0,0.994009
1,56,0,1.0,0.9502058312852957
1,86,4,1.0,0.9616943356035061
1,37,1,1.0,0.988053892081
1,23,14,1.0,1.0
1,66,1,1.0,0.9645880999032158
1,93,1,1.0,0.985089730404757
1,86,1,1.0,0.985089730404757
1,87,0,1.0,0.9733217421754432
1,26,10,1.0,0.997
1,47,10,1.0,0.997
1,50,1,1.0,0.9193151828650342
1,19,13,1.0,0.997
1,5,0,0.0,0.0
1,33,8,1.0,0.9416796087056153
1,8,8,0.0,0.0
1,99,0,1.0,0.9733217421754432
1,87,6,1.0,0.994009
1,54,0,1.0,0.9704017769489168
1,80,0,1.0,0.9821344612135428
1,68,9,1.0,0.994009
1,79,8,1.0,0.9674905716180701
1,38,4,1.0,0.9193151828650342
1,67,8,1.0,0.991026973
1,23,14,1.0,1.0
1,55,8,1.0,0.991026973
1,100,1,1.0,0.9791880578299021
1,48,13,1.0,0.997
1,66,10,1.0,0.997
1,92,8,1.0,0.991026973
1,84,13,1.0,0.997
1,76,4,1.0,0.988053892081
1,98,10,1.0,0.997
1,94,13,1.0,0.997
1,7,14,1.0,1.0
1,31,0,1.0,0.9473552137914398
1,98,8,1.0,0.991026973
1,3,1,0.0,0.0
1,25,3,1.0,0.9502058312852957
1,61,8,1.0,0.991026973
1,25,1,1.0,0.7607805594527743
1,38,4,1.0,0.9001824484431542
1,57,4,1.0,0.9332298921513504
1,33,3,1.0,0.8974819010978248
1,93,13,1.0,0.997
1,23,14,1.0,1.0
1,20,13,1.0,0.997
1,61,9,1.0,0.994009
1,64,8,1.0,0.991026973
1,34,9,1.0,0.994009
1,92,4,1.0,0.988053892081
1,95,14,1.0,1.0
1,62,14,1.0,1.0
1,21,6,1.0,0.994009
1,2,2,0.0,0.0
1,72,8,1.0,0.9821344612135428
1,90,1,1.0,0.988053892081
1,45,3,1.0,0.9530650263643888
1,44,3,1.0,0.9530650263643888
1,27,4,1.0,0.9001824484431542
1,89,8,1.0,0.991026973
1,51,10,1.0,0.997
1,98,8,1.0,0.991026973
1,54,1,1.0,0.9165572373164391
1,90,13,1.0,0.997
1,18,1,0.0,0.0
1,5,13,1.0,0.997
1,87,1,1.0,0.9791880578299021
1,58,10,1.0,0.997
1,83,3,1.0,0.9762504936564125
1,42,0,1.0,0.8788035596734672
1,56,3,1.0,0.9821344612135428
1,72,4,1.0,0.9616943356035061
1,13,3,1.0,0.9388545698794984
1,96,8,1.0,0.991026973
1,65,14,1.0,1.0
1,58,1,1.0,0.9588092525966956
1,39,14,1.0,1.0
1,18,6,1.0,0.835044266956004
1,20,6,1.0,0.994009
1,53,8,1.0,0.9674905716180701
1,78,8,1.0,0.991026973
1,46,13,1.0,0.997
1,87,8,1.0,0.988053892081
1,11,6,1.0,0.8657003616774767
1,46,1,1.0,0.985089730404757
1,29,8,1.0,0.9530650263643888
1,75,4,1.0,0.988053892081
1,55,14,1.0,1.0
1,49,14,1.0,1.0
1,28,8,1.0,0.991026973
1,52,14,1.0,1.0
1,73,0,1.0,0.9530650263643888
1,99,8,1.0,0.991026973
1,3,9,0.0,0.0
1,69,4,1.0,0.9674905716180701
1,22,2,1.0,0.8225935318117279
1,67,1,1.0,0.9762504936564125
1,79,8,1.0,0.991026973
1,25,13,1.0,0.997
1,65,0,1.0,0.9588092525966956
1,26,8,1.0,0.9276389118674717
1,81,10,1.0,0.997
1,96,4,1.0,0.988053892081
1,70,13,1.0,0.997
1,71,0,1.0,0.9530650263643888
1,68,13,1.0,0.997
1,52,8,1.0,0.985089730404757
1,15,0,0.0,0.0
1,26,9,0.0,0.0
1,93,6,1.0,0.994009
