Temperature,Simulations,Return,Discounted Return,Map
1,68,0,1.0,0.9704017769489168,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,62,0,1.0,0.8451404054461714,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,59,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,67,0,1.0,0.9559328248389055,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'HHFG']"
1,43,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,31,0,1.0,0.9645880999032158,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,39,0,1.0,0.8527925358961662,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,52,0,1.0,0.9248559951318693,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,33,0,1.0,0.8788035596734672,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,80,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,60,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,98,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,37,0,1.0,0.9193151828650342,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFFF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,44,0,1.0,0.9056079456455165,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,91,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,80,0,1.0,0.9645880999032158,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,22,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,26,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,80,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'HFHF', 'FFFG']"
1,42,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,58,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FHHG']"
1,96,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,69,0,1.0,0.8709180316048211,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9733217421754432,"['SHFH', 'FFHH', 'FFHF', 'FFFG']"
1,29,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9332298921513504,"['SHHH', 'FFHF', 'HFFH', 'FFFG']"
1,24,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.9791880578299021,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,82,0,1.0,0.9165572373164391,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,98,0,1.0,0.8761671489944468,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HFFF', 'FHHG']"
1,54,0,1.0,0.8921050870283477,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,47,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,43,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9416796087056153,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9616943356035061,"['SFHF', 'FFHF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,25,0,1.0,0.8894287717672626,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,26,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,73,0,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,71,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,55,0,1.0,0.8553586117313603,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,94,0,1.0,0.9645880999032158,"['SFFF', 'FHHH', 'FFHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9416796087056153,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,73,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,60,0,1.0,0.9304302024748964,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,49,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFHF', 'FFFG']"
1,52,0,1.0,0.9165572373164391,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,9,0,1.0,0.8054737627981655,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,37,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,45,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FFHG']"
1,98,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,14,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,20,0,0.0,0.0,"['SHHF', 'FHHH', 'FHFH', 'FFFG']"
1,45,0,1.0,0.884100203995605,"['SFFH', 'FFHH', 'FFFF', 'HHHG']"
1,13,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,58,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,33,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFFG']"
1,22,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,89,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,82,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,70,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,64,0,1.0,0.8867604854519608,"['SFHF', 'HFFF', 'HHHF', 'HFFG']"
1,8,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,20,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9530650263643888,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,68,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'HHHG']"
1,13,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,42,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,69,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,16,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'HFHH', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFF', 'HFFG']"
1,18,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FFFG']"
1,27,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,17,0,1.0,0.8947894553945313,"['SFFH', 'HHFH', 'FFFF', 'FHFG']"
1,66,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,28,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,63,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.90289112180858,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,25,0,1.0,0.7958514863018556,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,12,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,29,0,1.0,0.90289112180858,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,29,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,38,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFF', 'FHHG']"
1,23,0,1.0,0.7653658663581259,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,28,0,1.0,0.79346393184295,"['SFFH', 'FHFF', 'HHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFFG']"
1,67,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9416796087056153,"['SHHH', 'FHHH', 'FFFF', 'HFFG']"
1,43,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,62,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,31,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.8947894553945313,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,60,0,1.0,0.9138075656044898,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,41,0,1.0,0.9165572373164391,"['SFFF', 'HFHH', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,24,0,1.0,0.9276389118674717,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,36,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,78,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHHF', 'HFHG']"
1,60,0,1.0,0.7562227231210928,"['SFHF', 'HFFF', 'FFHH', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,83,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.8683052775100066,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,69,0,1.0,0.9502058312852957,"['SFFH', 'FFHH', 'FFFH', 'FFFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,44,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HHFG']"
1,11,0,1.0,0.8709180316048211,"['SFFF', 'FFHF', 'HHFF', 'HHHG']"
1,25,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,48,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,45,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'FHFG']"
1,31,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,98,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'FFHF', 'FFHF', 'HFFG']"
1,40,0,1.0,0.9473552137914398,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,100,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9416796087056153,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,32,0,1.0,0.9083329444789534,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,25,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,57,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HHFF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,57,0,1.0,0.884100203995605,"['SHFH', 'FHFH', 'FFFH', 'FHFG']"
1,58,0,1.0,0.8947894553945313,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,69,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,97,0,1.0,0.9332298921513504,"['SHHH', 'FHFF', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,76,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,48,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9502058312852957,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,9,0,1.0,0.8527925358961662,"['SFFF', 'FFHF', 'FFFF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,28,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,50,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,53,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.9193151828650342,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HHFG']"
1,78,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,58,0,1.0,0.8947894553945313,"['SFHF', 'FHHF', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9445131481500655,"['SHHF', 'FHFF', 'FFFH', 'HFFG']"
1,56,0,1.0,0.7887102894272789,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,74,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9248559951318693,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,100,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'HFHH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,85,0,1.0,0.8974819010978248,"['SFHH', 'FHHH', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9276389118674717,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9645880999032158,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHHG']"
1,31,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,45,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,91,0,1.0,0.9588092525966956,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,42,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'HFHG']"
1,53,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'HHFG']"
1,38,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,61,0,1.0,0.9110661429076764,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,26,0,1.0,0.8325391341551359,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,68,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,99,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,29,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,76,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,49,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,100,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,66,0,1.0,0.8400771692771434,"['SFHH', 'HFFH', 'FFHF', 'HFFG']"
1,78,0,1.0,0.9502058312852957,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,83,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FFFH', 'HFFG']"
1,40,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,86,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,34,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,83,0,1.0,0.8127667407072335,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,55,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,20,0,1.0,0.776950406379376,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,89,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FHFH', 'HHFG']"
1,21,0,1.0,0.9473552137914398,"['SFHH', 'FHHF', 'FFFF', 'HFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,93,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,62,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FFHG']"
1,64,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,63,0,1.0,0.8921050870283477,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,30,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'FFHG']"
1,23,0,0.0,0.0,"['SHFH', 'FHFF', 'FHHF', 'FFFG']"
1,75,0,1.0,0.9473552137914398,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,33,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,27,0,1.0,0.7449472384453084,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,12,0,1.0,0.8300415167526705,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9193151828650342,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,25,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,70,0,1.0,0.9530650263643888,"['SHFH', 'FFFH', 'HFFH', 'FFFG']"
1,57,0,1.0,0.8683052775100066,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
