Temperature,Simulations,Return
500,95,365.0
500,69,500.0
500,34,500.0
500,65,500.0
500,100,422.0
500,74,500.0
500,74,500.0
500,52,336.0
500,93,459.0
500,22,275.0
500,20,301.0
500,64,436.0
500,92,281.0
500,46,380.0
500,4,231.0
500,94,303.0
500,46,386.0
500,67,500.0
500,82,394.0
500,83,468.0
500,82,304.0
500,57,260.0
500,27,267.0
500,19,500.0
500,80,406.0
500,50,500.0
500,69,500.0
500,8,162.0
500,64,342.0
500,46,356.0
500,56,500.0
500,98,413.0
500,81,500.0
500,64,500.0
500,16,317.0
500,24,315.0
500,25,312.0
500,85,413.0
500,32,500.0
500,31,500.0
500,28,500.0
500,49,493.0
500,58,468.0
500,48,292.0
500,48,314.0
500,100,263.0
500,64,500.0
500,58,500.0
500,51,305.0
500,97,384.0
500,45,269.0
500,3,261.0
500,74,361.0
500,23,291.0
500,78,500.0
500,22,234.0
500,76,500.0
500,24,337.0
500,26,500.0
500,9,308.0
500,100,367.0
500,43,280.0
500,2,495.0
500,48,285.0
500,82,394.0
500,36,500.0
500,78,440.0
500,92,311.0
500,56,500.0
500,41,363.0
500,71,339.0
500,73,500.0
500,78,356.0
500,45,249.0
500,56,318.0
500,2,499.0
500,15,376.0
500,73,500.0
500,83,343.0
500,59,500.0
500,35,500.0
500,91,383.0
500,73,500.0
500,86,470.0
500,56,500.0
500,70,500.0
500,81,462.0
500,63,500.0
500,60,500.0
500,47,254.0
500,76,367.0
500,7,345.0
500,97,364.0
500,40,500.0
500,29,474.0
500,74,500.0
500,60,500.0
500,46,313.0
500,78,416.0
500,48,281.0
500,40,351.0
500,72,500.0
500,44,346.0
500,35,452.0
500,56,401.0
500,14,446.0
500,55,476.0
500,72,500.0
500,4,186.0
500,37,500.0
500,80,270.0
500,91,326.0
500,78,500.0
500,85,362.0
500,41,345.0
500,20,188.0
500,42,307.0
500,72,500.0
500,93,373.0
500,84,306.0
500,3,283.0
500,39,479.0
500,88,358.0
500,61,500.0
500,29,500.0
500,36,250.0
500,49,339.0
500,89,407.0
500,68,500.0
500,4,195.0
500,57,405.0
500,18,393.0
500,13,480.0
500,72,500.0
500,97,421.0
500,40,264.0
500,49,221.0
500,63,500.0
500,21,350.0
500,24,204.0
500,52,500.0
500,13,296.0
500,15,500.0
500,11,469.0
500,71,500.0
500,69,500.0
500,90,282.0
500,14,500.0
500,61,500.0
500,4,171.0
500,35,417.0
500,4,171.0
500,79,364.0
500,84,390.0
500,44,490.0
500,74,427.0
500,4,193.0
500,99,439.0
500,31,500.0
500,61,500.0
500,20,215.0
500,54,463.0
500,80,377.0
500,49,323.0
500,32,364.0
500,15,500.0
500,56,421.0
500,96,366.0
500,17,399.0
500,54,500.0
500,87,337.0
500,63,500.0
500,8,285.0
500,94,345.0
500,8,188.0
500,55,464.0
500,43,425.0
500,23,236.0
500,96,283.0
500,14,290.0
500,100,409.0
500,98,413.0
500,57,500.0
500,23,299.0
500,63,500.0
500,40,349.0
500,54,385.0
500,34,365.0
500,26,243.0
500,35,500.0
500,54,397.0
500,31,500.0
500,18,412.0
500,46,327.0
500,52,329.0
500,34,500.0
500,48,426.0
500,49,303.0
500,61,500.0
500,7,500.0
500,81,348.0
500,79,360.0
500,16,500.0
500,43,500.0
500,46,306.0
500,21,345.0
500,35,442.0
500,91,269.0
500,23,234.0
500,28,500.0
500,73,440.0
500,52,387.0
500,89,423.0
500,54,500.0
500,79,429.0
500,58,494.0
500,26,456.0
500,56,500.0
500,27,471.0
500,76,444.0
500,4,213.0
500,53,485.0
500,78,406.0
500,52,277.0
500,53,275.0
500,11,338.0
500,45,258.0
500,84,500.0
500,43,395.0
500,85,500.0
500,84,408.0
500,25,364.0
500,20,273.0
500,80,316.0
500,59,500.0
500,36,372.0
500,49,388.0
500,14,500.0
500,40,363.0
500,5,175.0
500,59,500.0
500,76,343.0
500,68,500.0
500,40,300.0
500,77,427.0
500,44,324.0
500,87,419.0
500,54,500.0
500,87,330.0
500,28,500.0
500,38,272.0
500,77,347.0
500,32,372.0
500,3,397.0
500,31,500.0
500,52,387.0
500,82,454.0
500,97,279.0
500,48,338.0
500,87,376.0
500,19,500.0
500,90,269.0
500,85,404.0
500,6,210.0
