Temperature,Simulations,Return,Discounted Return,Map
1,12,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,18,0,1.0,0.8894287717672626,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,83,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FHFH', 'FFFG']"
1,75,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,22,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,26,0,1.0,0.8476834558136123,"['SFHH', 'HFHF', 'FFFH', 'HFFG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,75,0,1.0,0.9502058312852957,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9138075656044898,"['SHHH', 'FHHH', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,82,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,39,0,1.0,0.9248559951318693,"['SFHF', 'FFFH', 'FFFF', 'FHHG']"
1,20,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHFF', 'FFFG']"
1,51,0,1.0,0.8867604854519608,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,87,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,10,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,77,0,1.0,0.9332298921513504,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,74,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,60,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,19,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9559328248389055,"['SFFH', 'FFHF', 'HFFH', 'FHFG']"
1,36,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.9733217421754432,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.9056079456455165,"['SFHH', 'FFFF', 'HFHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,99,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,75,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HHFF', 'FFFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,18,0,1.0,0.8657003616774767,"['SFHH', 'FFFF', 'HFFF', 'HHHG']"
1,72,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9674905716180701,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,67,0,1.0,0.8631032605924442,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,69,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,16,0,1.0,0.8788035596734672,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,55,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'FHFG']"
1,58,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'HHHF', 'HHHG']"
1,36,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,81,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'HHHG']"
1,84,0,1.0,0.9220814271464737,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,87,0,1.0,0.9416796087056153,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9193151828650342,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.884100203995605,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,53,0,1.0,0.78398512608332,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,91,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,39,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,36,0,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'FHFF', 'HFHG']"
1,66,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.8894287717672626,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9588092525966956,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,89,0,1.0,0.9083329444789534,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,50,0,1.0,0.9645880999032158,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.8325391341551359,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,72,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHHG']"
1,7,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,74,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,82,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,59,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,66,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,57,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,55,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,98,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,75,0,1.0,0.8476834558136123,"['SFFF', 'FFFH', 'HFHH', 'FFFG']"
1,35,0,1.0,0.9304302024748964,"['SHHH', 'FHHF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'FHFH', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,27,0,1.0,0.9220814271464737,"['SFFH', 'HFHH', 'HFFF', 'FFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,15,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'HFFH', 'FFFG']"
1,97,0,1.0,0.8657003616774767,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,31,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,89,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,89,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HHFG']"
1,66,0,1.0,0.8400771692771434,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.8275513922024125,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'FFHG']"
1,33,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HHFG']"
1,44,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,24,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,82,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,41,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'HHFF', 'HFFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FHHH', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,6,0,1.0,0.9388545698794984,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFFF', 'FHFG']"
1,53,0,1.0,0.9138075656044898,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,40,0,1.0,0.8553586117313603,"['SFFH', 'HHFF', 'HHFH', 'HHFG']"
1,65,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFFF', 'HHFG']"
1,48,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHH', 'FFFG']"
1,81,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,7,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,91,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,72,0,1.0,0.9416796087056153,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,23,0,1.0,0.8426049842298329,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'HHHG']"
1,75,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFH', 'FHFG']"
1,42,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,7,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,67,0,1.0,0.8683052775100066,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,30,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,39,0,1.0,0.8152123778407558,"['SFHH', 'HFFF', 'FFHF', 'FHFG']"
1,41,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,100,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,54,0,1.0,0.9138075656044898,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.8527925358961662,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9110661429076764,"['SHHH', 'FHHF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.93603800616986,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,42,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,68,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,60,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,83,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,51,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHHF', 'FFFG']"
1,44,0,1.0,0.7494371162085136,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,1,0,1.0,0.9791880578299021,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHFG']"
1,25,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,78,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'HFFH', 'HHFG']"
1,44,0,1.0,0.9276389118674717,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9502058312852957,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,33,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9559328248389055,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,87,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,85,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HHFF', 'FFFG']"
1,57,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFHF', 'FFHG']"
1,88,0,1.0,0.9276389118674717,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,48,0,1.0,0.9001824484431542,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,33,0,1.0,0.8325391341551359,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,22,0,1.0,0.8788035596734672,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9645880999032158,"['SFFH', 'HHFH', 'HHFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,17,0,1.0,0.8201257512162927,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,68,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'HHHG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,26,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HFFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHHF', 'FHHF', 'FHHG']"
1,58,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,81,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,30,0,1.0,0.8921050870283477,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,55,0,1.0,0.8054737627981655,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFHF', 'HFFG']"
1,85,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFH', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,44,0,1.0,0.9502058312852957,"['SFFH', 'FFHF', 'FFFF', 'FHFG']"
1,20,0,1.0,0.8553586117313603,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,21,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,7,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHH', 'FFFG']"
1,60,0,1.0,0.8400771692771434,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9791880578299021,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,27,0,1.0,0.7516921927868743,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,44,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FHFH', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,59,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHH', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'FHHG']"
1,59,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,10,0,1.0,0.9416796087056153,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,67,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,65,0,1.0,0.8947894553945313,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,74,0,1.0,0.8735386475474635,"['SFFF', 'HFHH', 'HFHF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9056079456455165,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'HFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,85,0,1.0,0.7958514863018556,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,33,0,1.0,0.8657003616774767,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,21,0,1.0,0.9220814271464737,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,59,0,1.0,0.7792882711929549,"['SHHH', 'FHHH', 'FFFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.8054737627981655,"['SHHH', 'FFFF', 'HHFF', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FHHG']"
1,53,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HHHG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,78,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,34,0,1.0,0.798246224976786,"['SFHH', 'FFFH', 'HHFH', 'HFFG']"
1,24,0,1.0,0.8867604854519608,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,96,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,20,0,1.0,0.9138075656044898,"['SFFF', 'FFFF', 'HHHF', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,47,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'FFHH', 'HFFG']"
1,43,0,1.0,0.9645880999032158,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,27,0,1.0,0.8225935318117279,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,82,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,51,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,43,0,1.0,0.8735386475474635,"['SFFF', 'FFFH', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,68,0,1.0,0.9588092525966956,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,60,0,1.0,0.8761671489944468,"['SHFH', 'FFFH', 'HHFH', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,70,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'HFFG']"
1,64,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HFFG']"
1,98,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFFF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,97,0,1.0,0.93603800616986,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,19,0,1.0,0.8250687380258053,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,23,0,1.0,0.985089730404757,"['SHHF', 'FHHH', 'FFFF', 'FHFG']"
1,78,0,1.0,0.8894287717672626,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,59,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,97,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,93,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'HFFG']"
1,39,0,1.0,0.8947894553945313,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,29,0,1.0,0.7562227231210928,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,71,0,1.0,0.776950406379376,"['SFFH', 'HFHH', 'HFFH', 'HHFG']"
1,37,0,1.0,0.985089730404757,"['SHHF', 'FHFH', 'FFHH', 'FFFG']"
1,11,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
