Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.009999999999999995,0.04,0.0,-0.009999999999999995,66,500.0,259.12410747446273
500,0.04,-0.04,-0.009999999999999995,0.03,9,500.0,259.12410747446273
500,0.0,-0.03,0.04,0.02,35,500.0,259.12410747446273
500,0.02,-0.009999999999999995,0.05,-0.05,65,500.0,259.12410747446273
500,-0.04,0.04,-0.03,0.03,16,413.0,236.95506298042687
500,-0.03,-0.019999999999999997,0.03,0.03,68,500.0,259.12410747446273
500,-0.03,0.0,-0.03,0.04,57,347.0,215.81687904571703
500,-0.05,0.05,-0.019999999999999997,0.0,57,500.0,259.12410747446273
500,-0.05,-0.009999999999999995,-0.009999999999999995,0.0,37,500.0,259.12410747446273
500,0.01,-0.019999999999999997,-0.009999999999999995,-0.05,39,500.0,259.12410747446273
500,-0.019999999999999997,-0.04,-0.04,0.01,55,500.0,259.12410747446273
500,-0.03,-0.04,0.04,0.05,29,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.04,0.05,25,459.0,249.39575982810274
500,-0.05,0.0,-0.04,0.05,43,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.009999999999999995,-0.05,23,262.0,181.62472553384814
500,-0.04,0.03,-0.04,0.01,6,223.0,162.76474750037698
500,0.03,0.01,-0.03,0.03,20,382.0,227.54708378034883
500,-0.05,0.04,-0.009999999999999995,0.0,84,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,-0.04,-0.03,53,500.0,259.12410747446273
500,-0.04,0.02,0.05,0.03,45,500.0,259.12410747446273
500,0.05,0.0,-0.05,-0.03,73,500.0,259.12410747446273
500,-0.03,-0.04,-0.05,0.05,61,500.0,259.12410747446273
500,-0.03,-0.03,0.03,0.0,63,500.0,259.12410747446273
500,0.0,-0.03,0.03,-0.009999999999999995,32,273.0,186.5566856540278
500,-0.03,0.03,-0.05,-0.04,16,500.0,259.12410747446273
500,0.01,0.01,0.04,0.04,29,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,0.03,-0.03,82,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.009999999999999995,-0.019999999999999997,76,500.0,259.12410747446273
500,0.03,0.01,0.03,0.04,80,452.0,247.61172670829453
500,0.01,0.02,0.0,0.04,54,500.0,259.12410747446273
500,-0.03,-0.04,0.05,0.01,70,500.0,259.12410747446273
500,-0.05,0.03,-0.03,-0.03,65,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.009999999999999995,0.03,56,395.0,231.5992963534892
500,-0.04,0.02,0.03,0.04,49,326.0,208.16330374856022
500,-0.009999999999999995,0.04,-0.04,-0.009999999999999995,83,500.0,259.12410747446273
500,0.02,0.03,-0.05,0.04,50,500.0,259.12410747446273
500,0.02,-0.009999999999999995,-0.04,-0.05,95,500.0,259.12410747446273
500,-0.04,-0.04,0.01,0.05,38,500.0,259.12410747446273
500,-0.05,0.0,-0.04,0.02,52,500.0,259.12410747446273
500,-0.04,-0.05,0.01,0.01,76,500.0,259.12410747446273
500,-0.03,0.02,-0.03,0.05,17,500.0,259.12410747446273
500,0.03,-0.05,-0.019999999999999997,0.03,45,500.0,259.12410747446273
500,-0.019999999999999997,-0.03,0.03,-0.03,63,406.0,234.90661174269007
500,0.03,-0.019999999999999997,0.03,-0.03,9,238.0,170.2812232492581
500,0.0,-0.03,-0.04,0.0,1,18.0,17.548262069520053
500,0.05,-0.009999999999999995,0.04,-0.04,85,500.0,259.12410747446273
500,0.03,-0.019999999999999997,-0.03,-0.05,63,500.0,259.12410747446273
500,-0.05,0.04,-0.05,-0.05,19,500.0,259.12410747446273
500,0.01,-0.05,-0.03,-0.019999999999999997,11,500.0,259.12410747446273
500,-0.019999999999999997,-0.04,-0.04,-0.04,36,500.0,259.12410747446273
500,0.03,0.02,-0.04,0.04,34,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,-0.009999999999999995,-0.04,71,465.0,250.89534980320153
500,0.0,0.01,0.0,0.02,16,345.0,215.1085946361824
500,0.01,0.05,-0.04,-0.05,71,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,0.04,0.03,64,500.0,259.12410747446273
500,0.02,0.05,0.02,0.0,51,500.0,259.12410747446273
500,0.03,-0.03,-0.019999999999999997,0.03,12,500.0,259.12410747446273
500,-0.019999999999999997,0.02,-0.05,-0.019999999999999997,74,406.0,234.90661174269007
500,0.04,0.02,-0.019999999999999997,-0.03,84,500.0,259.12410747446273
500,0.05,0.03,-0.009999999999999995,0.0,81,500.0,259.12410747446273
500,0.05,0.02,-0.04,0.01,98,500.0,259.12410747446273
500,-0.05,0.04,-0.04,0.04,31,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,-0.019999999999999997,0.03,62,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.01,-0.05,5,500.0,259.12410747446273
500,0.02,0.04,-0.009999999999999995,-0.03,9,500.0,259.12410747446273
500,0.0,0.05,-0.009999999999999995,-0.04,6,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,0.0,0.05,7,500.0,259.12410747446273
500,-0.019999999999999997,-0.04,0.01,0.01,90,500.0,259.12410747446273
500,0.0,0.02,0.04,-0.009999999999999995,98,500.0,259.12410747446273
500,0.05,-0.019999999999999997,-0.05,0.05,86,500.0,259.12410747446273
500,0.0,0.01,-0.009999999999999995,-0.009999999999999995,40,500.0,259.12410747446273
500,0.03,0.05,0.02,-0.019999999999999997,76,500.0,259.12410747446273
500,0.02,-0.03,0.03,0.05,17,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.02,-0.05,49,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.02,-0.04,56,312.0,202.78595986381234
500,-0.03,0.05,0.01,-0.05,38,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,0.01,0.02,43,500.0,259.12410747446273
500,-0.03,0.02,0.0,-0.03,4,224.0,163.27645325787586
500,0.05,0.03,0.01,-0.03,40,500.0,259.12410747446273
500,0.04,-0.019999999999999997,0.04,0.02,44,500.0,259.12410747446273
500,-0.009999999999999995,0.03,-0.03,0.04,40,500.0,259.12410747446273
500,0.04,0.01,0.0,0.01,70,500.0,259.12410747446273
500,-0.019999999999999997,0.01,0.05,0.03,23,236.0,169.2984905058788
500,0.02,0.02,0.01,-0.019999999999999997,66,500.0,259.12410747446273
500,0.03,0.01,-0.03,0.03,47,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.03,-0.009999999999999995,38,500.0,259.12410747446273
500,0.04,0.04,0.05,-0.019999999999999997,4,118.0,99.49945866483102
500,-0.019999999999999997,-0.009999999999999995,0.01,0.01,44,500.0,259.12410747446273
500,-0.03,-0.03,-0.009999999999999995,0.01,47,493.0,257.5468434293054
500,0.04,0.05,-0.03,0.05,59,500.0,259.12410747446273
500,-0.009999999999999995,-0.03,0.03,0.03,17,500.0,259.12410747446273
500,0.0,-0.04,0.02,-0.04,57,500.0,259.12410747446273
500,0.05,-0.04,-0.009999999999999995,-0.04,21,500.0,259.12410747446273
500,0.0,0.02,0.04,-0.04,94,500.0,259.12410747446273
500,-0.03,0.02,-0.05,-0.019999999999999997,4,253.0,177.46646914471907
500,0.0,0.01,-0.009999999999999995,0.0,63,478.0,254.0531915338304
500,0.05,0.04,0.0,-0.019999999999999997,25,500.0,259.12410747446273
500,0.04,-0.009999999999999995,-0.05,-0.03,39,500.0,259.12410747446273
500,0.0,0.04,-0.019999999999999997,0.02,77,500.0,259.12410747446273
500,0.03,0.05,0.05,0.0,40,272.0,186.1150307462666
