Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.04161606729030609,0.018570484593510628,-0.02663731761276722,0.03487856313586235,16,399.0,232.81462213828596
500,-0.009054845198988914,0.04569605737924576,0.007168272510170937,-0.02939530648291111,8,500.0,259.12410747446273
500,0.04852842539548874,-0.004156863316893578,0.01551396120339632,0.027045181021094322,34,500.0,259.12410747446273
500,-0.022972986102104187,0.011050415225327015,0.0056245760060846806,-0.047201719135046005,75,493.0,257.5468434293054
500,-0.0027856880333274603,-0.03198904171586037,-0.018671592697501183,0.03319954127073288,14,500.0,259.12410747446273
500,0.0016993992030620575,0.029195545241236687,0.032395005226135254,0.029748624190688133,74,371.0,223.99247497637452
500,0.02316548489034176,-0.0041948589496314526,0.010928865522146225,0.015034063719213009,22,458.0,249.1431893962916
500,0.013146737590432167,-0.02340412139892578,0.023018386214971542,-0.02274894341826439,38,500.0,259.12410747446273
500,0.047334447503089905,0.028918765485286713,-0.0057652611285448074,0.04362069442868233,14,281.0,190.04255857917798
500,-0.038184575736522675,0.01662042737007141,0.01119973137974739,-0.025345461443066597,88,500.0,259.12410747446273
500,0.03279632702469826,0.02176816016435623,-0.00885191559791565,0.032317593693733215,52,500.0,259.12410747446273
500,0.00011385451216483489,-0.0396396741271019,-0.01968066394329071,0.01604182831943035,27,500.0,259.12410747446273
500,-0.04628764092922211,0.025600194931030273,-0.027862999588251114,-0.013565534725785255,7,230.0,166.31461104476787
500,0.03583797067403793,0.000613270269241184,-0.026320433244109154,0.04031084477901459,45,412.0,236.66505815489154
500,-0.04987179487943649,0.04544610157608986,-0.016823669895529747,0.01935933344066143,85,500.0,259.12410747446273
500,0.024842532351613045,-0.01826464757323265,0.014506509527564049,0.010450377129018307,72,500.0,259.12410747446273
500,0.03764285892248154,0.04366695135831833,-0.040313322097063065,-0.021474206820130348,70,500.0,259.12410747446273
500,-0.00326822092756629,0.02695922739803791,-0.04608841985464096,-0.022656001150608063,55,500.0,259.12410747446273
500,0.014926263131201267,0.02548745647072792,-0.0300463754683733,-0.006037427578121424,65,500.0,259.12410747446273
500,0.03488461673259735,0.03234521299600601,0.026926493272185326,0.03847331181168556,15,500.0,259.12410747446273
500,-0.02794431522488594,-0.013430111110210419,-0.03359141945838928,-0.041640955954790115,4,217.0,159.66201584163386
500,0.032006848603487015,-0.0015722989337518811,0.0016071998979896307,-0.044320717453956604,85,500.0,259.12410747446273
500,-0.026619205251336098,0.04707257077097893,0.03888378292322159,-0.02254524827003479,70,500.0,259.12410747446273
500,0.02244826778769493,-0.03582229092717171,-0.03721139207482338,0.01807934045791626,31,500.0,259.12410747446273
500,-0.048374246805906296,-0.03420936316251755,0.005623497534543276,0.03816378489136696,96,486.0,255.93605576441817
500,0.03537994623184204,-0.02463754080235958,0.01871808059513569,-0.03975311666727066,4,486.0,255.93605576441817
500,0.018654286861419678,0.02475835010409355,0.028031814843416214,0.01666206866502762,41,500.0,259.12410747446273
500,0.03354734182357788,-0.002036833902820945,-0.047135330736637115,0.025626858696341515,94,367.0,222.6704846432994
500,-0.029569942504167557,-0.03620493412017822,0.011846797540783882,-0.03813381865620613,75,500.0,259.12410747446273
500,0.004069055430591106,0.026312610134482384,-0.03620979189872742,0.02377331629395485,22,500.0,259.12410747446273
500,-0.008349653333425522,-0.040918536484241486,-0.03554140031337738,0.022577211260795593,48,500.0,259.12410747446273
500,-0.008541513234376907,-0.007144687231630087,0.011735925450921059,-0.006651129573583603,91,500.0,259.12410747446273
500,-0.015689020976424217,0.023068301379680634,0.04836489260196686,-0.00587475998327136,69,500.0,259.12410747446273
500,0.016294417902827263,-0.03548569604754448,0.0010384649503976107,-0.029242750257253647,60,500.0,259.12410747446273
500,-0.00780008640140295,-0.049146246165037155,-0.028038285672664642,0.010678458958864212,50,500.0,259.12410747446273
500,0.040595363825559616,-0.03439297527074814,-0.013222340494394302,-0.03285292908549309,94,500.0,259.12410747446273
500,-0.027778051793575287,-0.04974732920527458,-0.0040559833869338036,-0.023016324266791344,42,369.0,223.3334657698014
500,0.0166974738240242,-0.0330391488969326,0.019793275743722916,0.03417784348130226,41,393.0,230.98613428398454
500,0.014772608876228333,0.015148650854825974,0.004993959330022335,0.044967297464609146,23,500.0,259.12410747446273
500,-0.04299749433994293,-0.045646145939826965,0.012128686532378197,0.02885032445192337,92,500.0,259.12410747446273
500,0.03782166168093681,0.01725238561630249,-0.011611820198595524,-0.02378200553357601,47,495.0,258.0008802903204
500,0.011993366293609142,-0.04703158512711525,-0.028004031628370285,0.015384268946945667,51,500.0,259.12410747446273
500,-0.044564105570316315,0.02822018414735794,-0.02174290455877781,-0.01845376193523407,29,408.0,235.49628623173962
500,0.032019417732954025,0.009008895605802536,-0.002459779614582658,0.042987871915102005,85,500.0,259.12410747446273
500,0.001345270429737866,0.027452295646071434,-0.03341778367757797,-0.02423284575343132,34,307.0,200.8100012548624
500,-0.009095798246562481,-0.013752165250480175,-0.016764363273978233,0.04326891154050827,4,500.0,259.12410747446273
500,-0.021753596141934395,-0.03865635395050049,0.004288748372346163,-0.01820152811706066,83,500.0,259.12410747446273
500,0.0411316454410553,0.03550952300429344,0.025600122287869453,-0.031769800931215286,96,500.0,259.12410747446273
500,0.04974425584077835,0.04401787370443344,-0.014259209856390953,0.039040856063365936,50,500.0,259.12410747446273
500,-0.001378705957904458,0.0321420282125473,-0.03819311410188675,0.009427993558347225,44,500.0,259.12410747446273
