Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFH', 'HFFF', 'FHHF', 'FFHG']",45,1.0,0.9001824484431542
1,"['SFFF', 'HFFF', 'FFFH', 'HHFG']",28,1.0,0.9001824484431542
1,"['SFFH', 'HFFF', 'HHFF', 'HHFG']",38,1.0,0.985089730404757
1,"['SFFF', 'HHHF', 'FHHF', 'HHFG']",15,1.0,0.8683052775100066
1,"['SFFF', 'HFFH', 'FHFF', 'HFFG']",24,1.0,0.9276389118674717
1,"['SHFH', 'FHFH', 'FFFF', 'FFHG']",57,1.0,0.7910835400474212
1,"['SHHH', 'FFHH', 'FHHF', 'FFFG']",95,1.0,0.9733217421754432
1,"['SFFH', 'HHFH', 'HHFF', 'HFFG']",73,1.0,0.9276389118674717
1,"['SFHH', 'HFFF', 'FHFH', 'HHFG']",29,0.0,0.0
1,"['SFHH', 'HFHH', 'HFFF', 'HHHG']",93,1.0,0.8974819010978248
1,"['SFFH', 'HHFF', 'FHFF', 'FHFG']",25,1.0,0.9791880578299021
1,"['SHHH', 'FHHH', 'FHFH', 'FFFG']",31,1.0,0.9388545698794984
1,"['SFFF', 'FFFF', 'FFFH', 'HFFG']",40,1.0,0.8788035596734672
1,"['SFFH', 'HHFF', 'HFFF', 'FHHG']",69,1.0,0.9791880578299021
1,"['SFHH', 'FFFH', 'FHHF', 'FFFG']",33,1.0,0.8078974551636565
1,"['SFFF', 'FFHH', 'FFFF', 'FFFG']",69,1.0,0.9821344612135428
1,"['SFFF', 'FHHF', 'HHFF', 'FFHG']",71,1.0,0.9791880578299021
1,"['SFHF', 'HFFH', 'HFHH', 'HFFG']",7,0.0,0.0
1,"['SFHH', 'FFHH', 'FHFH', 'FFFG']",12,0.0,0.0
1,"['SHHH', 'FFHH', 'FHFH', 'FFFG']",91,1.0,0.9674905716180701
1,"['SHFH', 'FFFH', 'HHFF', 'HHHG']",51,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'FHHG']",16,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",79,1.0,0.8709180316048211
1,"['SFFH', 'HHFH', 'HFFF', 'HFHG']",72,1.0,0.857932408958235
1,"['SFFF', 'HHFF', 'FFFF', 'HFHG']",55,1.0,0.9821344612135428
1,"['SFHF', 'FFHH', 'HFFF', 'HHFG']",24,0.0,0.0
1,"['SHHH', 'FFHH', 'FFFF', 'HHHG']",87,0.0,0.0
1,"['SHHF', 'FFHH', 'HFFH', 'FHFG']",18,0.0,0.0
1,"['SFFH', 'HHFH', 'HFFH', 'HFFG']",18,1.0,0.8894287717672626
1,"['SHFF', 'FFFF', 'FFFF', 'HFHG']",16,0.0,0.0
1,"['SFFF', 'HHFH', 'HHFF', 'HHHG']",89,1.0,0.8761671489944468
1,"['SFFH', 'HHFF', 'HHHF', 'FHHG']",10,0.0,0.0
1,"['SFHF', 'FHHH', 'FHHH', 'FFFG']",92,1.0,0.9193151828650342
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",86,1.0,0.9445131481500655
1,"['SFHH', 'FHHH', 'FFFH', 'HHFG']",97,1.0,0.8867604854519608
1,"['SHHH', 'FFHH', 'HFFH', 'HFFG']",86,0.0,0.0
1,"['SFFF', 'HFHF', 'HFFH', 'FFFG']",100,1.0,0.9704017769489168
1,"['SHHH', 'FFFH', 'HHFH', 'HHFG']",83,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFF', 'HHHG']",67,1.0,0.9762504936564125
1,"['SHFF', 'FFFH', 'HHFH', 'FHFG']",23,0.0,0.0
1,"['SFFH', 'HHFH', 'HHFH', 'HFFG']",76,1.0,0.9588092525966956
1,"['SFFH', 'FHHF', 'FFFF', 'FHFG']",38,0.0,0.0
1,"['SFFF', 'FHFF', 'FHFF', 'FHFG']",7,1.0,0.8814479033836181
1,"['SHHH', 'FFFH', 'HFFF', 'HFHG']",12,0.0,0.0
1,"['SHFH', 'FFFH', 'HFHH', 'FFFG']",17,0.0,0.0
1,"['SFHH', 'HFFF', 'HHFH', 'FHFG']",60,1.0,0.9559328248389055
1,"['SFFH', 'FFHF', 'HFFH', 'HHFG']",35,0.0,0.0
1,"['SFHH', 'HFFH', 'HHFH', 'HHFG']",1,0.0,0.0
1,"['SFHH', 'HFFH', 'FFFH', 'HFFG']",29,0.0,0.0
1,"['SFHF', 'HFHH', 'FFFF', 'HHHG']",74,1.0,0.9645880999032158
1,"['SHHF', 'FHHF', 'FFFH', 'HHFG']",20,0.0,0.0
1,"['SHHH', 'FFFF', 'HFFF', 'FFHG']",33,0.0,0.0
1,"['SFFH', 'FHFF', 'HHFH', 'HHFG']",86,1.0,0.9110661429076764
1,"['SFFH', 'HFFH', 'HHFF', 'HFFG']",52,1.0,0.9733217421754432
1,"['SFFH', 'FHHH', 'FFHH', 'HFFG']",37,0.0,0.0
1,"['SFFF', 'FHFF', 'FFFF', 'FHHG']",75,1.0,0.9733217421754432
1,"['SHHH', 'FFFH', 'HHFH', 'FHFG']",68,0.0,0.0
1,"['SFFF', 'FFHF', 'FFFF', 'FFFG']",21,1.0,0.8921050870283477
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",72,1.0,0.7910835400474212
1,"['SFHH', 'FFFF', 'HHFF', 'HHHG']",25,0.0,0.0
1,"['SFFH', 'HFFH', 'HFFF', 'HHHG']",23,1.0,0.857932408958235
1,"['SFFF', 'FHFF', 'FFHF', 'HHHG']",50,1.0,0.9733217421754432
1,"['SFHF', 'HFFF', 'HHFH', 'HHFG']",73,1.0,0.9165572373164391
1,"['SFHH', 'FFFH', 'HHFF', 'HFHG']",52,0.0,0.0
1,"['SFFF', 'HFFF', 'HHHF', 'FHFG']",60,1.0,0.9762504936564125
1,"['SFFF', 'FHHH', 'FFFH', 'HHFG']",84,1.0,0.8426049842298329
1,"['SFFH', 'FHHH', 'FFFF', 'HHHG']",32,0.0,0.0
1,"['SFFF', 'FFFH', 'HHFF', 'HFFG']",46,1.0,0.9645880999032158
1,"['SFHH', 'HFFF', 'HHHF', 'HHFG']",94,1.0,0.9056079456455165
1,"['SHFF', 'FFFH', 'HHFH', 'HHFG']",95,0.0,0.0
1,"['SHHH', 'FFHH', 'FFFF', 'HHFG']",92,1.0,0.9791880578299021
1,"['SFFF', 'FFHF', 'FHHH', 'FFFG']",33,1.0,0.7653658663581259
1,"['SHHH', 'FFFH', 'FHFH', 'HHFG']",69,0.0,0.0
1,"['SFFH', 'HHFH', 'FHFF', 'HHFG']",74,1.0,0.9616943356035061
1,"['SFFF', 'FFFF', 'HHHF', 'FHHG']",88,1.0,0.9762504936564125
1,"['SFFF', 'FFHF', 'FFHF', 'HFFG']",17,1.0,0.9559328248389055
1,"['SHFH', 'FHHF', 'FFFF', 'HFFG']",82,1.0,0.9704017769489168
1,"['SHHF', 'FFFH', 'HHFF', 'HHHG']",12,0.0,0.0
1,"['SFFH', 'FHFF', 'HHHF', 'FHFG']",61,1.0,0.8947894553945313
1,"['SFHF', 'FHHF', 'FFHF', 'HFFG']",91,1.0,0.9248559951318693
1,"['SFFH', 'FHHH', 'FFHH', 'FFFG']",58,1.0,0.9733217421754432
1,"['SHHF', 'FHFH', 'FFFF', 'HHHG']",30,0.0,0.0
1,"['SHHF', 'FFFF', 'HHFF', 'HHFG']",98,1.0,0.9645880999032158
1,"['SFFH', 'FHFH', 'HHFF', 'HFHG']",72,1.0,0.8103284404851119
1,"['SHFF', 'FFFF', 'FHHF', 'HHHG']",70,0.0,0.0
1,"['SHHH', 'FFFF', 'FFHF', 'HFHG']",52,0.0,0.0
1,"['SFFF', 'HHFF', 'HHHF', 'HHHG']",24,1.0,0.9674905716180701
1,"['SHHF', 'FFFH', 'FFHF', 'FFFG']",75,1.0,0.9821344612135428
1,"['SHFH', 'FFFH', 'HHFF', 'HHHG']",5,0.0,0.0
1,"['SFFH', 'FFHH', 'FFFF', 'FFFG']",79,1.0,0.9762504936564125
1,"['SFHF', 'HFFH', 'HHFF', 'FFHG']",79,1.0,0.8867604854519608
1,"['SFFF', 'FFFH', 'FFFF', 'HFHG']",54,1.0,0.9616943356035061
1,"['SHHH', 'FFFH', 'HHFF', 'HHHG']",99,0.0,0.0
1,"['SFFF', 'HHHF', 'HHHF', 'HHHG']",98,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'FFFF', 'FFHG']",30,1.0,0.9588092525966956
1,"['SFHH', 'HFHH', 'FFFF', 'FFFG']",85,1.0,0.9821344612135428
1,"['SFFF', 'HFFF', 'FFHF', 'FFFG']",100,1.0,0.985089730404757
1,"['SFFH', 'FHHH', 'FFFH', 'FHFG']",99,1.0,0.9388545698794984
1,"['SFFH', 'FFFF', 'HFFF', 'FFFG']",48,1.0,0.985089730404757
1,"['SHHH', 'FFHF', 'HFFF', 'HHFG']",70,1.0,0.7792882711929549
1,"['SFHF', 'HFFF', 'HHHF', 'HHHG']",90,1.0,0.9304302024748964
1,"['SHFF', 'FFHH', 'HFFF', 'HHFG']",52,0.0,0.0
1,"['SHHF', 'FFFF', 'HHHF', 'HHHG']",63,0.0,0.0
1,"['SFFF', 'HFHF', 'FFHF', 'HHHG']",26,1.0,0.9704017769489168
1,"['SFFF', 'HFHF', 'HHFF', 'HHHG']",65,1.0,0.93603800616986
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",92,1.0,0.9588092525966956
1,"['SHFH', 'FFFH', 'FHFH', 'HFFG']",36,0.0,0.0
1,"['SFFH', 'HFFH', 'HHFF', 'FHHG']",45,1.0,0.857932408958235
1,"['SHHH', 'FHHH', 'FHHF', 'FFFG']",81,1.0,0.9791880578299021
1,"['SFFH', 'HFFF', 'FHFF', 'FFFG']",52,1.0,0.9791880578299021
1,"['SFFH', 'HHFH', 'HHFF', 'HHFG']",2,0.0,0.0
1,"['SFFH', 'FFHF', 'HFFF', 'HHHG']",1,0.0,0.0
1,"['SFFF', 'HHFH', 'FFFF', 'HFHG']",46,1.0,0.8867604854519608
1,"['SFFF', 'HHFF', 'HHHF', 'HHFG']",64,1.0,0.985089730404757
1,"['SFFF', 'HFFF', 'HHFF', 'HHFG']",8,1.0,0.9821344612135428
1,"['SHHH', 'FFFF', 'FHFF', 'FFFG']",62,1.0,0.9588092525966956
1,"['SHHH', 'FHHH', 'FFFH', 'HFFG']",69,1.0,0.9083329444789534
1,"['SFFF', 'FFHF', 'FFFF', 'HFFG']",91,1.0,0.985089730404757
1,"['SFFF', 'HFFF', 'FFFH', 'FFFG']",36,1.0,0.9616943356035061
1,"['SFHF', 'FFFH', 'FFFF', 'HFHG']",31,0.0,0.0
1,"['SFFF', 'HHHF', 'FFFF', 'HFFG']",23,1.0,0.9473552137914398
1,"['SFFH', 'FHFF', 'FFHF', 'FFHG']",91,1.0,0.9530650263643888
1,"['SHFH', 'FHFF', 'FHHH', 'FFFG']",35,1.0,0.7816331707050701
1,"['SFFF', 'FFFF', 'HFFH', 'FHFG']",94,1.0,0.9530650263643888
1,"['SFHH', 'HFFF', 'HFFF', 'HHHG']",4,0.0,0.0
1,"['SFFH', 'FFFF', 'HFFH', 'HHFG']",58,1.0,0.9645880999032158
1,"['SHHH', 'FFHF', 'FFHH', 'HFFG']",75,1.0,0.9388545698794984
1,"['SFHH', 'HFFH', 'FFFF', 'HHHG']",91,1.0,0.9304302024748964
1,"['SFFF', 'FFHF', 'HFFF', 'FHHG']",54,1.0,0.9704017769489168
1,"['SFFF', 'FFHH', 'FHFH', 'FFFG']",50,1.0,0.9821344612135428
1,"['SFFH', 'FHFF', 'FFFF', 'FFFG']",70,1.0,0.9791880578299021
1,"['SFFF', 'HFFF', 'HHHF', 'FFHG']",63,1.0,0.9704017769489168
1,"['SFHF', 'HFFH', 'HFFH', 'HFFG']",85,1.0,0.9674905716180701
1,"['SFHH', 'HFHH', 'HFHH', 'FFFG']",51,1.0,0.9332298921513504
1,"['SHHH', 'FHHF', 'FHHH', 'FFFG']",23,0.0,0.0
1,"['SHFH', 'FFFH', 'HHFH', 'HFFG']",65,1.0,0.9733217421754432
1,"['SFHH', 'HFFH', 'HHFH', 'HFFG']",28,0.0,0.0
1,"['SHFF', 'FFHF', 'FFFF', 'FFFG']",4,0.0,0.0
1,"['SFHF', 'HFFF', 'FFHH', 'HFFG']",62,1.0,0.9110661429076764
1,"['SFFF', 'FHFF', 'FHFH', 'FHFG']",97,1.0,0.9304302024748964
1,"['SFHH', 'HFHH', 'HFFF', 'HHFG']",71,1.0,0.9791880578299021
1,"['SFFH', 'HHFH', 'HHFF', 'HFHG']",80,1.0,0.9704017769489168
