Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.019999999999999997,0.02,0.05,-0.04,29,500.0,259.12410747446273
500,0.04,0.05,-0.05,-0.05,66,500.0,259.12410747446273
500,0.03,-0.03,-0.03,-0.05,54,409.0,235.7897973730444
500,-0.019999999999999997,0.05,-0.019999999999999997,-0.05,15,500.0,259.12410747446273
500,-0.03,0.05,-0.009999999999999995,-0.04,85,500.0,259.12410747446273
500,0.0,0.02,0.04,0.04,95,500.0,259.12410747446273
500,0.04,0.04,-0.009999999999999995,-0.009999999999999995,75,456.0,248.63576627202733
500,0.05,0.02,-0.009999999999999995,-0.009999999999999995,41,500.0,259.12410747446273
500,-0.009999999999999995,0.03,0.0,0.03,58,500.0,259.12410747446273
500,0.03,0.01,-0.009999999999999995,-0.05,35,500.0,259.12410747446273
500,-0.03,-0.03,0.04,-0.03,99,500.0,259.12410747446273
500,0.0,0.02,-0.05,0.03,66,500.0,259.12410747446273
500,0.03,0.05,0.0,0.03,33,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.04,0.05,67,500.0,259.12410747446273
500,0.01,0.04,-0.04,-0.009999999999999995,24,500.0,259.12410747446273
500,-0.03,-0.04,0.01,0.03,14,500.0,259.12410747446273
500,-0.05,0.0,-0.009999999999999995,0.03,8,388.0,229.43701212481153
500,-0.009999999999999995,0.01,0.01,0.04,79,500.0,259.12410747446273
500,0.03,0.04,0.05,-0.019999999999999997,30,500.0,259.12410747446273
500,0.03,0.02,0.03,-0.009999999999999995,27,500.0,259.12410747446273
500,-0.009999999999999995,0.05,0.05,0.04,72,340.0,213.3191508196507
500,-0.03,-0.009999999999999995,0.02,-0.03,62,500.0,259.12410747446273
500,-0.03,0.03,0.03,-0.019999999999999997,46,456.0,248.63576627202733
500,0.01,0.0,-0.009999999999999995,-0.009999999999999995,19,500.0,259.12410747446273
500,-0.04,-0.03,-0.03,0.03,48,467.0,251.38923576253052
500,0.03,0.05,0.03,0.01,52,257.0,179.32847152531238
500,0.02,-0.04,0.04,-0.04,45,464.0,250.64729167823623
500,-0.04,0.04,0.02,-0.03,93,500.0,259.12410747446273
500,0.04,0.05,0.04,0.01,28,500.0,259.12410747446273
500,-0.03,0.05,0.01,0.02,63,500.0,259.12410747446273
500,-0.009999999999999995,0.01,-0.009999999999999995,0.05,11,500.0,259.12410747446273
500,0.05,0.02,-0.04,0.04,71,500.0,259.12410747446273
500,-0.05,-0.03,0.02,-0.009999999999999995,85,500.0,259.12410747446273
500,0.02,0.01,-0.03,0.03,65,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.01,-0.04,60,500.0,259.12410747446273
500,0.03,0.04,0.02,0.01,83,342.0,214.03815578709018
500,-0.05,0.01,-0.04,-0.04,97,500.0,259.12410747446273
500,0.05,-0.009999999999999995,0.04,-0.009999999999999995,40,500.0,259.12410747446273
500,0.03,0.04,-0.03,0.01,68,500.0,259.12410747446273
500,-0.04,0.02,0.02,-0.009999999999999995,15,347.0,215.81687904571703
500,-0.05,-0.04,-0.03,0.01,61,500.0,259.12410747446273
500,0.04,0.04,0.02,0.01,2,227.0,164.8023782343287
500,-0.009999999999999995,0.05,-0.04,0.02,24,500.0,259.12410747446273
500,0.0,0.0,0.03,0.02,40,500.0,259.12410747446273
500,0.02,0.02,0.03,-0.03,42,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.02,0.01,7,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.04,-0.019999999999999997,6,500.0,259.12410747446273
500,-0.03,-0.05,-0.04,0.05,15,357.0,219.29515727189428
500,-0.03,-0.009999999999999995,0.04,-0.03,99,500.0,259.12410747446273
500,0.02,-0.04,0.01,0.01,80,500.0,259.12410747446273
500,0.05,0.01,-0.009999999999999995,0.01,22,399.0,232.81462213828596
500,-0.04,-0.05,-0.009999999999999995,-0.04,32,321.0,206.26873635155093
500,0.03,0.01,0.03,0.01,36,289.0,193.44564374317937
500,0.05,-0.009999999999999995,-0.03,-0.05,49,500.0,259.12410747446273
500,0.0,0.04,0.01,0.03,13,500.0,259.12410747446273
500,0.03,-0.04,0.0,0.03,27,378.0,226.26807059732843
500,-0.019999999999999997,0.05,-0.019999999999999997,0.05,41,500.0,259.12410747446273
500,-0.009999999999999995,0.03,0.04,0.01,80,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.009999999999999995,-0.019999999999999997,22,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,0.03,-0.03,15,500.0,259.12410747446273
500,0.03,-0.009999999999999995,0.03,0.04,28,500.0,259.12410747446273
500,-0.04,0.01,-0.05,0.02,99,500.0,259.12410747446273
500,-0.03,-0.03,0.01,-0.03,95,500.0,259.12410747446273
500,-0.019999999999999997,-0.019999999999999997,-0.05,0.04,80,500.0,259.12410747446273
500,-0.05,0.03,0.01,0.04,9,309.0,201.60394853734454
500,-0.03,0.0,0.03,0.0,85,500.0,259.12410747446273
500,0.03,0.04,0.03,-0.04,95,500.0,259.12410747446273
500,0.01,-0.04,0.01,-0.019999999999999997,50,500.0,259.12410747446273
500,0.04,0.03,0.03,0.05,70,500.0,259.12410747446273
500,-0.05,0.03,-0.04,-0.03,4,326.0,208.16330374856022
500,0.05,0.05,0.01,0.0,91,500.0,259.12410747446273
500,0.03,-0.04,0.05,0.02,98,500.0,259.12410747446273
500,0.03,-0.019999999999999997,-0.019999999999999997,0.04,4,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,0.0,0.02,69,500.0,259.12410747446273
500,-0.04,0.0,0.04,-0.04,79,493.0,257.5468434293054
500,0.02,0.0,-0.009999999999999995,0.05,56,500.0,259.12410747446273
500,0.03,-0.03,0.04,0.01,24,459.0,249.39575982810274
500,0.05,0.01,-0.04,-0.009999999999999995,7,500.0,259.12410747446273
500,-0.04,0.0,0.01,0.03,13,500.0,259.12410747446273
500,0.05,-0.04,0.02,-0.05,25,500.0,259.12410747446273
500,0.05,0.01,-0.05,-0.04,41,305.0,200.01126876603976
500,0.0,0.05,-0.019999999999999997,0.02,46,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,0.01,0.04,65,500.0,259.12410747446273
500,-0.05,0.05,-0.019999999999999997,0.01,47,451.0,247.35378807251206
500,-0.03,0.01,-0.009999999999999995,0.0,11,325.0,207.78666373977956
500,0.03,-0.009999999999999995,-0.009999999999999995,0.01,12,500.0,259.12410747446273
500,0.03,0.01,0.04,-0.03,26,500.0,259.12410747446273
500,0.03,0.03,0.0,-0.009999999999999995,7,272.0,186.1150307462666
500,-0.009999999999999995,0.03,-0.019999999999999997,0.03,68,409.0,235.7897973730444
500,-0.009999999999999995,0.0,-0.05,0.05,16,341.0,213.67919336719174
500,0.01,-0.05,-0.03,0.05,38,500.0,259.12410747446273
500,0.05,0.01,0.01,0.04,88,500.0,259.12410747446273
500,0.05,-0.03,0.0,0.03,90,500.0,259.12410747446273
500,-0.05,0.01,-0.019999999999999997,0.0,39,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.04,0.05,39,500.0,259.12410747446273
500,0.05,-0.04,-0.009999999999999995,0.0,53,500.0,259.12410747446273
500,-0.009999999999999995,0.01,-0.04,-0.009999999999999995,49,500.0,259.12410747446273
500,-0.05,0.0,0.0,0.01,81,500.0,259.12410747446273
500,0.02,0.04,-0.019999999999999997,-0.009999999999999995,59,464.0,250.64729167823623
500,0.05,0.01,0.01,-0.05,13,500.0,259.12410747446273
500,-0.04,-0.03,0.03,-0.009999999999999995,94,500.0,259.12410747446273
500,0.01,0.01,0.03,0.02,56,500.0,259.12410747446273
500,-0.03,-0.05,0.05,0.01,32,500.0,259.12410747446273
500,0.0,0.02,0.01,0.04,99,500.0,259.12410747446273
500,-0.04,0.01,0.01,-0.04,15,500.0,259.12410747446273
500,0.03,0.03,0.0,0.05,29,424.0,240.088265458039
500,0.01,0.03,0.04,-0.04,9,288.0,193.02471789687
500,0.01,0.04,-0.05,0.01,43,500.0,259.12410747446273
500,0.01,-0.04,0.02,0.02,41,500.0,259.12410747446273
500,-0.05,-0.009999999999999995,-0.04,-0.009999999999999995,99,410.0,236.08242798092525
500,0.0,-0.04,0.05,-0.04,13,500.0,259.12410747446273
500,-0.03,0.05,-0.05,-0.019999999999999997,23,500.0,259.12410747446273
500,0.01,0.0,-0.03,0.02,46,500.0,259.12410747446273
500,0.02,0.05,0.05,0.01,36,500.0,259.12410747446273
500,0.0,-0.05,0.01,0.05,57,500.0,259.12410747446273
500,-0.009999999999999995,0.03,-0.03,-0.05,39,439.0,244.1973121970077
500,0.02,-0.019999999999999997,-0.009999999999999995,0.04,39,500.0,259.12410747446273
500,0.0,-0.05,0.03,-0.009999999999999995,48,500.0,259.12410747446273
500,0.04,0.04,0.03,-0.009999999999999995,54,500.0,259.12410747446273
500,-0.019999999999999997,0.0,0.0,-0.03,97,489.0,256.6305436257705
500,-0.03,-0.05,0.03,-0.03,73,500.0,259.12410747446273
500,0.01,-0.04,-0.019999999999999997,0.04,33,500.0,259.12410747446273
500,-0.019999999999999997,-0.04,-0.019999999999999997,-0.019999999999999997,68,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.02,-0.009999999999999995,23,500.0,259.12410747446273
500,0.04,-0.019999999999999997,0.02,-0.009999999999999995,47,399.0,232.81462213828596
500,0.04,-0.04,0.01,-0.03,100,500.0,259.12410747446273
500,-0.03,0.03,0.0,-0.019999999999999997,85,500.0,259.12410747446273
500,0.05,-0.04,-0.04,0.03,97,500.0,259.12410747446273
500,-0.019999999999999997,-0.03,0.0,0.0,62,500.0,259.12410747446273
500,0.04,0.01,0.03,0.01,51,394.0,231.29317588113258
500,-0.03,0.04,0.01,0.04,38,500.0,259.12410747446273
500,-0.019999999999999997,0.02,0.02,-0.03,58,500.0,259.12410747446273
500,-0.04,0.0,-0.009999999999999995,0.02,58,500.0,259.12410747446273
500,-0.009999999999999995,-0.03,0.01,0.01,97,500.0,259.12410747446273
500,0.03,0.04,0.03,0.01,41,337.0,212.23250986091043
500,-0.009999999999999995,0.01,0.04,-0.03,98,500.0,259.12410747446273
500,0.0,0.03,0.01,0.04,16,316.0,204.34549287582124
500,-0.05,0.04,-0.03,0.02,36,500.0,259.12410747446273
500,0.02,0.0,0.04,0.03,19,500.0,259.12410747446273
500,0.02,0.03,0.0,0.0,60,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.0,-0.03,88,500.0,259.12410747446273
500,0.0,0.04,0.03,-0.019999999999999997,95,496.0,258.2268776494495
500,0.05,-0.03,0.02,0.01,63,458.0,249.1431893962916
500,-0.009999999999999995,0.04,-0.05,-0.009999999999999995,33,500.0,259.12410747446273
500,0.01,0.01,-0.009999999999999995,-0.009999999999999995,20,447.0,246.314248696427
500,-0.019999999999999997,0.02,0.0,0.05,79,500.0,259.12410747446273
500,0.0,-0.019999999999999997,0.04,-0.04,73,500.0,259.12410747446273
500,-0.019999999999999997,0.03,0.04,-0.05,40,412.0,236.66505815489154
500,-0.03,0.04,-0.009999999999999995,0.04,47,417.0,238.10640819910924
500,0.02,-0.009999999999999995,0.02,0.03,16,448.0,246.5753059503377
500,-0.009999999999999995,0.0,-0.009999999999999995,0.01,97,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,0.01,0.03,52,500.0,259.12410747446273
500,-0.009999999999999995,0.03,0.03,0.04,59,500.0,259.12410747446273
500,-0.05,-0.04,-0.019999999999999997,-0.019999999999999997,97,400.0,233.1161782718711
500,0.03,-0.04,0.03,-0.04,85,500.0,259.12410747446273
500,-0.019999999999999997,-0.03,-0.019999999999999997,0.05,81,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.01,-0.03,63,500.0,259.12410747446273
500,0.03,0.01,-0.04,0.04,30,500.0,259.12410747446273
500,0.0,0.04,0.02,0.02,18,293.0,195.1167571795629
500,-0.05,-0.009999999999999995,-0.019999999999999997,0.0,24,500.0,259.12410747446273
500,-0.009999999999999995,-0.009999999999999995,0.03,-0.019999999999999997,31,500.0,259.12410747446273
500,0.01,0.0,-0.05,0.02,71,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,-0.009999999999999995,0.03,49,500.0,259.12410747446273
500,-0.04,0.01,-0.05,0.04,90,500.0,259.12410747446273
500,-0.019999999999999997,0.01,-0.04,0.0,4,314.0,203.56806917826825
500,0.03,0.0,-0.03,-0.019999999999999997,84,500.0,259.12410747446273
500,0.04,-0.019999999999999997,-0.03,-0.05,100,441.0,244.73132609963542
500,-0.019999999999999997,0.05,-0.019999999999999997,0.0,85,500.0,259.12410747446273
500,0.05,0.0,-0.019999999999999997,0.05,87,500.0,259.12410747446273
500,0.02,-0.009999999999999995,-0.019999999999999997,-0.009999999999999995,91,500.0,259.12410747446273
500,0.0,-0.05,-0.05,-0.019999999999999997,16,421.0,239.24399932355723
500,0.02,0.04,0.03,-0.05,32,500.0,259.12410747446273
500,-0.009999999999999995,0.02,-0.05,-0.019999999999999997,15,272.0,186.1150307462666
500,0.01,-0.019999999999999997,-0.009999999999999995,-0.05,65,481.0,254.76457438676113
500,-0.009999999999999995,-0.019999999999999997,0.02,0.05,19,365.0,222.00350765767655
500,0.05,0.05,0.03,0.01,44,500.0,259.12410747446273
500,-0.05,-0.019999999999999997,0.04,-0.009999999999999995,4,285.0,191.75432563818825
500,0.04,0.01,-0.04,0.02,68,500.0,259.12410747446273
500,0.05,-0.009999999999999995,0.03,0.04,100,337.0,212.23250986091043
500,-0.05,0.04,-0.03,-0.05,96,500.0,259.12410747446273
500,0.0,-0.03,-0.019999999999999997,-0.04,21,363.0,221.33251072945674
500,0.02,0.0,0.01,0.05,68,500.0,259.12410747446273
500,0.01,-0.04,0.04,-0.03,95,500.0,259.12410747446273
500,-0.04,-0.04,0.01,0.03,81,500.0,259.12410747446273
500,0.0,-0.05,-0.009999999999999995,-0.05,43,500.0,259.12410747446273
500,-0.04,-0.05,0.02,0.05,6,270.0,185.22773007715884
500,-0.04,-0.03,-0.04,-0.009999999999999995,16,500.0,259.12410747446273
500,-0.019999999999999997,0.0,0.01,-0.009999999999999995,26,428.0,241.20218110179172
500,0.03,0.05,-0.05,0.01,6,256.0,178.86506672548884
500,0.05,0.02,0.04,0.03,67,500.0,259.12410747446273
500,-0.03,0.05,-0.03,-0.009999999999999995,82,500.0,259.12410747446273
500,0.02,0.05,-0.03,-0.03,13,423.0,239.8076885236098
500,0.05,-0.009999999999999995,-0.009999999999999995,0.01,56,500.0,259.12410747446273
500,0.03,-0.04,0.0,-0.009999999999999995,22,462.0,250.14893394147964
500,-0.009999999999999995,-0.03,0.01,-0.03,3,192.0,146.11466961635549
500,-0.05,0.05,0.03,0.02,96,457.0,248.88985897321123
500,-0.009999999999999995,0.05,0.0,-0.019999999999999997,69,366.0,222.3374971347035
500,-0.05,-0.019999999999999997,0.04,-0.019999999999999997,63,500.0,259.12410747446273
500,-0.019999999999999997,0.0,0.0,0.02,97,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,0.03,0.04,41,417.0,238.10640819910924
500,0.03,-0.019999999999999997,-0.04,0.03,25,500.0,259.12410747446273
500,-0.05,-0.009999999999999995,-0.04,-0.04,37,394.0,231.29317588113258
500,0.0,0.05,0.0,-0.019999999999999997,55,500.0,259.12410747446273
500,-0.04,0.0,-0.019999999999999997,0.05,73,500.0,259.12410747446273
500,-0.009999999999999995,0.03,-0.03,-0.019999999999999997,84,500.0,259.12410747446273
500,0.01,-0.04,0.01,-0.03,61,500.0,259.12410747446273
500,-0.04,0.01,-0.03,0.0,44,500.0,259.12410747446273
500,-0.009999999999999995,0.02,0.04,-0.03,49,500.0,259.12410747446273
500,-0.009999999999999995,0.05,0.0,0.0,73,500.0,259.12410747446273
500,-0.009999999999999995,0.01,-0.03,-0.009999999999999995,27,248.0,175.1072759724763
500,0.01,0.04,0.01,-0.019999999999999997,43,500.0,259.12410747446273
500,-0.05,0.03,-0.05,0.0,52,500.0,259.12410747446273
500,0.03,-0.03,-0.009999999999999995,-0.019999999999999997,35,500.0,259.12410747446273
500,-0.04,0.03,0.05,0.0,90,402.0,233.71657924784432
500,0.02,0.03,0.02,-0.04,48,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.05,0.0,80,500.0,259.12410747446273
500,-0.05,0.03,0.05,-0.009999999999999995,35,500.0,259.12410747446273
500,0.01,0.02,0.0,0.04,31,500.0,259.12410747446273
500,-0.03,-0.04,0.04,0.01,60,421.0,239.24399932355723
500,0.01,0.01,0.04,0.02,28,327.0,208.53881383731454
500,-0.009999999999999995,-0.009999999999999995,0.03,0.01,82,500.0,259.12410747446273
500,0.03,0.0,-0.009999999999999995,0.03,71,500.0,259.12410747446273
500,0.02,0.03,0.01,0.03,75,500.0,259.12410747446273
500,0.0,0.01,0.02,0.03,30,500.0,259.12410747446273
500,0.05,-0.009999999999999995,0.04,0.03,42,499.0,258.9008099041753
500,-0.03,-0.03,0.03,0.05,12,250.0,176.0552082821252
500,-0.04,-0.009999999999999995,0.02,0.01,97,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,0.0,-0.05,7,173.0,135.1162263680502
500,-0.009999999999999995,-0.03,0.0,0.05,29,411.0,236.37418069698248
500,0.02,-0.019999999999999997,-0.03,0.0,78,395.0,231.5992963534892
500,0.05,-0.04,-0.03,-0.03,83,500.0,259.12410747446273
500,-0.04,0.02,-0.05,-0.05,27,394.0,231.29317588113258
500,-0.04,0.0,0.05,-0.04,38,500.0,259.12410747446273
500,0.04,0.02,-0.03,0.0,40,500.0,259.12410747446273
500,-0.05,0.03,-0.04,0.0,53,500.0,259.12410747446273
500,0.02,-0.009999999999999995,0.01,-0.009999999999999995,35,500.0,259.12410747446273
500,0.05,-0.04,0.03,0.05,13,282.0,190.47243090344045
500,0.0,-0.03,0.03,0.01,99,500.0,259.12410747446273
500,0.05,0.03,-0.009999999999999995,0.01,37,500.0,259.12410747446273
500,0.0,-0.019999999999999997,0.04,-0.05,15,320.0,205.88639553816543
500,0.01,-0.009999999999999995,0.01,0.05,84,500.0,259.12410747446273
500,-0.03,0.01,0.01,-0.019999999999999997,50,500.0,259.12410747446273
500,-0.019999999999999997,0.01,0.03,0.0,29,500.0,259.12410747446273
500,-0.019999999999999997,0.0,-0.05,0.04,17,500.0,259.12410747446273
500,0.0,0.03,-0.019999999999999997,-0.03,91,500.0,259.12410747446273
500,-0.05,-0.03,-0.04,0.05,77,500.0,259.12410747446273
500,0.02,-0.05,-0.03,0.02,28,494.0,257.7742028990175
500,0.02,0.03,0.04,0.0,90,485.0,255.70316526019877
500,-0.009999999999999995,0.05,-0.019999999999999997,0.05,45,500.0,259.12410747446273
500,-0.019999999999999997,-0.019999999999999997,0.0,0.01,85,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.0,-0.009999999999999995,85,500.0,259.12410747446273
500,0.02,-0.03,-0.05,-0.019999999999999997,63,500.0,259.12410747446273
500,0.01,0.03,-0.03,0.05,33,500.0,259.12410747446273
500,-0.03,0.02,0.04,0.04,51,500.0,259.12410747446273
500,-0.009999999999999995,0.04,-0.03,-0.009999999999999995,85,500.0,259.12410747446273
500,-0.03,-0.04,0.01,-0.04,33,500.0,259.12410747446273
500,0.03,0.03,-0.04,0.01,51,500.0,259.12410747446273
500,0.03,-0.009999999999999995,-0.03,0.02,39,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.05,-0.04,47,500.0,259.12410747446273
500,0.0,0.02,0.01,0.03,11,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.01,-0.05,54,296.0,196.35697824923827
500,0.03,0.05,0.03,-0.019999999999999997,7,500.0,259.12410747446273
500,0.05,0.05,0.02,-0.03,83,500.0,259.12410747446273
500,0.03,0.05,-0.04,-0.009999999999999995,52,500.0,259.12410747446273
500,0.02,-0.05,0.03,0.04,8,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.0,-0.019999999999999997,17,271.0,185.67204688692738
500,-0.019999999999999997,0.02,0.03,-0.04,69,500.0,259.12410747446273
500,-0.05,-0.03,-0.009999999999999995,0.04,12,500.0,259.12410747446273
500,-0.019999999999999997,0.0,0.04,0.0,66,491.0,257.0900700389085
500,0.02,0.04,0.0,0.05,65,500.0,259.12410747446273
500,0.02,-0.03,0.03,0.0,96,500.0,259.12410747446273
500,0.0,0.04,0.05,0.04,97,500.0,259.12410747446273
500,-0.009999999999999995,0.0,0.02,-0.019999999999999997,65,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,-0.05,-0.009999999999999995,90,500.0,259.12410747446273
500,0.02,0.04,0.05,0.05,24,270.0,185.22773007715884
500,-0.05,0.03,-0.05,0.04,4,500.0,259.12410747446273
500,0.01,-0.009999999999999995,0.02,-0.04,6,500.0,259.12410747446273
500,0.0,0.0,0.0,0.0,59,500.0,259.12410747446273
500,-0.04,0.04,-0.04,0.04,82,500.0,259.12410747446273
500,0.04,0.02,0.0,0.04,97,500.0,259.12410747446273
500,0.05,-0.03,0.05,0.0,12,500.0,259.12410747446273
500,0.02,0.01,0.05,-0.019999999999999997,75,500.0,259.12410747446273
500,-0.019999999999999997,0.01,-0.009999999999999995,0.05,61,500.0,259.12410747446273
500,-0.009999999999999995,-0.009999999999999995,0.04,0.0,33,500.0,259.12410747446273
500,-0.03,0.03,-0.009999999999999995,0.04,88,500.0,259.12410747446273
500,-0.019999999999999997,-0.03,0.03,0.02,55,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.02,0.02,63,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.02,-0.03,6,500.0,259.12410747446273
500,-0.019999999999999997,-0.03,-0.04,-0.019999999999999997,49,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.03,0.04,11,250.0,176.0552082821252
500,-0.03,0.03,-0.009999999999999995,0.03,99,500.0,259.12410747446273
500,0.05,-0.05,0.02,0.01,1,36.0,34.17269963405843
500,0.03,-0.019999999999999997,-0.019999999999999997,-0.009999999999999995,21,500.0,259.12410747446273
500,0.04,-0.05,-0.04,-0.05,12,500.0,259.12410747446273
500,-0.03,-0.05,0.0,-0.04,97,500.0,259.12410747446273
500,0.04,0.01,-0.04,-0.05,39,500.0,259.12410747446273
500,0.02,0.03,0.05,-0.019999999999999997,75,325.0,207.78666373977956
500,-0.019999999999999997,0.01,-0.019999999999999997,-0.019999999999999997,95,500.0,259.12410747446273
500,0.04,0.0,0.01,-0.05,46,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,0.01,0.03,99,500.0,259.12410747446273
500,-0.03,0.03,0.03,-0.009999999999999995,87,500.0,259.12410747446273
500,0.03,0.03,0.01,-0.019999999999999997,35,500.0,259.12410747446273
500,0.02,-0.009999999999999995,-0.03,0.04,80,420.0,238.96088196946562
500,0.0,0.01,-0.04,-0.019999999999999997,5,159.0,126.60075703782772
500,0.01,0.03,-0.04,0.04,60,500.0,259.12410747446273
500,0.05,0.0,0.02,0.02,85,457.0,248.88985897321123
500,-0.05,-0.019999999999999997,0.03,0.0,72,500.0,259.12410747446273
500,-0.04,0.05,0.0,-0.009999999999999995,38,328.0,208.9131973958026
