Temperature,Map,Simulations,Return,Discounted Return
1,"['SHFFFHF', 'FFFHHFF', 'FHFHHFF', 'FFFFFFF', 'FFFFFFF', 'FHFHHHF', 'FFHFFFG']",280,0.0,0.0
1,"['SFFFHFH', 'FFHHFHF', 'FFFHFHH', 'FFHFFFF', 'FFHHFFF', 'FFFFFHH', 'FHFHFFG']",149,0.0,0.0
1,"['SFFFHFF', 'HFFHFHH', 'FFFFHHF', 'FHHFHHF', 'FHFFHFF', 'FFHFFFH', 'FHHFFFG']",154,0.0,0.0
1,"['SFFFFFH', 'HHHFHFH', 'FFFFFFH', 'FFFFFHH', 'HHFHHFF', 'FHFFFFF', 'HHHFFHG']",244,0.0,0.0
1,"['SFFFHHH', 'FFFFHFF', 'HFHFFFH', 'FFFHHFF', 'FFFHFFF', 'FFHHFFF', 'FFHHFHG']",138,0.0,0.0
1,"['SFHFHHH', 'HFHHHHH', 'HFHHHHH', 'HFFFFFH', 'HFHFHFF', 'FHHFFFH', 'HHFHHFG']",104,0.0,0.0
1,"['SFHHHFF', 'HFFFFFF', 'FHHHHFH', 'FHHFHFF', 'HHFHHFH', 'HHHHHFH', 'HHHFHFG']",178,0.0,0.0
1,"['SFFHFFF', 'HFHFFHH', 'FFHHFHH', 'FFFFHHH', 'FFHFHFH', 'HHHFFFH', 'HFHHFFG']",245,0.0,0.0
1,"['SFHFFHH', 'FFFHFFF', 'HHFFHHH', 'HFFFFHF', 'FFFFFFH', 'FHHHFFH', 'FHFFHFG']",254,0.0,0.0
1,"['SFFHHHF', 'HHFFHHF', 'FHFHHFH', 'FHFFHFF', 'FFHFFFH', 'HHHHHFF', 'HFFHHFG']",212,0.0,0.0
1,"['SHHHFHF', 'FFHFHHH', 'HFHHFHH', 'FFHFFHH', 'FFHHHHF', 'HFFHHHF', 'FFFFFFG']",226,0.0,0.0
1,"['SFFHHFF', 'HHFFHFH', 'HFFFFHH', 'FFHFHHF', 'FFFFHFH', 'FFFFFFH', 'FHHHHFG']",177,0.0,0.0
1,"['SFFHFHF', 'FFHFHFF', 'HFFHFFH', 'HHFFFFF', 'FFHFFHF', 'HFHFHFF', 'HFHHFFG']",222,0.0,0.0
1,"['SHFHHFH', 'FFFHHHF', 'FFFFHFF', 'HFHFHHH', 'FFHFFFF', 'HHFFHHF', 'HFHHFFG']",279,0.0,0.0
1,"['SFFHHFF', 'HHFFHFH', 'FHFFHHF', 'FFFFFFF', 'FFFFHHH', 'FFFHFHF', 'HFFFFFG']",103,0.0,0.0
1,"['SFHFHHH', 'HFFFHHH', 'HHFHHHH', 'HHFHHFH', 'HHFFFHH', 'HFFHFFH', 'FFFFHFG']",181,0.0,0.0
1,"['SFFHFFF', 'FHFFFFH', 'FHFFHHF', 'FFFFFFH', 'HFHFFFF', 'FFFFFHF', 'HHFFHHG']",162,0.0,0.0
1,"['SFHHFHH', 'FFFHFFF', 'HFFFHHF', 'HFHFFFH', 'FHHHFHH', 'HHHHFHF', 'HFHHFFG']",228,0.0,0.0
1,"['SHFFFHF', 'FFHHHFH', 'FFHHHFH', 'HFHHHFH', 'HFFHFHH', 'HHFFHHH', 'HHHFFFG']",248,0.0,0.0
1,"['SHHHHFH', 'FFFFHHH', 'HHFHHHH', 'FHFFFFF', 'HHHFFFH', 'FHHHHFF', 'HHHHHFG']",109,0.0,0.0
1,"['SFFHFFF', 'HFFHHHH', 'HHFFFFF', 'HFHHHFF', 'HHHFFHF', 'HHFHFHF', 'HHHHFFG']",166,0.0,0.0
1,"['SFHFHHH', 'HFFFFHH', 'HFFHFHF', 'HHFHFHH', 'FFHHFFF', 'HFHHHHF', 'HFFFFFG']",262,0.0,0.0
1,"['SFHFFFH', 'HFFFHHF', 'HFFFFFF', 'FFFHFHF', 'FHFFFHF', 'HHHFHFF', 'FFFHFFG']",239,0.0,0.0
1,"['SHHFHHH', 'FFHHHHF', 'HFFHHFF', 'FFFFHHH', 'FFFFHHF', 'FHFFFFF', 'FFHFHHG']",241,0.0,0.0
1,"['SHFHHHH', 'FFFFHHF', 'HHHFFFH', 'FFHHFFH', 'FFHHFFF', 'FHHFFFH', 'HHHHHFG']",207,0.0,0.0
1,"['SFHHHHH', 'HFFFHFH', 'FHFFFFH', 'HHHHFFF', 'HHHHHFH', 'HHHHHFF', 'HHHHFFG']",169,0.0,0.0
1,"['SFFFFFF', 'FFFHFHF', 'FHFFFFF', 'FHHHFFF', 'FHHHHHF', 'HHHHFFF', 'FHFHHHG']",292,0.0,0.0
1,"['SHFHHFF', 'FFHHHHH', 'FFFHFFH', 'HFFFFFH', 'FFHHFFH', 'HFHHHFF', 'FHFHHHG']",113,0.0,0.0
1,"['SHFHFHH', 'FFFHHHH', 'HFFFHHH', 'FHFFFFH', 'HFHFFHH', 'FHFFHHH', 'FHHFFFG']",257,0.0,0.0
1,"['SFHHFFH', 'HFHFHFF', 'HFFFFHH', 'HHHFHHH', 'HFHFHFF', 'FFFFHHF', 'FFFFFFG']",118,0.0,0.0
1,"['SHFHHFF', 'FHHFHHH', 'FFFFFHF', 'HFFHFHF', 'HHFHFHH', 'FHHHFFF', 'HHFHHFG']",190,0.0,0.0
1,"['SFHHHHH', 'HFFFHHF', 'HHFFHFH', 'HHFFFFF', 'HHHHHFH', 'HHFHHFF', 'FFHFFHG']",245,0.0,0.0
1,"['SFHHHFH', 'FFFHFFH', 'FFHFHHF', 'FFHHHFH', 'HFFFFFH', 'FFHFHFH', 'HHHFFFG']",226,0.0,0.0
1,"['SFFFHHF', 'HHHFHHH', 'FHHFHFF', 'HFFFFHF', 'HFHFFFH', 'HHHFHFF', 'FHHFHFG']",243,0.0,0.0
1,"['SFHHFHF', 'FFFFHHH', 'FHHFHHH', 'HFFFFFF', 'FFHFFFF', 'HFHHFHF', 'HHFHHHG']",136,0.0,0.0
1,"['SFFFHHH', 'HHHFHHF', 'FHHFFHH', 'HHFHFHH', 'HHFFFHH', 'HFHHFHF', 'HHHHFFG']",122,0.0,0.0
1,"['SFFFHHH', 'FHHFHHH', 'FFFFFHH', 'FFFHHFH', 'HHFHFHF', 'HFFFFHH', 'HFHFFFG']",201,0.0,0.0
