Temperature,Simulations,Return,Discounted Return
1,23,1.0,0.8325391341551359
1,64,1.0,0.9588092525966956
1,34,1.0,0.9220814271464737
1,65,1.0,0.9473552137914398
1,5,0.0,0.0
1,27,1.0,0.8683052775100066
1,74,1.0,0.9733217421754432
1,70,1.0,0.9530650263643888
1,86,1.0,0.985089730404757
1,71,1.0,0.9530650263643888
1,99,1.0,0.9791880578299021
1,8,0.0,0.0
1,71,1.0,0.9645880999032158
1,80,1.0,0.9821344612135428
1,9,1.0,0.7699788094052729
1,61,1.0,0.9791880578299021
1,91,1.0,0.9762504936564125
1,64,1.0,0.9388545698794984
1,82,1.0,0.9821344612135428
1,32,1.0,0.9645880999032158
1,76,1.0,0.9530650263643888
1,95,1.0,0.9762504936564125
1,14,1.0,0.7958514863018556
1,46,1.0,0.9304302024748964
1,83,1.0,0.9674905716180701
1,48,1.0,0.9332298921513504
1,20,0.0,0.0
1,97,1.0,0.9704017769489168
1,32,1.0,0.9559328248389055
1,11,0.0,0.0
1,60,1.0,0.9704017769489168
1,72,1.0,0.9733217421754432
1,31,1.0,0.7699788094052729
1,45,1.0,0.8250687380258053
1,47,1.0,0.9616943356035061
1,50,1.0,0.985089730404757
1,40,1.0,0.9332298921513504
1,75,1.0,0.9821344612135428
1,13,1.0,0.7958514863018556
1,55,1.0,0.9304302024748964
1,35,1.0,0.9110661429076764
1,95,1.0,0.9645880999032158
1,52,1.0,0.9645880999032158
1,87,1.0,0.985089730404757
1,27,1.0,0.857932408958235
1,22,1.0,0.8476834558136123
1,23,1.0,0.8788035596734672
1,60,1.0,0.9138075656044898
1,36,1.0,0.9165572373164391
1,88,1.0,0.9645880999032158
1,75,1.0,0.9473552137914398
1,20,1.0,0.9674905716180701
1,47,1.0,0.9473552137914398
1,38,0.0,0.0
1,64,1.0,0.9762504936564125
1,19,1.0,0.9083329444789534
1,45,1.0,0.93603800616986
1,5,0.0,0.0
1,28,1.0,0.93603800616986
1,60,1.0,0.9445131481500655
1,92,1.0,0.9821344612135428
1,96,1.0,0.9762504936564125
1,65,1.0,0.9416796087056153
1,74,1.0,0.9165572373164391
1,88,1.0,0.985089730404757
1,65,1.0,0.9791880578299021
1,86,1.0,0.9791880578299021
1,7,0.0,0.0
1,53,1.0,0.9704017769489168
1,7,0.0,0.0
1,39,1.0,0.860513950810667
1,15,0.0,0.0
1,19,1.0,0.837556937769312
1,14,0.0,0.0
1,72,1.0,0.9304302024748964
1,46,1.0,0.8947894553945313
1,67,1.0,0.93603800616986
1,34,1.0,0.9276389118674717
1,24,1.0,0.837556937769312
1,4,0.0,0.0
1,25,1.0,0.8451404054461714
1,55,1.0,0.8814479033836181
1,58,1.0,0.9762504936564125
1,39,1.0,0.9791880578299021
1,63,1.0,0.9416796087056153
1,34,1.0,0.9165572373164391
1,88,1.0,0.9733217421754432
1,26,1.0,0.9220814271464737
1,34,1.0,0.9416796087056153
1,29,1.0,0.8657003616774767
1,100,1.0,0.9645880999032158
1,58,1.0,0.985089730404757
1,100,1.0,0.9588092525966956
1,70,1.0,0.9616943356035061
1,80,1.0,0.9733217421754432
1,76,1.0,0.9416796087056153
1,61,1.0,0.9502058312852957
1,81,1.0,0.9704017769489168
1,85,1.0,0.9616943356035061
1,90,1.0,0.9704017769489168
1,81,1.0,0.9530650263643888
1,13,0.0,0.0
1,69,1.0,0.9791880578299021
1,76,1.0,0.9674905716180701
1,86,1.0,0.9762504936564125
1,40,1.0,0.9645880999032158
1,53,1.0,0.9733217421754432
1,90,1.0,0.9616943356035061
1,50,1.0,0.9276389118674717
1,16,1.0,0.9276389118674717
1,27,1.0,0.9733217421754432
1,97,1.0,0.9445131481500655
1,30,1.0,0.9416796087056153
1,48,1.0,0.93603800616986
1,78,1.0,0.9733217421754432
1,80,1.0,0.9704017769489168
1,9,1.0,0.7653658663581259
1,38,1.0,0.9138075656044898
1,60,1.0,0.9616943356035061
1,68,1.0,0.9762504936564125
1,17,0.0,0.0
1,23,1.0,0.8127667407072335
1,40,1.0,0.8814479033836181
1,40,1.0,0.8867604854519608
1,81,1.0,0.9502058312852957
1,19,1.0,0.798246224976786
1,65,1.0,0.9733217421754432
1,38,1.0,0.9530650263643888
1,25,1.0,0.8683052775100066
1,34,1.0,0.9001824484431542
1,20,1.0,0.8921050870283477
1,41,1.0,0.9220814271464737
1,35,1.0,0.9001824484431542
1,63,1.0,0.9388545698794984
1,61,1.0,0.9674905716180701
1,11,0.0,0.0
1,98,1.0,0.985089730404757
1,73,1.0,0.9588092525966956
1,58,1.0,0.9332298921513504
1,96,1.0,0.9821344612135428
1,13,0.0,0.0
1,11,0.0,0.0
1,58,1.0,0.93603800616986
1,66,1.0,0.9733217421754432
1,97,1.0,0.9762504936564125
1,82,1.0,0.9445131481500655
1,81,1.0,0.9821344612135428
1,89,1.0,0.9388545698794984
1,75,1.0,0.9733217421754432
1,9,0.0,0.0
1,27,1.0,0.837556937769312
1,8,0.0,0.0
1,48,1.0,0.9704017769489168
