Temperature,Simulations,Return
1,81,205.0
1,30,500.0
1,19,295.0
1,14,500.0
1,22,271.0
1,10,222.0
1,69,202.0
1,81,209.0
1,59,500.0
1,58,214.0
1,3,231.0
1,19,408.0
1,99,207.0
1,81,500.0
1,62,440.0
1,83,497.0
1,35,230.0
1,8,208.0
1,96,281.0
1,22,420.0
1,96,343.0
1,76,392.0
1,4,416.0
1,78,204.0
1,14,380.0
1,64,500.0
1,14,483.0
1,89,249.0
1,64,203.0
1,75,328.0
1,60,270.0
1,33,331.0
1,49,253.0
1,9,354.0
1,4,500.0
1,52,374.0
1,93,317.0
1,98,444.0
1,18,243.0
1,18,210.0
1,87,308.0
1,93,201.0
1,59,500.0
1,39,250.0
1,17,263.0
1,87,273.0
1,65,500.0
1,14,325.0
1,54,223.0
1,16,213.0
1,86,413.0
1,83,500.0
1,38,363.0
1,58,260.0
1,87,316.0
1,98,246.0
1,42,253.0
1,95,254.0
1,78,365.0
1,27,500.0
1,73,500.0
1,31,211.0
1,13,500.0
1,3,289.0
1,53,166.0
1,75,194.0
1,30,181.0
1,44,500.0
1,27,500.0
1,36,284.0
1,98,262.0
1,79,500.0
1,89,425.0
1,74,265.0
1,39,157.0
1,98,245.0
1,100,219.0
1,50,222.0
1,6,476.0
1,42,162.0
1,53,286.0
1,96,449.0
1,77,221.0
1,58,355.0
1,92,287.0
1,85,200.0
1,91,457.0
1,75,495.0
1,44,286.0
1,9,193.0
1,55,229.0
1,1,9.0
1,73,500.0
1,72,500.0
1,90,402.0
1,71,210.0
1,68,390.0
1,90,284.0
1,40,218.0
1,21,284.0
1,83,453.0
1,6,221.0
1,55,308.0
1,74,285.0
1,37,188.0
1,51,281.0
1,1,10.0
1,45,271.0
1,89,500.0
1,79,381.0
1,80,500.0
1,52,148.0
1,79,499.0
1,77,341.0
1,72,224.0
1,87,345.0
1,88,500.0
1,99,500.0
1,39,390.0
1,6,333.0
1,2,136.0
1,98,221.0
1,63,411.0
1,63,500.0
1,25,297.0
1,42,226.0
1,76,322.0
1,50,500.0
1,31,229.0
1,37,316.0
1,17,500.0
1,45,500.0
1,22,325.0
1,85,286.0
1,92,455.0
1,13,253.0
1,12,456.0
1,65,345.0
1,47,500.0
1,43,225.0
1,34,453.0
1,22,336.0
1,77,500.0
1,45,470.0
1,18,372.0
1,83,500.0
1,76,500.0
1,12,229.0
1,12,500.0
1,31,500.0
1,10,500.0
1,92,325.0
1,99,500.0
1,56,286.0
1,63,382.0
1,28,310.0
1,56,309.0
1,25,500.0
1,11,156.0
1,35,500.0
1,33,231.0
1,21,500.0
1,49,213.0
1,74,235.0
1,18,184.0
1,8,389.0
1,48,500.0
1,63,247.0
1,61,435.0
1,66,242.0
1,32,367.0
1,50,500.0
1,75,410.0
1,35,327.0
1,82,297.0
1,68,321.0
1,17,479.0
1,34,500.0
1,62,271.0
1,54,200.0
1,61,500.0
1,6,500.0
1,22,210.0
1,61,306.0
1,35,241.0
1,87,229.0
1,51,274.0
1,32,322.0
1,68,500.0
1,16,225.0
1,98,273.0
1,44,500.0
1,53,190.0
1,42,500.0
1,46,235.0
1,38,282.0
1,1,8.0
1,32,500.0
1,91,398.0
1,5,246.0
1,42,500.0
1,33,263.0
1,42,303.0
1,52,251.0
1,86,316.0
1,1,9.0
1,43,276.0
1,67,374.0
1,68,357.0
1,22,408.0
1,56,500.0
1,15,299.0
1,19,356.0
1,52,367.0
1,31,362.0
1,10,341.0
1,19,387.0
1,58,126.0
1,63,410.0
1,79,500.0
1,4,230.0
1,73,302.0
1,39,246.0
1,13,500.0
1,91,380.0
1,7,500.0
1,5,500.0
1,6,500.0
1,83,349.0
1,53,258.0
1,42,372.0
1,7,500.0
1,13,500.0
1,22,255.0
1,41,312.0
1,84,248.0
1,29,186.0
1,3,306.0
1,79,163.0
1,12,352.0
1,38,500.0
1,89,285.0
1,66,457.0
1,61,268.0
1,23,267.0
1,42,225.0
1,71,400.0
1,72,303.0
1,71,500.0
1,77,286.0
1,13,203.0
1,44,393.0
1,9,500.0
1,86,209.0
1,43,181.0
1,99,366.0
1,73,500.0
1,54,243.0
1,13,298.0
1,93,224.0
1,5,392.0
1,35,500.0
1,44,410.0
1,20,330.0
1,32,218.0
1,26,263.0
1,90,365.0
1,95,222.0
1,54,500.0
1,51,327.0
1,64,500.0
1,27,459.0
1,52,323.0
1,70,222.0
1,57,424.0
1,46,222.0
1,67,350.0
1,87,205.0
1,23,378.0
1,89,149.0
1,73,500.0
1,40,235.0
1,70,325.0
1,88,207.0
1,33,500.0
1,14,180.0
1,42,330.0
1,88,500.0
1,30,500.0
1,64,464.0
1,89,459.0
1,55,268.0
1,5,396.0
1,14,230.0
1,28,500.0
1,25,227.0
1,60,396.0
1,94,500.0
1,11,500.0
1,26,500.0
1,14,500.0
1,89,408.0
1,69,375.0
1,24,200.0
1,90,259.0
1,81,218.0
1,22,234.0
1,56,215.0
1,57,200.0
1,73,469.0
1,29,457.0
1,98,479.0
1,66,321.0
1,56,326.0
1,70,385.0
1,30,500.0
1,28,259.0
1,47,298.0
1,86,306.0
1,25,283.0
1,48,333.0
1,83,333.0
1,68,248.0
1,99,301.0
1,26,500.0
1,48,275.0
1,17,441.0
1,37,400.0
1,88,500.0
1,96,192.0
1,13,326.0
1,13,271.0
1,59,500.0
1,74,500.0
1,89,500.0
1,36,147.0
1,98,284.0
1,45,500.0
1,69,361.0
1,70,197.0
1,31,500.0
1,32,426.0
1,74,500.0
1,49,259.0
1,8,500.0
1,46,500.0
1,36,409.0
1,60,294.0
1,50,382.0
1,71,214.0
1,3,180.0
1,24,500.0
1,21,373.0
1,4,443.0
1,16,375.0
1,76,212.0
1,94,239.0
1,27,315.0
1,40,156.0
1,35,316.0
1,26,460.0
1,93,246.0
1,68,360.0
1,19,254.0
1,57,281.0
1,47,386.0
1,7,264.0
1,20,225.0
1,83,323.0
1,36,500.0
1,31,186.0
1,55,368.0
1,84,500.0
1,35,184.0
1,92,243.0
1,91,254.0
1,6,193.0
1,46,500.0
1,84,334.0
1,97,500.0
1,30,349.0
1,26,353.0
1,15,500.0
1,33,306.0
1,59,187.0
1,45,500.0
1,68,330.0
1,60,342.0
1,67,223.0
1,52,242.0
1,79,500.0
1,3,41.0
1,35,294.0
1,94,253.0
1,52,464.0
1,55,500.0
1,20,348.0
1,69,341.0
1,72,281.0
1,36,215.0
1,25,246.0
1,59,347.0
1,55,381.0
1,52,199.0
1,50,453.0
1,54,301.0
1,100,382.0
1,34,500.0
1,2,365.0
1,97,500.0
1,2,161.0
1,56,384.0
1,15,230.0
1,59,291.0
1,45,348.0
1,32,500.0
1,66,274.0
1,33,342.0
1,38,422.0
1,72,354.0
1,85,313.0
1,32,500.0
1,31,418.0
1,54,223.0
1,11,184.0
1,23,500.0
1,86,243.0
1,53,340.0
1,5,269.0
1,5,292.0
1,30,221.0
1,57,331.0
1,92,321.0
1,88,285.0
1,98,295.0
1,19,238.0
1,76,500.0
1,12,294.0
1,47,308.0
1,51,366.0
1,95,254.0
1,20,244.0
1,75,500.0
1,4,162.0
1,96,455.0
1,61,373.0
1,96,500.0
1,83,500.0
1,63,135.0
1,6,298.0
1,61,204.0
1,89,252.0
1,37,260.0
1,18,428.0
1,14,314.0
1,95,372.0
1,20,395.0
1,96,354.0
1,62,193.0
1,80,231.0
1,81,388.0
1,85,205.0
1,2,149.0
1,17,158.0
1,5,334.0
1,26,500.0
1,84,243.0
1,78,187.0
1,66,276.0
1,85,500.0
1,53,397.0
1,80,193.0
1,14,422.0
1,68,195.0
1,70,392.0
1,75,212.0
1,49,224.0
1,58,500.0
1,50,245.0
1,61,401.0
1,56,273.0
1,54,275.0
1,5,313.0
1,21,500.0
1,89,500.0
1,70,224.0
1,22,224.0
1,85,447.0
1,60,500.0
1,3,407.0
1,13,500.0
1,89,470.0
1,58,500.0
1,65,500.0
1,91,500.0
1,27,488.0
1,68,357.0
1,95,323.0
1,28,282.0
1,50,207.0
1,97,235.0
1,88,403.0
1,51,323.0
1,97,500.0
1,67,500.0
1,57,429.0
1,79,270.0
1,77,484.0
1,38,500.0
1,65,217.0
1,31,185.0
1,62,468.0
1,55,207.0
1,6,500.0
1,28,161.0
1,7,229.0
1,7,357.0
1,51,391.0
1,91,500.0
1,62,462.0
1,56,500.0
1,56,490.0
1,55,237.0
1,61,468.0
1,64,256.0
1,54,500.0
1,37,438.0
1,68,284.0
1,9,319.0
1,17,253.0
1,32,500.0
1,57,250.0
1,99,329.0
1,92,195.0
1,51,425.0
1,64,213.0
1,40,430.0
1,34,395.0
1,59,411.0
1,68,373.0
1,39,409.0
1,45,413.0
1,38,413.0
1,87,336.0
1,41,219.0
1,22,500.0
1,6,454.0
1,75,283.0
1,11,460.0
1,30,241.0
1,21,500.0
1,11,319.0
1,12,208.0
1,22,219.0
1,32,279.0
1,76,308.0
1,9,367.0
1,6,222.0
1,31,444.0
1,50,246.0
1,44,500.0
1,58,203.0
1,42,273.0
1,14,500.0
1,34,229.0
1,21,377.0
1,39,449.0
1,43,454.0
1,9,350.0
1,41,262.0
1,93,306.0
1,16,336.0
1,81,500.0
1,26,500.0
1,49,488.0
1,2,157.0
1,36,309.0
1,21,314.0
1,53,161.0
1,84,500.0
1,54,480.0
1,77,238.0
1,47,242.0
1,50,500.0
1,71,500.0
1,61,249.0
1,70,321.0
1,21,500.0
1,89,396.0
1,45,348.0
1,20,234.0
1,22,500.0
1,41,233.0
1,61,190.0
1,67,284.0
1,78,317.0
1,82,225.0
1,92,299.0
1,86,320.0
1,19,240.0
1,43,500.0
1,76,429.0
1,13,172.0
1,59,288.0
1,64,263.0
1,44,343.0
1,74,318.0
1,56,500.0
1,42,221.0
1,53,279.0
1,26,500.0
1,48,500.0
1,38,302.0
1,23,219.0
1,16,338.0
1,54,256.0
1,8,500.0
1,20,458.0
1,96,187.0
1,27,229.0
1,85,355.0
1,56,316.0
1,52,352.0
1,23,500.0
1,88,383.0
1,89,275.0
1,62,491.0
1,23,241.0
1,85,500.0
1,27,199.0
1,4,267.0
1,51,500.0
1,95,248.0
1,8,161.0
1,97,409.0
1,45,427.0
1,47,500.0
1,96,271.0
1,82,309.0
1,47,500.0
1,50,500.0
1,67,215.0
1,10,275.0
1,55,416.0
1,2,449.0
1,68,500.0
1,57,329.0
1,41,499.0
1,5,281.0
1,95,334.0
1,69,321.0
1,42,290.0
1,65,500.0
1,15,194.0
1,28,500.0
1,39,500.0
1,15,370.0
1,64,360.0
1,34,393.0
1,9,256.0
1,38,264.0
1,33,500.0
1,31,272.0
1,75,471.0
1,79,500.0
1,51,254.0
1,29,297.0
1,35,353.0
1,81,500.0
1,50,240.0
1,71,500.0
1,78,167.0
1,66,375.0
1,92,258.0
1,5,264.0
1,76,465.0
1,95,266.0
1,13,399.0
1,25,237.0
1,68,500.0
1,21,500.0
1,72,432.0
1,9,251.0
1,3,204.0
1,92,245.0
1,12,441.0
1,17,500.0
1,48,238.0
1,87,161.0
1,7,221.0
1,19,331.0
1,72,500.0
1,27,269.0
1,86,286.0
1,29,359.0
1,72,500.0
1,56,279.0
1,21,144.0
1,16,215.0
1,26,220.0
1,41,218.0
