Temperature,Simulations,Return
500,77,500.0
500,74,500.0
500,30,500.0
500,21,256.0
500,53,500.0
500,68,500.0
500,53,369.0
500,62,500.0
500,81,384.0
500,63,500.0
500,72,337.0
500,19,258.0
500,38,377.0
500,4,444.0
500,11,244.0
500,60,473.0
500,74,438.0
500,34,500.0
500,56,500.0
500,41,306.0
500,13,457.0
500,4,214.0
500,89,430.0
500,52,364.0
500,51,446.0
500,80,500.0
500,26,358.0
500,68,500.0
500,57,428.0
500,58,500.0
500,95,317.0
500,63,500.0
500,19,352.0
500,5,161.0
500,41,480.0
500,31,500.0
500,19,295.0
500,97,363.0
500,25,289.0
500,9,239.0
500,20,271.0
500,13,321.0
500,72,431.0
500,7,176.0
500,71,500.0
500,66,500.0
500,43,391.0
500,21,417.0
500,99,458.0
500,40,411.0
500,59,500.0
500,55,500.0
500,35,500.0
500,71,500.0
500,12,294.0
500,49,332.0
500,62,500.0
500,43,262.0
500,6,258.0
500,3,188.0
500,51,472.0
500,61,487.0
500,30,500.0
500,81,385.0
500,81,432.0
500,18,318.0
500,4,196.0
500,11,269.0
500,56,286.0
500,36,500.0
500,93,302.0
500,69,413.0
500,79,472.0
500,22,238.0
500,1,8.0
500,87,363.0
500,56,423.0
500,79,398.0
500,27,374.0
500,78,415.0
500,71,500.0
500,85,386.0
500,40,387.0
500,23,206.0
500,88,353.0
500,8,500.0
500,89,381.0
500,69,395.0
500,25,228.0
500,27,358.0
500,56,277.0
500,72,375.0
500,64,500.0
500,96,262.0
500,16,500.0
500,55,449.0
500,49,264.0
500,75,482.0
500,78,500.0
500,85,314.0
