Temperature,Simulations,Return,Discounted Return,Map
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,93,0,1.0,0.9559328248389055,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'HHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.9445131481500655,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,4,0,1.0,0.8683052775100066,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,43,0,1.0,0.9559328248389055,"['SFFH', 'FFFH', 'FHHH', 'FFFG']"
1,17,0,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,95,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9502058312852957,"['SFFF', 'FHHH', 'FFFF', 'HHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,20,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,57,0,1.0,0.9248559951318693,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,87,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,32,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,92,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'FFHG']"
1,98,0,1.0,0.93603800616986,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,52,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,49,0,1.0,0.835044266956004,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,76,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFF', 'FHHG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9138075656044898,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,67,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFH', 'HHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,31,0,0.0,0.0,"['SHFF', 'FHHF', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,20,0,1.0,0.9276389118674717,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,99,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,46,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,29,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,17,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFHF', 'FFFG']"
1,21,0,1.0,0.9138075656044898,"['SFFH', 'FFHH', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,73,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9165572373164391,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,19,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'FFFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFH', 'FFFG']"
1,73,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,64,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,44,0,1.0,0.8553586117313603,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,72,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,46,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,81,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFHG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,22,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,8,0,1.0,0.9001824484431542,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,65,0,1.0,0.8709180316048211,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,35,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,91,0,1.0,0.9502058312852957,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,46,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,96,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,35,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,69,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,61,0,1.0,0.8300415167526705,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,55,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,62,0,1.0,0.9110661429076764,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,59,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,30,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,35,0,1.0,0.8921050870283477,"['SFHF', 'HFFH', 'FFFF', 'FHFG']"
1,93,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'FFHG']"
1,45,0,1.0,0.9332298921513504,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,15,0,1.0,0.9165572373164391,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HFFG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,75,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,86,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,68,0,1.0,0.9056079456455165,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,16,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'FFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,8,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,80,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,69,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHH', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,98,0,1.0,0.9083329444789534,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.9165572373164391,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,23,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHFF', 'FHFG']"
1,36,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,60,0,1.0,0.9388545698794984,"['SHFH', 'FHHF', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,83,0,1.0,0.9276389118674717,"['SFFF', 'HHFH', 'HFFF', 'FHFG']"
1,56,0,1.0,0.9416796087056153,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,88,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'HHFH', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,71,0,1.0,0.8225935318117279,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,13,0,1.0,0.7562227231210928,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,36,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,39,0,1.0,0.9332298921513504,"['SFFF', 'FFFF', 'HHFH', 'FHFG']"
1,76,0,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'FHFH', 'HFFG']"
1,48,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHFG']"
1,60,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHFF', 'HFFG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,82,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,71,0,1.0,0.9502058312852957,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,18,0,1.0,0.8894287717672626,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'HHFG']"
1,90,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FFFF', 'HFHG']"
1,57,0,1.0,0.9110661429076764,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,92,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFF', 'FHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,51,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,65,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'FFHG']"
1,51,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,99,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,91,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHFH', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9248559951318693,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,58,0,0.0,0.0,"['SHFF', 'FFHF', 'HFHF', 'HFFG']"
1,87,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FHFF', 'FFFG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,51,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HHFG']"
1,15,0,1.0,0.8947894553945313,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHHG']"
1,86,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,86,0,1.0,0.9733217421754432,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,48,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,63,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,73,0,1.0,0.9138075656044898,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,18,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.9110661429076764,"['SFHH', 'FFFF', 'FHFF', 'HHFG']"
1,13,0,1.0,0.9220814271464737,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,51,0,1.0,0.9502058312852957,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9304302024748964,"['SHHH', 'FHFF', 'FHHH', 'FFFG']"
1,65,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'HHFF', 'HFFG']"
1,67,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,29,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,25,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,95,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.8152123778407558,"['SFHF', 'HFHF', 'HFFH', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHHF', 'HHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FFFG']"
1,53,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,85,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,25,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'HFFF', 'HHHG']"
1,57,0,1.0,0.803057341509771,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9332298921513504,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,81,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,19,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'FHFH', 'FFFH', 'FHFG']"
1,47,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'FHHH', 'FFFG']"
1,30,0,1.0,0.9821344612135428,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9559328248389055,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.8894287717672626,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,81,0,1.0,0.9220814271464737,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,54,0,1.0,0.9304302024748964,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,11,0,0.0,0.0,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,38,0,1.0,0.8947894553945313,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,96,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,71,0,1.0,0.8814479033836181,"['SFFF', 'FFHF', 'HFFH', 'FHFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,41,0,1.0,0.8894287717672626,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,21,0,1.0,0.8867604854519608,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,67,0,1.0,0.9559328248389055,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,84,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HHFG']"
1,83,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'FFHF', 'HHFG']"
1,68,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,16,0,1.0,0.7887102894272789,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,83,0,1.0,0.93603800616986,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,11,0,1.0,0.857932408958235,"['SFHH', 'HFFF', 'HFFF', 'HHHG']"
1,66,0,1.0,0.837556937769312,"['SHFH', 'FFFH', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,31,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,32,0,1.0,0.90289112180858,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,82,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,39,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,34,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,65,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,43,0,1.0,0.8006481694852418,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,98,0,1.0,0.9332298921513504,"['SFFH', 'FFFH', 'FHHF', 'FFFG']"
1,84,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,46,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHHF', 'FFHG']"
1,91,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,26,0,1.0,0.8867604854519608,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,38,0,1.0,0.9193151828650342,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HHFG']"
1,25,0,1.0,0.93603800616986,"['SFHH', 'HFFH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,78,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,72,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,17,0,1.0,0.9588092525966956,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.8225935318117279,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'HHFF', 'HFFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHF', 'HFFG']"
1,46,0,1.0,0.9138075656044898,"['SHHF', 'FFFF', 'FFFF', 'HHHG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFH', 'HHFG']"
1,63,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,17,0,1.0,0.9821344612135428,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,38,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHFF', 'HFFG']"
1,75,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,20,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,92,0,1.0,0.8631032605924442,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,69,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFFF', 'HHHF', 'HFFG']"
1,48,0,1.0,0.9762504936564125,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFH', 'HFFH', 'HHFG']"
1,52,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,60,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'FHFG']"
1,74,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FFFH', 'HFFG']"
1,18,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,40,0,1.0,0.7722956964947572,"['SFFH', 'FHFH', 'HFFH', 'FHFG']"
1,48,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFH', 'FHFG']"
1,77,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'FHFH', 'FHFG']"
1,78,0,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,93,0,1.0,0.9388545698794984,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,64,0,1.0,0.9445131481500655,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,11,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHHF', 'HHHG']"
1,99,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,68,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,42,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,26,0,1.0,0.8735386475474635,"['SFFF', 'HHHF', 'HHHF', 'FHFG']"
1,75,0,1.0,0.93603800616986,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,18,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,34,0,1.0,0.9674905716180701,"['SFHH', 'HFFH', 'FFHH', 'FFFG']"
1,46,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,37,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
