Temperature,Simulations,Return,Discounted Return,Map
1,55,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,47,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFF', 'HFHG']"
1,19,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFF', 'HFHG']"
1,76,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9502058312852957,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,8,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,37,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9616943356035061,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,18,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,58,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,23,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHHF', 'FFHG']"
1,96,0,1.0,0.8054737627981655,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,26,0,1.0,0.8947894553945313,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,32,0,1.0,0.8631032605924442,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,6,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,61,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,64,0,1.0,0.9588092525966956,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,2,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FHHG']"
1,99,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,73,0,1.0,0.9762504936564125,"['SFHF', 'HFHH', 'FFFF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,64,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FHHF', 'FHFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,18,0,1.0,0.9445131481500655,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,93,0,1.0,0.9416796087056153,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHHF', 'FFHG']"
1,22,0,1.0,0.8553586117313603,"['SFFH', 'HHFH', 'HHFH', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9304302024748964,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,54,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFF', 'FHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'FFHG']"
1,25,0,1.0,0.7746195551602378,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFF', 'HFHG']"
1,60,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFFF', 'FFHG']"
1,34,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,56,0,1.0,0.93603800616986,"['SFFF', 'FFHH', 'HFHF', 'HFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FFHF', 'HFHF', 'HFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,85,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFF', 'HHFG']"
1,94,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'HHFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'HFHG']"
1,54,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HHHF', 'FHFG']"
1,53,0,1.0,0.8127667407072335,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,35,0,1.0,0.9304302024748964,"['SFHF', 'HFFF', 'HFFF', 'FHFG']"
1,74,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FHHF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.8788035596734672,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFH', 'FFFG']"
1,52,0,1.0,0.8761671489944468,"['SHFF', 'FFFH', 'HHFF', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,53,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,85,0,1.0,0.9530650263643888,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,33,0,1.0,0.9332298921513504,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,15,0,1.0,0.8054737627981655,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,68,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,84,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,98,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,19,0,1.0,0.9674905716180701,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,28,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,11,0,1.0,0.8947894553945313,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFHF', 'HHHG']"
1,69,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,61,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,97,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'HHFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,24,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,42,0,1.0,0.9276389118674717,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,76,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHFH', 'FHFG']"
1,18,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'HFFF', 'FFFG']"
1,17,0,1.0,0.9791880578299021,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9502058312852957,"['SFFF', 'HFHF', 'HHHF', 'HHHG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,52,0,1.0,0.8709180316048211,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,26,0,0.0,0.0,"['SFFH', 'FHHH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9530650263643888,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9083329444789534,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,75,0,1.0,0.9001824484431542,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,64,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,76,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FFFF', 'FFFG']"
1,33,0,1.0,0.8894287717672626,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,48,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.9645880999032158,"['SFFF', 'FFHH', 'FFFF', 'FHFG']"
1,60,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9445131481500655,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,26,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9445131481500655,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,58,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,20,0,1.0,0.9332298921513504,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,55,0,1.0,0.9502058312852957,"['SHHH', 'FHHF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9762504936564125,"['SFFF', 'FHHH', 'FFHF', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,76,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHHF', 'FHHG']"
1,36,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHF', 'FFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,41,0,1.0,0.8894287717672626,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,80,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,17,0,1.0,0.93603800616986,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFH', 'HHFG']"
1,36,0,1.0,0.8709180316048211,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9193151828650342,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,92,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FFHH', 'FFFG']"
1,12,0,1.0,0.8788035596734672,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9416796087056153,"['SFFH', 'FFFH', 'HFFF', 'FHHG']"
1,49,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,37,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,24,0,1.0,0.9193151828650342,"['SFHF', 'FHFF', 'FFFF', 'HFFG']"
1,24,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.7816331707050701,"['SFHF', 'FFFF', 'HHFH', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.8103284404851119,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'HFFG']"
1,27,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HFFF', 'FFFG']"
1,78,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,72,0,1.0,0.9530650263643888,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,90,0,1.0,0.93603800616986,"['SFFH', 'HFHF', 'HFFH', 'FHFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,95,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,74,0,1.0,0.90289112180858,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFH', 'FHFF', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFHF', 'FFHG']"
1,49,0,1.0,0.7746195551602378,"['SHHH', 'FHHF', 'FFFF', 'HHFG']"
1,100,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,84,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,19,0,1.0,0.9276389118674717,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,35,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FFHG']"
1,20,0,1.0,0.7427123967299725,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,79,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,98,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,93,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,47,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HFFF', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FFFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,25,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,38,0,1.0,0.8788035596734672,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFFG']"
1,56,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HFHG']"
1,49,0,1.0,0.9445131481500655,"['SFFF', 'HFFH', 'HHFF', 'HHHG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,17,0,0.0,0.0,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,6,0,1.0,0.8400771692771434,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,57,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FHHH', 'FFFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,91,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,51,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FFFH', 'HFFG']"
1,70,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'HHFG']"
1,75,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,30,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,8,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,61,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FFHG']"
1,65,0,1.0,0.8735386475474635,"['SHFF', 'FHHF', 'FFFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SHHF', 'FHHH', 'FFFF', 'HFFG']"
1,63,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,65,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,37,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,14,0,1.0,0.884100203995605,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,30,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,63,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFF', 'FFFG']"
1,69,0,1.0,0.9138075656044898,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,78,0,1.0,0.8683052775100066,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9530650263643888,"['SHFF', 'FHHF', 'FFFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,34,0,1.0,0.8201257512162927,"['SFHF', 'FHHF', 'FFFF', 'FHFG']"
1,59,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,31,0,1.0,0.8426049842298329,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,62,0,1.0,0.9645880999032158,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,14,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFFH', 'FFFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,60,0,1.0,0.9791880578299021,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,85,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HHHF', 'FFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,52,0,1.0,0.8657003616774767,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,39,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHFF', 'HHFG']"
1,81,0,1.0,0.8947894553945313,"['SFFF', 'FFHF', 'FFFH', 'FHFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HHHF', 'FFFG']"
1,52,0,1.0,0.9645880999032158,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,4,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FFHG']"
1,68,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,71,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HFHG']"
1,39,0,1.0,0.9616943356035061,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,82,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,21,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,98,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
