Temperature,Simulations,Return,Discounted Return
1,86,1.0,0.9821344612135428
1,56,1.0,0.90289112180858
1,51,1.0,0.8006481694852418
1,19,1.0,0.9248559951318693
1,85,1.0,0.9473552137914398
1,46,1.0,0.9821344612135428
1,48,1.0,0.9762504936564125
1,88,1.0,0.9733217421754432
1,58,1.0,0.9645880999032158
1,23,1.0,0.7699788094052729
1,10,1.0,0.8476834558136123
1,57,1.0,0.9588092525966956
1,94,1.0,0.9821344612135428
1,67,1.0,0.9530650263643888
1,59,1.0,0.985089730404757
1,25,1.0,0.8921050870283477
1,20,1.0,0.90289112180858
1,26,1.0,0.8788035596734672
1,85,1.0,0.9704017769489168
1,67,1.0,0.9588092525966956
1,23,1.0,0.798246224976786
1,91,1.0,0.9674905716180701
1,39,1.0,0.8894287717672626
1,60,1.0,0.9645880999032158
1,29,1.0,0.9276389118674717
1,51,1.0,0.9821344612135428
1,13,1.0,0.8947894553945313
1,35,1.0,0.90289112180858
1,23,1.0,0.857932408958235
1,67,1.0,0.9304302024748964
1,19,0.0,0.0
1,18,1.0,0.7539540549517295
1,50,1.0,0.9165572373164391
1,47,1.0,0.9559328248389055
1,90,1.0,0.9762504936564125
1,1,0.0,0.0
1,69,1.0,0.9821344612135428
1,5,0.0,0.0
1,39,1.0,0.9733217421754432
1,74,1.0,0.985089730404757
1,58,1.0,0.9473552137914398
1,3,0.0,0.0
1,88,1.0,0.9791880578299021
1,81,1.0,0.9733217421754432
1,100,1.0,0.9588092525966956
1,97,1.0,0.9388545698794984
1,65,1.0,0.8974819010978248
1,93,1.0,0.9674905716180701
1,31,1.0,0.9001824484431542
1,90,1.0,0.9762504936564125
1,13,1.0,0.7607805594527743
1,26,1.0,0.7699788094052729
1,1,0.0,0.0
1,90,1.0,0.9674905716180701
1,34,1.0,0.8974819010978248
1,63,1.0,0.9588092525966956
1,22,1.0,0.7863441585589971
1,12,1.0,0.8201257512162927
1,15,0.0,0.0
1,63,1.0,0.985089730404757
1,25,1.0,0.9083329444789534
1,22,1.0,0.9193151828650342
1,70,1.0,0.9559328248389055
1,54,1.0,0.9276389118674717
1,41,1.0,0.7887102894272789
1,76,1.0,0.9791880578299021
1,44,1.0,0.9559328248389055
1,3,0.0,0.0
1,5,0.0,0.0
1,10,0.0,0.0
1,59,1.0,0.985089730404757
1,50,1.0,0.9733217421754432
1,100,1.0,0.9791880578299021
1,84,1.0,0.9733217421754432
1,68,1.0,0.9056079456455165
1,70,1.0,0.9762504936564125
1,16,0.0,0.0
1,30,1.0,0.8657003616774767
1,7,0.0,0.0
1,59,1.0,0.9388545698794984
1,94,1.0,0.9791880578299021
1,38,1.0,0.9645880999032158
1,21,1.0,0.8657003616774767
1,72,1.0,0.9821344612135428
1,100,1.0,0.9530650263643888
1,99,1.0,0.9762504936564125
1,34,1.0,0.8325391341551359
1,18,1.0,0.8176653739626438
1,95,1.0,0.9588092525966956
1,54,1.0,0.9645880999032158
1,69,1.0,0.9674905716180701
1,7,0.0,0.0
1,21,1.0,0.78398512608332
1,75,1.0,0.9674905716180701
1,37,1.0,0.9138075656044898
1,66,1.0,0.9588092525966956
1,9,0.0,0.0
1,75,1.0,0.9821344612135428
1,54,1.0,0.985089730404757
1,82,1.0,0.9733217421754432
