Temperature,Simulations,Return,Discounted Return
1,78,1.0,0.9762504936564125
1,85,1.0,0.985089730404757
1,32,1.0,0.9791880578299021
1,97,1.0,0.9530650263643888
1,60,1.0,0.9733217421754432
1,4,0.0,0.0
1,87,1.0,0.9704017769489168
1,63,1.0,0.90289112180858
1,6,0.0,0.0
1,95,1.0,0.9762504936564125
1,7,0.0,0.0
1,36,1.0,0.9473552137914398
1,75,1.0,0.9674905716180701
1,76,1.0,0.9762504936564125
1,29,1.0,0.9645880999032158
1,49,1.0,0.9821344612135428
1,9,0.0,0.0
1,79,1.0,0.9762504936564125
1,25,1.0,0.7910835400474212
1,63,1.0,0.9248559951318693
1,96,1.0,0.8894287717672626
1,49,1.0,0.8867604854519608
1,9,0.0,0.0
1,80,1.0,0.9733217421754432
1,12,0.0,0.0
1,57,1.0,0.9704017769489168
1,98,1.0,0.9704017769489168
1,57,1.0,0.9791880578299021
1,52,1.0,0.9821344612135428
1,8,0.0,0.0
1,7,0.0,0.0
1,83,1.0,0.985089730404757
1,32,1.0,0.8974819010978248
1,18,1.0,0.767668872977057
1,50,1.0,0.9704017769489168
1,29,1.0,0.9056079456455165
1,37,1.0,0.9083329444789534
1,55,1.0,0.9704017769489168
1,52,1.0,0.9530650263643888
1,98,1.0,0.985089730404757
1,51,1.0,0.9645880999032158
1,51,1.0,0.9138075656044898
1,28,1.0,0.9110661429076764
1,85,1.0,0.9674905716180701
1,8,1.0,0.8451404054461714
1,76,1.0,0.985089730404757
1,52,1.0,0.9821344612135428
1,86,1.0,0.9502058312852957
1,72,1.0,0.9674905716180701
1,37,1.0,0.9674905716180701
1,10,0.0,0.0
1,5,0.0,0.0
1,51,1.0,0.9704017769489168
1,52,1.0,0.9645880999032158
1,70,1.0,0.9674905716180701
1,57,1.0,0.884100203995605
1,21,1.0,0.8921050870283477
1,42,1.0,0.8921050870283477
1,7,0.0,0.0
1,32,1.0,0.7958514863018556
1,88,1.0,0.9791880578299021
1,28,1.0,0.8974819010978248
1,95,1.0,0.9674905716180701
1,21,1.0,0.8631032605924442
1,87,1.0,0.9645880999032158
1,71,1.0,0.985089730404757
1,90,1.0,0.9762504936564125
1,44,1.0,0.9559328248389055
1,32,1.0,0.9588092525966956
1,14,1.0,0.8657003616774767
1,97,1.0,0.9704017769489168
1,30,1.0,0.9473552137914398
1,25,0.0,0.0
1,95,1.0,0.9733217421754432
1,51,1.0,0.9674905716180701
1,10,0.0,0.0
1,54,1.0,0.884100203995605
1,94,1.0,0.9588092525966956
1,48,1.0,0.9473552137914398
1,55,1.0,0.9248559951318693
1,64,1.0,0.9559328248389055
1,16,1.0,0.8275513922024125
1,92,1.0,0.985089730404757
1,84,1.0,0.9762504936564125
