Temperature,Map,Simulations,Return,Discounted Return
1,"['SFHH', 'FHFH', 'FFFF', 'HFHG']",5,0.0,0.0
1,"['SFFF', 'FHHH', 'FFFF', 'HFHG']",15,0.0,0.0
1,"['SFFF', 'FFHH', 'FFFF', 'FFFG']",83,1.0,0.985089730404757
1,"['SFFF', 'FFFF', 'HHHF', 'HFFG']",11,1.0,0.9588092525966956
1,"['SFFH', 'HHFF', 'HFFF', 'HHFG']",90,1.0,0.9704017769489168
1,"['SFFHF', 'FFFFF', 'FFHFH', 'FFHHF', 'FFFFG']",11,0.0,0.0
1,"['SFFFF', 'HHHHF', 'FFFFF', 'HHFFF', 'FHHFG']",78,1.0,0.9733217421754432
1,"['SFHH', 'HFHH', 'HFFH', 'HHFG']",5,0.0,0.0
1,"['SFFHF', 'HHFHF', 'HHFFH', 'HHHFF', 'HFFFG']",89,0.0,0.0
1,"['SFFF', 'FFFF', 'FFFF', 'FFFG']",61,1.0,0.9645880999032158
