Temperature,Simulations,Return,Discounted Return,Map
1,48,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,30,0,1.0,0.8250687380258053,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,24,0,1.0,0.9616943356035061,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,54,0,1.0,0.93603800616986,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,47,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,44,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HHHG']"
1,3,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFH', 'FHHH', 'FFFF', 'FHFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FFHF', 'HHFG']"
1,44,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,27,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,95,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.8527925358961662,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FHHG']"
1,14,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9445131481500655,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,40,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FFFF', 'HFFG']"
1,48,0,1.0,0.9530650263643888,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,30,0,1.0,0.8921050870283477,"['SFFF', 'HHHF', 'FHHF', 'HHHG']"
1,39,0,1.0,0.8921050870283477,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHFG']"
1,38,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FFHF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,44,0,1.0,0.9276389118674717,"['SFFF', 'FFFF', 'FHFH', 'FHFG']"
1,45,0,1.0,0.8947894553945313,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHHF', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,56,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,25,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HHHG']"
1,24,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,76,0,1.0,0.9559328248389055,"['SFFF', 'FHFF', 'FHHF', 'FHFG']"
1,87,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'FHFG']"
1,43,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FHHG']"
1,91,0,1.0,0.8451404054461714,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,52,0,1.0,0.747188804859888,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,79,0,1.0,0.8451404054461714,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,47,0,1.0,0.7584982177744161,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFH', 'FFFG']"
1,49,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,7,0,1.0,0.8006481694852418,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,67,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'FFFG']"
1,76,0,1.0,0.90289112180858,"['SFFH', 'HHFH', 'FHFF', 'FHFG']"
1,49,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,99,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.9138075656044898,"['SFFH', 'HFFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.8735386475474635,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,84,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFFF', 'HHFH', 'HFFG']"
1,22,0,1.0,0.9165572373164391,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FFFG']"
1,60,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,15,0,1.0,0.9473552137914398,"['SFHH', 'HFFH', 'FFFH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,24,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,92,0,1.0,0.9473552137914398,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,86,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,33,0,1.0,0.8631032605924442,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9110661429076764,"['SFHH', 'HFHF', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,79,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,20,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,37,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFHH', 'FFFG']"
1,37,0,1.0,0.7863441585589971,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.9193151828650342,"['SHFH', 'FFHH', 'FFFF', 'HFHG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFHF', 'HFFG']"
1,41,0,0.0,0.0,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,19,0,1.0,0.7449472384453084,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9276389118674717,"['SFHF', 'FFHH', 'FHHH', 'FFFG']"
1,97,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,46,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHF', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,72,0,1.0,0.9473552137914398,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9821344612135428,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,44,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,54,0,1.0,0.9388545698794984,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,37,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HFFF', 'FHFG']"
1,40,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,62,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,31,0,1.0,0.9530650263643888,"['SFHF', 'HFHF', 'HFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,54,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,98,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,39,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,67,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,49,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'HFFG']"
1,85,0,1.0,0.803057341509771,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,33,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9416796087056153,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,44,0,1.0,0.9110661429076764,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,48,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'HFFG']"
1,59,0,1.0,0.78398512608332,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,47,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,21,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.90289112180858,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,27,0,1.0,0.7449472384453084,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9588092525966956,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,66,0,1.0,0.985089730404757,"['SFFH', 'HFHH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,95,0,1.0,0.9588092525966956,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,88,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,23,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,29,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FHFF', 'HFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,79,0,1.0,0.8631032605924442,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,20,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,19,0,1.0,0.8201257512162927,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,88,0,1.0,0.8735386475474635,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.860513950810667,"['SFFF', 'HHFF', 'HHFH', 'HFFG']"
1,97,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,6,0,1.0,0.7699788094052729,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.8735386475474635,"['SFHF', 'HFFH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,63,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFHF', 'HFHG']"
1,65,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,25,0,1.0,0.8921050870283477,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,18,0,0.0,0.0,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,80,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'HFFF', 'HFHG']"
1,59,0,1.0,0.9762504936564125,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFF', 'FHFG']"
1,24,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HHHF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,52,0,1.0,0.90289112180858,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,4,0,1.0,0.7653658663581259,"['SFFF', 'FFFF', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'HFFH', 'HFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHHG']"
1,35,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,19,0,1.0,0.7792882711929549,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,48,0,1.0,0.9332298921513504,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,84,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'HFFG']"
1,98,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,64,0,1.0,0.8631032605924442,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,27,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.79346393184295,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,29,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,52,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,90,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,43,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,38,0,1.0,0.776950406379376,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'HHFF', 'FFHG']"
1,33,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'HHHG']"
1,55,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,38,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,52,0,1.0,0.767668872977057,"['SHHF', 'FFFF', 'HFFH', 'FHFG']"
1,44,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,3,0,1.0,0.9083329444789534,"['SFFF', 'FFHF', 'HHHF', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,95,0,1.0,0.9733217421754432,"['SHFH', 'FFHF', 'HFFF', 'HFFG']"
1,23,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'FFFH', 'FHHH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,35,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'HHFF', 'HHFG']"
1,81,0,1.0,0.9248559951318693,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FHHG']"
1,30,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,36,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFFF', 'FFFG']"
1,32,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,86,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FFHG']"
1,92,0,1.0,0.9193151828650342,"['SFHF', 'FHHH', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,70,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,60,0,1.0,0.9388545698794984,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,76,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'FFHG']"
1,74,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FHFG']"
1,16,0,1.0,0.803057341509771,"['SFHF', 'FFHF', 'FFFF', 'FHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,23,0,1.0,0.9276389118674717,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FHFF', 'FFFG']"
1,41,0,1.0,0.9138075656044898,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,19,0,0.0,0.0,"['SFFF', 'FHHH', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,95,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FHFG']"
1,93,0,1.0,0.9473552137914398,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,20,0,1.0,0.9138075656044898,"['SFFF', 'FFHF', 'HHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHH', 'HFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FFFF', 'HFFG']"
1,46,0,1.0,0.9674905716180701,"['SFHH', 'FFFF', 'HHFF', 'HHFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'FHHG']"
1,30,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,23,0,1.0,0.9248559951318693,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,67,0,1.0,0.9138075656044898,"['SFFH', 'HFHF', 'HFHF', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFFH', 'FFFG']"
1,16,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,52,0,1.0,0.9502058312852957,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,44,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFF', 'HHFG']"
1,59,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,29,0,1.0,0.8078974551636565,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,36,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,26,0,1.0,0.8947894553945313,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,71,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,74,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,17,0,1.0,0.93603800616986,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,63,0,1.0,0.8657003616774767,"['SFFH', 'FFFF', 'FHHF', 'HHHG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHF', 'FFFG']"
1,24,0,1.0,0.9248559951318693,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,42,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9416796087056153,"['SHFF', 'FFHF', 'HFFF', 'HFFG']"
1,78,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'HFFG']"
1,95,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'HFFH', 'HFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,35,0,1.0,0.8325391341551359,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,92,0,1.0,0.9762504936564125,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'HHFG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,64,0,1.0,0.7494371162085136,"['SFHH', 'FHFF', 'FFHF', 'HFFG']"
1,86,0,1.0,0.9616943356035061,"['SFHF', 'FFHH', 'FFFF', 'HHHG']"
1,58,0,0.0,0.0,"['SFHH', 'FFFH', 'FFHH', 'FFFG']"
1,63,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,8,0,1.0,0.767668872977057,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,32,0,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,10,0,1.0,0.9248559951318693,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,55,0,1.0,0.9165572373164391,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,88,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,48,0,1.0,0.8201257512162927,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,89,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FFHG']"
1,23,0,0.0,0.0,"['SHHF', 'FFHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.8103284404851119,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9220814271464737,"['SHFH', 'FFFF', 'FHHF', 'HHHG']"
1,51,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,93,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
