Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.05,0.03,-0.019999999999999997,-0.019999999999999997,85,500.0,259.12410747446273
500,-0.03,0.02,-0.009999999999999995,-0.03,87,500.0,259.12410747446273
500,0.01,-0.03,0.02,-0.04,34,500.0,259.12410747446273
500,-0.019999999999999997,0.04,-0.04,0.04,81,500.0,259.12410747446273
500,-0.03,-0.05,0.03,0.03,54,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,-0.03,0.04,53,500.0,259.12410747446273
500,0.02,0.05,0.04,0.05,29,500.0,259.12410747446273
500,-0.009999999999999995,-0.009999999999999995,0.02,-0.05,86,500.0,259.12410747446273
500,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,0.02,93,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,-0.009999999999999995,0.03,26,500.0,259.12410747446273
500,0.01,-0.03,0.01,-0.05,63,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.01,0.04,73,500.0,259.12410747446273
500,0.01,0.03,-0.019999999999999997,-0.019999999999999997,43,500.0,259.12410747446273
500,-0.03,0.01,0.0,0.03,6,346.0,215.46326885227384
500,-0.019999999999999997,-0.03,-0.05,-0.019999999999999997,49,500.0,259.12410747446273
500,-0.019999999999999997,-0.019999999999999997,0.01,0.02,99,500.0,259.12410747446273
500,-0.009999999999999995,0.05,0.01,0.03,96,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,0.03,-0.019999999999999997,90,500.0,259.12410747446273
500,-0.03,0.05,0.01,0.0,19,384.0,228.18084920142076
500,-0.04,0.01,-0.04,-0.04,1,12.0,11.803966698928045
500,0.04,-0.04,0.04,-0.04,94,500.0,259.12410747446273
500,-0.009999999999999995,0.04,0.02,-0.05,71,500.0,259.12410747446273
500,-0.009999999999999995,0.03,0.02,0.01,45,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,0.02,0.03,37,500.0,259.12410747446273
500,-0.04,-0.05,0.05,-0.03,91,500.0,259.12410747446273
500,-0.019999999999999997,0.05,-0.03,-0.03,61,500.0,259.12410747446273
500,-0.03,0.0,0.05,0.02,10,500.0,259.12410747446273
500,0.01,-0.03,-0.009999999999999995,-0.03,68,500.0,259.12410747446273
500,0.05,0.04,-0.03,0.02,51,500.0,259.12410747446273
500,-0.009999999999999995,0.03,-0.009999999999999995,0.02,9,500.0,259.12410747446273
500,0.03,-0.019999999999999997,-0.04,0.0,93,500.0,259.12410747446273
500,-0.019999999999999997,0.05,-0.019999999999999997,-0.03,13,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.05,0.05,93,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.04,-0.04,5,254.0,177.93406973728491
500,-0.04,0.02,0.01,-0.009999999999999995,22,500.0,259.12410747446273
500,0.01,0.0,-0.009999999999999995,-0.04,9,500.0,259.12410747446273
500,0.03,0.02,-0.019999999999999997,0.0,89,440.0,244.46472026041667
500,-0.05,0.0,0.0,-0.04,35,453.0,247.86889152816966
500,-0.019999999999999997,-0.04,-0.009999999999999995,-0.019999999999999997,73,500.0,259.12410747446273
500,0.04,-0.019999999999999997,0.04,0.03,34,276.0,187.87371647662368
500,-0.009999999999999995,-0.019999999999999997,0.04,0.03,98,500.0,259.12410747446273
500,0.02,0.05,-0.009999999999999995,-0.05,19,439.0,244.1973121970077
500,-0.03,-0.019999999999999997,0.01,-0.05,38,500.0,259.12410747446273
500,-0.05,-0.009999999999999995,0.02,-0.009999999999999995,41,449.0,246.8355800324867
500,0.03,-0.05,0.0,-0.019999999999999997,33,500.0,259.12410747446273
500,0.01,-0.04,0.03,0.05,80,500.0,259.12410747446273
500,0.04,0.04,0.0,0.04,80,500.0,259.12410747446273
500,0.04,0.04,0.0,0.02,24,381.0,227.22877009062069
500,0.04,0.0,0.01,0.0,7,406.0,234.90661174269007
500,-0.03,-0.03,0.03,-0.03,3,386.0,228.81081773385506
500,0.03,-0.04,-0.009999999999999995,0.02,12,500.0,259.12410747446273
500,0.0,-0.03,0.05,0.02,21,500.0,259.12410747446273
500,-0.03,0.02,0.01,0.03,54,445.0,245.78977523988917
500,0.0,-0.05,-0.019999999999999997,0.03,37,360.0,220.3184249047243
500,-0.03,-0.019999999999999997,0.05,0.05,40,306.0,200.41123495974165
500,0.05,0.0,0.05,-0.009999999999999995,40,500.0,259.12410747446273
500,-0.019999999999999997,-0.05,0.0,0.01,22,500.0,259.12410747446273
500,0.03,0.05,0.04,0.0,100,500.0,259.12410747446273
500,0.0,-0.04,0.03,-0.019999999999999997,90,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,-0.05,0.04,89,500.0,259.12410747446273
500,-0.05,0.0,0.0,-0.04,84,500.0,259.12410747446273
500,-0.009999999999999995,-0.03,-0.009999999999999995,0.01,87,500.0,259.12410747446273
500,-0.019999999999999997,0.03,0.01,0.0,69,500.0,259.12410747446273
500,-0.05,0.01,0.04,-0.05,7,420.0,238.96088196946562
500,0.01,-0.019999999999999997,-0.019999999999999997,-0.05,56,500.0,259.12410747446273
500,0.0,-0.019999999999999997,-0.009999999999999995,0.04,65,500.0,259.12410747446273
500,-0.04,0.0,-0.019999999999999997,-0.04,19,500.0,259.12410747446273
500,0.0,-0.03,-0.05,-0.05,86,500.0,259.12410747446273
500,-0.04,0.01,0.01,-0.019999999999999997,63,440.0,244.46472026041667
500,-0.04,0.02,0.0,0.04,93,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,-0.04,0.02,76,500.0,259.12410747446273
500,-0.019999999999999997,0.04,-0.05,0.01,21,500.0,259.12410747446273
500,0.01,0.0,-0.009999999999999995,-0.03,85,500.0,259.12410747446273
500,0.04,0.02,0.0,0.01,65,500.0,259.12410747446273
500,0.01,-0.009999999999999995,0.01,-0.009999999999999995,27,437.0,243.6600797346983
500,0.05,-0.05,0.01,-0.04,11,493.0,257.5468434293054
500,-0.04,0.0,0.05,-0.05,86,500.0,259.12410747446273
500,-0.04,0.01,-0.019999999999999997,0.04,96,500.0,259.12410747446273
500,0.01,-0.009999999999999995,0.0,0.03,7,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,0.04,0.03,54,373.0,224.64753605879108
500,-0.009999999999999995,0.0,0.0,-0.03,42,460.0,249.64757254861843
500,0.03,-0.019999999999999997,0.02,0.05,53,500.0,259.12410747446273
500,0.02,0.03,0.0,-0.019999999999999997,9,320.0,205.88639553816543
500,-0.04,0.0,0.03,0.04,48,500.0,259.12410747446273
500,0.04,0.02,-0.05,0.04,75,383.0,227.8644425290078
500,-0.05,0.03,-0.009999999999999995,0.05,93,500.0,259.12410747446273
500,0.05,-0.03,0.0,-0.04,59,391.0,230.36927662021625
500,-0.05,-0.03,0.03,0.05,13,500.0,259.12410747446273
500,0.05,-0.019999999999999997,-0.04,-0.009999999999999995,8,307.0,200.8100012548624
500,0.05,0.04,0.03,0.02,16,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.04,0.05,38,346.0,215.46326885227384
500,0.05,0.05,-0.04,-0.009999999999999995,1,20.0,19.440130431461558
500,-0.03,0.02,-0.019999999999999997,-0.05,36,406.0,234.90661174269007
500,0.03,-0.03,-0.019999999999999997,0.04,20,231.0,166.81566721163358
500,0.05,-0.04,0.05,-0.019999999999999997,45,468.0,251.63506805524293
500,-0.03,-0.009999999999999995,0.02,0.05,20,451.0,247.35378807251206
500,-0.009999999999999995,0.02,-0.03,0.01,46,500.0,259.12410747446273
500,0.04,-0.019999999999999997,-0.05,0.04,12,301.0,198.39933263171585
