Temperature,Simulations,Return,Discounted Return,Map
1,13,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'HHFF', 'HHHG']"
1,74,0,1.0,0.9559328248389055,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,75,0,1.0,0.7910835400474212,"['SFHH', 'FHFF', 'FFHH', 'HFFG']"
1,28,0,1.0,0.747188804859888,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,20,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,42,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,28,0,1.0,0.8683052775100066,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HFFF', 'FFFG']"
1,92,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHF', 'FFHG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHFF', 'HFFG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,54,0,1.0,0.8814479033836181,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFHF', 'HHHG']"
1,76,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,35,0,1.0,0.8974819010978248,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,24,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,39,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,6,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,55,0,1.0,0.9791880578299021,"['SFFH', 'HFHH', 'FFFF', 'FFFG']"
1,42,0,1.0,0.9616943356035061,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,60,0,1.0,0.9138075656044898,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,78,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,86,0,1.0,0.8426049842298329,"['SFFH', 'FHHH', 'FFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,37,0,1.0,0.884100203995605,"['SFFH', 'FFFF', 'FHHF', 'FHFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HHHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,50,0,1.0,0.8683052775100066,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,11,0,1.0,0.7494371162085136,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,31,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,39,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9001824484431542,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,30,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,42,0,1.0,0.9762504936564125,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,30,0,0.0,0.0,"['SHHF', 'FFFF', 'FFFH', 'HHFG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,21,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,57,0,1.0,0.884100203995605,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,36,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,33,0,1.0,0.803057341509771,"['SHHH', 'FFHH', 'HFFF', 'HHFG']"
1,15,0,1.0,0.8006481694852418,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,99,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,46,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHH', 'HFFG']"
1,60,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,83,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,89,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9248559951318693,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,94,0,1.0,0.9616943356035061,"['SHFH', 'FFFF', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,77,0,1.0,0.9733217421754432,"['SFHH', 'HFFF', 'FHFF', 'FHFG']"
1,78,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,37,0,1.0,0.7607805594527743,"['SFFH', 'HFFF', 'HHHF', 'HHFG']"
1,61,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,22,0,1.0,0.8426049842298329,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,50,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'FHFF', 'HHHG']"
1,99,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,2,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,86,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,85,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,78,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HHHF', 'HHHG']"
1,92,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FHFH', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,28,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,58,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,75,0,1.0,0.9220814271464737,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,17,0,1.0,0.837556937769312,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,46,0,1.0,0.8225935318117279,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,42,0,1.0,0.8127667407072335,"['SFHH', 'HFHF', 'HFHH', 'FFFG']"
1,86,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9616943356035061,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HFFG']"
1,26,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,55,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HHFF', 'HFHG']"
1,51,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,100,0,0.0,0.0,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,50,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,90,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9502058312852957,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,10,0,1.0,0.9220814271464737,"['SFFF', 'FFFF', 'FHHF', 'HFFG']"
1,23,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,26,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,63,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.8947894553945313,"['SHHF', 'FFHH', 'HFFF', 'FFHG']"
1,35,0,1.0,0.7910835400474212,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHFF', 'FFHG']"
1,10,0,1.0,0.8176653739626438,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,57,0,1.0,0.9138075656044898,"['SFFF', 'HHFH', 'HHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,42,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,25,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,58,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,58,0,1.0,0.8867604854519608,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,65,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HFFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'FHHF', 'FFHG']"
1,84,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9445131481500655,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFH', 'FHFG']"
1,38,0,1.0,0.9616943356035061,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFH', 'HFFG']"
1,37,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,100,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'FFFG']"
1,95,0,1.0,0.9616943356035061,"['SHFF', 'FFFF', 'HFFH', 'HFFG']"
1,86,0,1.0,0.9220814271464737,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,6,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,78,0,1.0,0.9530650263643888,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,37,0,1.0,0.9645880999032158,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'FHFG']"
1,48,0,1.0,0.9445131481500655,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,49,0,1.0,0.803057341509771,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,18,0,1.0,0.8709180316048211,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFHF', 'FHHF', 'FHHF', 'FFFG']"
1,54,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'FFHF', 'HHHG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FHFF', 'FHFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFHG']"
1,75,0,1.0,0.9276389118674717,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'FFHG']"
1,82,0,1.0,0.9220814271464737,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,55,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,75,0,1.0,0.9645880999032158,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HHFF', 'FFFG']"
1,60,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HHHF', 'HHHG']"
1,93,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,16,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'HHFF', 'HFFG']"
1,16,0,1.0,0.9445131481500655,"['SHHF', 'FFHF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'FHFF', 'FHFG']"
1,42,0,1.0,0.9502058312852957,"['SHHF', 'FFHH', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9674905716180701,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,86,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,35,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,83,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,84,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'HHFG']"
1,89,0,1.0,0.9502058312852957,"['SFHH', 'HFHH', 'FFFF', 'HHHG']"
1,7,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9530650263643888,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,19,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,17,0,1.0,0.7449472384453084,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9445131481500655,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,27,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9056079456455165,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,36,0,1.0,0.9248559951318693,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,34,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.8867604854519608,"['SFHH', 'HFFH', 'FFFF', 'HHHG']"
1,80,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,72,0,1.0,0.9056079456455165,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,29,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'HHHF', 'FHFG']"
1,15,0,1.0,0.78398512608332,"['SFFH', 'FFHH', 'FHHF', 'FFFG']"
1,100,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.9616943356035061,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,33,0,1.0,0.9110661429076764,"['SFHF', 'HFFF', 'FFHF', 'HHFG']"
1,62,0,1.0,0.9704017769489168,"['SFFH', 'HHFH', 'HHFF', 'FHFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SHHF', 'FHFF', 'FFFH', 'FFFG']"
1,28,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,90,0,1.0,0.9674905716180701,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'FHHH', 'FFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,78,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'HHHG']"
1,82,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9588092525966956,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,58,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,8,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,31,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,8,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HFFG']"
1,56,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,47,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,96,0,1.0,0.8527925358961662,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9616943356035061,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,35,0,1.0,0.8502341582884777,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,53,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HFHF', 'FHFG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9821344612135428,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,43,0,1.0,0.8006481694852418,"['SFHF', 'FHHF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,97,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,8,0,1.0,0.884100203995605,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,82,0,1.0,0.9674905716180701,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,30,0,1.0,0.8974819010978248,"['SFFF', 'FHHF', 'FFHF', 'FHFG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,57,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,57,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,9,0,1.0,0.8788035596734672,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.8078974551636565,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'FFFG']"
1,37,0,1.0,0.9791880578299021,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,9,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,43,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'HHHG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,61,0,1.0,0.7958514863018556,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,29,0,1.0,0.7699788094052729,"['SFHH', 'HFFH', 'FFHH', 'HFFG']"
1,41,0,1.0,0.7887102894272789,"['SFHF', 'FHFF', 'FHHF', 'FFFG']"
1,69,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,92,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFF', 'FHFG']"
1,42,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,90,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,52,0,1.0,0.9416796087056153,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,18,0,1.0,0.8054737627981655,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SHFF', 'FFHF', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'HFHG']"
1,36,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SHHH', 'FFFF', 'FFFF', 'FFHG']"
1,78,0,1.0,0.8921050870283477,"['SHHH', 'FHHH', 'FFHH', 'HFFG']"
1,88,0,1.0,0.9559328248389055,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FHFG']"
1,76,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'FHFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,28,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,59,0,1.0,0.9445131481500655,"['SFHF', 'FHHH', 'FFFH', 'HFFG']"
1,22,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,46,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,67,0,1.0,0.8553586117313603,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,30,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFH', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,37,0,1.0,0.8761671489944468,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,17,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,85,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,36,0,1.0,0.9001824484431542,"['SFFH', 'HFFH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
