Temperature,Simulations,Return
1,62,193.0
1,67,381.0
1,91,160.0
1,43,232.0
1,68,500.0
1,32,377.0
1,16,500.0
1,98,500.0
1,82,470.0
1,75,500.0
1,18,278.0
1,42,244.0
1,89,207.0
1,69,295.0
1,16,455.0
1,43,247.0
1,2,323.0
1,5,320.0
1,83,491.0
1,97,500.0
1,74,500.0
1,87,253.0
1,68,308.0
1,25,370.0
1,80,219.0
1,85,340.0
1,31,468.0
1,71,258.0
1,36,393.0
1,16,309.0
1,26,254.0
1,83,338.0
1,91,242.0
1,82,248.0
1,5,259.0
1,29,390.0
1,51,404.0
1,28,294.0
1,34,309.0
1,32,500.0
1,74,500.0
1,18,280.0
1,65,317.0
1,83,215.0
1,1,8.0
1,97,404.0
1,74,371.0
1,13,500.0
1,44,317.0
1,58,238.0
1,30,331.0
1,30,185.0
1,27,367.0
1,83,241.0
1,75,360.0
1,44,232.0
1,21,469.0
1,81,500.0
1,84,256.0
1,55,362.0
1,15,412.0
1,20,162.0
1,91,206.0
1,3,219.0
1,34,365.0
1,70,252.0
1,62,173.0
1,87,392.0
1,55,270.0
1,10,354.0
1,44,372.0
1,52,203.0
1,93,299.0
1,56,286.0
1,92,193.0
1,64,375.0
1,94,225.0
1,32,264.0
1,18,245.0
1,57,350.0
1,38,254.0
1,39,317.0
1,79,219.0
1,12,500.0
1,62,187.0
1,66,256.0
1,76,500.0
1,57,249.0
1,10,195.0
1,74,500.0
1,55,225.0
1,58,319.0
1,70,311.0
1,10,385.0
1,71,335.0
1,21,235.0
1,80,202.0
1,54,414.0
1,85,177.0
1,31,324.0
1,24,195.0
1,40,316.0
1,36,384.0
1,67,275.0
1,14,279.0
1,36,323.0
1,4,231.0
1,36,349.0
1,36,372.0
1,7,450.0
1,95,259.0
1,10,500.0
1,49,298.0
1,58,490.0
1,21,223.0
1,29,373.0
1,69,335.0
1,77,363.0
1,19,382.0
1,72,276.0
1,50,500.0
1,49,500.0
1,54,500.0
1,80,500.0
1,26,236.0
1,15,232.0
1,71,273.0
1,95,268.0
1,89,203.0
1,16,253.0
1,17,303.0
1,64,364.0
1,2,500.0
1,53,239.0
1,61,299.0
1,71,500.0
1,91,416.0
1,64,500.0
1,5,314.0
1,80,228.0
1,65,437.0
1,19,356.0
1,2,268.0
1,53,500.0
1,61,381.0
1,17,413.0
1,52,500.0
1,5,328.0
1,79,339.0
1,73,500.0
1,26,263.0
1,44,500.0
1,16,400.0
1,83,330.0
1,17,311.0
1,50,336.0
1,78,236.0
1,23,271.0
1,18,350.0
1,17,500.0
1,70,393.0
1,30,280.0
1,43,201.0
1,18,464.0
1,46,500.0
1,8,250.0
1,14,276.0
1,81,340.0
1,26,307.0
1,97,231.0
1,35,330.0
1,37,298.0
1,13,396.0
1,98,220.0
1,55,147.0
1,5,500.0
1,48,232.0
1,20,304.0
1,58,418.0
1,24,342.0
1,45,265.0
1,10,482.0
1,22,249.0
1,46,242.0
1,91,186.0
1,4,163.0
1,79,188.0
1,15,294.0
1,92,500.0
1,92,434.0
1,84,257.0
1,81,221.0
1,22,236.0
1,70,340.0
1,73,462.0
1,50,500.0
1,50,444.0
1,5,317.0
1,64,391.0
1,5,415.0
1,88,500.0
1,1,10.0
1,94,391.0
1,87,294.0
1,85,225.0
1,20,263.0
1,50,500.0
1,32,266.0
1,68,243.0
1,97,254.0
1,4,246.0
1,23,346.0
1,27,274.0
1,31,221.0
1,46,334.0
1,17,500.0
1,90,211.0
1,98,224.0
1,79,240.0
1,35,500.0
1,87,358.0
1,97,500.0
1,35,317.0
1,67,242.0
1,29,426.0
1,29,195.0
1,100,307.0
1,54,174.0
1,63,419.0
1,66,335.0
1,23,500.0
1,63,166.0
1,34,470.0
1,61,325.0
1,94,486.0
1,5,500.0
1,42,236.0
1,50,354.0
1,55,289.0
1,2,102.0
1,53,247.0
1,73,190.0
1,25,500.0
1,56,238.0
1,73,500.0
1,52,270.0
1,17,304.0
1,18,307.0
1,34,292.0
1,92,385.0
1,9,388.0
1,99,229.0
1,73,488.0
1,91,286.0
1,68,500.0
1,70,336.0
1,89,199.0
1,15,160.0
1,43,500.0
1,73,489.0
1,31,147.0
1,15,333.0
1,95,225.0
1,65,259.0
1,29,228.0
1,3,284.0
1,69,172.0
1,85,233.0
1,53,251.0
1,61,270.0
1,78,354.0
1,98,257.0
1,69,318.0
1,81,500.0
1,100,238.0
1,26,279.0
1,52,280.0
1,27,500.0
1,33,292.0
1,94,233.0
1,40,242.0
1,35,293.0
1,93,292.0
1,42,203.0
1,91,266.0
1,48,225.0
1,83,274.0
1,36,500.0
1,4,386.0
1,99,245.0
1,73,500.0
1,44,500.0
1,31,500.0
1,39,280.0
1,8,435.0
1,87,378.0
1,22,500.0
1,49,301.0
1,50,249.0
1,80,500.0
1,95,458.0
1,47,216.0
1,55,408.0
1,24,464.0
1,84,316.0
1,94,168.0
1,54,500.0
1,6,497.0
1,46,244.0
1,85,163.0
1,33,381.0
1,78,264.0
1,33,428.0
1,12,500.0
1,48,500.0
1,26,500.0
1,58,500.0
1,99,157.0
1,84,500.0
1,70,270.0
1,44,323.0
1,5,413.0
1,10,326.0
1,22,220.0
1,93,336.0
1,42,500.0
1,86,238.0
1,61,214.0
1,10,240.0
1,93,153.0
1,23,196.0
1,95,500.0
1,88,500.0
1,18,293.0
1,14,500.0
1,82,488.0
1,63,500.0
1,55,409.0
1,6,300.0
1,46,218.0
1,1,10.0
1,52,349.0
1,45,500.0
1,91,297.0
1,13,420.0
1,51,219.0
1,91,362.0
1,19,238.0
1,84,203.0
1,79,500.0
1,7,500.0
1,41,285.0
1,87,276.0
1,50,312.0
1,57,298.0
1,50,456.0
1,73,500.0
1,78,433.0
1,44,386.0
1,24,168.0
1,55,500.0
1,39,500.0
1,1,9.0
1,73,418.0
1,13,321.0
1,97,162.0
1,97,481.0
1,43,249.0
1,3,151.0
1,34,500.0
1,47,257.0
1,51,463.0
1,31,248.0
1,81,500.0
1,54,317.0
1,31,300.0
1,93,500.0
1,19,500.0
1,66,249.0
1,87,424.0
1,3,74.0
1,21,275.0
1,48,500.0
1,36,360.0
1,46,309.0
1,61,416.0
1,12,365.0
1,96,247.0
1,91,455.0
1,14,322.0
1,41,500.0
1,17,500.0
1,30,500.0
1,62,267.0
1,60,343.0
1,74,294.0
1,15,500.0
1,57,218.0
1,31,500.0
1,3,224.0
1,32,461.0
1,19,500.0
1,45,305.0
1,3,126.0
1,52,332.0
1,36,500.0
1,38,448.0
1,29,241.0
1,67,226.0
1,31,248.0
1,48,426.0
1,85,500.0
1,55,183.0
1,22,253.0
1,26,500.0
1,35,333.0
1,71,298.0
1,27,260.0
1,16,224.0
1,12,340.0
1,92,241.0
1,98,220.0
1,13,292.0
1,78,278.0
1,94,345.0
1,4,500.0
1,55,337.0
1,49,224.0
1,73,188.0
1,65,277.0
1,15,152.0
1,94,276.0
1,74,196.0
1,51,188.0
1,51,416.0
1,98,362.0
1,70,324.0
1,59,189.0
1,66,327.0
1,40,498.0
1,24,500.0
1,34,465.0
1,97,230.0
1,65,192.0
1,45,249.0
1,33,368.0
1,6,279.0
1,88,500.0
1,75,500.0
1,86,500.0
1,88,209.0
1,17,248.0
1,54,296.0
1,97,252.0
1,96,500.0
1,88,321.0
1,92,179.0
1,46,202.0
1,77,478.0
1,20,444.0
1,91,300.0
1,90,419.0
1,74,500.0
1,64,177.0
1,47,231.0
1,53,465.0
1,80,354.0
1,91,452.0
1,75,243.0
1,68,467.0
1,66,290.0
1,91,438.0
1,88,500.0
1,76,316.0
1,10,351.0
1,75,290.0
1,82,313.0
1,42,207.0
1,77,396.0
1,58,379.0
1,37,188.0
1,54,500.0
1,29,252.0
1,99,500.0
1,38,500.0
1,68,178.0
1,32,446.0
1,1,10.0
1,13,324.0
1,27,484.0
1,99,500.0
1,44,453.0
1,64,428.0
1,57,274.0
1,9,341.0
1,66,500.0
1,54,318.0
1,17,453.0
1,48,227.0
1,50,306.0
1,40,191.0
1,80,447.0
1,76,453.0
1,44,500.0
1,64,246.0
1,30,315.0
1,1,11.0
1,15,282.0
1,45,500.0
1,51,500.0
1,10,500.0
1,93,217.0
1,30,447.0
1,31,500.0
1,94,349.0
1,21,346.0
1,32,483.0
1,8,219.0
1,27,347.0
1,45,366.0
1,62,306.0
1,80,272.0
1,58,196.0
1,64,500.0
1,18,331.0
1,11,262.0
1,28,453.0
1,62,259.0
1,40,361.0
1,12,500.0
1,51,333.0
1,19,500.0
1,24,242.0
1,66,500.0
1,16,500.0
1,13,266.0
1,14,196.0
1,51,365.0
1,5,500.0
1,69,317.0
1,73,500.0
1,24,500.0
1,100,241.0
1,80,338.0
1,20,205.0
1,48,377.0
1,84,500.0
1,30,500.0
1,38,391.0
1,20,485.0
1,52,302.0
1,87,457.0
1,71,247.0
1,56,500.0
1,2,10.0
1,98,500.0
1,2,222.0
1,9,386.0
1,48,212.0
1,81,326.0
1,14,331.0
1,57,253.0
1,1,10.0
1,52,338.0
1,36,356.0
1,18,424.0
1,32,212.0
1,38,250.0
1,53,382.0
1,66,370.0
1,12,163.0
1,1,10.0
1,17,349.0
1,31,217.0
1,26,356.0
1,33,500.0
1,83,500.0
1,10,198.0
1,34,500.0
1,57,400.0
1,93,426.0
1,13,351.0
1,17,303.0
1,44,500.0
1,87,325.0
1,79,316.0
1,51,293.0
1,77,311.0
1,46,310.0
1,78,500.0
1,38,222.0
1,96,394.0
1,3,326.0
1,28,500.0
1,35,336.0
1,30,321.0
1,5,500.0
1,21,385.0
1,66,255.0
1,57,209.0
1,24,442.0
1,8,322.0
1,73,219.0
1,19,500.0
1,68,500.0
1,64,177.0
1,75,476.0
1,2,353.0
1,94,226.0
1,15,416.0
1,13,289.0
1,83,322.0
1,96,500.0
1,41,217.0
1,28,262.0
1,9,500.0
1,67,214.0
1,22,173.0
1,5,205.0
1,18,500.0
1,26,274.0
1,71,219.0
1,77,213.0
1,9,221.0
1,25,337.0
1,75,456.0
1,4,286.0
1,18,296.0
1,68,213.0
1,66,247.0
1,59,500.0
1,36,333.0
1,66,365.0
1,17,243.0
1,27,500.0
1,74,500.0
1,63,195.0
1,94,500.0
1,3,285.0
1,67,321.0
1,59,500.0
1,50,500.0
1,88,396.0
1,63,189.0
1,96,207.0
1,3,184.0
1,38,221.0
1,9,383.0
1,87,500.0
1,2,197.0
1,54,233.0
1,55,408.0
1,81,342.0
1,88,203.0
1,41,262.0
1,77,338.0
1,80,249.0
1,37,278.0
1,30,266.0
1,94,499.0
1,2,333.0
1,43,430.0
1,92,234.0
1,85,326.0
1,53,308.0
1,99,500.0
1,100,383.0
1,7,346.0
1,7,207.0
1,1,9.0
1,98,167.0
1,30,209.0
1,59,478.0
1,44,304.0
1,77,372.0
1,68,297.0
1,46,357.0
1,28,500.0
1,52,360.0
1,40,251.0
1,53,487.0
1,50,356.0
1,63,500.0
1,86,210.0
1,41,374.0
1,43,247.0
1,84,255.0
1,52,500.0
1,37,500.0
1,38,303.0
1,80,366.0
1,73,313.0
1,47,254.0
1,30,448.0
1,96,280.0
1,5,213.0
1,86,500.0
1,72,289.0
1,72,500.0
1,82,420.0
1,94,415.0
1,56,293.0
1,16,500.0
1,69,500.0
1,96,500.0
1,69,500.0
1,26,500.0
1,72,203.0
1,6,312.0
1,92,454.0
1,36,500.0
1,58,268.0
1,79,188.0
1,60,236.0
1,34,465.0
1,39,263.0
1,30,280.0
1,7,186.0
1,10,236.0
1,14,210.0
1,33,378.0
1,76,379.0
1,67,500.0
1,49,342.0
1,24,500.0
1,67,416.0
1,20,296.0
1,54,224.0
1,32,368.0
1,67,188.0
1,56,373.0
1,55,500.0
1,76,240.0
1,34,198.0
1,57,500.0
1,68,422.0
1,7,436.0
1,60,309.0
1,94,476.0
1,100,500.0
1,12,236.0
1,47,500.0
1,72,381.0
1,27,457.0
1,6,308.0
1,72,395.0
1,74,458.0
1,45,500.0
1,59,314.0
1,42,500.0
1,54,176.0
1,81,500.0
1,77,295.0
1,92,302.0
1,97,313.0
1,18,260.0
1,39,500.0
1,13,500.0
1,14,206.0
1,92,238.0
1,20,214.0
1,5,500.0
1,49,430.0
1,88,434.0
1,48,235.0
1,19,297.0
1,69,500.0
1,78,184.0
1,52,194.0
1,58,500.0
1,46,500.0
1,76,319.0
1,98,242.0
1,41,468.0
1,95,330.0
1,62,203.0
1,14,298.0
1,88,500.0
1,92,232.0
1,25,402.0
1,2,68.0
1,26,500.0
1,10,392.0
1,28,318.0
1,7,257.0
1,2,276.0
1,79,394.0
1,34,500.0
1,18,500.0
1,76,208.0
1,16,371.0
1,6,201.0
1,11,268.0
1,18,329.0
1,39,201.0
1,19,500.0
1,5,500.0
1,76,500.0
1,85,223.0
1,6,235.0
1,67,233.0
1,49,368.0
1,28,367.0
1,79,229.0
1,49,500.0
1,72,171.0
1,56,402.0
1,46,296.0
1,66,272.0
1,64,500.0
1,76,343.0
1,86,500.0
1,9,241.0
1,84,269.0
1,84,302.0
1,21,500.0
1,51,273.0
1,5,435.0
1,81,500.0
1,13,464.0
1,5,211.0
1,74,300.0
1,99,198.0
1,53,341.0
1,37,188.0
1,7,241.0
1,92,238.0
1,2,17.0
