Temperature,Simulations,Return,Discounted Return,Map
1,12,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8250687380258053,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.837556937769312,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.7699788094052729,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8476834558136123,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.803057341509771,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.7607805594527743,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8735386475474635,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.8451404054461714,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,12,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.78398512608332,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8250687380258053,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.7494371162085136,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.7792882711929549,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9559328248389055,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8814479033836181,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8006481694852418,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.767668872977057,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8078974551636565,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.8006481694852418,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,21,1.0,0.93603800616986,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.884100203995605,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8400771692771434,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8502341582884777,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8974819010978248,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8947894553945313,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.767668872977057,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.7562227231210928,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8921050870283477,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8152123778407558,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9110661429076764,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8426049842298329,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9304302024748964,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8631032605924442,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.7816331707050701,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.8867604854519608,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,23,1.0,0.803057341509771,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.9530650263643888,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8300415167526705,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8476834558136123,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8078974551636565,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.78398512608332,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.857932408958235,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.835044266956004,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8103284404851119,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8894287717672626,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.9248559951318693,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,25,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
