Temperature,Simulations,Return,Discounted Return
1,54,1.0,0.9733217421754432
1,88,1.0,0.9821344612135428
1,21,0.0,0.0
1,38,1.0,0.9138075656044898
1,64,1.0,0.9616943356035061
1,81,1.0,0.93603800616986
1,21,1.0,0.8761671489944468
1,81,1.0,0.9304302024748964
1,94,1.0,0.9645880999032158
1,35,1.0,0.9588092525966956
1,45,1.0,0.9791880578299021
1,15,0.0,0.0
1,49,1.0,0.8894287717672626
1,59,1.0,0.9674905716180701
1,65,1.0,0.9821344612135428
1,12,1.0,0.7816331707050701
1,49,1.0,0.9416796087056153
1,91,1.0,0.9821344612135428
1,90,1.0,0.9733217421754432
1,57,1.0,0.9388545698794984
1,94,1.0,0.9704017769489168
1,35,1.0,0.9165572373164391
1,23,0.0,0.0
1,27,1.0,0.9001824484431542
1,89,1.0,0.9502058312852957
1,46,1.0,0.9530650263643888
1,26,1.0,0.884100203995605
1,1,0.0,0.0
1,71,1.0,0.9704017769489168
1,86,1.0,0.9616943356035061
1,7,0.0,0.0
1,97,1.0,0.9821344612135428
1,70,1.0,0.9704017769489168
1,72,1.0,0.9445131481500655
1,23,1.0,0.9588092525966956
1,52,1.0,0.9138075656044898
1,22,1.0,0.9559328248389055
1,42,1.0,0.8709180316048211
1,22,1.0,0.8947894553945313
1,69,1.0,0.9248559951318693
1,75,1.0,0.9616943356035061
1,5,0.0,0.0
1,51,1.0,0.8761671489944468
1,31,1.0,0.9248559951318693
1,31,1.0,0.8709180316048211
1,58,1.0,0.9674905716180701
1,13,0.0,0.0
1,95,1.0,0.9733217421754432
1,79,1.0,0.9821344612135428
1,21,0.0,0.0
1,84,1.0,0.9674905716180701
1,7,0.0,0.0
1,19,1.0,0.776950406379376
1,10,1.0,0.8127667407072335
1,45,1.0,0.9733217421754432
1,76,1.0,0.9616943356035061
1,33,1.0,0.8921050870283477
1,47,1.0,0.985089730404757
1,76,1.0,0.9165572373164391
1,6,0.0,0.0
1,34,1.0,0.8631032605924442
1,73,1.0,0.9762504936564125
1,77,1.0,0.9674905716180701
1,21,1.0,0.9332298921513504
1,78,1.0,0.9616943356035061
1,40,1.0,0.9616943356035061
1,17,1.0,0.9762504936564125
1,89,1.0,0.985089730404757
1,56,1.0,0.985089730404757
1,16,1.0,0.79346393184295
1,56,1.0,0.9388545698794984
1,100,1.0,0.9559328248389055
1,4,0.0,0.0
1,77,1.0,0.9791880578299021
1,82,1.0,0.9821344612135428
1,73,1.0,0.9502058312852957
1,31,1.0,0.9530650263643888
1,54,1.0,0.9416796087056153
1,81,1.0,0.9559328248389055
1,12,0.0,0.0
1,18,0.0,0.0
1,28,1.0,0.9416796087056153
1,26,1.0,0.8974819010978248
1,36,1.0,0.9588092525966956
1,28,1.0,0.8225935318117279
1,86,1.0,0.9791880578299021
1,29,1.0,0.8814479033836181
1,7,0.0,0.0
1,69,1.0,0.9220814271464737
1,42,1.0,0.9416796087056153
1,64,1.0,0.9165572373164391
1,50,1.0,0.9138075656044898
1,11,1.0,0.7910835400474212
1,57,1.0,0.9645880999032158
1,16,1.0,0.7958514863018556
1,58,1.0,0.9473552137914398
1,10,1.0,0.8947894553945313
1,73,1.0,0.9762504936564125
1,34,1.0,0.9220814271464737
1,43,1.0,0.9674905716180701
