Temperature,Simulations,Return
500,10,258.0
500,2,116.0
500,2,193.0
500,14,500.0
500,5,259.0
500,8,386.0
500,2,125.0
500,14,323.0
500,11,388.0
500,5,500.0
500,15,322.0
500,12,358.0
500,1,10.0
500,15,248.0
500,10,180.0
500,1,11.0
500,7,455.0
500,8,411.0
500,16,309.0
500,6,131.0
500,9,285.0
500,15,489.0
500,16,376.0
500,10,240.0
500,11,500.0
500,5,500.0
500,15,500.0
500,11,500.0
500,10,415.0
500,1,10.0
500,16,500.0
500,13,431.0
500,11,172.0
500,2,371.0
500,15,347.0
500,3,144.0
500,4,213.0
500,4,204.0
500,11,303.0
500,6,500.0
500,16,263.0
500,15,349.0
500,2,151.0
500,16,500.0
500,2,313.0
500,3,227.0
500,16,290.0
500,6,500.0
500,9,231.0
500,2,194.0
500,2,93.0
500,3,172.0
500,8,238.0
500,8,295.0
500,7,349.0
500,6,290.0
500,15,500.0
500,9,237.0
500,8,166.0
500,12,500.0
500,10,319.0
500,15,309.0
500,15,396.0
500,15,500.0
500,7,296.0
500,15,428.0
500,14,500.0
500,1,10.0
500,9,376.0
500,7,395.0
500,14,500.0
500,5,178.0
500,2,163.0
500,6,449.0
500,6,500.0
500,9,206.0
500,16,465.0
500,15,448.0
500,14,297.0
500,9,266.0
500,7,417.0
500,4,184.0
500,1,11.0
500,15,454.0
500,1,9.0
500,5,148.0
500,16,218.0
500,10,215.0
500,9,347.0
500,11,262.0
500,9,230.0
500,4,151.0
500,2,204.0
500,4,218.0
500,15,500.0
500,3,158.0
500,6,321.0
500,14,500.0
500,10,244.0
500,11,246.0
500,1,8.0
500,8,269.0
500,3,358.0
500,2,350.0
500,7,460.0
500,13,219.0
500,1,9.0
500,15,500.0
500,15,415.0
500,8,412.0
500,6,500.0
500,11,251.0
500,14,500.0
500,11,136.0
500,14,500.0
500,13,221.0
500,6,364.0
500,12,346.0
500,13,500.0
500,7,396.0
500,6,347.0
500,2,326.0
500,1,10.0
500,9,274.0
500,10,293.0
500,11,327.0
500,11,500.0
500,5,262.0
500,10,244.0
500,13,340.0
500,9,255.0
500,3,160.0
500,7,193.0
500,2,17.0
500,8,231.0
500,15,500.0
500,7,323.0
500,16,500.0
500,12,500.0
500,7,240.0
500,16,394.0
500,8,223.0
500,6,197.0
500,8,333.0
500,1,9.0
500,1,10.0
500,4,170.0
500,10,178.0
500,3,201.0
500,14,500.0
500,15,500.0
500,9,362.0
500,7,418.0
500,1,10.0
500,13,228.0
500,10,500.0
500,5,448.0
500,5,182.0
500,3,468.0
500,4,166.0
500,11,500.0
500,12,391.0
500,9,311.0
500,1,9.0
500,2,255.0
500,4,152.0
500,4,176.0
500,1,10.0
500,12,500.0
500,5,288.0
500,12,296.0
500,10,200.0
500,9,209.0
500,5,212.0
500,10,395.0
500,14,426.0
500,9,231.0
500,3,210.0
500,9,299.0
500,10,193.0
500,3,175.0
500,4,152.0
500,5,137.0
500,1,10.0
500,11,401.0
500,7,358.0
500,12,272.0
500,5,238.0
500,7,500.0
500,12,500.0
500,8,172.0
500,1,8.0
500,3,405.0
500,5,243.0
500,7,500.0
500,6,500.0
500,8,356.0
500,2,259.0
500,6,500.0
500,5,163.0
500,2,16.0
500,3,260.0
500,12,272.0
500,2,363.0
500,8,167.0
500,6,500.0
500,8,263.0
500,7,258.0
500,12,216.0
500,11,285.0
500,10,281.0
500,15,500.0
500,3,150.0
500,6,484.0
500,3,416.0
500,9,288.0
500,13,432.0
500,9,228.0
500,11,173.0
500,11,446.0
500,14,281.0
500,12,500.0
500,12,500.0
500,1,8.0
500,8,236.0
500,15,500.0
500,12,413.0
500,6,466.0
500,2,308.0
500,1,10.0
500,1,8.0
500,2,206.0
500,1,9.0
500,10,224.0
500,3,195.0
500,5,238.0
500,1,9.0
500,4,323.0
500,13,500.0
500,9,500.0
500,15,332.0
500,16,423.0
500,5,500.0
500,8,500.0
500,15,377.0
500,5,329.0
500,8,290.0
500,16,246.0
500,2,223.0
500,12,236.0
500,5,292.0
500,6,234.0
500,12,500.0
500,13,365.0
500,9,451.0
500,2,172.0
500,13,274.0
500,1,9.0
500,7,500.0
500,16,373.0
500,12,500.0
500,7,313.0
500,2,152.0
500,4,172.0
500,1,9.0
500,1,9.0
500,10,301.0
500,4,188.0
500,4,134.0
500,4,163.0
500,4,146.0
500,16,500.0
500,12,428.0
500,6,213.0
500,16,500.0
500,16,375.0
500,12,426.0
500,11,498.0
500,7,437.0
500,12,434.0
500,2,245.0
500,10,296.0
500,11,241.0
500,8,485.0
500,11,342.0
500,2,153.0
500,13,257.0
500,13,473.0
500,5,500.0
500,15,500.0
500,13,415.0
500,4,223.0
500,13,500.0
500,6,300.0
500,10,234.0
500,9,500.0
500,4,169.0
500,8,450.0
500,8,436.0
500,7,500.0
500,11,267.0
500,4,247.0
500,16,500.0
500,14,463.0
500,11,188.0
500,10,228.0
500,8,306.0
500,15,500.0
500,3,160.0
500,2,165.0
500,12,344.0
500,7,217.0
500,12,344.0
500,14,500.0
500,4,242.0
500,15,314.0
500,9,275.0
500,1,9.0
500,14,246.0
500,16,411.0
500,3,74.0
500,16,500.0
500,2,348.0
500,6,278.0
500,9,169.0
500,11,258.0
500,1,9.0
500,7,282.0
500,15,500.0
500,8,213.0
500,1,8.0
500,12,269.0
500,6,485.0
500,9,380.0
500,9,324.0
500,5,243.0
500,16,459.0
500,8,174.0
500,10,254.0
500,16,500.0
500,7,439.0
500,6,444.0
500,9,159.0
500,7,311.0
500,9,417.0
500,3,500.0
500,3,432.0
500,14,500.0
500,14,500.0
500,8,500.0
500,1,9.0
500,7,500.0
500,1,10.0
500,10,193.0
500,4,140.0
500,2,225.0
500,2,416.0
500,15,321.0
500,15,500.0
500,12,500.0
500,9,281.0
500,15,500.0
500,13,300.0
500,15,298.0
500,7,500.0
500,15,261.0
500,4,222.0
500,13,270.0
500,9,296.0
500,16,500.0
500,16,387.0
500,2,302.0
500,3,298.0
500,9,195.0
500,7,278.0
500,1,10.0
500,7,323.0
500,6,415.0
500,11,437.0
500,11,500.0
500,2,160.0
500,14,318.0
500,15,500.0
500,12,371.0
500,11,351.0
500,8,324.0
500,1,8.0
500,15,271.0
500,2,124.0
500,5,278.0
500,4,250.0
500,13,238.0
500,3,466.0
500,14,500.0
500,8,481.0
500,15,261.0
500,12,308.0
500,11,256.0
500,14,494.0
500,4,180.0
500,9,186.0
500,2,203.0
500,4,263.0
500,3,384.0
500,4,171.0
500,16,500.0
500,16,500.0
500,7,459.0
500,3,500.0
500,12,216.0
500,9,242.0
500,2,186.0
500,4,217.0
500,16,390.0
500,1,9.0
500,15,328.0
500,1,10.0
500,13,212.0
500,15,500.0
500,2,209.0
500,15,500.0
500,14,389.0
500,15,218.0
500,1,10.0
500,9,265.0
500,2,469.0
500,3,401.0
500,7,500.0
500,13,500.0
500,14,323.0
500,11,500.0
500,12,432.0
500,3,348.0
500,8,500.0
500,5,250.0
500,7,453.0
500,2,343.0
500,5,373.0
500,10,171.0
500,1,9.0
500,15,398.0
500,15,334.0
500,9,298.0
500,12,500.0
500,1,11.0
500,12,446.0
500,7,313.0
500,1,9.0
500,3,226.0
500,16,358.0
500,10,241.0
500,3,371.0
500,16,385.0
500,1,9.0
500,13,207.0
500,1,10.0
500,3,387.0
500,16,500.0
500,8,304.0
500,6,236.0
500,4,266.0
500,8,264.0
500,7,355.0
500,12,430.0
500,16,500.0
500,12,218.0
500,14,427.0
500,9,248.0
500,9,253.0
500,15,354.0
500,11,474.0
500,10,261.0
500,10,413.0
500,4,392.0
500,15,500.0
500,11,248.0
500,3,206.0
500,5,482.0
500,11,288.0
500,9,321.0
500,12,279.0
500,14,500.0
500,10,272.0
500,16,479.0
500,8,297.0
500,9,488.0
500,1,10.0
500,4,190.0
500,7,455.0
500,1,10.0
500,2,184.0
500,8,305.0
500,4,165.0
500,10,294.0
500,1,10.0
500,9,299.0
500,16,206.0
500,7,500.0
500,9,227.0
500,7,288.0
500,1,9.0
500,6,500.0
500,10,337.0
500,11,388.0
500,12,412.0
500,4,236.0
500,16,363.0
500,11,263.0
500,15,182.0
500,10,227.0
500,7,276.0
500,5,193.0
500,13,500.0
500,7,399.0
500,7,265.0
500,7,500.0
500,15,500.0
500,1,10.0
500,16,221.0
500,6,340.0
500,5,371.0
500,4,162.0
500,6,500.0
500,16,275.0
500,12,260.0
500,9,228.0
500,12,500.0
500,7,283.0
500,4,180.0
500,1,8.0
500,3,361.0
500,6,262.0
500,12,500.0
500,12,500.0
500,6,278.0
500,11,268.0
500,6,411.0
500,16,347.0
500,15,352.0
500,11,274.0
500,5,296.0
500,1,9.0
500,10,290.0
500,8,500.0
500,14,500.0
500,10,289.0
500,3,229.0
500,12,500.0
500,1,8.0
500,12,305.0
500,15,500.0
500,14,500.0
500,8,458.0
500,12,257.0
500,15,500.0
500,8,500.0
500,5,500.0
500,3,184.0
500,4,187.0
500,7,495.0
500,13,247.0
500,15,500.0
500,4,305.0
500,7,209.0
500,14,440.0
500,1,9.0
500,2,89.0
500,2,286.0
500,13,500.0
500,14,500.0
500,10,406.0
500,11,500.0
500,7,421.0
500,3,236.0
500,16,500.0
500,1,10.0
500,9,346.0
500,6,500.0
500,5,217.0
500,1,9.0
500,16,397.0
500,12,245.0
500,4,235.0
500,5,233.0
500,15,500.0
500,1,10.0
500,11,171.0
500,4,198.0
500,9,209.0
500,8,176.0
500,7,493.0
500,15,500.0
500,11,237.0
500,12,500.0
500,9,437.0
500,8,373.0
500,13,500.0
500,7,455.0
500,6,255.0
500,16,500.0
500,4,168.0
500,6,347.0
500,10,163.0
500,15,370.0
500,10,195.0
500,14,443.0
500,5,147.0
500,1,9.0
500,7,402.0
500,10,237.0
500,14,500.0
500,14,228.0
500,14,500.0
500,12,260.0
500,4,191.0
500,10,316.0
500,7,233.0
500,4,153.0
500,15,235.0
500,5,203.0
500,1,10.0
500,8,273.0
500,5,149.0
500,8,500.0
500,9,295.0
500,2,238.0
500,13,500.0
500,15,479.0
500,13,476.0
500,11,499.0
500,1,9.0
500,16,500.0
500,6,500.0
500,15,491.0
500,5,500.0
500,13,262.0
500,7,265.0
500,14,500.0
500,1,9.0
500,11,351.0
500,3,500.0
500,1,10.0
500,8,179.0
500,1,9.0
500,13,254.0
500,8,256.0
500,4,149.0
500,2,119.0
500,11,276.0
500,4,148.0
500,7,260.0
500,12,303.0
500,2,102.0
500,6,293.0
500,9,312.0
500,16,500.0
500,12,306.0
500,2,346.0
500,9,388.0
500,3,500.0
500,3,292.0
500,13,500.0
500,15,170.0
500,2,271.0
500,3,187.0
500,10,254.0
500,12,317.0
500,8,500.0
500,14,500.0
500,15,291.0
500,15,500.0
500,5,175.0
500,4,206.0
500,1,8.0
500,14,500.0
500,4,149.0
500,4,309.0
500,5,227.0
500,5,213.0
500,6,233.0
500,7,500.0
500,14,384.0
500,3,221.0
500,14,500.0
500,13,456.0
500,10,281.0
500,9,198.0
500,4,187.0
500,4,247.0
500,15,500.0
500,6,278.0
