Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.05,-0.019999999999999997,-0.009999999999999995,-0.05,98,500.0,259.12410747446273
500,0.02,0.04,-0.04,0.02,92,500.0,259.12410747446273
500,0.05,0.04,-0.04,-0.04,100,500.0,259.12410747446273
500,0.0,0.0,0.04,0.03,50,500.0,259.12410747446273
500,-0.04,0.05,-0.03,-0.009999999999999995,33,433.0,242.57588141968438
500,-0.03,-0.019999999999999997,0.04,0.0,52,500.0,259.12410747446273
500,0.03,-0.05,0.02,0.04,3,500.0,259.12410747446273
500,0.02,0.02,-0.009999999999999995,0.01,4,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.009999999999999995,0.03,85,500.0,259.12410747446273
500,-0.03,0.01,0.04,0.01,11,317.0,204.73245639719377
500,-0.05,-0.009999999999999995,-0.009999999999999995,-0.05,94,407.0,235.201891907462
500,-0.019999999999999997,-0.019999999999999997,-0.03,-0.019999999999999997,82,500.0,259.12410747446273
500,-0.019999999999999997,0.05,0.0,-0.03,47,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.03,-0.05,1,25.0,24.120362710842777
500,0.01,-0.05,-0.009999999999999995,0.02,12,500.0,259.12410747446273
500,0.03,-0.019999999999999997,-0.03,0.02,16,500.0,259.12410747446273
500,-0.009999999999999995,0.0,0.03,0.0,40,500.0,259.12410747446273
500,0.05,-0.019999999999999997,0.0,0.01,58,500.0,259.12410747446273
500,0.05,-0.05,0.02,0.0,83,500.0,259.12410747446273
500,0.01,0.05,0.02,-0.04,73,500.0,259.12410747446273
500,-0.019999999999999997,0.04,0.03,-0.009999999999999995,53,500.0,259.12410747446273
500,0.05,-0.04,-0.03,0.01,73,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,-0.04,-0.04,7,222.0,162.25150200639618
500,-0.009999999999999995,-0.04,-0.03,0.01,40,500.0,259.12410747446273
500,-0.05,-0.05,0.05,0.05,48,367.0,222.6704846432994
500,-0.03,0.04,0.04,-0.05,63,500.0,259.12410747446273
500,-0.05,-0.03,-0.05,0.05,18,398.0,232.51215861412834
500,-0.05,0.01,-0.05,0.01,8,500.0,259.12410747446273
500,0.05,-0.03,-0.04,-0.04,37,500.0,259.12410747446273
500,-0.04,0.02,0.04,-0.04,23,444.0,245.52635430279756
500,-0.05,0.05,0.01,0.04,2,362.0,220.9954972211201
500,0.03,0.0,0.0,0.04,31,500.0,259.12410747446273
500,-0.04,0.04,0.03,-0.05,42,500.0,259.12410747446273
500,-0.03,0.04,-0.019999999999999997,-0.019999999999999997,88,500.0,259.12410747446273
500,-0.04,0.05,0.04,0.01,78,500.0,259.12410747446273
500,0.02,0.01,-0.019999999999999997,0.03,63,440.0,244.46472026041667
500,-0.05,0.05,0.02,-0.019999999999999997,42,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,-0.04,0.04,19,500.0,259.12410747446273
500,0.0,-0.03,0.01,-0.04,40,500.0,259.12410747446273
500,0.03,-0.009999999999999995,-0.019999999999999997,0.04,24,441.0,244.73132609963542
500,0.03,0.0,-0.04,-0.04,89,500.0,259.12410747446273
500,0.03,0.05,-0.05,0.03,51,500.0,259.12410747446273
500,-0.04,0.01,0.05,-0.05,57,500.0,259.12410747446273
500,-0.05,-0.019999999999999997,0.02,0.03,75,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,-0.009999999999999995,-0.019999999999999997,97,500.0,259.12410747446273
500,0.0,0.03,0.04,0.03,95,500.0,259.12410747446273
500,-0.03,0.0,-0.019999999999999997,-0.009999999999999995,92,500.0,259.12410747446273
500,-0.019999999999999997,0.01,0.04,-0.05,6,307.0,200.8100012548624
500,0.04,-0.009999999999999995,0.05,0.05,52,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,-0.05,0.03,80,500.0,259.12410747446273
500,0.05,0.02,0.0,0.03,58,500.0,259.12410747446273
500,0.0,0.05,0.04,-0.04,98,423.0,239.8076885236098
500,-0.05,0.05,-0.05,0.03,28,500.0,259.12410747446273
500,0.05,-0.03,0.04,0.01,41,500.0,259.12410747446273
500,0.05,-0.009999999999999995,0.03,-0.019999999999999997,58,500.0,259.12410747446273
500,0.0,-0.03,-0.03,0.05,63,500.0,259.12410747446273
500,0.04,0.0,0.03,0.03,69,500.0,259.12410747446273
500,0.01,0.01,-0.04,0.01,90,500.0,259.12410747446273
500,-0.009999999999999995,0.0,-0.04,-0.04,6,369.0,223.3334657698014
500,0.01,0.04,0.05,-0.019999999999999997,4,170.0,133.3215149211183
500,-0.019999999999999997,-0.03,-0.04,-0.019999999999999997,68,334.0,211.13603016021082
500,-0.019999999999999997,0.03,0.01,0.03,82,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.03,0.05,40,500.0,259.12410747446273
500,-0.019999999999999997,0.05,0.01,-0.03,94,500.0,259.12410747446273
500,0.03,0.0,-0.03,0.03,41,400.0,233.1161782718711
500,0.01,-0.04,-0.04,-0.019999999999999997,23,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,0.0,-0.019999999999999997,76,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.0,-0.04,71,500.0,259.12410747446273
500,-0.04,0.05,-0.019999999999999997,0.03,14,500.0,259.12410747446273
500,0.01,-0.019999999999999997,-0.04,0.04,89,500.0,259.12410747446273
500,0.03,0.0,-0.04,0.02,52,500.0,259.12410747446273
500,0.04,-0.04,0.01,0.0,48,500.0,259.12410747446273
500,0.02,0.04,-0.009999999999999995,0.0,61,500.0,259.12410747446273
500,-0.009999999999999995,-0.03,0.03,0.05,91,500.0,259.12410747446273
500,0.01,-0.05,0.01,-0.04,62,500.0,259.12410747446273
500,0.04,0.01,0.0,0.0,90,500.0,259.12410747446273
500,0.04,-0.009999999999999995,0.0,0.05,8,500.0,259.12410747446273
500,0.05,0.05,0.01,0.0,91,500.0,259.12410747446273
500,0.02,0.02,-0.009999999999999995,-0.019999999999999997,22,500.0,259.12410747446273
500,-0.009999999999999995,0.0,-0.05,0.0,43,500.0,259.12410747446273
500,-0.04,0.03,0.05,-0.019999999999999997,18,451.0,247.35378807251206
500,0.01,0.02,-0.009999999999999995,0.02,51,500.0,259.12410747446273
500,0.02,0.01,0.03,0.01,53,500.0,259.12410747446273
500,0.02,-0.009999999999999995,-0.03,0.0,86,500.0,259.12410747446273
500,0.02,-0.05,0.0,0.01,14,500.0,259.12410747446273
500,-0.019999999999999997,0.01,0.0,0.0,48,500.0,259.12410747446273
500,-0.05,0.0,0.05,0.02,89,489.0,256.6305436257705
500,0.04,0.02,-0.03,0.02,71,500.0,259.12410747446273
500,-0.04,0.03,-0.05,0.01,14,500.0,259.12410747446273
500,-0.019999999999999997,0.03,-0.019999999999999997,-0.04,54,500.0,259.12410747446273
500,-0.05,0.01,0.0,0.01,97,500.0,259.12410747446273
500,0.01,-0.009999999999999995,0.03,-0.04,98,500.0,259.12410747446273
500,-0.04,0.01,-0.03,-0.019999999999999997,24,500.0,259.12410747446273
500,0.05,0.0,0.05,0.01,24,498.0,258.67684042545164
500,0.03,-0.03,0.03,0.04,18,314.0,203.56806917826825
500,0.04,-0.04,0.04,0.02,41,445.0,245.78977523988917
500,-0.05,0.03,-0.05,0.05,71,500.0,259.12410747446273
500,0.04,0.05,0.0,0.02,45,500.0,259.12410747446273
500,0.02,0.04,-0.04,0.04,60,417.0,238.10640819910924
500,0.04,-0.03,0.04,-0.05,56,376.0,225.62277665225207
500,0.0,0.01,-0.03,-0.04,6,331.0,210.02962263491372
500,-0.009999999999999995,-0.009999999999999995,-0.03,0.0,86,500.0,259.12410747446273
500,0.01,0.03,-0.019999999999999997,0.05,85,500.0,259.12410747446273
500,0.0,-0.03,-0.019999999999999997,-0.03,95,500.0,259.12410747446273
500,0.05,-0.019999999999999997,-0.05,0.02,33,500.0,259.12410747446273
