Temperature,Simulations,Return
500,63,439.0
500,77,281.0
500,37,360.0
500,36,229.0
500,66,500.0
500,67,500.0
500,36,500.0
500,97,354.0
500,20,314.0
500,59,500.0
500,8,344.0
500,55,500.0
500,67,500.0
500,93,280.0
500,33,378.0
500,89,336.0
500,98,344.0
500,56,500.0
500,70,418.0
500,9,467.0
500,13,478.0
500,64,380.0
500,67,500.0
500,49,276.0
500,61,500.0
500,38,341.0
500,1,10.0
500,20,245.0
500,83,500.0
500,66,500.0
500,6,284.0
500,77,395.0
500,48,358.0
500,69,500.0
500,78,443.0
500,76,457.0
500,71,309.0
500,15,500.0
500,63,454.0
500,88,224.0
500,87,322.0
500,40,364.0
500,64,455.0
500,3,262.0
500,64,500.0
500,39,225.0
500,72,333.0
500,58,500.0
500,56,454.0
500,63,500.0
500,60,500.0
500,100,279.0
500,72,500.0
500,67,500.0
500,70,364.0
500,89,251.0
500,92,414.0
500,19,280.0
500,40,359.0
500,30,434.0
500,87,279.0
500,87,412.0
500,89,424.0
500,45,250.0
500,98,388.0
500,45,400.0
500,100,338.0
500,25,366.0
500,91,330.0
500,25,298.0
500,80,352.0
500,67,500.0
500,77,297.0
500,10,181.0
500,79,500.0
500,17,236.0
500,55,500.0
500,100,391.0
500,56,408.0
500,80,288.0
500,86,346.0
500,99,330.0
500,95,366.0
500,75,500.0
500,76,500.0
500,100,309.0
500,49,305.0
500,34,500.0
500,3,209.0
500,84,332.0
500,47,360.0
500,94,394.0
500,50,321.0
500,82,402.0
500,17,337.0
500,92,264.0
500,38,299.0
500,99,303.0
500,87,373.0
500,83,343.0
