Temperature,Simulations,Return,Discounted Return
1,37,1.0,0.8176653739626438
1,7,0.0,0.0
1,1,0.0,0.0
1,83,1.0,0.93603800616986
1,100,1.0,0.9733217421754432
1,93,1.0,0.9445131481500655
1,68,1.0,0.9559328248389055
1,78,1.0,0.9762504936564125
1,95,1.0,0.9791880578299021
1,81,1.0,0.9674905716180701
1,63,1.0,0.9645880999032158
1,13,1.0,0.90289112180858
1,39,1.0,0.9762504936564125
1,69,1.0,0.9220814271464737
1,82,1.0,0.9791880578299021
1,26,1.0,0.8225935318117279
1,40,1.0,0.8814479033836181
1,28,1.0,0.7516921927868743
1,55,1.0,0.9473552137914398
1,39,1.0,0.8788035596734672
1,14,1.0,0.8152123778407558
1,64,1.0,0.9704017769489168
1,77,1.0,0.9704017769489168
1,55,1.0,0.9821344612135428
1,90,1.0,0.9645880999032158
1,65,1.0,0.9616943356035061
1,43,1.0,0.9791880578299021
1,5,0.0,0.0
1,72,1.0,0.9704017769489168
1,13,0.0,0.0
1,99,1.0,0.9733217421754432
1,74,1.0,0.9416796087056153
1,41,1.0,0.9821344612135428
1,10,0.0,0.0
1,71,1.0,0.9674905716180701
1,58,1.0,0.9473552137914398
1,94,1.0,0.9791880578299021
1,35,1.0,0.8735386475474635
1,21,1.0,0.835044266956004
1,8,1.0,0.8867604854519608
1,93,1.0,0.985089730404757
1,30,0.0,0.0
1,23,1.0,0.9276389118674717
1,4,0.0,0.0
1,82,1.0,0.9733217421754432
1,35,1.0,0.9473552137914398
1,79,1.0,0.9473552137914398
1,78,1.0,0.9559328248389055
1,78,1.0,0.9733217421754432
1,24,1.0,0.860513950810667
1,56,1.0,0.9304302024748964
1,40,1.0,0.9588092525966956
1,87,1.0,0.9733217421754432
1,68,1.0,0.985089730404757
1,20,1.0,0.7887102894272789
1,75,1.0,0.985089730404757
1,84,1.0,0.8709180316048211
1,95,1.0,0.9248559951318693
1,98,1.0,0.9332298921513504
1,15,1.0,0.7630697687590515
1,92,1.0,0.9530650263643888
1,59,1.0,0.9704017769489168
1,79,1.0,0.9502058312852957
1,2,0.0,0.0
1,28,0.0,0.0
1,58,1.0,0.9416796087056153
1,46,1.0,0.9674905716180701
1,87,1.0,0.985089730404757
1,59,1.0,0.8894287717672626
1,71,1.0,0.9791880578299021
1,76,1.0,0.9704017769489168
1,84,1.0,0.9821344612135428
1,48,1.0,0.9138075656044898
1,87,1.0,0.90289112180858
1,93,1.0,0.9674905716180701
1,36,1.0,0.857932408958235
1,76,1.0,0.9645880999032158
1,29,1.0,0.8225935318117279
1,62,1.0,0.9276389118674717
1,12,1.0,0.7584982177744161
1,9,0.0,0.0
1,56,1.0,0.9588092525966956
1,39,1.0,0.93603800616986
1,71,1.0,0.8974819010978248
1,82,1.0,0.9791880578299021
1,76,1.0,0.985089730404757
1,11,0.0,0.0
1,27,1.0,0.8761671489944468
1,13,1.0,0.7653658663581259
1,36,1.0,0.9502058312852957
1,7,1.0,0.79346393184295
1,76,1.0,0.9704017769489168
1,10,0.0,0.0
1,34,1.0,0.90289112180858
1,65,1.0,0.9502058312852957
1,22,1.0,0.9733217421754432
1,37,1.0,0.9473552137914398
1,58,1.0,0.9791880578299021
1,20,1.0,0.7699788094052729
1,21,0.0,0.0
1,79,1.0,0.9645880999032158
1,13,0.0,0.0
1,72,1.0,0.9821344612135428
1,27,1.0,0.8250687380258053
1,46,1.0,0.8201257512162927
1,12,1.0,0.7816331707050701
1,51,1.0,0.9645880999032158
1,24,1.0,0.9473552137914398
1,86,1.0,0.9791880578299021
1,76,1.0,0.9645880999032158
1,63,1.0,0.9704017769489168
1,59,1.0,0.9473552137914398
1,66,1.0,0.9821344612135428
1,66,1.0,0.9193151828650342
1,55,1.0,0.9762504936564125
