Temperature,Simulations,Return
500,2,155.0
500,4,241.0
500,10,303.0
500,3,500.0
500,4,188.0
500,5,214.0
500,10,243.0
500,4,163.0
500,8,341.0
500,2,200.0
500,9,229.0
500,7,500.0
500,6,500.0
500,1,8.0
500,5,292.0
500,2,141.0
500,1,8.0
500,7,500.0
500,10,196.0
500,3,130.0
500,7,500.0
500,11,309.0
500,3,152.0
500,11,346.0
500,11,188.0
500,13,342.0
500,9,283.0
500,1,10.0
500,8,263.0
500,16,357.0
500,15,500.0
500,8,369.0
500,11,209.0
500,12,500.0
500,9,268.0
500,10,242.0
500,4,177.0
500,13,500.0
500,9,500.0
500,7,351.0
500,16,285.0
500,14,268.0
500,5,186.0
500,6,173.0
500,12,500.0
500,10,158.0
500,15,500.0
500,12,318.0
500,10,206.0
500,10,226.0
500,2,167.0
500,1,9.0
500,3,235.0
500,6,246.0
500,11,375.0
500,14,419.0
500,2,309.0
500,5,216.0
500,2,200.0
500,9,150.0
500,7,297.0
500,5,284.0
500,5,223.0
500,1,9.0
500,2,445.0
500,7,500.0
500,5,331.0
500,15,500.0
500,7,328.0
500,3,500.0
500,7,447.0
500,8,500.0
500,1,10.0
500,3,499.0
500,10,160.0
500,8,500.0
500,10,243.0
500,9,199.0
500,6,242.0
500,5,264.0
500,3,198.0
500,16,223.0
500,10,249.0
500,3,264.0
500,2,206.0
500,5,238.0
500,15,500.0
500,12,360.0
500,10,239.0
500,7,293.0
500,15,500.0
500,6,500.0
500,9,215.0
500,11,302.0
500,12,450.0
500,7,373.0
500,16,311.0
500,7,375.0
500,8,172.0
500,1,9.0
500,7,348.0
500,8,416.0
500,1,9.0
500,14,500.0
500,4,203.0
500,3,257.0
500,12,339.0
500,5,141.0
500,6,500.0
500,4,188.0
500,11,197.0
500,14,500.0
500,10,199.0
500,1,10.0
500,13,489.0
500,1,10.0
500,4,331.0
500,13,297.0
500,12,196.0
500,16,427.0
500,11,461.0
500,13,413.0
500,11,456.0
500,7,305.0
500,1,10.0
500,16,500.0
500,10,178.0
500,7,209.0
500,16,500.0
500,15,361.0
500,16,500.0
500,11,195.0
500,14,198.0
500,6,249.0
500,6,500.0
500,5,178.0
500,11,183.0
500,2,211.0
500,2,332.0
500,14,351.0
500,12,418.0
500,11,162.0
500,3,385.0
500,15,411.0
500,5,200.0
500,16,256.0
500,16,255.0
500,7,377.0
500,10,250.0
500,3,500.0
500,2,228.0
500,7,362.0
500,2,212.0
500,1,8.0
500,14,417.0
500,8,500.0
500,16,500.0
500,9,423.0
500,15,358.0
500,4,136.0
500,1,10.0
500,7,500.0
500,1,9.0
500,3,174.0
500,2,256.0
500,6,163.0
500,2,265.0
500,1,10.0
500,3,349.0
500,3,234.0
500,4,361.0
500,10,206.0
500,6,187.0
500,12,336.0
500,7,277.0
500,14,213.0
500,3,379.0
500,6,288.0
500,12,396.0
500,6,446.0
500,6,410.0
500,7,461.0
500,4,253.0
500,5,176.0
500,2,237.0
500,8,433.0
500,2,177.0
500,5,260.0
500,15,309.0
500,10,308.0
500,7,173.0
500,14,500.0
500,10,151.0
500,11,273.0
500,11,284.0
500,14,500.0
500,3,103.0
500,8,432.0
500,5,146.0
500,14,300.0
500,8,500.0
500,4,190.0
500,4,108.0
500,13,295.0
500,6,500.0
500,5,285.0
500,12,300.0
500,14,500.0
500,9,229.0
500,6,221.0
500,8,415.0
500,7,500.0
500,16,500.0
500,12,181.0
500,7,290.0
500,9,174.0
500,16,442.0
500,12,500.0
500,16,415.0
500,5,225.0
500,6,500.0
500,15,500.0
500,6,348.0
500,4,132.0
500,9,279.0
500,6,259.0
500,11,231.0
500,14,500.0
500,4,161.0
500,5,500.0
500,3,226.0
500,15,333.0
500,9,210.0
500,15,371.0
500,10,312.0
500,5,437.0
500,10,177.0
500,12,439.0
500,15,500.0
500,8,488.0
500,5,169.0
500,8,291.0
500,9,359.0
500,1,10.0
500,12,170.0
500,12,348.0
500,1,10.0
500,4,154.0
500,6,288.0
500,7,359.0
500,2,304.0
500,13,495.0
500,2,284.0
500,5,500.0
500,9,301.0
500,13,252.0
500,8,412.0
500,2,360.0
500,14,500.0
500,11,229.0
500,8,324.0
500,9,196.0
500,1,9.0
500,3,141.0
500,3,209.0
500,1,9.0
500,8,500.0
500,13,500.0
500,4,186.0
500,10,209.0
500,3,183.0
500,13,500.0
500,13,358.0
500,13,500.0
500,14,500.0
500,4,225.0
500,15,338.0
500,16,333.0
500,7,291.0
500,1,11.0
500,8,195.0
500,5,302.0
500,7,149.0
500,6,268.0
500,15,174.0
500,16,500.0
500,10,290.0
500,11,270.0
500,12,301.0
500,4,387.0
500,10,223.0
500,5,214.0
500,15,500.0
500,3,420.0
500,14,419.0
500,4,177.0
500,1,8.0
500,13,500.0
500,10,257.0
500,9,217.0
500,9,190.0
500,1,9.0
500,14,500.0
500,11,199.0
500,12,218.0
500,11,207.0
500,7,356.0
500,5,222.0
500,1,10.0
500,13,355.0
500,7,500.0
500,10,134.0
500,14,217.0
500,9,500.0
500,8,500.0
500,2,358.0
500,9,286.0
500,13,274.0
500,6,209.0
500,7,328.0
500,6,203.0
500,10,500.0
500,7,341.0
500,2,500.0
500,15,310.0
500,10,258.0
500,13,500.0
500,2,69.0
500,7,225.0
500,2,174.0
500,2,231.0
500,12,397.0
500,1,9.0
500,15,409.0
500,7,366.0
500,4,370.0
500,10,231.0
500,10,187.0
500,10,279.0
500,10,282.0
500,13,500.0
500,4,267.0
500,7,439.0
500,12,338.0
500,9,168.0
500,8,297.0
500,14,226.0
500,3,180.0
500,6,500.0
500,2,181.0
500,1,10.0
500,3,324.0
500,12,500.0
500,7,226.0
500,9,412.0
500,11,442.0
500,9,252.0
500,15,500.0
500,4,196.0
500,14,465.0
500,1,8.0
500,6,333.0
500,12,400.0
500,11,160.0
500,5,219.0
500,5,189.0
500,5,210.0
500,8,500.0
500,12,450.0
500,6,383.0
500,10,393.0
500,15,308.0
500,6,190.0
500,16,440.0
500,16,329.0
500,8,175.0
500,10,205.0
500,10,285.0
500,8,219.0
500,1,9.0
500,8,239.0
500,15,454.0
500,14,242.0
500,6,411.0
500,12,240.0
500,7,500.0
500,15,500.0
500,5,500.0
500,15,306.0
500,5,363.0
500,16,487.0
500,16,237.0
500,3,195.0
500,15,483.0
500,11,196.0
500,14,220.0
500,10,233.0
500,6,500.0
500,4,156.0
500,11,294.0
500,16,500.0
500,5,450.0
500,7,500.0
500,12,435.0
500,5,286.0
500,8,216.0
500,9,158.0
500,10,209.0
500,10,191.0
500,14,500.0
500,7,287.0
500,10,266.0
500,3,188.0
500,10,196.0
500,16,284.0
500,12,362.0
500,2,137.0
500,6,271.0
500,13,321.0
500,3,162.0
500,4,194.0
500,16,500.0
500,6,500.0
500,4,188.0
500,2,160.0
500,12,444.0
500,8,474.0
500,5,181.0
500,7,265.0
500,11,191.0
500,7,500.0
500,14,418.0
500,13,389.0
500,2,268.0
500,3,441.0
500,10,204.0
500,5,296.0
500,13,500.0
500,3,242.0
500,15,461.0
500,15,500.0
500,11,219.0
500,16,324.0
500,11,458.0
500,10,330.0
500,7,244.0
500,10,356.0
500,16,389.0
500,1,11.0
500,14,451.0
500,9,311.0
500,2,221.0
500,2,133.0
500,3,234.0
500,9,249.0
500,5,273.0
500,13,294.0
500,2,364.0
500,14,412.0
500,5,435.0
500,15,500.0
500,8,313.0
500,7,428.0
500,15,306.0
500,4,305.0
500,10,204.0
500,3,500.0
500,7,313.0
500,16,213.0
500,3,229.0
500,4,240.0
500,16,500.0
500,6,214.0
500,2,204.0
500,16,253.0
500,2,380.0
500,15,500.0
500,1,8.0
500,4,176.0
500,8,357.0
500,13,500.0
500,7,166.0
500,7,500.0
500,5,500.0
500,3,263.0
500,15,394.0
500,10,260.0
500,7,236.0
500,12,332.0
500,11,397.0
500,11,500.0
500,4,304.0
500,9,350.0
500,4,210.0
500,14,259.0
500,2,128.0
500,4,356.0
500,5,301.0
500,5,424.0
500,16,264.0
500,5,273.0
500,11,337.0
500,13,358.0
500,15,256.0
500,4,144.0
500,9,184.0
500,14,312.0
500,2,165.0
500,6,500.0
500,3,266.0
500,9,164.0
500,14,500.0
500,9,432.0
500,4,265.0
500,2,107.0
500,3,500.0
500,7,228.0
500,16,172.0
500,9,343.0
500,3,387.0
500,11,315.0
500,3,222.0
500,2,107.0
500,10,251.0
500,3,227.0
500,16,500.0
500,1,9.0
500,16,500.0
500,7,500.0
500,9,234.0
500,13,364.0
500,1,8.0
500,7,239.0
500,2,244.0
500,2,47.0
500,8,240.0
500,4,182.0
500,14,489.0
500,1,9.0
500,15,287.0
500,12,399.0
500,10,292.0
500,9,343.0
500,5,295.0
500,8,289.0
500,15,500.0
500,15,500.0
500,15,500.0
500,7,500.0
500,10,217.0
500,3,205.0
500,6,500.0
500,12,500.0
500,1,10.0
500,5,310.0
500,14,410.0
500,1,9.0
500,8,197.0
500,11,216.0
500,8,408.0
500,1,10.0
500,1,10.0
500,3,240.0
500,3,165.0
500,13,500.0
500,16,500.0
500,16,393.0
500,8,227.0
500,4,266.0
500,14,500.0
500,13,244.0
500,13,186.0
500,7,500.0
500,3,266.0
500,7,330.0
500,13,500.0
500,3,313.0
500,13,342.0
500,11,332.0
500,13,500.0
500,1,9.0
500,11,228.0
500,13,500.0
500,5,273.0
500,4,287.0
500,8,274.0
500,4,392.0
500,6,396.0
500,10,235.0
500,1,9.0
500,6,207.0
500,2,500.0
500,14,500.0
500,3,361.0
500,13,500.0
500,5,273.0
500,16,500.0
500,16,456.0
500,7,500.0
500,9,500.0
500,8,144.0
500,7,500.0
500,3,10.0
500,15,500.0
500,12,321.0
500,5,182.0
500,16,414.0
500,15,500.0
500,14,500.0
500,2,99.0
500,15,377.0
500,15,455.0
500,4,188.0
500,14,289.0
500,3,332.0
500,14,258.0
500,14,500.0
500,15,500.0
500,12,238.0
500,1,9.0
500,15,500.0
500,15,379.0
500,12,500.0
500,13,228.0
500,6,500.0
500,13,436.0
500,9,500.0
500,3,16.0
500,6,384.0
500,6,493.0
500,1,8.0
500,6,158.0
500,6,214.0
500,7,295.0
500,5,272.0
500,6,200.0
500,6,500.0
500,11,194.0
500,7,229.0
500,3,250.0
500,13,500.0
500,8,294.0
500,8,197.0
500,11,321.0
500,4,147.0
500,11,235.0
500,4,500.0
500,7,276.0
500,1,8.0
500,4,286.0
500,16,500.0
500,10,375.0
500,9,218.0
500,10,223.0
500,13,283.0
500,15,500.0
500,13,500.0
500,6,456.0
500,1,10.0
500,8,399.0
500,13,500.0
500,15,366.0
500,13,242.0
500,5,234.0
500,15,477.0
500,10,405.0
500,10,379.0
500,4,239.0
500,4,207.0
500,15,500.0
500,13,431.0
500,4,274.0
500,14,500.0
500,7,425.0
500,11,281.0
500,3,181.0
500,2,129.0
500,2,193.0
500,11,273.0
500,5,204.0
500,9,330.0
500,16,445.0
500,6,405.0
500,10,247.0
500,5,245.0
500,15,500.0
500,12,208.0
500,16,500.0
500,8,500.0
500,5,234.0
500,10,500.0
500,13,296.0
500,14,500.0
500,14,244.0
500,7,380.0
500,9,212.0
500,8,298.0
500,1,10.0
500,14,500.0
500,13,331.0
500,9,221.0
500,7,460.0
500,15,441.0
500,1,9.0
500,14,500.0
500,3,86.0
500,7,500.0
500,8,500.0
500,8,329.0
500,9,157.0
500,2,335.0
500,10,175.0
500,11,265.0
500,8,500.0
500,13,470.0
500,14,500.0
500,3,173.0
500,11,176.0
500,13,223.0
500,6,172.0
500,14,500.0
500,3,208.0
500,12,380.0
500,2,39.0
500,9,175.0
500,7,500.0
500,12,203.0
500,8,194.0
500,5,249.0
500,9,197.0
500,16,384.0
500,9,244.0
500,16,389.0
500,8,356.0
500,6,210.0
500,13,500.0
500,3,171.0
500,9,228.0
500,10,233.0
500,16,500.0
500,1,10.0
500,2,412.0
500,3,387.0
500,1,9.0
500,6,198.0
500,12,210.0
500,5,500.0
500,8,229.0
500,8,227.0
500,3,218.0
500,11,367.0
500,13,324.0
500,8,270.0
500,12,462.0
500,5,500.0
500,9,319.0
500,16,500.0
500,8,480.0
500,15,500.0
500,7,500.0
500,1,10.0
500,12,420.0
500,2,237.0
500,4,306.0
500,6,380.0
500,7,500.0
500,12,487.0
500,9,290.0
500,5,500.0
500,1,10.0
500,15,500.0
500,12,500.0
500,9,164.0
500,10,151.0
500,8,451.0
500,6,352.0
500,1,10.0
500,14,310.0
500,12,349.0
500,5,205.0
500,7,500.0
500,6,203.0
500,15,341.0
500,14,500.0
500,6,500.0
500,4,154.0
500,12,314.0
500,8,337.0
500,7,450.0
500,2,371.0
500,16,500.0
500,1,9.0
500,3,239.0
500,13,407.0
500,1,8.0
500,8,340.0
500,16,233.0
500,1,8.0
500,16,351.0
500,10,246.0
500,16,241.0
500,16,500.0
500,11,411.0
500,8,234.0
500,9,256.0
500,11,359.0
500,5,492.0
500,15,278.0
500,10,259.0
500,7,195.0
500,13,434.0
500,2,161.0
500,1,9.0
500,6,427.0
500,2,74.0
500,11,299.0
500,14,500.0
500,15,223.0
500,11,337.0
500,4,154.0
500,3,500.0
500,4,273.0
500,7,424.0
500,13,235.0
500,10,280.0
500,4,204.0
500,2,358.0
500,2,265.0
500,14,500.0
500,1,8.0
500,15,461.0
500,7,408.0
500,4,157.0
500,9,173.0
500,15,500.0
500,6,401.0
500,10,252.0
500,6,192.0
500,1,9.0
500,13,300.0
500,9,226.0
500,13,360.0
500,1,10.0
500,2,221.0
500,16,366.0
500,16,500.0
500,7,500.0
500,1,10.0
500,4,482.0
500,9,260.0
500,1,8.0
500,15,329.0
500,16,500.0
500,13,323.0
500,10,254.0
500,3,240.0
500,4,180.0
500,12,258.0
500,6,500.0
500,12,200.0
500,9,305.0
500,13,500.0
500,2,309.0
500,16,325.0
500,3,162.0
500,12,183.0
500,13,500.0
500,10,351.0
500,16,231.0
500,2,289.0
500,12,500.0
500,14,500.0
500,4,363.0
500,14,311.0
500,7,500.0
500,4,189.0
500,10,203.0
500,13,381.0
500,3,392.0
500,9,425.0
500,1,9.0
500,2,210.0
500,14,431.0
500,13,500.0
500,8,452.0
500,2,500.0
500,8,330.0
500,15,422.0
500,10,351.0
500,13,500.0
500,15,500.0
500,13,337.0
500,14,500.0
500,14,450.0
500,10,362.0
500,16,367.0
500,1,10.0
500,12,500.0
500,5,148.0
500,1,9.0
500,4,173.0
500,2,290.0
500,6,313.0
500,5,253.0
500,8,500.0
500,9,315.0
500,4,153.0
500,7,500.0
500,6,380.0
500,5,283.0
500,16,500.0
500,4,153.0
500,13,500.0
500,15,500.0
500,9,281.0
500,4,208.0
500,7,242.0
500,6,199.0
500,3,276.0
500,10,290.0
500,1,9.0
500,4,168.0
500,6,399.0
500,1,10.0
500,15,252.0
500,3,500.0
500,4,202.0
500,2,230.0
500,14,340.0
500,12,228.0
500,9,333.0
500,8,213.0
500,2,372.0
500,11,500.0
500,1,10.0
500,15,394.0
500,14,500.0
500,14,500.0
500,6,500.0
500,8,347.0
500,6,402.0
500,16,500.0
500,14,500.0
500,13,500.0
500,16,310.0
500,2,158.0
500,1,10.0
500,1,10.0
500,10,275.0
500,5,202.0
500,2,207.0
500,13,500.0
500,12,239.0
500,2,112.0
500,15,500.0
500,5,235.0
500,9,201.0
500,8,288.0
500,6,500.0
500,5,274.0
500,8,282.0
500,10,210.0
500,1,10.0
500,16,221.0
500,8,260.0
500,10,444.0
500,7,211.0
500,8,227.0
500,3,235.0
500,3,237.0
500,8,280.0
500,8,332.0
500,9,252.0
500,5,211.0
500,10,209.0
500,14,396.0
500,9,264.0
500,9,199.0
500,4,163.0
500,16,430.0
500,4,154.0
500,8,500.0
500,4,131.0
500,8,182.0
500,15,349.0
500,8,244.0
500,14,500.0
500,5,306.0
500,6,383.0
500,5,404.0
500,2,498.0
500,15,500.0
500,2,424.0
500,12,453.0
500,14,372.0
500,13,500.0
500,12,500.0
500,14,210.0
500,5,500.0
500,6,348.0
