Temperature,Map,Simulations,Return,Discounted Return
1,"['SHFF', 'FFFH', 'HHFF', 'HHHG']",34,1.0,0.7539540549517295
1,"['SFFF', 'FHHF', 'FFFH', 'HFFG']",45,1.0,0.90289112180858
1,"['SHHH', 'FHHH', 'FHFH', 'FFFG']",25,1.0,0.8426049842298329
1,"['SHFH', 'FHFH', 'FFHF', 'HFFG']",46,0.0,0.0
1,"['SFHH', 'FFFH', 'HHFF', 'FFHG']",30,0.0,0.0
1,"['SHHH', 'FFFF', 'HHHF', 'FHHG']",38,0.0,0.0
1,"['SFFF', 'FFFF', 'FHHF', 'FFHG']",59,1.0,0.9704017769489168
1,"['SFFF', 'HHHF', 'HHHF', 'FFFG']",84,1.0,0.9821344612135428
1,"['SFHF', 'FFHH', 'FHFH', 'FFFG']",75,1.0,0.9821344612135428
1,"['SFHH', 'HFFF', 'HFFF', 'FHHG']",2,0.0,0.0
1,"['SHHF', 'FFFF', 'FHFH', 'FFFG']",96,1.0,0.9704017769489168
1,"['SHFH', 'FFFH', 'HFFF', 'HFHG']",95,1.0,0.9588092525966956
1,"['SHHF', 'FFFH', 'HHFH', 'FFFG']",90,1.0,0.9416796087056153
1,"['SHHH', 'FFFH', 'HHFH', 'FHFG']",47,0.0,0.0
1,"['SFFH', 'FHFF', 'HFFH', 'FHFG']",37,1.0,0.9762504936564125
1,"['SFFF', 'FHHF', 'HHFF', 'HFFG']",11,1.0,0.9762504936564125
1,"['SFFH', 'HFFH', 'HHFF', 'HHHG']",71,1.0,0.9445131481500655
1,"['SFFF', 'FFHH', 'FFFH', 'FFFG']",27,1.0,0.9588092525966956
1,"['SFHH', 'HFFF', 'HHFF', 'HHHG']",81,1.0,0.9559328248389055
1,"['SFFH', 'HFFF', 'HFFF', 'HHHG']",12,1.0,0.9110661429076764
1,"['SHHH', 'FFFH', 'FFFF', 'HHFG']",54,1.0,0.9821344612135428
1,"['SFHH', 'HFHH', 'HFHH', 'FFFG']",18,0.0,0.0
1,"['SFFH', 'FFHH', 'HFFF', 'HHHG']",78,1.0,0.9165572373164391
1,"['SFFF', 'HFFF', 'FHHF', 'FHFG']",91,1.0,0.9821344612135428
1,"['SFFF', 'FFHF', 'HFHF', 'FFHG']",42,1.0,0.9821344612135428
1,"['SHFF', 'FFFH', 'HFFH', 'HFFG']",30,1.0,0.9821344612135428
1,"['SFFH', 'HFHH', 'FFFF', 'FHFG']",52,1.0,0.798246224976786
1,"['SHFH', 'FHHF', 'FFHH', 'FFFG']",36,1.0,0.9821344612135428
1,"['SHHH', 'FFFH', 'FHFH', 'HHFG']",41,0.0,0.0
1,"['SHHH', 'FHFF', 'FFHF', 'FFFG']",67,1.0,0.985089730404757
1,"['SFFH', 'HFHH', 'FFFH', 'FFFG']",39,1.0,0.9559328248389055
1,"['SFHH', 'FFHF', 'HFFF', 'FHHG']",23,1.0,0.884100203995605
1,"['SFHH', 'FFHH', 'FFHH', 'FFFG']",55,1.0,0.9791880578299021
1,"['SHHH', 'FHHH', 'FFFH', 'FHFG']",77,1.0,0.9110661429076764
