Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.05,0.05,-0.03,0.02,25,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,-0.019999999999999997,-0.04,56,500.0,259.12410747446273
500,-0.009999999999999995,0.02,-0.009999999999999995,0.03,5,187.0,143.28093715207092
500,0.03,0.0,-0.019999999999999997,0.03,46,452.0,247.61172670829453
500,-0.009999999999999995,0.05,-0.019999999999999997,0.02,86,500.0,259.12410747446273
500,0.05,-0.05,0.01,0.05,28,500.0,259.12410747446273
500,0.03,0.01,-0.04,0.03,37,321.0,206.26873635155093
500,0.03,-0.05,0.01,0.01,30,500.0,259.12410747446273
500,0.05,-0.03,0.02,-0.03,9,194.0,147.23629663068388
500,-0.009999999999999995,-0.019999999999999997,-0.009999999999999995,0.03,25,500.0,259.12410747446273
500,-0.05,0.03,0.02,0.04,55,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,0.02,-0.009999999999999995,50,500.0,259.12410747446273
500,0.0,0.03,-0.03,0.03,35,500.0,259.12410747446273
500,0.05,0.0,-0.04,-0.04,13,500.0,259.12410747446273
500,0.0,-0.009999999999999995,0.01,-0.03,38,394.0,231.29317588113258
500,0.02,-0.009999999999999995,-0.019999999999999997,0.03,46,500.0,259.12410747446273
500,-0.009999999999999995,-0.009999999999999995,0.02,-0.03,37,500.0,259.12410747446273
500,0.04,-0.04,0.04,-0.019999999999999997,90,500.0,259.12410747446273
500,-0.009999999999999995,0.02,0.03,0.02,68,500.0,259.12410747446273
500,-0.009999999999999995,0.01,-0.03,-0.03,70,500.0,259.12410747446273
500,0.03,0.03,0.04,0.03,19,500.0,259.12410747446273
500,0.0,0.0,0.02,-0.019999999999999997,21,500.0,259.12410747446273
500,0.05,0.01,0.03,0.0,67,500.0,259.12410747446273
500,-0.03,0.03,0.0,-0.03,68,500.0,259.12410747446273
500,0.03,0.05,0.02,-0.04,38,500.0,259.12410747446273
500,0.05,0.01,0.03,-0.019999999999999997,40,500.0,259.12410747446273
500,0.04,-0.04,0.0,0.05,55,446.0,246.0524059141695
500,-0.009999999999999995,-0.019999999999999997,0.03,0.03,36,500.0,259.12410747446273
500,0.0,-0.03,-0.009999999999999995,-0.019999999999999997,51,500.0,259.12410747446273
500,0.03,-0.05,0.05,0.03,94,331.0,210.02962263491372
500,0.03,-0.009999999999999995,0.02,-0.04,54,500.0,259.12410747446273
500,-0.03,0.01,0.02,-0.05,91,500.0,259.12410747446273
500,-0.03,0.02,-0.05,-0.03,11,216.0,159.13943414406606
500,0.01,-0.019999999999999997,-0.03,0.01,28,450.0,247.09507329238923
500,-0.009999999999999995,-0.009999999999999995,-0.03,0.01,50,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,0.04,-0.03,38,500.0,259.12410747446273
500,0.0,0.04,0.01,0.01,49,500.0,259.12410747446273
500,-0.05,-0.05,-0.019999999999999997,0.05,2,303.0,199.20772222991923
500,-0.009999999999999995,-0.009999999999999995,-0.04,0.03,9,500.0,259.12410747446273
500,-0.04,-0.009999999999999995,-0.03,0.02,94,500.0,259.12410747446273
500,0.0,-0.04,-0.009999999999999995,-0.05,34,433.0,242.57588141968438
500,-0.05,-0.03,0.05,-0.009999999999999995,42,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,-0.04,0.04,49,500.0,259.12410747446273
500,0.01,0.05,-0.03,-0.019999999999999997,22,463.0,250.3984871396552
500,-0.03,0.02,0.02,-0.05,79,500.0,259.12410747446273
500,-0.009999999999999995,0.03,-0.009999999999999995,-0.019999999999999997,55,500.0,259.12410747446273
500,0.01,0.03,-0.05,-0.04,89,500.0,259.12410747446273
500,0.04,0.01,0.02,0.02,75,500.0,259.12410747446273
500,-0.019999999999999997,0.03,-0.05,-0.03,82,500.0,259.12410747446273
500,0.03,0.05,0.03,-0.03,70,500.0,259.12410747446273
500,0.04,0.05,-0.04,0.02,6,200.0,150.56102045793983
500,-0.05,-0.019999999999999997,-0.03,0.0,9,500.0,259.12410747446273
500,0.04,-0.019999999999999997,0.03,0.01,18,500.0,259.12410747446273
500,-0.05,-0.019999999999999997,0.02,-0.009999999999999995,56,500.0,259.12410747446273
500,0.05,0.01,-0.03,0.0,11,228.0,165.30797109962572
500,0.0,0.02,0.02,0.05,52,500.0,259.12410747446273
500,0.0,-0.05,-0.05,0.0,42,500.0,259.12410747446273
500,-0.009999999999999995,0.0,-0.04,0.01,76,500.0,259.12410747446273
500,0.02,0.03,0.01,-0.009999999999999995,46,500.0,259.12410747446273
500,-0.019999999999999997,-0.05,-0.009999999999999995,-0.019999999999999997,94,470.0,252.12452236252395
500,0.05,-0.019999999999999997,-0.03,-0.04,19,323.0,207.0299803520688
500,0.04,-0.009999999999999995,0.04,0.01,93,415.0,237.53246519811114
500,-0.019999999999999997,0.01,0.04,-0.03,38,360.0,220.3184249047243
500,0.03,-0.04,0.0,-0.03,85,500.0,259.12410747446273
500,-0.04,0.05,0.05,0.04,15,374.0,224.97359345061471
500,-0.05,-0.04,0.03,0.03,48,439.0,244.1973121970077
500,-0.019999999999999997,0.0,0.02,0.0,63,500.0,259.12410747446273
500,0.01,0.04,-0.019999999999999997,0.04,37,500.0,259.12410747446273
500,0.03,0.04,0.01,-0.04,1,49.0,45.63224646918526
500,0.0,-0.03,0.05,0.03,66,404.0,234.3133832215705
500,0.0,0.05,0.05,0.02,64,500.0,259.12410747446273
500,0.0,0.01,-0.05,0.0,75,500.0,259.12410747446273
500,-0.009999999999999995,0.02,0.05,0.0,70,500.0,259.12410747446273
500,0.02,-0.05,0.0,-0.019999999999999997,24,352.0,217.56908106102242
500,-0.019999999999999997,0.05,0.03,-0.03,92,487.0,256.1682475971249
500,0.01,0.01,-0.009999999999999995,0.04,28,500.0,259.12410747446273
500,0.03,0.0,0.0,0.05,43,500.0,259.12410747446273
500,-0.019999999999999997,0.02,0.02,0.0,91,452.0,247.61172670829453
500,-0.05,-0.04,-0.009999999999999995,0.03,23,327.0,208.53881383731454
500,0.05,-0.019999999999999997,0.04,-0.009999999999999995,61,500.0,259.12410747446273
500,-0.03,0.03,0.04,0.03,37,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,-0.04,0.03,91,469.0,251.8801628510772
500,0.04,0.01,0.01,0.05,32,500.0,259.12410747446273
500,0.0,0.01,-0.04,-0.009999999999999995,62,500.0,259.12410747446273
500,0.03,0.04,0.01,0.04,79,500.0,259.12410747446273
500,-0.009999999999999995,0.01,0.0,-0.05,40,500.0,259.12410747446273
500,0.01,-0.04,0.03,-0.009999999999999995,44,500.0,259.12410747446273
500,0.02,-0.019999999999999997,0.02,0.02,41,500.0,259.12410747446273
500,-0.05,0.05,-0.05,-0.009999999999999995,25,394.0,231.29317588113258
500,-0.04,0.0,0.02,0.0,70,500.0,259.12410747446273
500,0.04,0.0,0.0,-0.04,88,500.0,259.12410747446273
500,0.02,-0.03,-0.04,0.01,46,500.0,259.12410747446273
500,-0.03,-0.04,0.03,-0.04,57,500.0,259.12410747446273
500,0.01,-0.019999999999999997,0.01,0.05,16,406.0,234.90661174269007
500,0.03,0.03,0.04,0.02,66,500.0,259.12410747446273
500,0.03,0.04,0.0,-0.05,87,500.0,259.12410747446273
500,0.05,0.03,-0.009999999999999995,0.05,58,500.0,259.12410747446273
500,0.04,0.01,-0.05,0.03,46,500.0,259.12410747446273
500,-0.03,0.05,0.0,0.03,54,500.0,259.12410747446273
500,0.02,0.05,0.04,-0.05,99,412.0,236.66505815489154
500,-0.04,0.03,-0.019999999999999997,0.02,45,500.0,259.12410747446273
500,-0.03,-0.05,0.01,-0.03,11,500.0,259.12410747446273
500,-0.04,0.02,-0.03,0.01,98,500.0,259.12410747446273
500,0.0,-0.009999999999999995,-0.05,-0.019999999999999997,67,500.0,259.12410747446273
