Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.04,-0.03,0.0,-0.04,18,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.01,0.01,18,500.0,259.12410747446273
500,-0.05,0.05,0.0,-0.05,6,306.0,200.41123495974165
500,0.05,-0.05,-0.03,-0.03,28,500.0,259.12410747446273
500,-0.03,0.04,0.01,-0.03,45,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.05,0.05,10,279.0,189.1789295460886
500,-0.03,-0.05,-0.019999999999999997,-0.019999999999999997,85,411.0,236.37418069698248
500,0.05,-0.04,0.02,-0.05,75,483.0,255.23527982161005
500,0.0,-0.009999999999999995,0.0,0.03,49,500.0,259.12410747446273
500,0.01,0.02,0.0,-0.05,100,500.0,259.12410747446273
500,0.01,-0.04,-0.04,-0.009999999999999995,87,500.0,259.12410747446273
500,0.04,0.02,-0.009999999999999995,0.01,21,500.0,259.12410747446273
500,0.04,0.01,0.02,0.0,41,500.0,259.12410747446273
500,0.03,-0.04,-0.019999999999999997,-0.019999999999999997,99,500.0,259.12410747446273
500,-0.03,0.05,-0.05,0.0,14,500.0,259.12410747446273
500,0.0,0.03,0.03,-0.03,49,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,0.0,0.03,68,500.0,259.12410747446273
500,0.02,0.0,0.03,0.03,41,380.0,226.9094985863798
500,-0.03,-0.05,-0.04,0.03,50,343.0,214.3960413197289
500,0.0,-0.019999999999999997,-0.04,0.02,85,500.0,259.12410747446273
500,-0.04,0.03,0.0,0.02,25,500.0,259.12410747446273
500,0.01,-0.009999999999999995,-0.019999999999999997,-0.009999999999999995,54,325.0,207.78666373977956
500,0.02,-0.009999999999999995,-0.009999999999999995,0.04,97,500.0,259.12410747446273
500,-0.05,-0.03,-0.03,-0.05,92,471.0,252.36814879543638
500,-0.04,-0.04,0.03,0.0,51,500.0,259.12410747446273
500,-0.04,0.01,0.04,-0.019999999999999997,35,325.0,207.78666373977956
500,0.03,-0.009999999999999995,-0.03,0.03,54,500.0,259.12410747446273
500,0.05,0.02,0.01,0.04,35,460.0,249.64757254861843
500,-0.03,0.02,-0.009999999999999995,0.05,34,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,-0.04,-0.009999999999999995,19,218.0,160.18302979410896
500,-0.05,-0.03,-0.009999999999999995,0.02,4,215.0,158.61527998401812
500,-0.04,-0.05,-0.03,0.01,29,500.0,259.12410747446273
500,0.02,0.02,0.03,-0.03,8,187.0,143.28093715207092
500,0.0,-0.009999999999999995,-0.04,0.01,4,264.0,182.53361180317484
500,-0.03,0.02,0.02,-0.019999999999999997,27,500.0,259.12410747446273
500,-0.04,0.05,0.03,-0.03,27,500.0,259.12410747446273
500,0.02,0.03,0.01,-0.009999999999999995,3,267.0,183.88674177605742
500,-0.04,-0.04,-0.009999999999999995,-0.019999999999999997,39,500.0,259.12410747446273
500,0.04,-0.04,0.0,-0.019999999999999997,73,500.0,259.12410747446273
500,0.01,-0.04,-0.03,-0.019999999999999997,32,366.0,222.3374971347035
500,-0.03,-0.019999999999999997,0.0,0.05,15,500.0,259.12410747446273
500,-0.04,-0.04,0.05,-0.03,56,500.0,259.12410747446273
500,0.04,0.02,0.05,0.02,1,14.0,13.730249134434766
500,-0.019999999999999997,-0.019999999999999997,-0.05,0.04,34,500.0,259.12410747446273
500,-0.03,0.02,-0.04,-0.019999999999999997,93,497.0,258.45219701650115
500,0.04,-0.03,0.04,-0.019999999999999997,53,480.0,254.5281588633512
500,0.04,-0.04,0.01,0.03,59,500.0,259.12410747446273
500,0.04,0.03,-0.04,0.02,70,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.03,0.0,93,500.0,259.12410747446273
500,0.0,-0.009999999999999995,-0.03,0.01,2,203.0,152.2010413562232
500,-0.009999999999999995,0.01,0.02,0.03,4,500.0,259.12410747446273
500,0.05,0.0,0.05,-0.05,61,500.0,259.12410747446273
500,-0.019999999999999997,0.0,-0.009999999999999995,-0.05,57,500.0,259.12410747446273
500,0.0,-0.04,0.02,-0.03,2,295.0,195.94481268730016
500,-0.03,-0.019999999999999997,-0.05,0.05,97,500.0,259.12410747446273
500,-0.03,0.05,0.03,0.05,31,308.0,201.20757125109782
500,0.04,-0.05,0.05,-0.04,44,500.0,259.12410747446273
500,-0.019999999999999997,0.05,0.01,0.05,41,500.0,259.12410747446273
500,-0.009999999999999995,0.05,-0.009999999999999995,0.05,12,433.0,242.57588141968438
500,0.04,-0.03,0.03,-0.019999999999999997,68,433.0,242.57588141968438
500,-0.04,-0.04,0.04,0.04,100,500.0,259.12410747446273
500,0.03,0.0,0.03,-0.009999999999999995,9,500.0,259.12410747446273
500,-0.05,-0.009999999999999995,0.04,-0.009999999999999995,68,325.0,207.78666373977956
500,0.03,0.04,0.05,0.04,99,500.0,259.12410747446273
500,-0.03,0.0,0.02,0.0,46,466.0,251.1426637537919
500,-0.019999999999999997,0.04,0.04,0.0,73,500.0,259.12410747446273
500,-0.009999999999999995,-0.009999999999999995,0.02,-0.04,72,500.0,259.12410747446273
500,0.0,-0.019999999999999997,-0.04,0.03,90,389.0,229.7487010884371
500,0.02,-0.03,-0.04,-0.05,89,500.0,259.12410747446273
500,0.04,0.04,0.02,-0.03,79,500.0,259.12410747446273
500,-0.04,-0.05,0.01,0.02,25,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,-0.019999999999999997,-0.04,42,500.0,259.12410747446273
500,-0.009999999999999995,0.04,-0.019999999999999997,-0.03,17,426.0,240.64689665967987
500,0.02,0.03,-0.04,0.01,5,500.0,259.12410747446273
500,-0.03,0.0,-0.05,0.04,63,500.0,259.12410747446273
500,0.02,0.03,-0.019999999999999997,-0.05,60,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,-0.019999999999999997,-0.009999999999999995,24,500.0,259.12410747446273
500,0.04,-0.019999999999999997,0.03,0.04,7,242.0,172.22906135274312
500,0.04,-0.009999999999999995,-0.05,-0.019999999999999997,26,500.0,259.12410747446273
500,0.0,0.02,0.02,0.04,69,500.0,259.12410747446273
500,-0.05,0.01,-0.009999999999999995,0.02,76,372.0,224.3204975514454
500,0.05,0.04,0.02,-0.05,21,391.0,230.36927662021625
500,-0.03,0.05,0.04,0.03,5,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,-0.05,0.04,56,500.0,259.12410747446273
500,0.04,0.01,0.03,-0.019999999999999997,75,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.02,0.02,38,312.0,202.78595986381234
500,0.05,-0.04,-0.009999999999999995,0.04,17,480.0,254.5281588633512
500,0.02,-0.009999999999999995,-0.009999999999999995,-0.05,26,500.0,259.12410747446273
500,-0.009999999999999995,-0.03,0.03,-0.05,37,500.0,259.12410747446273
500,0.05,-0.05,-0.04,-0.05,75,310.0,201.9991366917325
500,0.01,-0.05,0.05,0.05,17,500.0,259.12410747446273
500,-0.03,-0.04,0.01,0.02,81,500.0,259.12410747446273
500,-0.019999999999999997,-0.04,0.01,0.0,36,500.0,259.12410747446273
500,-0.03,-0.019999999999999997,0.01,0.01,12,500.0,259.12410747446273
500,-0.04,-0.04,0.02,0.03,1,21.0,20.381810040167174
500,0.01,-0.05,0.02,-0.05,36,500.0,259.12410747446273
500,0.04,-0.04,0.01,-0.04,80,500.0,259.12410747446273
500,-0.019999999999999997,0.02,-0.019999999999999997,0.05,99,500.0,259.12410747446273
500,-0.019999999999999997,0.03,-0.009999999999999995,0.04,12,472.0,252.61104434905008
500,0.0,0.05,-0.019999999999999997,-0.019999999999999997,33,500.0,259.12410747446273
500,0.0,0.05,-0.03,-0.04,96,500.0,259.12410747446273
500,0.01,-0.009999999999999995,0.02,-0.03,39,500.0,259.12410747446273
500,0.0,0.02,0.04,0.03,16,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,0.01,0.05,11,461.0,249.89862983097257
500,0.02,-0.04,0.0,0.03,32,500.0,259.12410747446273
500,-0.03,0.02,0.03,0.0,54,500.0,259.12410747446273
500,-0.019999999999999997,-0.05,-0.03,0.04,88,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,0.01,0.01,63,456.0,248.63576627202733
500,0.0,-0.019999999999999997,-0.03,0.04,54,500.0,259.12410747446273
500,0.04,0.04,0.02,-0.009999999999999995,99,500.0,259.12410747446273
