Temperature,Simulations,Return,Discounted Return,Map
1,94,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,100,0,1.0,0.9704017769489168,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FFHF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,87,0,1.0,0.90289112180858,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,43,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,20,0,1.0,0.9001824484431542,"['SFHH', 'HFFH', 'FFFF', 'FFHG']"
1,24,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFHG']"
1,97,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFH', 'FFFG']"
1,28,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,40,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,4,0,1.0,0.803057341509771,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,28,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFHG']"
1,18,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,24,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.8103284404851119,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9704017769489168,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,76,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9056079456455165,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,95,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,46,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,65,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,45,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,83,0,1.0,0.8657003616774767,"['SHFF', 'FFHH', 'HFFH', 'HFFG']"
1,63,0,1.0,0.9332298921513504,"['SFFF', 'FHHH', 'FHHF', 'FFFG']"
1,44,0,1.0,0.9530650263643888,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,72,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FFFF', 'HFFG']"
1,75,0,1.0,0.9304302024748964,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,38,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,68,0,1.0,0.7494371162085136,"['SFHH', 'HFFF', 'HHHF', 'HFHG']"
1,78,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HFHF', 'FFHG']"
1,52,0,1.0,0.803057341509771,"['SFHH', 'HFFF', 'FHHF', 'FHHG']"
1,82,0,1.0,0.8867604854519608,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,31,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'HHHF', 'HHHG']"
1,30,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,48,0,1.0,0.8894287717672626,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,34,0,1.0,0.8553586117313603,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'HHFG']"
1,49,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,100,0,1.0,0.8426049842298329,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,42,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,50,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,24,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HFHF', 'FFHG']"
1,58,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHF', 'FFFG']"
1,57,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,79,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,19,0,1.0,0.7653658663581259,"['SFFH', 'HFHH', 'FFFH', 'FFFG']"
1,62,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HFFG']"
1,48,0,1.0,0.79346393184295,"['SFFF', 'HFHF', 'HFHH', 'FFFG']"
1,14,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,87,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,46,0,1.0,0.8201257512162927,"['SHFF', 'FFFF', 'FHHF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFFH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,58,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,94,0,1.0,0.8921050870283477,"['SFFH', 'HFHH', 'HFHH', 'HFFG']"
1,38,0,1.0,0.8527925358961662,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,6,0,1.0,0.8078974551636565,"['SFFF', 'HHHF', 'FFHF', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,96,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,41,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,52,0,1.0,0.9332298921513504,"['SHHH', 'FFFH', 'HFFH', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,41,0,1.0,0.9733217421754432,"['SHHH', 'FHFF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HHFG']"
1,92,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFFH', 'HFFH', 'FHFG']"
1,75,0,1.0,0.9674905716180701,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,48,0,1.0,0.776950406379376,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,66,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,82,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,57,0,1.0,0.8867604854519608,"['SFHF', 'HFFF', 'FFHF', 'FHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,30,0,1.0,0.7607805594527743,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,96,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,43,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFHF', 'FFHG']"
1,36,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,34,0,1.0,0.9304302024748964,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FHHF', 'FFFG']"
1,74,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,20,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,82,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,63,0,1.0,0.8709180316048211,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,83,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,2,0,1.0,0.9083329444789534,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9001824484431542,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,87,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FFHF', 'FFHG']"
1,54,0,1.0,0.9559328248389055,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.8451404054461714,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,18,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FFHG']"
1,65,0,1.0,0.9733217421754432,"['SHHH', 'FFFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FHFF', 'HHHG']"
1,42,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFHF', 'FFFG']"
1,71,0,1.0,0.8974819010978248,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,22,0,1.0,0.8631032605924442,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,33,0,0.0,0.0,"['SFHF', 'FFFF', 'HHHF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFFF', 'FHFH', 'FHFG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HHFG']"
1,93,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,21,0,1.0,0.8476834558136123,"['SFFH', 'HFFF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.93603800616986,"['SFFF', 'HFHH', 'HFHH', 'FFFG']"
1,49,0,1.0,0.7816331707050701,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,17,0,1.0,0.8709180316048211,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,34,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFH', 'FHFG']"
1,45,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,50,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,69,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,42,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,49,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,31,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,19,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,91,0,1.0,0.9445131481500655,"['SFHH', 'HFHF', 'HFFH', 'HFFG']"
1,49,0,1.0,0.9304302024748964,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,67,0,1.0,0.8974819010978248,"['SFHH', 'FFFH', 'HFHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'FHHG']"
1,48,0,1.0,0.9193151828650342,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FHHF', 'HHHG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,8,0,1.0,0.9276389118674717,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'HHFG']"
1,74,0,1.0,0.9704017769489168,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,99,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'HHHG']"
1,52,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'FHHH', 'FFFG']"
1,77,0,1.0,0.9502058312852957,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHHF', 'FFHG']"
1,94,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,64,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,66,0,1.0,0.9674905716180701,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,9,0,0.0,0.0,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,43,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HHFF', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9645880999032158,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,76,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,86,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,94,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'FFFH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HFFF', 'FFFG']"
1,59,0,1.0,0.9445131481500655,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,30,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,85,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,76,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,42,0,0.0,0.0,"['SFFF', 'FHHH', 'FFHF', 'HFFG']"
1,35,0,1.0,0.8735386475474635,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,86,0,1.0,0.9645880999032158,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,18,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHH', 'FFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,60,0,1.0,0.9056079456455165,"['SFHF', 'HFFF', 'HFHF', 'FHHG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FHHG']"
1,49,0,1.0,0.9791880578299021,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,25,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'FFHF', 'FFHG']"
1,68,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFFF', 'FHFG']"
1,41,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,47,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,76,0,1.0,0.9559328248389055,"['SHFF', 'FFFH', 'FFFH', 'HHFG']"
1,47,0,1.0,0.9276389118674717,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HFFG']"
1,53,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HHFH', 'FFFG']"
1,84,0,1.0,0.9559328248389055,"['SHHH', 'FFHH', 'HFFF', 'FHFG']"
1,95,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,62,0,1.0,0.9733217421754432,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9220814271464737,"['SFHH', 'FFHF', 'HFFF', 'HHFG']"
1,49,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.9056079456455165,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,48,0,1.0,0.8103284404851119,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,91,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'HFFG']"
1,25,0,1.0,0.9001824484431542,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,55,0,1.0,0.90289112180858,"['SFHF', 'HFFH', 'FFFH', 'HHFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,53,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,15,0,1.0,0.9056079456455165,"['SFFF', 'FFFF', 'HFFH', 'FHFG']"
1,33,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFFF', 'FFFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,45,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,39,0,1.0,0.9165572373164391,"['SFHF', 'FHHH', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,88,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FHFF', 'HFFG']"
1,59,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,100,0,1.0,0.9530650263643888,"['SHFH', 'FFFF', 'HHHF', 'FHHG']"
1,33,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HHFF', 'FFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9332298921513504,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,38,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'FHFG']"
1,39,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'FHHG']"
1,28,0,1.0,0.9110661429076764,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'HFFG']"
1,7,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,38,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,97,0,1.0,0.9110661429076764,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,16,0,1.0,0.9220814271464737,"['SFFH', 'HFFF', 'HHFH', 'FFFG']"
1,79,0,1.0,0.9304302024748964,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'HFFF', 'HHFG']"
1,48,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HFFH', 'HHFG']"
1,81,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'FFFH', 'HFFG']"
1,29,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFH', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFF', 'FHHG']"
1,60,0,1.0,0.9733217421754432,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,23,0,1.0,0.7653658663581259,"['SFFH', 'HFFH', 'FFFF', 'FHHG']"
1,37,0,1.0,0.985089730404757,"['SHHH', 'FFFH', 'FFFF', 'FFFG']"
1,40,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'HFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,58,0,1.0,0.9704017769489168,"['SFHF', 'HFFF', 'FHFF', 'HHHG']"
1,31,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,61,0,1.0,0.8947894553945313,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,77,0,1.0,0.8947894553945313,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,61,0,1.0,0.9473552137914398,"['SFFF', 'FHFH', 'HHFH', 'FFFG']"
1,57,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHFG']"
1,12,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,2,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,1,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'FFFG']"
1,41,0,1.0,0.9645880999032158,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,75,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'FHHG']"
