param_hidden_layer_sizes,param_activation,param_max_iter,mean_train_r2,mean_test_r2,size
"(150, 150, 150)",tanh,1000000,0.6652245359188986,0.6396268548925637,10000
"(200, 200, 200)",tanh,1000000,0.6542629314478162,0.6327770914653453,10000
"(100, 150, 200, 150, 100, 100, 30)",tanh,1000000,0.6466476148922542,0.6243427723905448,10000
param_hidden_layer_sizes,param_activation,param_max_iter,mean_train_r2,mean_test_r2,size
"(150, 200, 200, 150)",tanh,1000000,0.7606968106872308,0.7450971313908819,100000
