Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.02,0.02,0.05,-0.05,52,500.0,259.12410747446273
500,-0.019999999999999997,0.03,0.05,-0.03,99,435.0,243.11960931409905
500,-0.019999999999999997,0.04,0.04,-0.05,68,377.0,225.9459083222953
500,-0.03,-0.009999999999999995,0.01,0.03,13,500.0,259.12410747446273
500,-0.019999999999999997,0.01,0.03,0.02,82,500.0,259.12410747446273
500,-0.03,0.02,0.0,-0.03,18,427.0,240.92495596970082
500,0.04,0.04,-0.04,0.02,49,500.0,259.12410747446273
500,0.03,0.0,0.0,-0.019999999999999997,78,500.0,259.12410747446273
500,0.04,0.02,-0.009999999999999995,-0.04,41,500.0,259.12410747446273
500,0.04,0.03,0.02,-0.04,30,500.0,259.12410747446273
500,-0.019999999999999997,-0.009999999999999995,0.01,0.05,71,500.0,259.12410747446273
500,-0.019999999999999997,0.0,-0.04,0.05,18,464.0,250.64729167823623
500,-0.009999999999999995,0.04,0.05,0.0,8,456.0,248.63576627202733
500,0.03,-0.009999999999999995,-0.009999999999999995,0.01,1,25.0,24.120362710842777
500,-0.03,-0.009999999999999995,0.04,0.0,31,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.04,0.04,41,500.0,259.12410747446273
500,0.0,-0.05,0.01,0.0,24,283.0,190.90101361073013
500,0.02,0.02,0.04,-0.019999999999999997,53,500.0,259.12410747446273
500,-0.009999999999999995,0.05,0.02,-0.05,81,500.0,259.12410747446273
500,0.03,-0.04,-0.05,0.03,40,388.0,229.43701212481153
500,0.02,0.0,-0.019999999999999997,0.03,83,500.0,259.12410747446273
500,0.03,0.03,0.04,0.0,15,500.0,259.12410747446273
500,0.01,-0.019999999999999997,0.02,-0.03,75,500.0,259.12410747446273
500,-0.009999999999999995,-0.05,0.02,0.01,47,500.0,259.12410747446273
500,-0.03,-0.05,0.02,-0.019999999999999997,73,500.0,259.12410747446273
500,0.02,0.05,0.05,-0.019999999999999997,18,473.0,252.85321121600293
