Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,-0.019999999999999997,-0.05,0.03,0.0,25,500.0,259.12410747446273
500,-0.009999999999999995,-0.019999999999999997,0.0,-0.03,75,500.0,259.12410747446273
500,0.05,-0.019999999999999997,-0.04,0.0,3,213.0,157.5622353359156
500,0.03,-0.04,-0.05,-0.04,83,451.0,247.35378807251206
500,-0.019999999999999997,0.01,-0.03,-0.04,77,500.0,259.12410747446273
500,-0.03,-0.009999999999999995,-0.05,-0.03,97,500.0,259.12410747446273
500,0.05,-0.009999999999999995,-0.019999999999999997,0.05,64,500.0,259.12410747446273
500,0.03,0.01,0.04,0.05,64,500.0,259.12410747446273
500,0.0,-0.05,0.03,-0.009999999999999995,91,500.0,259.12410747446273
500,-0.04,-0.019999999999999997,0.01,0.04,94,500.0,259.12410747446273
500,0.01,0.03,-0.05,0.01,92,500.0,259.12410747446273
500,-0.04,0.01,0.0,0.0,78,500.0,259.12410747446273
500,-0.03,0.03,-0.05,0.01,100,500.0,259.12410747446273
500,0.01,0.0,0.0,-0.009999999999999995,14,302.0,198.8041346338207
500,0.01,-0.019999999999999997,0.04,-0.05,10,500.0,259.12410747446273
500,0.05,0.04,0.0,0.03,24,500.0,259.12410747446273
500,0.05,0.01,-0.05,-0.05,89,427.0,240.92495596970082
500,0.0,0.0,-0.009999999999999995,0.01,52,500.0,259.12410747446273
500,-0.04,-0.04,-0.04,0.04,49,500.0,259.12410747446273
500,0.01,0.04,0.05,-0.019999999999999997,39,500.0,259.12410747446273
500,0.04,0.05,-0.009999999999999995,-0.019999999999999997,61,500.0,259.12410747446273
500,0.03,0.01,-0.04,-0.019999999999999997,59,500.0,259.12410747446273
500,-0.04,-0.05,-0.009999999999999995,-0.05,62,500.0,259.12410747446273
500,-0.009999999999999995,-0.04,0.05,0.05,40,500.0,259.12410747446273
500,-0.019999999999999997,-0.019999999999999997,-0.05,-0.03,11,187.0,143.28093715207092
500,-0.03,0.02,-0.04,-0.03,52,500.0,259.12410747446273
500,-0.009999999999999995,0.03,0.0,0.03,80,500.0,259.12410747446273
500,-0.04,0.01,-0.04,0.02,20,500.0,259.12410747446273
500,-0.03,-0.04,0.01,0.05,76,500.0,259.12410747446273
500,0.04,-0.05,0.03,0.0,44,500.0,259.12410747446273
500,-0.05,0.01,-0.009999999999999995,0.04,38,334.0,211.13603016021082
500,-0.05,-0.03,0.02,0.02,86,500.0,259.12410747446273
500,-0.03,0.03,-0.009999999999999995,-0.04,84,500.0,259.12410747446273
500,0.04,-0.04,0.01,-0.03,10,277.0,188.3100953271938
500,0.03,0.04,-0.04,-0.03,33,428.0,241.20218110179172
