Temperature,Simulations,Return,Discounted Return
1,77,1.0,0.9138075656044898
1,25,1.0,0.7722956964947572
1,66,1.0,0.9530650263643888
1,3,0.0,0.0
1,16,1.0,0.9332298921513504
1,100,1.0,0.9791880578299021
1,61,1.0,0.9001824484431542
1,15,0.0,0.0
1,31,1.0,0.9276389118674717
1,81,1.0,0.9762504936564125
1,34,1.0,0.9138075656044898
1,47,1.0,0.9674905716180701
1,77,1.0,0.9674905716180701
1,69,1.0,0.93603800616986
1,37,1.0,0.9616943356035061
1,23,1.0,0.860513950810667
1,31,0.0,0.0
1,90,1.0,0.9791880578299021
1,17,1.0,0.9110661429076764
1,1,0.0,0.0
1,88,1.0,0.9445131481500655
1,5,0.0,0.0
1,90,1.0,0.9674905716180701
1,28,1.0,0.8553586117313603
1,94,1.0,0.9821344612135428
1,73,1.0,0.9645880999032158
1,40,1.0,0.9056079456455165
1,32,1.0,0.9332298921513504
1,82,1.0,0.9762504936564125
1,97,1.0,0.9733217421754432
1,2,0.0,0.0
1,90,1.0,0.9559328248389055
1,71,1.0,0.9791880578299021
1,67,1.0,0.9616943356035061
1,57,1.0,0.9733217421754432
1,73,1.0,0.9791880578299021
1,85,1.0,0.9704017769489168
1,42,1.0,0.8894287717672626
1,66,1.0,0.9165572373164391
1,90,1.0,0.9733217421754432
1,91,1.0,0.9733217421754432
1,39,1.0,0.9083329444789534
1,3,0.0,0.0
1,13,0.0,0.0
1,16,0.0,0.0
1,73,1.0,0.9704017769489168
1,46,1.0,0.985089730404757
1,30,1.0,0.9762504936564125
1,5,0.0,0.0
1,27,1.0,0.9138075656044898
1,57,1.0,0.9530650263643888
1,43,1.0,0.9502058312852957
1,71,1.0,0.9056079456455165
1,20,1.0,0.9502058312852957
1,14,1.0,0.860513950810667
1,90,1.0,0.9821344612135428
1,38,0.0,0.0
1,39,1.0,0.9473552137914398
1,69,1.0,0.9473552137914398
1,38,1.0,0.9001824484431542
1,95,1.0,0.9791880578299021
1,9,0.0,0.0
1,37,0.0,0.0
1,21,0.0,0.0
1,55,1.0,0.9110661429076764
1,49,1.0,0.9388545698794984
1,76,1.0,0.9588092525966956
1,87,1.0,0.9821344612135428
1,47,1.0,0.9645880999032158
1,98,1.0,0.9821344612135428
1,7,1.0,0.7699788094052729
1,98,1.0,0.9248559951318693
1,64,1.0,0.985089730404757
1,65,1.0,0.9645880999032158
