Temperature,Simulations,Return,Discounted Return
1,100,1.0,0.9559328248389055
1,23,1.0,0.9559328248389055
1,23,1.0,0.803057341509771
1,93,1.0,0.9821344612135428
1,88,1.0,0.9445131481500655
1,5,0.0,0.0
1,92,1.0,0.9821344612135428
1,12,0.0,0.0
1,17,1.0,0.9193151828650342
1,84,1.0,0.9821344612135428
1,68,1.0,0.9588092525966956
1,3,0.0,0.0
1,27,1.0,0.9530650263643888
1,29,1.0,0.8709180316048211
1,2,0.0,0.0
1,42,1.0,0.9674905716180701
1,41,1.0,0.985089730404757
1,44,1.0,0.9791880578299021
1,91,1.0,0.985089730404757
1,97,1.0,0.9791880578299021
1,14,1.0,0.7887102894272789
1,4,0.0,0.0
1,82,1.0,0.9332298921513504
1,95,1.0,0.9704017769489168
1,47,1.0,0.9674905716180701
1,70,1.0,0.985089730404757
1,63,1.0,0.9821344612135428
1,95,1.0,0.9704017769489168
1,72,1.0,0.93603800616986
1,26,1.0,0.8814479033836181
1,24,1.0,0.7539540549517295
1,23,0.0,0.0
1,12,0.0,0.0
1,83,1.0,0.93603800616986
1,51,1.0,0.9416796087056153
1,6,0.0,0.0
1,39,1.0,0.9473552137914398
1,96,1.0,0.9762504936564125
1,90,1.0,0.9559328248389055
1,56,1.0,0.9530650263643888
1,28,1.0,0.9762504936564125
1,92,1.0,0.9821344612135428
1,41,1.0,0.837556937769312
1,8,0.0,0.0
1,20,0.0,0.0
1,74,1.0,0.93603800616986
1,8,0.0,0.0
1,40,1.0,0.9502058312852957
1,95,1.0,0.9733217421754432
1,29,1.0,0.7816331707050701
1,36,1.0,0.93603800616986
1,26,1.0,0.8250687380258053
1,45,1.0,0.9821344612135428
1,36,1.0,0.9616943356035061
1,31,1.0,0.8657003616774767
1,22,1.0,0.9056079456455165
1,82,1.0,0.9559328248389055
1,14,1.0,0.8201257512162927
1,22,1.0,0.8426049842298329
1,44,1.0,0.9674905716180701
1,24,1.0,0.9502058312852957
1,36,1.0,0.9056079456455165
1,2,0.0,0.0
1,100,1.0,0.9791880578299021
1,98,1.0,0.9473552137914398
1,100,1.0,0.9559328248389055
1,30,1.0,0.9502058312852957
1,73,1.0,0.985089730404757
1,95,1.0,0.9674905716180701
1,5,0.0,0.0
1,74,1.0,0.9616943356035061
1,72,1.0,0.9588092525966956
1,69,1.0,0.985089730404757
1,69,1.0,0.9762504936564125
1,19,1.0,0.7863441585589971
1,35,1.0,0.9674905716180701
1,79,1.0,0.9733217421754432
1,43,1.0,0.9220814271464737
1,43,1.0,0.9704017769489168
1,59,1.0,0.9559328248389055
1,71,1.0,0.9616943356035061
1,55,1.0,0.9056079456455165
1,75,1.0,0.985089730404757
1,89,1.0,0.9791880578299021
1,15,1.0,0.8502341582884777
1,73,1.0,0.9821344612135428
1,48,1.0,0.9588092525966956
1,84,1.0,0.9445131481500655
1,95,1.0,0.9791880578299021
1,15,0.0,0.0
1,50,1.0,0.9502058312852957
1,16,0.0,0.0
1,45,1.0,0.90289112180858
1,71,1.0,0.9791880578299021
1,93,1.0,0.9704017769489168
1,98,1.0,0.9791880578299021
1,7,0.0,0.0
1,68,1.0,0.9762504936564125
1,64,1.0,0.985089730404757
1,20,0.0,0.0
