Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.015167680568993092,0.049584127962589264,-0.01354591641575098,-0.012959836982190609,63,500.0,259.12410747446273
500,-0.012242370285093784,-0.03629578277468681,-0.038699135184288025,-0.014687566086649895,98,500.0,259.12410747446273
500,-0.04900684580206871,0.004351876676082611,-0.017770221456885338,-0.029324188828468323,62,500.0,259.12410747446273
500,0.02552931010723114,-0.03225760906934738,0.024482907727360725,0.007690136786550283,56,500.0,259.12410747446273
500,-0.013274850323796272,0.04625963792204857,0.04138537496328354,0.0374927893280983,28,500.0,259.12410747446273
500,0.008535190485417843,-0.02626584842801094,0.045378681272268295,-0.002668410073965788,19,357.0,219.29515727189428
500,-0.025025151669979095,0.01935346983373165,-0.009678460657596588,0.048794444650411606,51,500.0,259.12410747446273
500,0.015291412360966206,-0.036402180790901184,0.04098045453429222,0.009266705252230167,43,500.0,259.12410747446273
500,0.00019967937259934843,-0.007838889956474304,-0.026177389547228813,0.035645030438899994,89,500.0,259.12410747446273
500,0.020619750022888184,-0.025912029668688774,-0.023674702271819115,-0.021300535649061203,74,475.0,253.33536762760784
500,0.0007328959181904793,0.010890659876167774,0.0031557499896734953,-0.005196136888116598,70,500.0,259.12410747446273
500,-0.032529473304748535,0.023964686319231987,0.02618846856057644,0.032617732882499695,33,500.0,259.12410747446273
500,-0.04117109254002571,0.0014417644124478102,0.02787410095334053,0.0026424075476825237,68,500.0,259.12410747446273
500,-0.04946845397353172,0.027194896712899208,0.038941849023103714,-0.03845065459609032,85,500.0,259.12410747446273
500,-0.03842960298061371,0.020680302754044533,-0.04845669865608215,0.020695069804787636,20,500.0,259.12410747446273
500,0.02596108429133892,-0.013599012047052383,0.022663678973913193,0.04036987945437431,82,500.0,259.12410747446273
500,0.021478010341525078,-0.008427044376730919,0.01324466336518526,-0.039122164249420166,99,500.0,259.12410747446273
500,0.015685060992836952,0.03269961103796959,-0.028851211071014404,-0.040365349501371384,69,500.0,259.12410747446273
500,-0.024790175259113312,0.021372733637690544,0.01421651616692543,0.024373479187488556,2,234.0,168.30983472572058
500,0.04530080035328865,0.04517309367656708,-0.02059023454785347,-0.008876627311110497,28,500.0,259.12410747446273
500,-0.0035161820705980062,0.0005937314708717167,0.009054606780409813,0.03514872118830681,49,500.0,259.12410747446273
500,0.04866195470094681,-0.008644276298582554,-0.012115571647882462,0.010912582278251648,77,500.0,259.12410747446273
500,0.025523290038108826,-0.01586729846894741,0.02279812842607498,0.04100416228175163,38,500.0,259.12410747446273
500,0.027431249618530273,-0.04591960832476616,-0.004302911926060915,-0.009333754889667034,99,500.0,259.12410747446273
500,-0.03676304593682289,-0.02071514166891575,0.025430817157030106,0.04351203516125679,70,500.0,259.12410747446273
500,0.044676825404167175,-0.02598429284989834,0.0007769574876874685,-0.030519668012857437,15,500.0,259.12410747446273
500,-0.04930359125137329,-0.03651835769414902,-0.01748046465218067,-0.047815434634685516,53,500.0,259.12410747446273
500,-0.005686099175363779,0.04981868714094162,0.005999252665787935,-0.024201203137636185,22,500.0,259.12410747446273
500,-0.0075017306953668594,0.0064005861058831215,-0.04460969939827919,-0.029659809544682503,13,500.0,259.12410747446273
500,-0.017658524215221405,-0.021242257207632065,0.008205183781683445,-0.03310973197221756,93,500.0,259.12410747446273
500,0.018907301127910614,0.01277210097759962,-0.012748046778142452,-0.004620138090103865,18,500.0,259.12410747446273
500,-0.028480378910899162,-0.00965328048914671,-0.03234288468956947,0.033579614013433456,16,500.0,259.12410747446273
500,-0.020506735891103745,-0.03158718720078468,-0.03275579959154129,-0.04266849532723427,42,500.0,259.12410747446273
500,-0.01789034530520439,0.004545120056718588,-0.039940524846315384,0.01933804154396057,23,500.0,259.12410747446273
500,0.00412044208496809,-0.0015321789542213082,-0.008301903493702412,-0.0453018993139267,33,500.0,259.12410747446273
500,0.008939770050346851,-0.018517008051276207,0.03759058564901352,0.0011599744902923703,13,392.0,230.6781687903556
500,0.042745769023895264,-0.020791219547390938,0.030824076384305954,-0.04499422386288643,18,496.0,258.2268776494495
500,0.0026333406567573547,0.02212933637201786,0.01738945208489895,-0.00608175341039896,21,500.0,259.12410747446273
500,-0.008578736335039139,0.0492282398045063,-0.04536541551351547,-0.03200099989771843,36,500.0,259.12410747446273
500,0.04220854118466377,0.015973325818777084,-0.0061552757397294044,0.02531396970152855,62,500.0,259.12410747446273
500,-0.02556365355849266,-0.012272771447896957,-0.005411502439528704,0.0082485880702734,47,500.0,259.12410747446273
500,0.030155545100569725,0.04985953867435455,0.015894098207354546,-0.04072840139269829,87,500.0,259.12410747446273
500,0.03290636092424393,-0.020963162183761597,-0.02884112484753132,-0.02685314416885376,40,431.0,242.02887641830645
500,0.008327613584697247,0.01807580515742302,-0.018410997465252876,-0.0263011883944273,59,500.0,259.12410747446273
500,0.0375969223678112,-0.013375437818467617,0.028329284861683846,0.019018791615962982,31,307.0,200.8100012548624
500,-0.021188953891396523,-0.046867188066244125,0.037720687687397,-0.01298556663095951,98,500.0,259.12410747446273
500,-0.03768996149301529,0.03513695299625397,0.039303891360759735,0.040001653134822845,98,500.0,259.12410747446273
500,0.049623358994722366,0.006221422925591469,-0.005936501547694206,-0.03232418745756149,14,364.0,221.66851319726837
500,0.03692545369267464,-0.020908081904053688,-0.048650167882442474,0.025015663355588913,78,500.0,259.12410747446273
500,-0.04984288662672043,-0.003355425549671054,0.010567502118647099,0.01653190702199936,48,500.0,259.12410747446273
