Temperature,Map,Simulations,Return,Discounted Return
1,"['SFFHFFH', 'FHHFFHH', 'FFFHFHF', 'HHFHHFH', 'HFFFFFH', 'FHFHHFF', 'HFHHFHG']",110,0.0,0.0
1,"['SHHFFFF', 'FFFHFHH', 'FFFFFHH', 'FFFHHFF', 'FFFFFFF', 'FHFFFFF', 'HFFHFFG']",114,0.0,0.0
1,"['SFFFFHF', 'FFFFHFF', 'HHFHFFH', 'FHFHFFH', 'HFFFFFF', 'HFFHHHF', 'HHFHFHG']",108,0.0,0.0
1,"['SFFFFHH', 'FFFFFFF', 'FFFHFHF', 'FFFFFFF', 'FFFFFFF', 'FFFFFFF', 'HFFFFFG']",152,1.0,0.8814479033836181
1,"['SFFFFHF', 'HHFFFFH', 'FFFHFFF', 'FFHHHFF', 'FFHFFHF', 'FFFFHFH', 'HFHFFFG']",128,0.0,0.0
1,"['SFHFFHH', 'FFFFFFH', 'FFFFFFF', 'HHFFFFH', 'FHFHFFH', 'FFHHFFH', 'FHHFFFG']",157,0.0,0.0
1,"['SFHHHHH', 'HFFFFHH', 'FFHFHHF', 'FFHFFFH', 'HFHHHFF', 'FHFHFFF', 'FFFHHFG']",110,0.0,0.0
1,"['SFFFHFF', 'HFHFFFH', 'FFFFFFF', 'FFFHFFF', 'HHFFFFH', 'HHFFFFF', 'FFFHFFG']",112,0.0,0.0
1,"['SFHFHFF', 'HFFFHFF', 'HHFFHHF', 'HHHFFFF', 'HFHFFFF', 'FFFHFHF', 'FFHHHFG']",150,0.0,0.0
1,"['SHHHFFF', 'FHHFFHH', 'FFFFFFF', 'FFFFFFH', 'FHHHHHH', 'FFFFFFH', 'FFFFFFG']",156,0.0,0.0
1,"['SFFFFHF', 'HFHFHFF', 'FHHFFFF', 'FHFHHHF', 'FHHFHFF', 'FFFFHFH', 'FHFFFFG']",123,0.0,0.0
1,"['SFHHFFH', 'FHHFHFH', 'FFHFFHH', 'HFFHHHF', 'FFFFFFH', 'FHHHHFF', 'HHFHHHG']",130,0.0,0.0
1,"['SFFFFFF', 'FFHFFHH', 'FHFFFHF', 'FFFFFFF', 'FFHHFHF', 'HFFHFFF', 'FFFFHFG']",124,0.0,0.0
1,"['SFHFFHF', 'FFFHHFH', 'FFFHFHF', 'FHFHFFF', 'FHHFFFF', 'FHFFFHF', 'FFFFFFG']",167,0.0,0.0
1,"['SFFFFFF', 'FFFFHFH', 'FFFFFFF', 'HFHFFFH', 'HFFHHFF', 'FHFFFFH', 'FFFFFFG']",125,0.0,0.0
1,"['SHHFHFF', 'FFHFHHH', 'HFFFFFH', 'FFHHFFH', 'FHHHHFH', 'HFHHFFH', 'FHHFFFG']",154,0.0,0.0
1,"['SHHFFFH', 'FFFFFHF', 'HFFHHFF', 'FHFFFHF', 'FFHFFHF', 'FFFFFHF', 'FHFFFFG']",177,0.0,0.0
1,"['SFHFHFF', 'FFFHFFF', 'FFFFFFH', 'HFFFHFF', 'FFFHFFH', 'HHFFHFF', 'FFFFFHG']",140,0.0,0.0
1,"['SFFFHFF', 'FHHFFFH', 'FHHFFFF', 'FFFFFFF', 'FFFFFFF', 'FFFHFHF', 'FFFFFFG']",144,0.0,0.0
1,"['SHFFFFF', 'FFFFFFF', 'FFFFFFF', 'HFHFFFF', 'FFFFHFH', 'FFFHFFH', 'FFFFHFG']",153,0.0,0.0
1,"['SFHFFFF', 'FFHFFFH', 'FFFHFFH', 'HFHFHFH', 'HFFFFFF', 'FFFHHFF', 'FHFHFHG']",134,0.0,0.0
1,"['SHHHHHF', 'FFFFFHH', 'HHHHFHH', 'HHHFFHF', 'HHHHFHF', 'HHHHFFF', 'FFHFFFG']",124,0.0,0.0
1,"['SHFFFHF', 'FFFFHFF', 'FFFHFFH', 'HFFHHFH', 'FFFFFFH', 'FFFHHFH', 'FFFFFFG']",188,0.0,0.0
1,"['SHHFFHF', 'FHHHFFH', 'FFFHFHH', 'FFFHHHF', 'FHFFHHH', 'FHHFHFH', 'HHHFFFG']",138,0.0,0.0
1,"['SFFFFFF', 'HHHFHFH', 'HHHFFHF', 'HFHFFFF', 'HHHHHFF', 'HFFFHFH', 'HFHFFFG']",111,0.0,0.0
1,"['SFFFFHF', 'FFHHFHH', 'FFFHFFF', 'FFFFFFF', 'FFFFFFF', 'FFHFFFF', 'FFFFFFG']",154,1.0,0.9530650263643888
1,"['SFFFFHH', 'FHFFFHH', 'HFHHFFH', 'HFHFHFH', 'HFHFHFH', 'HHHFHFF', 'HHHHHFG']",110,0.0,0.0
1,"['SFHHHFH', 'FFFHHFH', 'HFFFFFH', 'HFHFFFH', 'HFFHHHF', 'HFFFFFF', 'FHHFFFG']",128,0.0,0.0
1,"['SFFFFFF', 'HHFHFFF', 'FHFHFFF', 'FFHFFFF', 'HFFHFFF', 'FFFHFFF', 'FFHHFHG']",178,1.0,0.9165572373164391
1,"['SFFHHHH', 'FFHHFFF', 'HFFFHHF', 'FHHFFFH', 'FHFHFHH', 'FHFHFFF', 'FHFHFFG']",112,0.0,0.0
1,"['SFFFFHF', 'FFHFFHH', 'HFHFHFF', 'FFHFFHF', 'HHHFHHH', 'HHHFFHF', 'HHHFFFG']",145,0.0,0.0
1,"['SFFFFFF', 'FFFFFFF', 'FFHFFFF', 'FFFFFFF', 'FFFFFFH', 'FFFFFFF', 'FFFFFHG']",154,1.0,0.9502058312852957
1,"['SFFFHFH', 'FHHFFHH', 'FHFHFHF', 'FFFHFFH', 'HHHHHFF', 'HHFFHFH', 'FFHHHFG']",122,0.0,0.0
1,"['SFFFFFF', 'FFFHFHH', 'FFFFHHH', 'FFFHFFF', 'FHFFFFF', 'FFHHFFF', 'FHHFFFG']",123,0.0,0.0
1,"['SHFFFHH', 'FFFHFFH', 'FFFFHFH', 'FFHFFFF', 'FFFFFFF', 'FFHFFFF', 'FFFFFFG']",122,0.0,0.0
1,"['SFFHHFF', 'FHFFFHH', 'FHFFFHH', 'FFHHHFH', 'FFFFFFF', 'FFFFFFF', 'HHFFFFG']",110,0.0,0.0
1,"['SFHFHHH', 'FFFFHHF', 'HHHFFFH', 'HHFFHHH', 'HHFFFFF', 'FHFHFFH', 'HHHHFFG']",176,0.0,0.0
1,"['SFFFFFF', 'FHFFHFF', 'HFFFFFF', 'FHFFHFF', 'FFFFHFF', 'FFFHFFF', 'FFFFFFG']",150,1.0,0.9416796087056153
1,"['SFFFFFH', 'FFFFFFF', 'FFFHHFF', 'HHFFHHF', 'FFFFHFF', 'FHFHFFF', 'FFFHFHG']",132,0.0,0.0
1,"['SFFFFFH', 'HHFHHFH', 'FHHFHFF', 'FHHHFFF', 'HHHHFHH', 'HHHHFHF', 'HFHHFFG']",158,0.0,0.0
1,"['SFFHFFH', 'FFFFFFF', 'FFFFHFH', 'FFFFHFH', 'FHFFFFH', 'FFFHFFF', 'FHFFHFG']",113,0.0,0.0
1,"['SHHFHHH', 'FFHHFFF', 'HFHHHFF', 'FFFFHFH', 'FFFFFFH', 'FFFFHFH', 'FFFHHFG']",191,0.0,0.0
1,"['SHFHFFF', 'FFFFFFF', 'FFFFFFF', 'FFFFFFF', 'FFHHFFF', 'FHFHFFF', 'FFFFFFG']",197,1.0,0.9645880999032158
1,"['SFHHFFF', 'HFHHHHH', 'FFFHFHF', 'FFHFHHH', 'FFFHHHH', 'HFFFFFF', 'FFFHFFG']",178,0.0,0.0
1,"['SFFHFFH', 'FHFFFFH', 'FHHHFHH', 'HFHHFFF', 'FFFFFHF', 'FHFHFHH', 'FHHHFFG']",193,0.0,0.0
1,"['SFFFFFF', 'FFFFFFF', 'FFFFFFF', 'FFHFFFH', 'FFFFFFF', 'FFFFFFF', 'FFFFHFG']",140,1.0,0.9165572373164391
1,"['SFHHHHF', 'HFHFHFF', 'HFHHHFH', 'FFFFHHF', 'FFHFFHH', 'FHHFFFF', 'HHFHFHG']",117,0.0,0.0
1,"['SFFFFHH', 'HFHHHFF', 'HFFHFHF', 'HHFFHHF', 'HHHFFHF', 'FFFFFFH', 'HFHFFFG']",110,0.0,0.0
1,"['SFFFHFF', 'FFFFFFF', 'FFFFFFF', 'FFFHHFF', 'FFHHHFF', 'HFFFFFF', 'HFFFFFG']",177,1.0,0.90289112180858
1,"['SHHHFFF', 'FFFFHHF', 'FFFHHFF', 'FFFFFFF', 'FFHFFHF', 'FFHFFHF', 'HHFFFFG']",173,0.0,0.0
1,"['SFHFFFF', 'HFFHHHF', 'HFFFFHF', 'FHFFFFH', 'FFHHFFF', 'FFFHFFF', 'HHFHFFG']",185,0.0,0.0
1,"['SFFFFFF', 'FFHFFHF', 'FHFHHHH', 'FFHFHFH', 'FFHHFFF', 'FFFFFFF', 'FFFHHFG']",166,0.0,0.0
1,"['SFHHFHH', 'FHFFFFH', 'FFFHHFF', 'HHFFFFF', 'HHFHHHF', 'FFHHHFF', 'FHHHFFG']",130,0.0,0.0
1,"['SHFFHHH', 'FFFFFFH', 'FFFFHFF', 'FHFFFFF', 'HHFHFFH', 'HFHHFFH', 'FFFHHFG']",172,0.0,0.0
