Temperature,Simulations,Return
500,88,337.0
500,88,408.0
500,84,438.0
500,81,485.0
500,53,390.0
500,13,471.0
500,15,500.0
500,88,381.0
500,80,428.0
500,44,313.0
500,50,365.0
500,24,376.0
500,29,500.0
500,26,343.0
500,26,285.0
500,91,297.0
500,31,500.0
500,42,322.0
500,25,220.0
500,23,322.0
500,2,278.0
500,99,317.0
500,15,343.0
500,30,500.0
500,17,262.0
500,57,500.0
500,45,366.0
500,46,351.0
500,6,333.0
500,30,500.0
500,49,414.0
500,79,345.0
500,98,334.0
500,97,295.0
500,58,500.0
500,38,436.0
500,92,343.0
500,37,500.0
500,84,321.0
500,69,500.0
500,20,268.0
500,3,473.0
500,29,500.0
500,77,386.0
500,42,304.0
500,47,345.0
500,9,304.0
500,75,500.0
500,13,500.0
500,72,500.0
500,57,478.0
500,46,337.0
500,6,500.0
500,84,327.0
500,67,500.0
500,53,465.0
500,29,469.0
500,23,251.0
500,49,343.0
500,54,500.0
500,22,375.0
500,97,330.0
500,57,500.0
500,87,368.0
500,17,500.0
500,17,500.0
500,65,469.0
500,94,324.0
500,100,419.0
500,38,294.0
500,10,334.0
500,15,500.0
500,45,271.0
500,32,500.0
500,67,500.0
500,42,365.0
500,37,403.0
500,34,500.0
500,41,500.0
500,66,500.0
500,56,393.0
500,95,319.0
500,19,387.0
500,83,500.0
500,43,283.0
500,44,447.0
500,21,280.0
500,3,275.0
500,1,8.0
500,38,327.0
500,26,410.0
500,69,500.0
500,80,300.0
500,70,500.0
500,39,291.0
500,94,300.0
500,89,311.0
500,20,346.0
500,41,310.0
500,61,500.0
500,15,500.0
500,98,325.0
500,65,360.0
500,46,368.0
500,49,294.0
500,6,192.0
500,16,500.0
500,18,196.0
500,35,500.0
500,3,83.0
500,8,410.0
500,27,500.0
500,80,500.0
500,4,172.0
500,52,296.0
500,27,500.0
500,14,415.0
500,26,372.0
500,37,500.0
500,67,405.0
500,54,500.0
500,64,500.0
500,95,345.0
500,10,212.0
500,3,176.0
500,81,411.0
500,87,326.0
500,93,481.0
500,34,500.0
500,9,295.0
500,82,352.0
500,29,500.0
500,40,369.0
500,30,500.0
500,93,435.0
500,60,500.0
500,6,500.0
500,7,500.0
500,72,479.0
500,1,8.0
500,100,346.0
500,87,296.0
500,54,457.0
500,95,394.0
500,7,258.0
500,67,500.0
500,76,500.0
500,46,355.0
500,55,500.0
500,88,337.0
500,20,390.0
500,62,500.0
500,43,492.0
500,84,338.0
500,71,500.0
500,82,485.0
500,58,298.0
500,41,500.0
500,12,223.0
500,42,416.0
500,60,500.0
500,85,438.0
500,35,500.0
500,67,476.0
500,60,500.0
500,55,500.0
500,74,356.0
500,73,362.0
500,86,438.0
500,70,500.0
500,50,379.0
500,59,500.0
500,94,337.0
500,11,299.0
500,39,230.0
500,44,409.0
500,65,500.0
500,65,500.0
500,47,346.0
500,38,498.0
500,71,464.0
500,52,500.0
500,25,481.0
500,10,167.0
500,84,500.0
500,24,317.0
500,82,500.0
500,50,274.0
500,50,363.0
500,17,411.0
500,17,368.0
500,1,10.0
500,70,429.0
500,27,250.0
500,8,398.0
500,56,500.0
500,73,395.0
500,4,233.0
500,8,371.0
500,51,500.0
500,81,383.0
500,2,149.0
500,30,500.0
500,76,500.0
500,84,416.0
500,82,311.0
500,15,267.0
500,48,288.0
500,54,326.0
500,3,379.0
500,7,359.0
500,91,294.0
500,30,387.0
500,17,296.0
500,89,369.0
500,99,279.0
500,40,443.0
500,24,421.0
500,45,371.0
500,97,292.0
500,18,473.0
500,87,394.0
500,52,500.0
500,18,500.0
500,53,500.0
500,16,357.0
500,50,350.0
500,7,500.0
500,87,464.0
500,87,373.0
500,18,265.0
500,78,500.0
