Temperature,Simulations,Return
500,55,500.0
500,40,328.0
500,61,500.0
500,63,500.0
500,5,310.0
500,46,281.0
500,13,500.0
500,28,381.0
500,17,273.0
500,84,449.0
500,89,418.0
500,22,338.0
500,50,373.0
500,14,381.0
500,58,500.0
500,87,339.0
500,97,292.0
500,71,500.0
500,33,500.0
500,45,287.0
500,35,344.0
500,11,214.0
500,11,195.0
500,61,500.0
500,13,315.0
500,69,500.0
500,55,401.0
500,98,279.0
500,70,500.0
500,86,463.0
500,65,500.0
500,3,232.0
500,1,9.0
500,52,296.0
500,51,362.0
500,34,494.0
500,44,305.0
500,71,500.0
500,4,184.0
500,73,328.0
500,17,500.0
500,62,500.0
500,28,500.0
500,40,446.0
500,89,372.0
500,50,303.0
500,41,292.0
500,26,449.0
500,74,366.0
500,71,500.0
500,22,250.0
500,30,500.0
500,68,435.0
500,23,221.0
500,77,500.0
500,26,500.0
500,70,500.0
500,90,284.0
500,84,296.0
500,17,243.0
500,64,500.0
500,61,443.0
500,22,387.0
500,9,178.0
500,69,500.0
500,57,411.0
500,96,385.0
500,2,300.0
500,29,500.0
500,73,420.0
500,2,186.0
500,83,303.0
500,41,309.0
500,29,500.0
500,91,240.0
500,18,354.0
500,53,419.0
500,96,328.0
500,99,330.0
500,59,475.0
500,33,500.0
500,66,500.0
500,4,219.0
500,74,459.0
500,41,460.0
500,21,459.0
500,82,399.0
500,49,387.0
500,38,296.0
500,56,500.0
500,87,300.0
500,56,396.0
500,24,403.0
500,29,500.0
500,3,271.0
500,23,316.0
500,61,463.0
500,97,383.0
500,61,500.0
500,62,500.0
500,57,317.0
500,28,489.0
500,92,324.0
500,23,225.0
500,26,500.0
500,14,500.0
500,36,489.0
500,3,223.0
500,1,10.0
500,60,500.0
500,94,402.0
500,31,500.0
500,48,387.0
500,95,415.0
500,76,500.0
500,45,279.0
500,35,401.0
500,99,356.0
500,42,453.0
500,33,305.0
500,69,500.0
500,76,500.0
500,87,390.0
500,49,411.0
500,62,500.0
500,36,500.0
500,8,345.0
500,81,500.0
500,29,500.0
500,15,500.0
500,68,388.0
500,65,500.0
500,15,331.0
500,96,422.0
500,55,425.0
500,17,367.0
500,20,433.0
500,20,237.0
500,69,435.0
500,80,400.0
500,6,162.0
500,57,500.0
500,43,310.0
500,57,429.0
500,73,388.0
500,68,500.0
500,3,233.0
500,62,500.0
500,50,370.0
500,78,359.0
500,26,423.0
500,7,311.0
500,76,327.0
500,45,363.0
500,77,372.0
500,75,324.0
500,60,467.0
500,62,500.0
500,75,500.0
500,63,500.0
500,82,280.0
500,25,500.0
500,56,500.0
500,1,9.0
500,89,359.0
500,1,10.0
500,63,500.0
500,63,500.0
500,1,10.0
500,5,391.0
500,17,276.0
500,36,455.0
500,32,358.0
500,77,414.0
500,37,402.0
500,13,500.0
500,45,346.0
500,59,500.0
500,52,442.0
500,32,413.0
500,30,500.0
500,61,416.0
500,68,500.0
500,95,317.0
500,38,313.0
500,86,407.0
500,21,262.0
500,84,317.0
500,46,238.0
500,70,500.0
500,72,484.0
500,85,292.0
500,56,500.0
500,34,500.0
500,60,400.0
500,33,500.0
500,99,361.0
500,64,500.0
500,86,500.0
500,91,284.0
500,35,500.0
500,49,386.0
500,23,311.0
500,52,330.0
500,30,500.0
500,100,368.0
500,34,407.0
500,93,281.0
500,10,223.0
500,78,310.0
500,100,319.0
500,38,277.0
500,34,488.0
500,21,500.0
500,81,305.0
500,97,334.0
500,70,467.0
500,29,500.0
500,34,500.0
500,10,406.0
500,28,337.0
500,3,173.0
500,98,296.0
500,99,376.0
500,17,333.0
500,24,340.0
500,37,397.0
500,40,396.0
500,4,268.0
500,89,265.0
500,47,265.0
500,4,146.0
500,62,500.0
500,83,370.0
500,100,280.0
500,48,351.0
500,62,500.0
500,88,416.0
500,31,352.0
500,71,437.0
500,38,355.0
500,29,500.0
500,39,375.0
500,79,412.0
500,61,500.0
500,25,261.0
500,23,299.0
500,91,320.0
500,21,308.0
500,25,389.0
500,20,240.0
500,61,500.0
500,72,398.0
500,62,500.0
500,78,349.0
500,20,365.0
500,65,500.0
500,81,415.0
500,7,182.0
500,100,328.0
500,56,389.0
500,60,500.0
500,95,432.0
500,49,381.0
500,24,433.0
500,91,270.0
500,84,270.0
500,84,406.0
500,5,241.0
500,69,500.0
500,2,199.0
500,13,276.0
500,49,436.0
500,54,500.0
500,67,500.0
500,85,313.0
500,16,280.0
500,20,224.0
500,34,500.0
500,9,254.0
500,99,293.0
500,84,270.0
500,48,273.0
500,95,354.0
500,2,500.0
500,52,426.0
500,64,500.0
500,26,339.0
500,53,335.0
500,18,500.0
500,94,332.0
500,75,319.0
500,46,436.0
500,82,290.0
500,22,225.0
500,18,316.0
500,57,500.0
500,16,357.0
500,69,500.0
500,1,10.0
500,37,314.0
500,52,281.0
500,10,205.0
500,90,403.0
500,96,344.0
500,71,500.0
500,27,358.0
500,18,287.0
500,38,264.0
500,13,241.0
500,91,340.0
500,75,300.0
500,90,280.0
500,96,459.0
500,69,500.0
500,17,469.0
500,67,500.0
500,55,500.0
500,9,435.0
500,8,444.0
500,96,433.0
500,10,205.0
500,25,404.0
500,97,317.0
500,23,218.0
500,89,318.0
500,89,361.0
500,21,268.0
500,12,254.0
500,21,500.0
500,65,500.0
500,94,265.0
500,13,500.0
500,43,422.0
500,13,195.0
500,93,361.0
500,37,500.0
500,12,440.0
500,55,500.0
500,85,332.0
500,39,482.0
500,6,500.0
500,64,500.0
500,4,183.0
500,38,445.0
500,57,500.0
500,36,452.0
500,61,500.0
500,9,292.0
500,42,313.0
500,31,500.0
500,35,262.0
500,12,185.0
500,25,302.0
500,6,500.0
500,59,500.0
500,27,419.0
500,82,500.0
500,72,500.0
500,84,348.0
500,35,493.0
500,2,136.0
500,55,500.0
500,90,380.0
500,97,321.0
500,12,318.0
500,65,500.0
500,89,320.0
500,12,500.0
500,25,263.0
500,37,500.0
500,31,500.0
500,78,500.0
500,59,500.0
500,32,500.0
500,61,500.0
500,76,390.0
500,89,338.0
500,7,482.0
500,48,278.0
500,93,406.0
500,48,363.0
500,48,350.0
500,18,500.0
500,92,329.0
500,1,9.0
500,94,283.0
500,98,306.0
500,56,311.0
500,49,309.0
500,14,500.0
500,64,500.0
500,8,321.0
500,21,228.0
500,48,397.0
500,66,500.0
500,17,500.0
500,68,500.0
500,78,312.0
500,78,355.0
500,40,337.0
500,93,287.0
500,94,246.0
500,49,288.0
500,92,360.0
500,18,500.0
500,91,305.0
500,98,274.0
500,83,500.0
500,74,500.0
500,48,370.0
500,67,449.0
500,68,500.0
500,53,375.0
500,56,500.0
