Temperature,Simulations,Initial State,Return,Discounted Return
1,70,13,1.0,0.997
1,44,0,1.0,0.7863441585589971
1,4,1,0.0,0.0
1,10,9,1.0,0.994009
1,60,2,1.0,0.985089730404757
1,82,13,1.0,0.997
1,67,4,1.0,0.9559328248389055
1,43,4,1.0,0.9588092525966956
1,95,4,1.0,0.9559328248389055
1,15,10,1.0,0.997
1,50,8,1.0,0.991026973
1,92,1,1.0,0.9559328248389055
1,18,1,1.0,0.9733217421754432
1,59,0,1.0,0.985089730404757
1,64,6,1.0,0.994009
1,56,1,1.0,0.9821344612135428
1,39,3,1.0,0.985089730404757
1,20,2,0.0,0.0
1,23,9,1.0,0.994009
1,7,8,0.0,0.0
1,64,10,1.0,0.997
1,2,2,0.0,0.0
1,16,14,1.0,1.0
1,55,14,1.0,1.0
1,74,3,1.0,0.9791880578299021
1,45,14,1.0,1.0
1,98,2,1.0,0.991026973
1,4,4,0.0,0.0
1,5,0,0.0,0.0
1,52,3,1.0,0.985089730404757
1,87,8,1.0,0.991026973
1,67,1,1.0,0.93603800616986
1,5,8,0.0,0.0
1,63,6,1.0,0.994009
1,50,9,1.0,0.994009
1,97,1,1.0,0.9645880999032158
1,75,8,1.0,0.991026973
1,49,1,1.0,0.9616943356035061
1,22,10,1.0,0.997
1,26,14,1.0,1.0
1,47,1,1.0,0.988053892081
1,45,14,1.0,1.0
1,57,9,1.0,0.994009
1,75,8,1.0,0.991026973
1,78,4,1.0,0.9704017769489168
1,44,3,1.0,0.9445131481500655
1,93,6,1.0,0.994009
1,47,4,1.0,0.9473552137914398
1,72,10,1.0,0.997
1,56,8,1.0,0.991026973
1,50,6,1.0,0.994009
1,5,13,0.0,0.0
1,61,14,1.0,1.0
1,61,9,1.0,0.994009
1,74,6,1.0,0.994009
1,52,6,1.0,0.994009
1,44,8,1.0,0.9762504936564125
1,61,2,1.0,0.988053892081
1,41,8,1.0,0.8921050870283477
1,66,9,1.0,0.994009
1,32,9,1.0,0.994009
1,49,14,1.0,1.0
1,58,3,1.0,0.988053892081
1,30,8,1.0,0.9530650263643888
1,22,10,1.0,0.997
1,52,10,1.0,0.997
1,40,13,1.0,0.997
1,6,8,1.0,0.8006481694852418
1,10,2,1.0,0.8788035596734672
1,75,3,1.0,0.9674905716180701
1,67,0,1.0,0.9588092525966956
1,59,13,1.0,0.997
1,5,0,0.0,0.0
1,18,14,1.0,1.0
1,14,10,1.0,0.997
1,62,4,1.0,0.9502058312852957
1,28,1,1.0,0.8947894553945313
1,9,1,0.0,0.0
1,16,8,1.0,0.8451404054461714
1,57,8,1.0,0.991026973
1,13,13,1.0,0.997
1,43,9,1.0,0.994009
1,4,13,0.0,0.0
1,98,14,1.0,1.0
1,55,14,1.0,1.0
1,65,6,1.0,0.994009
1,75,13,1.0,0.997
1,70,6,1.0,0.994009
1,92,9,1.0,0.994009
1,84,1,1.0,0.9704017769489168
1,63,13,1.0,0.997
1,7,6,0.0,0.0
1,95,13,1.0,0.997
1,54,3,1.0,0.9559328248389055
1,78,14,1.0,1.0
1,25,0,1.0,0.884100203995605
1,78,6,1.0,0.994009
1,31,8,1.0,0.8894287717672626
1,34,3,1.0,0.9616943356035061
1,2,10,0.0,0.0
1,35,8,1.0,0.988053892081
1,3,10,0.0,0.0
1,63,8,1.0,0.991026973
1,12,8,1.0,0.991026973
1,42,14,1.0,1.0
1,5,13,0.0,0.0
1,3,8,1.0,0.985089730404757
1,35,0,1.0,0.9193151828650342
1,18,13,1.0,0.997
1,69,0,1.0,0.9445131481500655
1,81,2,1.0,0.991026973
1,90,3,1.0,0.9762504936564125
1,42,1,1.0,0.9821344612135428
1,89,0,1.0,0.9821344612135428
1,63,0,1.0,0.9473552137914398
1,100,2,1.0,0.991026973
1,38,8,1.0,0.8476834558136123
1,30,2,1.0,0.9445131481500655
1,86,13,1.0,0.997
1,91,2,1.0,0.991026973
1,95,6,1.0,0.994009
1,81,2,1.0,0.991026973
1,74,4,1.0,0.9762504936564125
1,22,14,1.0,1.0
1,17,3,1.0,0.9110661429076764
1,79,0,1.0,0.9704017769489168
1,99,14,1.0,1.0
1,14,9,0.0,0.0
1,6,3,1.0,0.7516921927868743
1,55,6,1.0,0.994009
1,89,14,1.0,1.0
1,19,10,1.0,0.997
1,97,0,1.0,0.9588092525966956
1,82,9,1.0,0.994009
1,6,9,1.0,0.994009
1,1,3,0.0,0.0
1,81,3,1.0,0.988053892081
1,98,8,1.0,0.991026973
1,47,3,1.0,0.8921050870283477
1,28,14,1.0,1.0
1,29,2,1.0,0.991026973
1,55,1,1.0,0.9616943356035061
1,19,0,1.0,0.7887102894272789
1,38,13,1.0,0.997
1,37,8,1.0,0.857932408958235
1,61,4,1.0,0.9110661429076764
1,52,0,1.0,0.9791880578299021
1,31,8,1.0,0.988053892081
1,36,4,1.0,0.9674905716180701
1,31,0,1.0,0.9083329444789534
1,75,4,1.0,0.988053892081
1,60,6,1.0,0.994009
1,9,3,0.0,0.0
1,98,8,1.0,0.991026973
1,91,6,1.0,0.994009
1,49,8,1.0,0.9674905716180701
1,70,4,1.0,0.985089730404757
1,77,6,1.0,0.994009
1,46,1,1.0,0.985089730404757
1,83,2,1.0,0.9733217421754432
1,98,9,1.0,0.994009
1,40,4,1.0,0.9388545698794984
1,6,9,0.0,0.0
1,43,2,1.0,0.991026973
1,50,13,1.0,0.997
1,26,8,1.0,0.991026973
1,68,6,1.0,0.994009
1,30,4,1.0,0.8657003616774767
1,69,2,1.0,0.9502058312852957
1,25,1,1.0,0.7607805594527743
1,31,2,1.0,0.988053892081
1,55,13,1.0,0.997
1,4,8,0.0,0.0
1,83,4,1.0,0.988053892081
1,43,2,1.0,0.9645880999032158
1,44,8,1.0,0.9473552137914398
1,23,10,1.0,0.997
1,19,3,1.0,0.9821344612135428
1,87,0,1.0,0.9674905716180701
1,87,4,1.0,0.988053892081
1,6,14,1.0,1.0
1,96,4,1.0,0.9762504936564125
1,42,3,1.0,0.9502058312852957
1,31,13,1.0,0.997
1,11,14,1.0,1.0
1,96,9,1.0,0.994009
1,54,2,1.0,0.9762504936564125
1,92,3,1.0,0.988053892081
1,31,4,1.0,0.985089730404757
1,21,1,1.0,0.8127667407072335
1,70,8,1.0,0.9791880578299021
1,4,8,0.0,0.0
1,35,9,1.0,0.994009
1,98,9,1.0,0.994009
1,71,3,1.0,0.9733217421754432
1,56,2,1.0,0.991026973
1,26,4,1.0,0.78398512608332
1,87,3,1.0,0.9530650263643888
1,63,10,1.0,0.997
1,7,4,0.0,0.0
1,70,9,1.0,0.994009
1,70,9,1.0,0.994009
1,51,2,1.0,0.9821344612135428
1,67,14,1.0,1.0
1,83,3,1.0,0.9762504936564125
1,9,14,1.0,1.0
1,50,1,1.0,0.9821344612135428
1,63,9,1.0,0.994009
1,90,6,1.0,0.994009
1,50,9,1.0,0.994009
1,60,1,1.0,0.8974819010978248
1,14,3,1.0,0.9110661429076764
1,26,6,1.0,0.994009
1,73,0,1.0,0.9674905716180701
1,28,0,1.0,0.8947894553945313
1,95,13,1.0,0.997
1,35,9,1.0,0.988053892081
1,7,10,1.0,0.997
1,83,14,1.0,1.0
1,58,2,1.0,0.991026973
1,53,9,1.0,0.994009
1,43,10,1.0,0.997
1,97,1,1.0,0.9502058312852957
1,15,1,1.0,0.8974819010978248
1,42,2,1.0,0.9248559951318693
1,19,0,1.0,0.9110661429076764
1,50,9,1.0,0.994009
1,51,3,1.0,0.985089730404757
1,35,13,1.0,0.997
1,99,2,1.0,0.985089730404757
1,87,8,1.0,0.991026973
1,24,8,1.0,0.857932408958235
1,7,0,0.0,0.0
1,90,9,1.0,0.994009
1,64,10,1.0,0.997
1,2,1,0.0,0.0
1,22,2,1.0,0.9588092525966956
1,44,1,1.0,0.988053892081
1,23,9,1.0,0.994009
1,97,3,1.0,0.9645880999032158
1,55,6,1.0,0.994009
1,73,4,1.0,0.988053892081
1,43,0,1.0,0.9616943356035061
1,47,2,1.0,0.9559328248389055
1,96,10,1.0,0.997
1,79,8,1.0,0.991026973
1,9,13,0.0,0.0
1,19,10,1.0,0.997
1,4,6,0.0,0.0
1,22,13,1.0,0.997
1,84,6,1.0,0.994009
1,46,1,1.0,0.9445131481500655
1,9,3,0.0,0.0
1,2,1,0.0,0.0
1,89,3,1.0,0.985089730404757
1,24,0,1.0,0.8152123778407558
1,42,0,1.0,0.9588092525966956
1,73,9,1.0,0.994009
1,21,6,0.0,0.0
1,98,0,1.0,0.9645880999032158
1,48,6,1.0,0.994009
1,72,3,1.0,0.9645880999032158
1,23,9,1.0,0.994009
1,10,8,0.0,0.0
1,60,9,1.0,0.994009
1,62,14,1.0,1.0
1,6,3,0.0,0.0
1,50,4,1.0,0.985089730404757
1,14,3,0.0,0.0
1,15,6,1.0,0.8657003616774767
1,50,14,1.0,1.0
1,94,14,1.0,1.0
1,39,13,1.0,0.997
1,97,8,1.0,0.991026973
1,43,9,1.0,0.994009
1,80,13,1.0,0.997
1,30,6,1.0,0.994009
1,99,6,1.0,0.994009
1,95,10,1.0,0.997
1,18,14,1.0,1.0
1,74,10,1.0,0.997
1,3,8,0.0,0.0
1,37,2,1.0,0.9762504936564125
1,25,4,1.0,0.8921050870283477
1,7,10,1.0,0.997
1,95,0,1.0,0.9645880999032158
1,84,2,1.0,0.991026973
1,49,14,1.0,1.0
1,76,8,1.0,0.991026973
1,23,6,1.0,0.994009
1,38,8,1.0,0.985089730404757
1,93,13,1.0,0.997
1,89,0,1.0,0.9821344612135428
1,5,8,0.0,0.0
1,95,4,1.0,0.9445131481500655
1,33,1,1.0,0.9530650263643888
1,16,0,0.0,0.0
1,54,1,1.0,0.9791880578299021
1,49,8,1.0,0.9821344612135428
1,53,3,1.0,0.9733217421754432
1,59,14,1.0,1.0
1,95,2,1.0,0.991026973
1,64,0,1.0,0.9416796087056153
1,57,8,1.0,0.988053892081
1,79,10,1.0,0.997
1,45,10,1.0,0.997
1,38,14,1.0,1.0
1,88,3,1.0,0.9821344612135428
1,81,8,1.0,0.9704017769489168
1,30,3,1.0,0.9502058312852957
1,88,6,1.0,0.994009
1,62,1,1.0,0.9791880578299021
1,92,1,1.0,0.9791880578299021
1,39,13,1.0,0.997
1,74,10,1.0,0.997
1,7,9,1.0,0.994009
1,11,9,1.0,0.991026973
1,14,8,1.0,0.9193151828650342
1,36,3,1.0,0.9559328248389055
1,92,3,1.0,0.9791880578299021
1,85,1,1.0,0.985089730404757
1,97,9,1.0,0.994009
1,93,6,1.0,0.994009
1,18,13,1.0,0.997
1,61,0,1.0,0.9502058312852957
1,46,10,1.0,0.997
1,12,1,1.0,0.9733217421754432
1,57,14,1.0,1.0
1,63,14,1.0,1.0
1,26,8,1.0,0.8657003616774767
1,40,10,1.0,0.997
1,26,8,1.0,0.985089730404757
1,58,9,1.0,0.994009
1,57,6,1.0,0.994009
1,26,14,1.0,1.0
1,96,3,1.0,0.9304302024748964
1,52,4,1.0,0.8947894553945313
1,72,3,1.0,0.988053892081
1,27,10,1.0,0.997
1,17,14,1.0,1.0
1,75,9,1.0,0.994009
1,73,9,1.0,0.994009
1,79,13,1.0,0.997
1,33,1,1.0,0.985089730404757
1,27,3,0.0,0.0
1,16,6,1.0,0.9083329444789534
1,37,2,1.0,0.988053892081
1,43,2,1.0,0.9674905716180701
1,44,8,1.0,0.9332298921513504
1,24,8,0.0,0.0
1,78,1,1.0,0.988053892081
1,97,14,1.0,1.0
1,59,3,1.0,0.9733217421754432
1,11,6,1.0,0.994009
1,4,10,1.0,0.997
1,6,3,1.0,0.9416796087056153
1,50,1,1.0,0.985089730404757
1,30,1,1.0,0.9645880999032158
1,71,2,1.0,0.9502058312852957
1,24,4,0.0,0.0
1,5,6,1.0,0.994009
1,54,6,1.0,0.994009
1,65,10,1.0,0.997
1,46,9,1.0,0.994009
1,70,8,1.0,0.991026973
1,58,8,1.0,0.991026973
1,91,6,1.0,0.994009
1,72,1,1.0,0.9791880578299021
1,56,6,1.0,0.994009
1,72,13,1.0,0.997
1,18,13,1.0,0.997
1,79,9,1.0,0.994009
1,98,13,1.0,0.997
1,72,6,1.0,0.994009
1,38,9,1.0,0.994009
1,23,3,1.0,0.7887102894272789
1,17,14,1.0,1.0
1,37,2,1.0,0.991026973
1,69,2,1.0,0.9645880999032158
1,68,4,1.0,0.9165572373164391
1,51,2,1.0,0.988053892081
1,23,14,1.0,1.0
1,79,0,1.0,0.93603800616986
1,24,4,1.0,0.8553586117313603
1,75,0,1.0,0.9762504936564125
1,93,1,1.0,0.9821344612135428
1,75,9,1.0,0.994009
1,11,3,1.0,0.9304302024748964
1,98,4,1.0,0.988053892081
1,48,0,1.0,0.9791880578299021
1,40,4,1.0,0.857932408958235
1,35,13,1.0,0.997
1,59,0,1.0,0.9416796087056153
1,1,0,0.0,0.0
1,91,0,1.0,0.9762504936564125
1,24,10,1.0,0.997
1,59,4,1.0,0.985089730404757
1,91,0,1.0,0.9588092525966956
1,69,0,1.0,0.9674905716180701
1,37,6,1.0,0.985089730404757
1,36,9,1.0,0.994009
1,41,3,1.0,0.9762504936564125
1,53,1,1.0,0.9704017769489168
1,96,14,1.0,1.0
1,41,9,1.0,0.994009
1,18,0,1.0,0.8709180316048211
1,54,10,1.0,0.997
1,91,0,1.0,0.9821344612135428
1,60,1,1.0,0.985089730404757
1,95,4,1.0,0.985089730404757
1,21,6,1.0,0.994009
1,29,2,1.0,0.9762504936564125
1,20,1,1.0,0.7792882711929549
1,54,10,1.0,0.997
1,10,1,0.0,0.0
1,38,4,1.0,0.9502058312852957
1,35,10,1.0,0.997
1,60,8,1.0,0.991026973
1,66,3,1.0,0.9733217421754432
1,48,8,1.0,0.991026973
1,29,9,1.0,0.994009
1,55,9,1.0,0.994009
1,12,1,1.0,0.8502341582884777
1,45,4,1.0,0.9616943356035061
1,59,4,1.0,0.9530650263643888
1,11,14,1.0,1.0
1,35,13,1.0,0.997
1,100,1,1.0,0.9733217421754432
1,67,4,1.0,0.8947894553945313
1,91,1,1.0,0.985089730404757
1,2,10,0.0,0.0
1,72,4,1.0,0.985089730404757
1,27,2,1.0,0.9530650263643888
1,41,1,1.0,0.9502058312852957
1,48,4,1.0,0.9704017769489168
1,37,2,1.0,0.9821344612135428
1,84,3,1.0,0.9733217421754432
1,85,14,1.0,1.0
1,50,13,1.0,0.997
1,20,13,1.0,0.997
1,88,9,1.0,0.994009
1,55,6,1.0,0.994009
1,64,10,1.0,0.997
1,27,10,1.0,0.997
1,100,1,1.0,0.9674905716180701
1,11,2,0.0,0.0
1,59,0,1.0,0.8788035596734672
1,89,3,1.0,0.988053892081
1,33,4,0.0,0.0
1,99,3,1.0,0.9762504936564125
1,82,4,1.0,0.93603800616986
1,62,0,1.0,0.9416796087056153
1,36,0,1.0,0.9530650263643888
1,70,4,1.0,0.9821344612135428
1,93,14,1.0,1.0
1,18,0,1.0,0.747188804859888
1,66,13,1.0,0.997
1,71,2,1.0,0.991026973
1,7,4,0.0,0.0
1,90,2,1.0,0.991026973
1,3,6,0.0,0.0
1,23,13,1.0,0.997
1,36,14,1.0,1.0
1,60,6,1.0,0.994009
1,62,6,1.0,0.994009
1,74,10,1.0,0.997
1,90,9,1.0,0.994009
1,23,13,1.0,0.997
1,76,0,1.0,0.9791880578299021
1,14,8,1.0,0.8814479033836181
1,82,13,1.0,0.997
1,43,0,1.0,0.9416796087056153
1,38,0,1.0,0.9588092525966956
1,88,14,1.0,1.0
1,95,9,1.0,0.994009
1,57,1,1.0,0.9733217421754432
1,67,14,1.0,1.0
1,94,4,1.0,0.985089730404757
1,17,10,1.0,0.997
1,92,9,1.0,0.994009
1,65,10,1.0,0.997
1,20,13,1.0,0.997
1,7,2,0.0,0.0
1,79,9,1.0,0.994009
1,51,1,1.0,0.9193151828650342
1,1,0,0.0,0.0
1,43,8,1.0,0.9530650263643888
1,34,9,1.0,0.994009
1,34,14,1.0,1.0
1,83,2,1.0,0.9821344612135428
1,6,0,0.0,0.0
1,55,4,1.0,0.8867604854519608
1,28,0,1.0,0.8631032605924442
1,49,8,1.0,0.985089730404757
1,82,3,1.0,0.9821344612135428
1,68,9,1.0,0.994009
1,75,6,1.0,0.994009
1,78,3,1.0,0.9821344612135428
1,27,4,1.0,0.9645880999032158
1,28,13,1.0,0.997
1,65,6,1.0,0.994009
1,42,9,1.0,0.988053892081
1,6,8,0.0,0.0
1,61,3,1.0,0.9821344612135428
1,52,0,1.0,0.93603800616986
1,44,14,1.0,1.0
1,66,9,1.0,0.994009
1,43,14,1.0,1.0
1,79,13,1.0,0.997
1,38,1,1.0,0.9674905716180701
1,39,6,1.0,0.994009
1,15,10,1.0,0.997
1,29,0,1.0,0.8683052775100066
1,13,0,1.0,0.8451404054461714
1,97,4,1.0,0.9821344612135428
1,72,4,1.0,0.9733217421754432
1,13,8,1.0,0.991026973
1,58,6,1.0,0.994009
1,52,13,1.0,0.997
1,58,3,1.0,0.9733217421754432
1,97,3,1.0,0.9704017769489168
1,4,14,1.0,1.0
1,12,0,0.0,0.0
1,23,2,1.0,0.9588092525966956
1,2,1,0.0,0.0
1,4,1,0.0,0.0
1,36,2,1.0,0.7746195551602378
1,85,0,1.0,0.9138075656044898
1,35,1,1.0,0.985089730404757
1,63,3,1.0,0.9733217421754432
1,85,14,1.0,1.0
1,42,0,1.0,0.9791880578299021
1,27,3,1.0,0.9332298921513504
1,98,13,1.0,0.997
1,27,0,1.0,0.9276389118674717
1,47,4,1.0,0.90289112180858
1,67,0,1.0,0.9110661429076764
1,11,4,0.0,0.0
1,49,14,1.0,1.0
1,47,4,1.0,0.9704017769489168
1,74,8,1.0,0.991026973
1,11,0,0.0,0.0
1,8,13,1.0,0.997
1,99,3,1.0,0.985089730404757
1,78,13,1.0,0.997
1,40,1,1.0,0.9559328248389055
1,53,13,1.0,0.997
1,77,2,1.0,0.991026973
1,15,3,1.0,0.9001824484431542
1,86,9,1.0,0.994009
1,7,6,0.0,0.0
1,33,10,1.0,0.997
1,16,3,1.0,0.767668872977057
1,27,13,1.0,0.997
1,42,4,1.0,0.9821344612135428
1,11,1,1.0,0.9110661429076764
1,34,8,1.0,0.90289112180858
1,97,2,1.0,0.991026973
1,48,6,1.0,0.994009
1,16,1,0.0,0.0
1,37,14,1.0,1.0
1,76,13,1.0,0.997
1,47,1,1.0,0.9733217421754432
1,13,14,1.0,1.0
1,16,2,1.0,0.9388545698794984
1,18,2,1.0,0.9559328248389055
1,26,10,1.0,0.997
1,25,0,0.0,0.0
1,60,4,1.0,0.9248559951318693
1,64,1,1.0,0.9559328248389055
1,2,14,0.0,0.0
1,17,0,0.0,0.0
1,98,0,1.0,0.9791880578299021
1,39,9,1.0,0.994009
1,85,13,1.0,0.997
1,70,9,1.0,0.994009
1,66,2,1.0,0.991026973
1,82,3,1.0,0.9821344612135428
1,32,13,1.0,0.997
1,78,14,1.0,1.0
1,5,0,0.0,0.0
1,6,10,1.0,0.997
1,23,1,1.0,0.9530650263643888
1,59,9,1.0,0.994009
1,93,6,1.0,0.994009
1,54,1,1.0,0.9791880578299021
1,10,1,0.0,0.0
1,99,9,1.0,0.994009
1,67,4,1.0,0.9821344612135428
1,60,9,1.0,0.994009
1,78,14,1.0,1.0
1,45,2,1.0,0.988053892081
1,37,8,1.0,0.988053892081
1,49,8,1.0,0.991026973
1,77,13,1.0,0.997
1,99,9,1.0,0.994009
1,39,13,1.0,0.997
1,61,0,1.0,0.985089730404757
1,96,0,1.0,0.9733217421754432
1,88,14,1.0,1.0
1,8,6,0.0,0.0
1,26,13,1.0,0.997
1,39,6,1.0,0.988053892081
1,43,1,1.0,0.8894287717672626
1,21,3,0.0,0.0
1,84,1,1.0,0.9616943356035061
1,13,1,1.0,0.9304302024748964
1,93,9,1.0,0.994009
1,71,3,1.0,0.9733217421754432
1,83,14,1.0,1.0
1,24,8,1.0,0.8325391341551359
1,4,13,1.0,0.997
1,31,3,1.0,0.988053892081
1,38,2,1.0,0.988053892081
1,34,2,1.0,0.9762504936564125
1,24,10,1.0,0.997
1,5,3,0.0,0.0
1,88,10,1.0,0.997
1,5,10,1.0,0.997
1,73,14,1.0,1.0
1,55,14,1.0,1.0
1,1,0,0.0,0.0
1,11,3,1.0,0.8250687380258053
1,77,6,1.0,0.994009
1,11,6,1.0,0.994009
1,66,1,1.0,0.9704017769489168
1,67,0,1.0,0.9445131481500655
1,25,0,1.0,0.9588092525966956
1,63,0,1.0,0.9001824484431542
1,4,3,0.0,0.0
1,79,8,1.0,0.991026973
1,53,10,1.0,0.997
1,31,10,1.0,0.997
1,74,2,1.0,0.9821344612135428
1,88,3,1.0,0.9616943356035061
1,93,3,1.0,0.988053892081
1,29,3,1.0,0.9645880999032158
1,69,9,1.0,0.994009
1,13,0,1.0,0.9388545698794984
1,81,9,1.0,0.994009
1,59,2,1.0,0.9821344612135428
1,55,6,1.0,0.994009
1,27,6,1.0,0.9791880578299021
1,6,0,0.0,0.0
1,87,1,1.0,0.9762504936564125
1,7,13,1.0,0.997
1,92,6,1.0,0.994009
1,67,3,1.0,0.988053892081
1,70,3,1.0,0.9616943356035061
1,56,1,1.0,0.9791880578299021
1,17,14,1.0,1.0
1,13,14,1.0,1.0
1,9,2,1.0,0.9276389118674717
1,28,4,1.0,0.8631032605924442
1,38,13,1.0,0.997
1,66,14,1.0,1.0
1,71,1,1.0,0.9704017769489168
1,3,2,0.0,0.0
1,14,13,1.0,0.997
1,77,1,1.0,0.9588092525966956
1,92,13,1.0,0.997
1,47,6,1.0,0.994009
1,70,0,1.0,0.9791880578299021
1,64,4,1.0,0.988053892081
1,30,10,1.0,0.997
1,19,2,1.0,0.988053892081
1,89,1,1.0,0.9762504936564125
1,23,8,1.0,0.8974819010978248
1,97,4,1.0,0.988053892081
1,18,10,1.0,0.997
1,55,0,1.0,0.9791880578299021
1,99,6,1.0,0.994009
1,1,13,0.0,0.0
1,33,6,1.0,0.994009
1,60,0,1.0,0.9674905716180701
1,37,4,1.0,0.9276389118674717
1,8,14,1.0,1.0
1,35,4,1.0,0.988053892081
1,63,8,1.0,0.9056079456455165
1,91,4,1.0,0.9791880578299021
1,37,10,1.0,0.997
1,97,14,1.0,1.0
1,23,4,1.0,0.9083329444789534
1,18,14,1.0,1.0
1,11,10,1.0,0.997
1,41,13,1.0,0.997
1,16,1,1.0,0.8553586117313603
1,12,13,1.0,0.994009
1,12,3,1.0,0.9332298921513504
1,71,13,1.0,0.997
1,58,9,1.0,0.994009
1,99,4,1.0,0.985089730404757
1,26,1,1.0,0.9473552137914398
1,61,6,1.0,0.994009
1,68,3,1.0,0.9821344612135428
1,73,2,1.0,0.9733217421754432
1,49,0,1.0,0.9791880578299021
1,32,6,1.0,0.994009
1,24,6,1.0,0.994009
1,79,9,1.0,0.994009
1,96,6,1.0,0.994009
1,68,9,1.0,0.994009
1,72,9,1.0,0.994009
1,57,13,1.0,0.997
1,41,10,1.0,0.997
1,32,10,1.0,0.997
1,22,2,1.0,0.9588092525966956
1,66,6,1.0,0.994009
1,40,1,1.0,0.9588092525966956
1,89,13,1.0,0.997
1,67,2,1.0,0.991026973
1,88,4,1.0,0.9645880999032158
1,66,3,1.0,0.9733217421754432
1,24,3,1.0,0.9762504936564125
1,51,9,1.0,0.994009
1,34,9,1.0,0.994009
1,48,1,1.0,0.9248559951318693
1,92,14,1.0,1.0
1,10,4,0.0,0.0
1,100,3,1.0,0.988053892081
1,98,8,1.0,0.991026973
1,90,6,1.0,0.994009
1,26,8,1.0,0.991026973
1,37,2,1.0,0.9791880578299021
1,21,10,1.0,0.997
1,92,10,1.0,0.997
1,80,4,1.0,0.9559328248389055
1,87,6,1.0,0.994009
1,52,0,1.0,0.9704017769489168
1,64,9,1.0,0.994009
1,56,4,1.0,0.9530650263643888
1,34,1,1.0,0.988053892081
1,26,4,1.0,0.9416796087056153
1,27,0,1.0,0.835044266956004
1,32,6,1.0,0.988053892081
1,40,9,1.0,0.994009
1,83,3,1.0,0.985089730404757
1,24,3,1.0,0.8814479033836181
1,53,14,1.0,1.0
1,96,0,1.0,0.9530650263643888
1,58,1,1.0,0.9762504936564125
1,5,10,0.0,0.0
1,58,6,1.0,0.994009
1,81,8,1.0,0.991026973
1,52,0,1.0,0.9445131481500655
1,15,14,1.0,1.0
1,42,0,1.0,0.9704017769489168
1,69,9,1.0,0.994009
1,94,0,1.0,0.9733217421754432
1,28,2,1.0,0.9704017769489168
