Temperature,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Simulations,Return,Discounted Return
500,0.04296670854091644,-0.022742649540305138,-0.02981759048998356,0.03112855553627014,6,250.0,176.0552082821252
500,0.017630983144044876,-0.021448757499456406,0.008809905499219894,0.01860048994421959,71,500.0,259.12410747446273
500,-0.0069137923419475555,0.012797710485756397,0.02041761949658394,0.014531384222209454,33,500.0,259.12410747446273
500,-0.021489981561899185,0.036235418170690536,0.024081123992800713,-0.01793556846678257,85,500.0,259.12410747446273
500,-0.024319887161254883,0.04985276982188225,-0.0013585073174908757,0.01463321503251791,96,500.0,259.12410747446273
500,-0.006725781597197056,0.027812449261546135,-0.002237014239653945,0.03511226549744606,73,500.0,259.12410747446273
500,-0.04391220957040787,0.0047082616947591305,0.01353458408266306,-0.042490825057029724,31,500.0,259.12410747446273
500,0.0010305563919246197,-0.049323491752147675,0.023610839620232582,0.008049661293625832,2,245.0,173.6746543350403
500,0.005959818139672279,-0.041272927075624466,-0.0468599796295166,0.041247572749853134,43,500.0,259.12410747446273
500,-0.03236468881368637,0.010124786756932735,-0.0024279626086354256,-0.010760176926851273,5,500.0,259.12410747446273
500,-0.007230209186673164,-0.016582626849412918,0.029931887984275818,-0.01905381865799427,13,437.0,243.6600797346983
500,-0.024026479572057724,-0.011363381519913673,-0.005158436018973589,-0.043818335980176926,98,500.0,259.12410747446273
500,0.027149925008416176,0.04581668972969055,0.022247416898608208,0.04181657359004021,65,500.0,259.12410747446273
500,0.014917440712451935,0.03525621443986893,-0.03873762488365173,-0.013898641802370548,59,500.0,259.12410747446273
500,-0.006426395382732153,-0.03365933895111084,0.03206821531057358,-0.04008670896291733,58,500.0,259.12410747446273
500,-0.037962283939123154,-0.0022618642542511225,-0.0062909675762057304,0.013539948500692844,21,500.0,259.12410747446273
500,0.048864878714084625,-0.007392752915620804,-0.04045664146542549,-0.0036071145441383123,92,500.0,259.12410747446273
500,-0.01023952942341566,-0.0334504209458828,-0.049110569059848785,0.04065399244427681,73,500.0,259.12410747446273
500,0.008028221316635609,0.04006945714354515,0.004843434318900108,0.04734937101602554,58,500.0,259.12410747446273
500,-0.0425059013068676,-0.03903809189796448,0.01703682355582714,-0.0008078051614575088,81,500.0,259.12410747446273
500,-0.02869023196399212,0.013527722097933292,-0.03067595697939396,-0.008347855880856514,94,497.0,258.45219701650115
500,-0.019023040309548378,-0.01900423690676689,-0.032659053802490234,0.024691980332136154,2,500.0,259.12410747446273
500,-0.010684766806662083,-0.04231545701622963,-0.022697802633047104,0.03274736925959587,5,358.0,219.6372718000786
500,-0.018108291551470757,-0.026657452806830406,-0.019096992909908295,0.003964037634432316,96,500.0,259.12410747446273
500,-0.02010878175497055,-0.014045234769582748,0.028241097927093506,-0.026254301890730858,1,13.0,12.76855479883126
500,-0.02635801210999489,0.007501284591853619,0.042579468339681625,0.007648083381354809,56,500.0,259.12410747446273
500,0.006613029632717371,0.022147081792354584,-0.0033106112387031317,0.04670879617333412,81,500.0,259.12410747446273
500,0.04568682983517647,0.017144333571195602,-0.03623645007610321,-0.033347029238939285,76,291.0,194.28371089151398
500,-0.025610927492380142,-0.029765868559479713,0.024930309504270554,-0.006289068143814802,42,500.0,259.12410747446273
500,-0.031710244715213776,0.019817080348730087,0.044951435178518295,0.011100723408162594,86,500.0,259.12410747446273
500,0.01224103569984436,-0.027474820613861084,-0.022227833047509193,-0.004129557404667139,50,308.0,201.20757125109782
500,0.004775327164679766,-0.01989792101085186,0.0006564207142218947,0.043586503714323044,79,500.0,259.12410747446273
500,-0.02320273034274578,0.0014775439631193876,-0.011868123896420002,0.049265824258327484,5,500.0,259.12410747446273
500,-0.004544490948319435,-0.03388242796063423,0.0217625442892313,-0.0021989617962390184,23,500.0,259.12410747446273
500,0.041868191212415695,-0.03852727636694908,0.007874622009694576,0.03640339523553848,56,323.0,207.0299803520688
500,0.0004258396220393479,0.03309336304664612,-0.010876571759581566,-0.012210783548653126,61,500.0,259.12410747446273
500,0.01512946654111147,-0.018855057656764984,-0.0008068152237683535,0.0008068699389696121,56,500.0,259.12410747446273
500,-0.02205730974674225,0.006925656925886869,-0.02281179465353489,-0.026527678593993187,15,500.0,259.12410747446273
500,0.004378874786198139,-0.005904137156903744,-0.03914777934551239,-0.0066642360761761665,31,500.0,259.12410747446273
500,-0.030808765441179276,0.01917695812880993,-0.005051926709711552,-0.01887528784573078,75,500.0,259.12410747446273
500,0.0313132107257843,-0.03954067453742027,0.04254179820418358,-0.006465292535722256,49,500.0,259.12410747446273
500,0.02955654077231884,0.04339810833334923,0.0037949797697365284,-0.01982174441218376,43,500.0,259.12410747446273
500,-0.008331352844834328,-0.0007128685247153044,0.003950528800487518,-0.010925643146038055,31,500.0,259.12410747446273
500,0.04748167097568512,0.030319763347506523,0.043451566249132156,0.019830569624900818,31,500.0,259.12410747446273
500,-0.027142785489559174,0.005778459366410971,-0.040116891264915466,-0.03417013958096504,85,500.0,259.12410747446273
500,-0.04959472641348839,0.031523529440164566,0.026643233373761177,0.004506703000515699,76,500.0,259.12410747446273
500,0.02036389149725437,0.04209309071302414,0.04033324494957924,-0.020342620089650154,10,280.0,189.61139275745032
500,-0.03839609771966934,0.035857923328876495,0.03826078772544861,0.028699906542897224,55,500.0,259.12410747446273
500,0.021751994267106056,-0.014824705198407173,-0.04238487035036087,0.043075770139694214,4,316.0,204.34549287582124
500,0.00543364929035306,-0.006844611838459969,0.03793838620185852,0.042463865131139755,42,500.0,259.12410747446273
