Temperature,Simulations,Return
1,44,258.0
1,46,362.0
1,32,224.0
1,94,311.0
1,30,268.0
1,32,310.0
1,52,394.0
1,72,210.0
1,100,268.0
1,69,245.0
1,57,147.0
1,55,223.0
1,36,213.0
1,6,340.0
1,49,239.0
1,43,309.0
1,90,221.0
1,34,227.0
1,63,350.0
1,3,159.0
1,75,500.0
1,45,322.0
1,29,500.0
1,100,273.0
1,88,357.0
1,20,335.0
1,5,188.0
1,6,239.0
1,34,274.0
1,61,262.0
1,38,500.0
1,64,500.0
1,72,500.0
1,72,302.0
1,72,500.0
1,65,229.0
1,55,492.0
1,91,252.0
1,51,362.0
1,87,441.0
1,48,286.0
1,11,309.0
1,70,288.0
1,95,500.0
1,5,367.0
1,88,265.0
1,93,322.0
1,26,500.0
1,35,378.0
1,93,232.0
1,7,257.0
1,15,244.0
1,61,500.0
1,8,370.0
1,20,222.0
1,61,285.0
1,30,223.0
1,79,240.0
1,42,471.0
1,4,209.0
1,95,222.0
1,54,191.0
1,74,259.0
1,15,237.0
1,71,364.0
1,58,500.0
1,53,500.0
1,12,336.0
1,63,194.0
1,74,211.0
1,4,225.0
1,79,240.0
1,57,479.0
1,90,160.0
1,51,467.0
1,56,243.0
1,63,383.0
1,33,311.0
1,52,500.0
1,67,177.0
1,97,188.0
1,99,500.0
1,83,322.0
1,32,327.0
1,33,207.0
1,1,10.0
1,4,323.0
1,87,371.0
1,88,180.0
1,9,367.0
1,85,456.0
1,3,500.0
1,27,500.0
1,28,500.0
1,76,233.0
1,95,198.0
1,67,228.0
1,23,281.0
1,90,284.0
1,32,220.0
1,6,313.0
1,82,304.0
1,92,219.0
1,77,500.0
1,4,500.0
1,29,236.0
1,33,328.0
1,38,198.0
1,29,362.0
1,85,475.0
1,21,500.0
1,32,234.0
1,68,330.0
1,32,467.0
1,18,159.0
1,80,260.0
1,44,195.0
1,6,156.0
1,50,292.0
1,93,319.0
1,68,500.0
1,82,334.0
1,68,500.0
1,19,342.0
1,74,184.0
1,59,370.0
1,27,247.0
1,10,399.0
1,73,401.0
1,53,190.0
1,22,223.0
1,6,347.0
1,5,300.0
1,29,292.0
1,20,208.0
1,27,373.0
1,1,10.0
1,61,165.0
1,18,223.0
1,34,236.0
1,17,236.0
1,99,223.0
1,2,141.0
1,51,221.0
1,13,331.0
1,15,445.0
1,74,276.0
1,4,261.0
1,66,490.0
1,21,500.0
1,7,405.0
1,51,289.0
1,60,373.0
1,75,385.0
1,99,334.0
1,69,435.0
1,71,500.0
1,74,313.0
1,40,500.0
1,21,222.0
1,16,378.0
1,4,489.0
1,34,500.0
1,50,262.0
1,34,500.0
1,67,309.0
1,7,316.0
1,31,194.0
1,94,500.0
1,96,500.0
1,65,226.0
1,80,500.0
1,25,280.0
1,78,251.0
1,26,233.0
1,48,500.0
1,31,337.0
1,76,463.0
1,30,211.0
1,52,500.0
1,28,335.0
1,5,205.0
1,89,401.0
1,43,283.0
1,24,500.0
1,66,500.0
1,77,418.0
1,91,331.0
1,50,319.0
1,40,291.0
1,9,500.0
1,72,350.0
1,36,500.0
1,17,291.0
1,86,423.0
1,72,251.0
1,94,362.0
1,77,500.0
1,73,500.0
1,18,500.0
1,24,332.0
1,80,213.0
1,90,500.0
1,36,356.0
1,12,217.0
1,69,204.0
1,53,500.0
1,62,405.0
1,79,500.0
1,5,500.0
1,38,238.0
1,11,332.0
