Temperature,Simulations,Return
1,55,500.0
1,84,493.0
1,100,500.0
1,60,386.0
1,29,445.0
1,89,500.0
1,35,403.0
1,59,143.0
1,20,500.0
1,55,260.0
1,82,249.0
1,48,470.0
1,48,500.0
1,83,224.0
1,55,231.0
1,87,327.0
1,29,369.0
1,86,201.0
1,96,232.0
1,85,264.0
1,52,194.0
1,76,426.0
1,79,500.0
1,38,342.0
1,84,500.0
1,1,9.0
1,88,500.0
1,16,500.0
1,52,310.0
1,7,328.0
1,72,500.0
1,26,500.0
1,48,220.0
1,65,190.0
1,92,387.0
1,64,330.0
1,51,342.0
1,22,400.0
1,38,207.0
1,52,471.0
1,17,500.0
1,90,339.0
1,68,500.0
1,100,205.0
1,28,362.0
1,3,500.0
1,3,253.0
1,63,500.0
1,23,405.0
1,93,279.0
1,41,211.0
1,98,500.0
1,36,500.0
1,63,195.0
1,59,470.0
1,51,306.0
1,18,233.0
1,45,283.0
1,46,354.0
1,3,257.0
1,78,500.0
1,94,220.0
1,87,500.0
1,35,229.0
1,97,500.0
1,26,215.0
1,17,261.0
1,9,275.0
1,89,500.0
1,92,215.0
1,27,500.0
1,32,406.0
1,54,310.0
1,62,419.0
1,53,249.0
1,25,472.0
1,70,271.0
1,63,191.0
1,26,500.0
1,81,418.0
1,79,192.0
1,56,239.0
1,43,500.0
1,85,236.0
1,15,166.0
1,42,500.0
1,97,248.0
1,95,251.0
1,92,500.0
1,45,259.0
1,72,217.0
1,94,500.0
1,73,300.0
1,37,248.0
1,75,500.0
1,95,192.0
1,12,223.0
1,35,389.0
1,92,319.0
1,82,334.0
1,60,500.0
1,45,269.0
1,78,295.0
1,77,500.0
1,12,291.0
1,9,437.0
1,16,341.0
1,61,500.0
1,96,233.0
1,35,456.0
1,3,143.0
1,41,371.0
1,74,379.0
1,7,166.0
1,24,282.0
1,22,500.0
1,13,334.0
1,54,327.0
1,73,233.0
1,74,229.0
1,82,191.0
1,83,283.0
1,47,390.0
1,11,399.0
1,66,117.0
1,70,272.0
1,41,356.0
1,51,500.0
1,32,500.0
1,94,265.0
1,47,267.0
1,76,233.0
1,80,343.0
1,87,372.0
1,51,323.0
1,30,194.0
1,58,500.0
1,73,500.0
1,9,500.0
1,34,420.0
